nu,[0]Aceticacid-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0132atm-L=15cm
2607.658153,1.0050855879256233
2607.789156,1.0037740036846277
2607.920158,1.0043970387305468
2608.051161,1.0035694553868562
2608.182164,1.0021261570732547
2608.313166,1.0033116715075243
2608.444169,1.0044801058004258
2608.575172,1.0043362745478386
2608.706174,1.0044282759641878
2608.837177,1.003194491547735
2608.968179,1.0050901108209453
2609.099182,1.004412104799123
2609.230185,1.004415519806085
2609.361187,1.0060766886152723
2609.49219,1.0069424881097948
2609.623192,1.0078071178501131
2609.754195,1.0053719776038958
2609.885198,1.0065644521861963
2610.0162,1.0063603416128046
2610.147203,1.0056379336631103
2610.278206,1.005582725656026
2610.409208,1.003593641702175
2610.540211,1.0074498128000529
2610.671213,1.0056283801481198
2610.802216,1.0065414021241654
2610.933219,1.0056915355934533
2611.064221,1.0049500110246796
2611.195224,1.0051737377969996
2611.326227,1.006279030982196
2611.457229,1.003754430282397
2611.588232,1.005793719044301
2611.719234,1.0049778485255325
2611.850237,1.004277823877591
2611.98124,1.0053507644789677
2612.112242,1.0047772749648742
2612.243245,1.0048289218441209
2612.374247,1.0035772832591368
2612.50525,1.0057279422859988
2612.636253,1.0051797688575197
2612.767255,1.0044632306763999
2612.898258,1.003686378039021
2613.029261,1.0035939427803127
2613.160263,1.0024972128547907
2613.291266,1.0054623646075174
2613.422268,1.0048744416252955
2613.553271,1.0067361867302793
2613.684274,1.004953025879235
2613.815276,1.005993590112808
2613.946279,1.0053538810711682
2614.077282,1.0038273054993738
2614.208284,1.0050306112475895
2614.339287,1.0016070899872147
2614.470289,1.0034958964417446
2614.601292,1.0053802216879129
2614.732295,1.003512052855736
2614.863297,1.0028222751409477
2614.9943,1.0034958964417446
2615.125303,1.0068145138524924
2615.256305,1.0065983739798139
2615.387308,1.0058009607851484
2615.51831,1.003185262200868
2615.649313,1.0044476616169848
2615.780316,1.0053746921118998
2615.911318,1.0033121731634855
2616.042321,1.0069431929697832
2616.173323,1.0038097386752378
2616.304326,1.0041911584410577
2616.435329,1.005794020782462
2616.566331,1.0043998510461924
2616.697334,1.0040026894489866
2616.828337,1.0039867259331345
2616.959339,1.0035842079662816
2617.090342,1.0019045112822385
2617.221344,1.002401779662819
2617.352347,1.003661788023988
2617.48335,1.004088936984289
2617.614352,1.0033060529778959
2617.745355,1.0019042107109302
2617.876358,1.0045602665112385
2618.00736,1.0018118394010853
2618.138363,1.0026935210270107
2618.269365,1.0030374035906668
2618.400368,1.0026523111701648
2618.531371,1.0014996233121494
2618.662373,1.0034361902121842
2618.793376,1.0031551670944308
2618.924378,1.0020441865062482
2619.055381,1.0004816859734482
2619.186384,1.001751431968472
2619.317386,1.001680810981937
2619.448389,1.0024176177360582
2619.579392,1.0035066339052818
2619.710394,1.002262355272459
2619.841397,1.0046023584682255
2619.972399,1.0018808666147803
2620.103402,1.002662438009648
2620.234405,1.0029562611469724
2620.365407,1.0046290812463723
2620.49641,1.0034753249867256
2620.627413,1.0020068109551497
2620.758415,1.0030531514015233
2620.889418,1.0029965807990902
2621.02042,1.0015418874880209
2621.151423,1.0010556568138191
2621.282426,0.9990587632414697
2621.413428,1.0006799210415906
2621.544431,0.9999845741189801
2621.675434,0.9982371556386226
2621.806436,1.000098296830817
2621.937439,0.9998844366779552
2622.068441,0.9993095684576228
2622.199444,0.9977355677038053
2622.330447,0.9975427240575071
2622.461449,0.9972112956801774
2622.592452,0.9961207438301687
2622.723454,1.0004336139833758
2622.854457,1.0006321897477575
2622.98546,0.9991657281983943
2623.116462,1.002315175890393
2623.247465,1.0012865268665745
2623.378468,1.0002544023547917
2623.50947,0.9966953723413408
2623.640473,0.9973160083635435
2623.771475,0.9990991759857851
2623.902478,1.0009438051039983
2624.033481,0.9994256649935273
2624.164483,0.9995279414547119
2624.295486,0.9982700980083048
2624.426489,1.0007539040429012
2624.557491,1.0006794407153439
2624.688494,1.0006861552969184
2624.819496,0.9987001455436058
2624.950499,0.9978371423546596
2625.081502,0.9991969026554332
2625.212504,0.9997779546557173
2625.343507,0.9971612369296194
2625.474509,0.9984942348037216
2625.605512,0.9994392172974289
2625.736515,0.9994963168909475
2625.867517,1.00002707236645
2625.99852,0.9969688033813268
2626.129523,0.9979771487269493
2626.260525,0.9966416519085503
2626.391528,0.9987104322080811
2626.52253,0.9979454135582116
2626.653533,0.9970425818025449
2626.784536,0.99717420010996
2626.915538,0.9995820973456497
2627.046541,0.996905597562838
2627.177544,1.0011043093009862
2627.308546,0.9969438794727924
2627.439549,0.997178089096924
2627.570551,1.0000222932484908
2627.701554,0.9965870374424758
2627.832557,0.9960759194052535
2627.963559,0.9975683612349516
2628.094562,0.996139271848314
2628.225565,0.9963172978423421
2628.356567,0.9962567235921092
2628.48757,0.9956398332481785
2628.618572,0.9951457202839382
2628.749575,0.9965590337401775
2628.880578,0.9960328898549802
2629.01158,0.994643000174411
2629.142583,0.99445632320346
2629.273585,0.9934959435381101
2629.404588,0.9959132734880152
2629.535591,0.9915482188310529
2629.666593,0.9955275314089309
2629.797596,0.9956537723034172
2629.928599,0.9960880716055985
2630.059601,0.9947118318515715
2630.190604,0.9974997308926096
2630.321606,0.9963332390466368
2630.452609,0.9993409872443558
2630.583612,0.9962027279409859
2630.714614,0.9979044986350174
2630.845617,0.9955943335474752
2630.97662,0.9945876001022076
2631.107622,0.9919029590704382
2631.238625,0.994028997714573
2631.369627,0.9954150431535879
2631.50063,0.993141328788766
2631.631633,0.9934216328207889
2631.762635,0.9944273849455085
2631.893638,0.9944946105089293
2632.02464,0.9938397526101138
2632.155643,0.9949468105361451
2632.286646,0.99529410757283
2632.417648,0.9947117323803933
2632.548651,0.9919760650124426
2632.679654,0.9947977786666925
2632.810656,0.9952435479163915
2632.941659,0.9942048569985638
2633.072661,0.9960670543690202
2633.203664,0.9954252959813343
2633.334667,0.9935467124779602
2633.465669,0.994695717650421
2633.596672,0.9945174841480168
2633.727675,0.9968179734119501
2633.858677,0.9973721588354353
2633.98968,0.9961018177158346
2634.120682,0.9960084873481106
2634.251685,0.9957123184664689
2634.382688,0.9947770870880894
2634.51369,0.9952674340481739
2634.644693,0.9937587579708524
2634.775696,0.9961890800571013
2634.906698,0.9959367773186136
2635.037701,0.9948082240982069
2635.168703,0.9925200153744542
2635.299706,0.9939178714847005
2635.430709,0.9928405518352451
2635.561711,0.9941355633349431
2635.692714,0.9950098921635996
2635.823716,0.9953141131854479
2635.954719,0.9946038120122159
2636.085722,0.9948392625989969
2636.216724,0.9949685006130358
2636.347727,0.9955818886960863
2636.47873,0.9950373548156061
2636.609732,0.9945391648654902
2636.740735,0.9979220619087498
2636.871737,0.9958350973644994
2637.00274,0.9964896756451188
2637.133743,0.9948236437451824
2637.264745,0.9956183276600415
2637.395748,0.9947572912210259
2637.526751,0.9925292458535189
2637.657753,0.9935094551748211
2637.788756,0.9964088636093964
2637.919758,0.9961179546959907
2638.050761,0.9963657200396671
2638.181764,0.9970515552261614
2638.312766,0.9953804033128228
2638.443769,0.9934063342454428
2638.574771,0.9919650541392314
2638.705774,0.9923855380234172
2638.836777,0.9930159029597478
2638.967779,0.993984764408373
2639.098782,0.9944202250941123
2639.229785,0.9927007697264382
2639.360787,0.9952779839388891
2639.49179,0.9936191446734214
2639.622792,0.9949651177258846
2639.753795,0.9940716424732985
2639.884798,0.9937438517012802
2640.0158,0.9926045816822376
2640.146803,0.9933007407645055
2640.277806,0.9917637056708022
2640.408808,0.9933186203387548
2640.539811,0.9912347408477397
2640.670813,0.9926459741563208
2640.801816,0.9909940982678531
2640.932819,0.9941498789901276
2641.063821,0.9916924995930638
2641.194824,0.9953606949759505
2641.325827,0.9947473436978513
2641.456829,0.992974495059955
2641.587832,0.996229725400727
2641.718834,0.9970920363410647
2641.849837,0.9951369630401317
2641.98084,0.9933366989021595
2642.111842,0.9946466803603199
2642.242845,0.9942806182951358
2642.373847,0.9942123135629533
2642.50485,0.9937404729779282
2642.635853,0.9926983872474497
2642.766855,0.9948427445425093
2642.897858,0.9919354940210661
2643.028861,0.994057029727558
2643.159863,0.9925931667951841
2643.290866,0.9926355514283116
2643.421868,0.9927349192202847
2643.552871,0.9948742815573705
2643.683874,0.9919245827906437
2643.814876,0.9925827446216492
2643.945879,0.9940245245941478
2644.076882,0.9948630395415063
2644.207884,0.9931423219305914
2644.338887,0.9921473940727088
2644.469889,0.9969370005837562
2644.600892,0.9973583951946128
2644.731895,0.9935290275038748
2644.862897,0.996889348134031
2644.9939,0.9963287555571491
2645.124902,0.9959699425654966
2645.255905,0.9931383493692487
2645.386908,0.9952204585339177
2645.51791,0.9933168323668474
2645.648913,0.9917640031999585
2645.779916,0.9915410797095783
2645.910918,0.9938120248678197
2646.041921,0.9937394792379521
2646.172923,0.9938381624677817
2646.303926,0.9922566355144272
2646.434929,0.9920552278609862
2646.565931,0.991962574229696
2646.696934,0.9923687668495415
2646.827937,0.9950079021458053
2646.958939,0.9926064676327345
2647.089942,0.9945988390055884
2647.220944,0.9947672388436761
2647.351947,0.994287876570142
2647.48295,0.9949976536171932
2647.613952,0.9911865680099439
2647.744955,0.9924303948634928
2647.875958,0.9935477060251695
2648.00696,0.9927274737363111
2648.137963,0.9936470657636761
2648.268965,0.9960771146970739
2648.399968,0.9928868192829838
2648.530971,0.9934751796898731
2648.661973,0.9940476856353959
2648.792976,0.9916849627587069
2648.923978,0.9941320838665606
2649.054981,0.9938406470662936
2649.185984,0.995465014243018
2649.316986,0.9931826443274009
2649.447989,0.9955571985714055
2649.578992,0.9942288176243418
2649.709994,0.994035061309953
2649.840997,0.992154140697927
2649.971999,0.992587310512776
2650.103002,0.9950020316165007
2650.234005,0.9955030417328825
2650.365007,0.9937588573467332
2650.49601,0.9921693207724069
2650.627013,0.9939627975878139
2650.758015,0.9928759968756359
2650.889018,0.994305575051861
2651.02002,0.9943062710660071
2651.151023,0.9917883017156925
2651.282026,0.9944158496547479
2651.413028,0.9935870512933592
2651.544031,0.9944847650610202
2651.675034,0.9946753265972181
2651.806036,0.9949496958860794
2651.937039,0.9949681026257151
2652.068041,0.993455310384973
2652.199044,0.9932191941212242
2652.330047,0.9964103582238127
2652.461049,0.9940460951603712
2652.592052,0.9933458376418275
2652.723054,0.9940069305157705
2652.854057,0.9938480015142933
2652.98506,0.9929299115060352
2653.116062,0.9924898432246058
2653.247065,0.9943100494370161
2653.378068,0.9931418253595545
2653.50907,0.9941768208169084
2653.640073,0.9937897637277884
2653.771075,0.9963640262193828
2653.902078,0.9942425380766959
2654.033081,0.9926209597929545
2654.164083,0.9953071460110408
2654.295086,0.9932658765203757
2654.426089,0.9954652133360408
2654.557091,0.9955292238071729
2654.688094,0.9947983755455387
2654.819096,0.993576618684092
2654.950099,0.9952748985819212
2655.081102,0.9928545509857198
2655.212104,0.9938159007422747
2655.343107,0.9972130906621252
2655.474109,0.9959408606677715
2655.605112,0.9955508270257236
2655.736115,0.9977056360857507
2655.867117,0.9968939338355794
2655.99812,0.9953079422570761
2656.129123,0.9962505468195709
2656.260125,0.9958078118566448
2656.391128,0.9943696103928101
2656.52213,0.9941676744322303
2656.653133,0.9945990379253761
2656.784136,0.9948715954004366
2656.915138,0.9967314533668822
2657.046141,0.9972763159762944
2657.177144,0.9962826266036603
2657.308146,0.9951263151315936
2657.439149,0.9956251974502032
2657.570151,0.9974486602138084
2657.701154,0.9953422809734235
2657.832157,0.9956383397895487
2657.963159,0.9962480561963172
2658.094162,0.9974956411520969
2658.225165,0.9933642147098113
2658.356167,0.9939850626038471
2658.48717,0.9952880362972912
2658.618172,0.9943808468328934
2658.749175,0.9937066863762225
2658.880178,0.993231808085088
2659.01118,0.994598242246464
2659.142183,0.9967699279435367
2659.273185,0.9962309208771147
2659.404188,0.9955481390421194
2659.535191,0.9960743256850574
2659.666193,0.9949382540303675
2659.797196,0.9978695725887745
2659.928199,0.9981394330046865
2660.059201,0.9952673345214355
2660.190204,0.9962140847168178
2660.321206,0.9944603010367085
2660.452209,0.9966531133534504
2660.583212,0.9942089332468337
2660.714214,0.9982864697721602
2660.845217,0.9961167593551623
2660.97622,0.9936698205420234
2661.107222,0.9955247439357455
2661.238225,0.9972425088822163
2661.369227,0.9967078311113622
2661.50023,0.9956541705650057
2661.631233,0.9972788091702008
2661.762235,0.9950304890815447
2661.893238,0.9949667096713465
2662.02424,0.9967508898197276
2662.155243,0.9972700331552946
2662.286246,0.9967258716863721
2662.417248,0.9964136463834203
2662.548251,0.9965000391916359
2662.679254,0.9958131892333477
2662.810256,0.9972886822792835
2662.941259,0.9978782540918205
2663.072261,0.997419136170424
2663.203264,0.9987705563858196
2663.334267,0.9988826247291626
2663.465269,0.9962223533280357
2663.596272,0.9991064794274556
2663.727275,0.9961761296832381
2663.858277,0.9981094892708546
2663.98928,0.9974507548581942
2664.120282,0.997655452754377
2664.251285,0.998285870800458
2664.382288,0.9994985057902783
2664.51329,1.0008329567159258
2664.644293,0.998654006662698
2664.775296,1.0014225108100236
2664.906298,1.0019311622966953
2665.037301,0.998573917822969
2665.168303,0.9988117065804308
2665.299306,1.0017809840716063
2665.430309,0.99967028436815
2665.561311,1.0014166024346396
2665.692314,0.9994012593167826
2665.823316,0.9996932270644426
2665.954319,0.9973218925453512
2666.085322,0.9968643265254152
2666.216324,1.0002773984678412
2666.347327,1.0008719799536612
2666.47833,1.0000001597300128
2666.609332,0.9986595991407943
2666.740335,0.9997355149823306
2666.871337,0.9995633153744978
2667.00234,0.9976843851820251
2667.133343,0.9981018038573761
2667.264345,1.0001918283967142
2667.395348,0.9977097266872444
2667.526351,0.9989859145325504
2667.657353,0.9988385749767162
2667.788356,1.0001091159527125
2667.919358,1.0008380309518794
2668.050361,1.000991981688698
2668.181364,0.9999142736747114
2668.312366,0.9994349996728311
2668.443369,0.9989761245185591
2668.574371,0.999962142716605
2668.705374,0.9996558492334656
2668.836377,0.9996891583212884
2668.967379,0.9995416150904785
2669.098382,1.0018283694328078
2669.229385,1.0012042244967398
2669.360387,1.0009441354155084
2669.49139,1.0030237623747384
2669.622392,1.0016088928815994
2669.753395,1.0011967154932149
2669.884398,1.0023290079352611
2670.0154,1.0029605738681677
2670.146403,1.0014934140337335
2670.277406,0.9998872163605529
2670.408408,1.00065829658215
2670.539411,1.0019647275528474
2670.670413,1.0006043525474557
2670.801416,0.999170933865399
2670.932419,1.0014621679266575
2671.063421,0.9997523206775889
2671.194424,0.9984840502144681
2671.325427,0.9967363373629695
2671.456429,1.000987156918974
2671.587432,1.0009213641954513
2671.718434,1.0034950936453486
2671.849437,1.000204950999587
2671.98044,1.0000751498236065
2672.111442,1.002212844735029
2672.242445,1.0013694368234238
2672.373447,1.0039931514687424
2672.50445,1.0030960829951328
2672.635453,1.0018404916294172
2672.766455,1.001414199037678
2672.897458,0.9987479844263094
2673.028461,1.002960874756385
2673.159463,1.0028699103303438
2673.290466,1.00341893125814
2673.421468,1.0031176497927594
2673.552471,1.0008198258736722
2673.683474,1.0019839654602996
2673.814476,1.0009246972691437
2673.945479,1.0023814311132302
2674.076482,1.0050486014565427
2674.207484,1.0029036073254372
2674.338487,1.0046953889538648
2674.469489,1.000130878563852
2674.600492,1.0006676727943165
2674.731495,1.0027192905816384
2674.862497,1.002788881715189
2674.9935,1.0021484045208875
2675.124502,1.0014215093880137
2675.255505,1.0015279661525385
2675.386508,1.0017432176404086
2675.51751,1.0000037225069285
2675.648513,1.0018007193513845
2675.779516,1.0004404769815078
2675.910518,1.0014706803912627
2676.041521,0.9994202281326979
2676.172523,1.0006338107732178
2676.303526,1.0016674887157444
2676.434529,1.002061321608342
2676.565531,1.0019820616925739
2676.696534,1.003518776409014
2676.827537,1.0015407857925507
2676.958539,1.0020081135648506
2677.089542,1.0017297943712282
2677.220544,1.0039288979631824
2677.351547,1.0034295675551836
2677.48255,1.0033975586625232
2677.613552,1.0015272650832074
2677.744555,1.0025434290415782
2677.875558,1.0008812580799193
2678.00656,1.0003893057598254
2678.137563,1.0025804235766549
2678.268565,1.0029207571237528
2678.399568,1.002263157082664
2678.530571,1.001971340541872
2678.661573,0.9998195062909498
2678.792576,1.003106214316734
2678.923578,1.00061223734082
2679.054581,1.0022798950171485
2679.185584,1.0032317107537836
2679.316586,1.0022348936601504
2679.447589,1.0022269760357652
2679.578592,1.0034696051936747
2679.709594,1.0035213855612246
2679.840597,1.0031847606083621
2679.971599,1.0027418520194917
2680.102602,1.0019892759893894
2680.233605,1.0004045618130655
2680.364607,0.9987488832998999
2680.49561,0.9999076462648688
2680.626613,1.0000395277812022
2680.757615,0.9993654913857826
2680.888618,1.0018512113800282
2681.01962,1.001042142653673
2681.150623,1.001930961910483
2681.281626,1.000701215736885
2681.412628,1.0013408982011518
2681.543631,1.0018199541098491
2681.674633,1.0022123436287318
2681.805636,1.001972041922056
2681.936639,1.0018969970265823
2682.067641,1.0015314715065542
2682.198644,0.9996281191648257
2682.329647,1.0028721166465733
2682.460649,0.9989919084660194
2682.591652,1.002294227722126
2682.722654,1.0008650439348734
2682.853657,1.0025840328726765
2682.98466,1.0027297189164877
2683.115662,0.9987193207704818
2683.246665,1.0023344205265179
2683.377668,1.0008480093567904
2683.50867,1.0016052870960754
2683.639673,1.002171454199262
2683.770675,1.0015487981508864
2683.901678,1.0015173500123629
2684.032681,1.0014050862099302
2684.163683,1.0002215245329362
2684.294686,1.0008239392516094
2684.425689,0.9997680669006408
2684.556691,1.0035463735548245
2684.687694,0.9997402037528911
2684.818696,1.0004912005995237
2684.949699,1.0019845666508593
2685.080702,1.0007817454037833
2685.211704,1.0004136855442733
2685.342707,1.0012332598402607
2685.473709,0.9999571969160781
2685.604712,1.0007561857644036
2685.735715,1.0002471005243063
2685.866717,0.99958753508705
2685.99772,1.0008084566250277
2686.128723,1.001763453057782
2686.259725,1.0009513322297146
2686.390728,0.99862764254493
2686.52173,1.000439626607464
2686.652733,0.9991734617710595
2686.783736,1.0004887894186358
2686.914738,1.001514946373607
2687.045741,1.002029356362031
2687.176744,0.9999711244169077
2687.307746,1.0008818185735808
2687.438749,0.9994917092235474
2687.569751,0.9986199531416866
2687.700754,0.9989685323288632
2687.831757,1.0006157394897794
2687.962759,1.0011917095221523
2688.093762,1.0005615776257049
2688.224764,0.9985781118422313
2688.355767,1.002250528646444
2688.48677,1.0014432404705487
2688.617772,0.9991731620190659
2688.748775,1.001496618817786
2688.879778,1.0002373681673662
2689.01078,1.0011134193916518
2689.141783,0.9999601597936421
2689.272785,1.0013618264446236
2689.403788,0.9999737793437674
2689.534791,0.9996996251215696
2689.665793,0.9994106837150939
2689.796796,1.0000437829584456
2689.927799,0.9992278082935855
2690.058801,0.9995226739563403
2690.189804,0.9990214890543675
2690.320806,1.0002221446704738
2690.451809,0.9980501035229865
2690.582812,1.0004288119135538
2690.713814,0.997077877734675
2690.844817,0.9992719851315119
2690.97582,0.9993355508441722
2691.106822,0.9999344901458642
2691.237825,0.99980884827182
2691.368827,0.9978078063739154
2691.49983,1.000031801505657
2691.630833,1.000428851930707
2691.761835,1.0010432438006356
2691.892838,1.0025971668095341
2692.02384,1.0044167251054317
2692.154843,0.9999179943626462
2692.285846,1.0003524320896011
2692.416848,0.9998729980654286
2692.547851,1.0000669782429423
2692.678854,0.9990530985943414
2692.809856,0.9993755050781749
2692.940859,1.0009367284563122
2693.071861,0.9992799593537705
2693.202864,0.9967724198714715
2693.333867,0.9985098114352818
2693.464869,0.9986720824638041
2693.595872,0.9981584976499237
2693.726875,0.9999733033563617
2693.857877,1.0003170302434687
2693.98888,0.9991393405799627
2694.119882,0.9980888286182652
2694.250885,0.9982255761547782
2694.381888,0.9995499513023103
2694.51289,1.0021461997968228
2694.643893,1.0007313172821795
2694.774895,0.9998884362237009
2694.905898,0.9991460947847342
2695.036901,0.9997096721532883
2695.167903,0.9991081079723443
2695.298906,0.9991039217181421
2695.429909,0.9972772135253827
2695.560911,0.9968919400497056
2695.691914,0.9982169914517376
2695.822916,0.998761667367424
2695.953919,0.99737584911925
2696.084922,1.0017366061569901
2696.215924,0.9991931956418008
2696.346927,1.0029708041181953
2696.47793,1.0043338641436723
2696.608932,1.0015929674268103
2696.739935,1.000513061571087
2696.870937,1.0024763611296221
2697.00194,1.0009745545700004
2697.132943,1.0006316794254708
2697.263945,1.0010445451576984
2697.394948,1.0012590919915978
2697.525951,0.9997142408369295
2697.656953,0.997870470671794
2697.787956,0.998295254731748
2697.918958,0.9987453876849256
2698.049961,0.9985431622199388
2698.180964,0.9983778171632237
2698.311966,0.9972506863043165
2698.442969,0.9992320450284745
2698.573971,0.9982010201076456
2698.704974,1.000066077183001
2698.835977,1.0002876113522163
2698.966979,0.998848863067022
2699.097982,0.9990155149237256
2699.228985,0.9982217829047961
2699.359987,0.9993678798721612
2699.49099,1.0002625044482643
2699.621992,0.9991751503756368
2699.752995,0.9994012093467209
2699.883998,0.9980159707931191
2700.015,0.9988732352766206
2700.146003,0.9977908437853894
2700.277006,0.9977112232529568
2700.408008,1.0012853253234633
2700.539011,1.0006643605898013
2700.670013,0.9988563544615877
2700.801016,0.998747285302965
2700.932019,0.9983110279213806
2701.063021,0.9983999813967869
2701.194024,0.996639359635387
2701.325027,0.999844282125287
2701.456029,0.9999361170406031
2701.587032,0.9986847656797896
2701.718034,0.9995707621489366
2701.849037,0.9994729389455016
2701.98004,1.000103905397792
2702.111042,0.9997722259444499
2702.242045,0.9980722604812261
2702.373047,0.9983890988962993
2702.50405,0.9983954886069794
2702.635053,0.9987629657584355
2702.766055,0.9975194815828125
2702.897058,1.0008510819648955
2703.028061,1.0002047009483803
2703.159063,0.9993446048652775
2703.290066,0.9992150582280973
2703.421068,0.9984141587771819
2703.552071,0.9968667190026699
2703.683074,0.9975014266435934
2703.814076,0.9996999350285014
2703.945079,0.9974482612344241
2704.076082,0.997953197562795
2704.207084,0.9973713609380275
2704.338087,0.9979710610849094
2704.469089,0.9986667895157934
2704.600092,0.9990329478965633
2704.731095,0.9988684406965983
2704.862097,0.9982994475806228
2704.9931,0.9971205535810986
2705.124102,0.997340343171031
2705.255105,0.9981437250134763
2705.386108,0.9960014157129549
2705.51711,0.9982731926504053
2705.648113,0.9977029422841699
2705.779116,0.9962792392484883
2705.910118,0.9975982887346989
2706.041121,0.9985722202487517
2706.172123,0.9974924491711523
2706.303126,0.998130549603264
2706.434129,0.9953613917286808
2706.565131,0.9963967074954128
2706.696134,0.9978949187978138
2706.827137,0.9992099222758973
2706.958139,0.9987495824243628
2707.089142,0.99757853648413
2707.220144,1.0001082558592427
2707.351147,0.9981079921077436
2707.48215,0.9993655613413694
2707.613152,1.0013406979329922
2707.744155,1.0005395354969446
2707.875158,0.9975392326640828
2708.00616,1.0016006797223518
2708.137163,0.9990734994669069
2708.268165,0.9981371372866307
2708.399168,1.000008802738744
2708.530171,1.0005904842672368
2708.661173,0.9997718460310763
2708.792176,1.000889855686853
2708.923178,1.0013712392900325
2709.054181,0.9980960148837018
2709.185184,0.9987307062356355
2709.316186,1.0016547676194167
2709.447189,1.0008700983161076
2709.578192,0.9986174565949244
2709.709194,0.9990201303860663
2709.840197,1.0008159627166002
2709.971199,1.000131828688638
2710.102202,0.9981350412008433
2710.233205,0.99984496201963
2710.364207,1.0009914211333453
2710.49521,0.9989201834219514
2710.626213,0.9998574201654709
2710.757215,0.9995891344283856
2710.888218,0.9989128913312286
2711.01922,1.000367017334387
2711.150223,0.999167306881492
2711.281226,0.9987226165496783
2711.412228,0.9986173567331837
2711.543231,1.001895995130086
2711.674233,1.0001648535868592
2711.805236,1.0011944127434174
2711.936239,1.0011222292285056
2712.067241,0.9991937451982096
2712.198244,1.0008921177004828
2712.329247,1.0033464870265714
2712.460249,1.003809638294269
2712.591252,1.0014834992980126
2712.722254,1.0008510919734064
2712.853257,0.9994189988465734
2712.98426,1.0015171497089128
2713.115262,1.001119726426061
2713.246265,0.9972821999239163
2713.377268,1.0021869879771883
2713.50827,1.0008582380757147
2713.639273,1.0009658761582332
2713.770275,1.0016320303142612
2713.901278,1.0017718679061298
2714.032281,1.0017806835373562
2714.163283,1.0009912709846434
2714.294286,1.000298044406411
2714.425289,1.000687626306648
2714.556291,1.0009678180339165
2714.687294,1.0011631759650361
2714.818296,1.000098560856802
2714.949299,0.9983767189482289
2715.080302,0.9978432291797927
2715.211304,0.9983828090647893
2715.342307,0.9978831437072452
2715.473309,1.0005578455379807
2715.604312,1.0022291809375379
2715.735315,0.999189788398813
2715.866317,1.0007761910805095
2715.99732,1.0004429080548207
2716.128323,1.002838520993396
2716.259325,1.0006158295452
2716.390328,1.0037572407987365
2716.52133,1.0027338301167632
2716.652333,1.000724922629493
2716.783336,1.0006907684707278
2716.914338,1.0012031231726986
2717.045341,1.0008490402307708
2717.176344,0.9999475933732752
2717.307346,0.9979874279445191
2717.438349,0.9986383279178719
2717.569351,1.0026389759831054
2717.700354,1.0008879039535374
2717.831357,1.002664844402387
2717.962359,1.0007007253934095
2718.093362,0.9997082025811505
2718.224364,0.9993335421817338
2718.355367,0.9998508611223083
2718.48637,1.0005600867900648
2718.617372,0.9997831235211044
2718.748375,0.9996276293471673
2718.879378,1.0006398946452821
2719.01038,0.9993366401205163
2719.141383,0.9994266844082255
2719.272385,1.001765957469545
2719.403388,1.0003504914077652
2719.534391,1.0016793084618476
2719.665393,1.00204158119475
2719.796396,1.0011433531303986
2719.927399,0.9981291522214727
2720.058401,0.9999150156113777
2720.189404,1.0004410772459742
2720.320406,1.0007791533824193
2720.451409,1.0004910505258549
2720.582412,0.9980970129802157
2720.713414,1.0012721084444005
2720.844417,1.0022415084322773
2720.97542,1.000153261743381
2721.106422,1.0021320696350235
2721.237425,1.0005507115859746
2721.368427,0.9988571535469909
2721.49943,1.0021622342642948
2721.630433,1.0016138007771989
2721.761435,1.0013450037072507
2721.892438,1.0003890556625303
2722.02344,1.0026546172731325
2722.154443,1.0011219288918818
2722.285446,1.0003302045055094
2722.416448,1.0027079599176731
2722.547451,1.0015186519857642
2722.678454,0.9990261145345698
2722.809456,1.0005716033029413
2722.940459,1.0008883343354285
2723.071461,1.0004446988492288
2723.202464,0.9991315972800785
2723.333467,0.9997668171913382
2723.464469,0.9983921939073032
2723.595472,0.9990996255805155
2723.726475,1.0000054020145908
2723.857477,0.9975050176551932
2723.98848,0.9993570467830589
2724.119482,1.001392468585335
2724.250485,0.9999878320740299
2724.381488,1.0030797326622354
2724.51249,1.0008942696208494
2724.643493,0.999259164554187
2724.774495,1.000285250676239
2724.905498,1.0012352623087828
2725.036501,1.0027163826999121
2725.167503,0.9995393161474075
2725.298506,1.0012688042518945
2725.429509,0.9992407983395284
2725.560511,1.0029728100618096
2725.691514,1.0002947834401015
2725.822516,1.0000550395146186
2725.953519,1.0005685815812622
2726.084522,1.000124257719351
2726.215524,1.0000577226658889
2726.346527,1.0007194386719431
2726.47753,1.0014968191171298
2726.608532,1.001484801227408
2726.739535,1.001041742236896
2726.870537,1.0012184416976695
2727.00154,1.000372819479914
2727.132543,0.9982608141395634
2727.263545,1.0006364024181438
2727.394548,0.9983771182989963
2727.525551,0.9985283838904978
2727.656553,1.0008452670370016
2727.787556,1.0006094356304778
2727.918558,1.000283310124735
2728.049561,1.001354115988245
2728.180564,1.001428719648838
2728.311566,0.9995365174412405
2728.442569,0.9998204661181366
2728.573571,1.0006530031137624
2728.704574,1.0009209438085667
2728.835577,1.000972943002265
2728.966579,1.0000322675205853
2729.097582,0.9993116470236869
2729.228585,1.0024380672640445
2729.359587,1.0013217727726444
2729.49059,1.0009703104468866
2729.621592,1.0003350061020149
2729.752595,1.001664784217176
2729.883598,1.000573844585843
2730.0146,1.0005185143821316
2730.145603,1.0018442986305187
2730.276606,1.0007151155733058
2730.407608,1.0016900264877895
2730.538611,1.0002558227170515
