nu,[0]2-2-2-Trifluoroethanol-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1557.611152,0.9989146893760512
1557.746155,0.9989732274919987
1557.881158,0.9991197376584058
1558.01616,0.9988651444361828
1558.151163,0.9989526488554731
1558.286166,0.999013077328843
1558.421168,0.9992713156195062
1558.556171,0.9994239259943831
1558.691174,0.9993046418735944
1558.826177,0.9991226051361677
1558.961179,0.9990850588141664
1559.096182,0.9991856817372219
1559.231185,0.9992826074491714
1559.366187,0.9992926602827681
1559.50119,0.9994502411727924
1559.636193,0.9995688829576701
1559.771195,0.9995492716085744
1559.906198,0.9996355964111219
1560.041201,0.999333452241719
1560.176204,0.9994926287563428
1560.311206,0.9999774972531906
1560.446209,0.9994770267981815
1560.581212,0.9996036185798809
1560.716214,0.999685249544321
1560.851217,0.9995211646782421
1560.98622,0.999796770653882
1561.121222,0.9997769048894161
1561.256225,0.999635376491315
1561.391228,0.9996534000796352
1561.526231,0.9997498812849026
1561.661233,0.9996087465595974
1561.796236,0.9999107159860549
1561.931239,0.99985240089382
1562.066241,0.9998265150502545
1562.201244,0.9997050135170708
1562.336247,0.999825865163231
1562.471249,0.9998133174273605
1562.606252,0.9997912717867652
1562.741255,0.9999274066350259
1562.876258,0.999928431561143
1563.01126,0.9998384330533452
1563.146263,0.9999394658322667
1563.281266,0.9999159785300015
1563.416268,0.9999911170394538
1563.551271,1.0
1563.686274,1.0
1563.821276,0.999990479745318
1563.956279,1.0
1564.091282,1.0
1564.226285,1.0
1564.361287,1.0
1564.49629,1.0
1564.631293,0.9999640896447922
1564.766295,0.9999576228979348
1564.901298,1.0
1565.036301,1.0
1565.171303,1.0
1565.306306,1.0
1565.441309,1.0
1565.576312,0.9999064913722043
1565.711314,1.0
1565.846317,1.0
1565.98132,1.0
1566.116322,1.0
1566.251325,1.0
1566.386328,1.0
1566.52133,1.0
1566.656333,1.0
1566.791336,1.0
1566.926339,1.0
1567.061341,1.0
1567.196344,1.0
1567.331347,1.0
1567.466349,1.0
1567.601352,1.0
1567.736355,1.0
1567.871357,1.0
1568.00636,1.0
1568.141363,1.0
1568.276366,1.0
1568.411368,1.0
1568.546371,1.0
1568.681374,1.0
1568.816376,1.0
1568.951379,1.0
1569.086382,1.0
1569.221384,1.0
1569.356387,1.0
1569.49139,1.0
1569.626393,1.0
1569.761395,1.0
1569.896398,1.0
1570.031401,1.0
1570.166403,1.0
1570.301406,1.0
1570.436409,1.0
1570.571411,1.0
1570.706414,1.0
1570.841417,1.0
1570.97642,1.0
1571.111422,1.0
1571.246425,1.0
1571.381428,1.0
1571.51643,1.0
1571.651433,1.0
1571.786436,1.0
1571.921438,1.0
1572.056441,1.0
1572.191444,0.9999006179387243
1572.326447,1.0
1572.461449,1.0
1572.596452,1.0
1572.731455,1.0
1572.866457,1.0
1573.00146,1.0
1573.136463,1.0
1573.271465,0.9999996238400708
1573.406468,1.0
1573.541471,1.0
1573.676474,0.9999882120694782
1573.811476,1.0
1573.946479,1.0
1574.081482,0.9999822431576546
1574.216484,1.0
1574.351487,1.0
1574.48649,0.9999841361258326
1574.621492,0.9999607557700749
1574.756495,0.9998966253435281
1574.891498,1.0
1575.026501,0.9999953172109642
1575.161503,0.9999809131821557
1575.296506,1.0
1575.431509,1.0
1575.566511,0.999804939026866
1575.701514,0.9998494713305772
1575.836517,0.9999174464077354
1575.971519,0.999813967306228
1576.106522,0.9997919116533839
1576.241525,1.0
1576.376528,0.999875137795934
1576.51153,0.9998792972851589
1576.646533,0.9997348351624116
1576.781536,0.999766487268343
1576.916538,0.999737564442237
1577.051541,0.9997906919079957
1577.186544,0.9998520009529397
1577.321546,0.999782563642712
1577.456549,0.9999152935877907
1577.591552,0.9998372332479454
1577.726555,0.9997820437559141
1577.861557,0.9997630480775422
1577.99656,0.9996296485970181
1578.131563,0.99963691593098
1578.266565,0.9997673370702184
1578.401568,0.9999049835143522
1578.536571,0.9997316660080072
1578.671573,0.9997845432141478
1578.806576,0.9996275693695114
1578.941579,0.9994203980341512
1579.076582,0.9995821573205774
1579.211584,0.9995088406582594
1579.346587,0.9995330090742215
1579.48159,0.9995498813338162
1579.616592,0.9992814382892047
1579.751595,0.9994817143564295
1579.886598,0.9995372271124199
1580.0216,0.9994609553368055
1580.156603,0.999549911320313
1580.291606,0.9994710099645909
1580.426609,0.9992282479539178
1580.561611,0.9995572980214515
1580.696614,0.999385738735743
1580.831617,0.9993853289876742
1580.966619,0.9993069702561225
1581.101622,0.9994444143948713
1581.236625,0.9993928943632495
1581.371627,0.9991935853272231
1581.50663,0.9993181725500477
1581.641633,0.9992479529292579
1581.776636,0.9993137655666242
1581.911638,0.9990282724333077
1582.046641,0.9990305502203656
1582.181644,0.9990890351806135
1582.316646,0.9990208297004023
1582.451649,0.9991611220550045
1582.586652,0.9990925020255805
1582.721654,0.9991096366089189
1582.856657,0.9986970495779534
1582.99166,0.9990520495891386
1583.126663,0.9989710297533158
1583.261665,0.9989002052180657
1583.396668,0.9990510605280991
1583.531671,0.9988650445496734
1583.666673,0.9990531285659349
1583.801676,0.9988040157598999
1583.936679,0.998841671381098
1584.071681,0.9988608493252963
1584.206684,0.9987948268052241
1584.341687,0.9987383964916811
1584.47669,0.998765862175236
1584.611692,0.9987779473152832
1584.746695,0.9987203194903019
1584.881698,0.9988172000599241
1585.0167,0.9989239793258606
1585.151703,0.9987671605717008
1585.286706,0.9986512104353941
1585.421708,0.9987172234621103
1585.556711,0.99844321305194
1585.691714,0.998708634530921
1585.826717,0.998645318410634
1585.961719,0.998712130017259
1586.096722,0.9984339275732361
1586.231725,0.9985101109882702
1586.366727,0.9985708222486219
1586.50173,0.9986053733968031
1586.636733,0.9985204955474242
1586.771735,0.9982396512346311
1586.906738,0.9984504018689536
1587.041741,0.9982967521757531
1587.176744,0.9984559932068597
1587.311746,0.9984905403818874
1587.446749,0.9985265865410244
1587.581752,0.9983896979299384
1587.716754,0.9982598158792483
1587.851757,0.9981652851507852
1587.98676,0.9982973511539841
1588.121762,0.9983299960111074
1588.256765,0.9983753212218007
1588.391768,0.9981780617482052
1588.526771,0.9980476084008466
1588.661773,0.9981820544684376
1588.796776,0.998170275989688
1588.931779,0.9983005457106191
1589.066781,0.9982045138173299
1589.201784,0.9979858311659118
1589.336787,0.9981121841701138
1589.471789,0.9980222583135407
1589.606792,0.9981161766268354
1589.741795,0.9978691734410253
1589.876798,0.9979302449032076
1590.0118,0.99785450487199
1590.146803,0.9976986521707418
1590.281806,0.9977768748113595
1590.416808,0.997804413833141
1590.551811,0.997846023144746
1590.686814,0.9979639755155295
1590.821816,0.997746443080764
1590.956819,0.9978380404084918
1591.091822,0.9977096269162767
1591.226825,0.9976274190300303
1591.361827,0.997853806374081
1591.49683,0.9975763418137638
1591.631833,0.9976811925971005
1591.766835,0.9975763418137638
1591.901838,0.9974837710245945
1592.036841,0.9975030226471528
1592.171843,0.99763779440914
1592.306846,0.9975938993118852
1592.441849,0.9975220751368361
1592.576852,0.9976089630934961
1592.711854,0.9976065688348578
1592.846857,0.997416443142392
1592.98186,0.9976506640196967
1593.116862,0.9975420257778446
1593.251865,0.997431005528767
1593.386868,0.9976829884248635
1593.52187,0.9976084642891393
1593.656873,0.9973041403736587
1593.791876,0.9973993874670407
1593.926879,0.9975215763759232
1594.061881,0.9973637809444883
1594.196884,0.9976410866192937
1594.331887,0.99729416738212
1594.466889,0.9970351040112231
1594.601892,0.9970713967495329
1594.736895,0.9971544562562626
1594.871897,0.9973000514350655
1595.0069,0.9970993151394976
1595.141903,0.9970636196229692
1595.276906,0.9966991597909518
1595.411908,0.9970097796412021
1595.546911,0.9968919400497056
1595.681914,0.9970028005971713
1595.816916,0.9969816643618435
1595.951919,0.9969387950719723
1596.086922,0.9966896911939097
1596.221924,0.9969155666686591
1596.356927,0.9967864744616763
1596.49193,0.9968389068091916
1596.626933,0.9968844633881927
1596.761935,0.9967664392548942
1596.896938,0.9965443844300542
1597.031941,0.9967949471827182
1597.166943,0.9967990340503797
1597.301946,0.997120154732957
1597.436949,0.9970189521733683
1597.571951,0.9969274300344894
1597.706954,0.9968751924057934
1597.841957,0.9969064947782795
1597.97696,0.9968330254769914
1598.111962,0.9968434922787095
1598.246965,0.9970795727685079
1598.381968,0.9970956258788567
1598.51697,0.9969796704005087
1598.651973,0.9969117783967034
1598.786976,0.9968526632810251
1598.921978,0.9972462984109501
1599.056981,0.9970655140456461
1599.191984,0.9969591328308361
1599.326987,0.9972895798395014
1599.461989,0.9969132737654925
1599.596992,0.9971793854292824
1599.731995,0.9972877847198732
1599.866997,0.9973811352252585
1600.002,0.9973860224047947
1600.137003,0.9973144126592067
1600.272005,0.997224060066454
1600.407008,0.9970309164725801
1600.542011,0.997321493616674
1600.677014,0.9972107970746542
1600.812016,0.9972336334633829
1600.947019,0.9971115795364996
1601.082022,0.9970473676184235
1601.217024,0.9971330176659188
1601.352027,0.9972030188607721
1601.48703,0.997085754681023
1601.622032,0.9973708622524716
1601.757035,0.9972202706222257
1601.892038,0.9971717071775759
1602.027041,0.9970019032950546
1602.162043,0.9971323196730507
1602.297046,0.9971962379032991
1602.432049,0.9972759170658477
1602.567051,0.9973601904413398
1602.702054,0.9972479937310984
1602.837057,0.997061625497724
1602.972059,0.9970643175677472
1603.107062,0.9969922324234963
1603.242065,0.9972749197904294
1603.377068,0.9971309236887803
1603.51207,0.9970666108183148
1603.647073,0.997250187679098
1603.782076,0.9972341320803243
1603.917078,0.9972301431517738
1604.052081,0.9971594420410084
1604.187084,0.9971989303367763
1604.322086,0.9970548455017226
1604.457089,0.9970796724764702
1604.592092,0.9972595618749208
1604.727095,0.997321493616674
1604.862097,0.997352411062194
1604.9971,0.9972517832806748
1605.132103,0.9973111215270752
1605.267105,0.9974241232785727
1605.402108,0.9974116555549551
1605.537111,0.9972964611613427
1605.672113,0.9976130532986297
1605.807116,0.9974205325581922
1605.942119,0.9973351570147305
1606.077122,0.9972914746915031
1606.212124,0.9975109029521589
1606.347127,0.9975527992898999
1606.48213,0.9975315516415633
1606.617132,0.9974539467057167
1606.752135,0.9973307687496938
1606.887138,0.9973134153452927
1607.02214,0.9974413788651657
1607.157143,0.9975160900223407
1607.292146,0.9975519014927845
1607.427149,0.9975995856133173
1607.562151,0.997431005528767
1607.697154,0.9975226736502608
1607.832157,0.9975060151607096
1607.967159,0.9975257659753421
1608.102162,0.9973294722205372
1608.237165,0.997717409081717
1608.372167,0.9976183406618238
1608.50717,0.9975487093318072
1608.642173,0.9977331731413163
1608.777176,0.9975605802320799
1608.912178,0.997582925839347
1609.047181,0.997744547364323
1609.182184,0.9975121997171756
1609.317186,0.9975187833194197
1609.452189,0.9976230294790436
1609.587192,0.9977564205950823
1609.722194,0.9978726659892443
1609.857197,0.997678598629372
1609.9922,0.9975711544302736
1610.127203,0.9976249249646002
1610.262205,0.9976631347309387
1610.397208,0.9974854667484466
1610.532211,0.9976944618452024
1610.667213,0.9978246694683358
1610.802216,0.9976826891200119
1610.937219,0.9976212337592066
1611.072221,0.9977168104514512
1611.207224,0.9976109583134175
1611.342227,0.9977203024663989
1611.47723,0.9975131972298742
1611.612232,0.997777473477664
1611.747235,0.997664032628164
1611.882238,0.9976328062326384
1612.01724,0.9976433811964317
1612.152243,0.9979111846175562
1612.287246,0.9979290473876322
1612.422248,0.9978065092246102
1612.557251,0.9978428300425809
1612.692254,0.9976990512502826
1612.827257,0.9977945356183413
1612.962259,0.9980231565339774
1613.097262,0.9979155754364284
1613.232265,0.9979041992637128
1613.367267,0.9978309557835554
1613.50227,0.9977193047465952
1613.637273,0.997749935199426
1613.772275,0.997752329802144
1613.907278,0.9977482390259779
1614.042281,0.9977770743667544
1614.177284,0.9978001232833862
1614.312286,0.9975217758802585
1614.447289,0.9978102011155243
1614.582292,0.9977714868307831
1614.717294,0.9978559018692748
1614.852297,0.9977400575239621
1614.9873,0.9977522300269159
1615.122302,0.9975410282363176
1615.257305,0.9976770023448912
1615.392308,0.9977778725887332
1615.527311,0.9977417536835016
1615.662313,0.997969963317346
1615.797316,0.997623528290683
1615.932319,0.9975596824279618
1616.067321,0.9976758051332068
1616.202324,0.9977881497537482
1616.337327,0.9976682228259005
1616.472329,0.9977934380449558
1616.607332,0.99802934429673
1616.742335,0.9977697906206973
1616.877338,0.997683287729805
1617.01234,0.997541926023647
1617.147343,0.9978051122964752
1617.282346,0.9978198799214173
1617.417348,0.9976410866192937
1617.552351,0.9976189392330077
1617.687354,0.9979348353928923
1617.822356,0.9975400306957881
1617.957359,0.997746143756876
1618.092362,0.997775278369637
1618.227365,0.9973880171788343
1618.362367,0.9976430819034623
1618.49737,0.9974065687684831
1618.632373,0.9976541558031314
1618.767375,0.9976446781336703
1618.902378,0.9977948349567469
1619.037381,0.9976911694589108
1619.172383,0.99754681399106
1619.307386,0.9976091626153087
1619.442389,0.9975935002744053
1619.577392,0.9975769403597484
1619.712394,0.9976767030418354
1619.847397,0.9974982346441353
1619.9824,0.9976165449504266
1620.117402,0.9973841273731524
1620.252405,0.9975212771194952
1620.387408,0.9975452179174346
1620.52241,0.9975907070165151
1620.657413,0.9976072671597004
1620.792416,0.9975568892647614
1620.927419,0.9974968381475844
1621.062421,0.9974527497616988
1621.197424,0.9974112565903727
1621.332427,0.9974827735413223
1621.467429,0.9974664149579769
1621.602432,0.9973617862189211
1621.737435,0.9974786838703346
1621.872437,0.9974995313926833
1622.00744,0.9974756914387716
1622.142443,0.9975037208995131
1622.277446,0.9975226736502608
1622.412448,0.9972191736805314
1622.547451,0.997313116151313
1622.682454,0.9974597319553848
1622.817456,0.9973643793629364
1622.952459,0.997329372487595
1623.087462,0.9971878614900818
1623.222464,0.9970100787441809
1623.357467,0.9972403149511101
1623.49247,0.9970847575957669
1623.627473,0.9971842716202421
1623.762475,0.9972984557562597
1623.897478,0.9973268791672805
1624.032481,0.9971171633769799
1624.167483,0.9971482739177991
1624.302486,0.9970050937062498
1624.437489,0.9969278288055411
1624.572491,0.9970610272609282
1624.707494,0.9971398979074775
1624.842497,0.9969740873299872
1624.9775,0.996896226694264
1625.112502,0.99693809721506
1625.247505,0.9966224169102867
1625.382508,0.996596804043299
1625.51751,0.9969620240165136
1625.652513,0.99701526321007
1625.787516,0.9969177598853183
1625.922518,0.9967732172897263
1626.057521,0.9964117531992908
1626.192524,0.9966603889477338
1626.327527,0.9966465354646094
1626.462529,0.9968018250915825
1626.597532,0.9965682021254624
1626.732535,0.9966181314431078
1626.867537,0.9964637672503627
1627.00254,0.9967356396477776
1627.137543,0.9968483768237888
1627.272545,0.9967415204053997
1627.407548,0.9967734166443897
1627.542551,0.9968551554157984
1627.677554,0.9968306330806012
1627.812556,0.996968603987586
1627.947559,0.9970679070057514
1628.082562,0.9969263334149194
1628.217564,0.9968955288671496
1628.352567,0.9969021083993526
1628.48757,0.9968531617074813
1628.622572,0.9968823699330177
1628.757575,0.9969994107934119
1628.892578,0.9969052984912036
1629.027581,0.9969436800840364
1629.162583,0.9968236552905918
1629.297586,0.9968947313510456
1629.432589,0.9968838652576941
1629.567591,0.9969344085509243
1629.702594,0.9969807670787494
1629.837597,0.9967927542362467
1629.972599,0.9968193689580898
1630.107602,0.9969274300344894
1630.242605,0.9968851612075613
1630.377608,0.9968319289612665
1630.51261,0.9969412874220754
1630.647613,0.9969033046826005
1630.782616,0.9965950101706661
1630.917618,0.9965117979614749
1631.052621,0.9968194686400316
1631.187624,0.996715306448128
1631.322626,0.996591721412559
1631.457629,0.9966405556033362
1631.592632,0.9965280412361641
1631.727635,0.9962987665129441
1631.862637,0.9963828576774351
1631.99764,0.9965586351166437
1632.132643,0.9965102035438738
1632.267645,0.9963300507853732
1632.402648,0.9962015324984296
1632.537651,0.996222452950276
1632.672653,0.9963073347191794
1632.807656,0.9963134122124575
1632.942659,0.9963855479147826
1633.077662,0.9964686499347848
1633.212664,0.9964564930914125
1633.347667,0.9964108564291164
1633.48267,0.9964984447928488
1633.617672,0.996409062891189
1633.752675,0.9964919675740086
1633.887678,0.9964467278656298
1634.02268,0.9963446969447687
1634.157683,0.9963973053336166
1634.292686,0.996173639246027
1634.427689,0.9962749552569701
1634.562691,0.9964626711408215
1634.697694,0.9962921909627845
1634.832697,0.9962690772520743
1634.967699,0.9963688087781868
1635.102702,0.9961094877293606
1635.237705,0.9962756526496829
1635.372707,0.996239488499875
1635.50771,0.9964846932091967
1635.642713,0.9961342911644064
1635.777716,0.9961793174519535
1635.912718,0.9961507275158102
1636.047721,0.9963403130377467
1636.182724,0.9963626313107226
1636.317726,0.9964167352705119
1636.452729,0.9964443363963528
1636.587732,0.996390330576891
1636.722734,0.9961470417649371
1636.857737,0.9964504147253437
1636.99274,0.996387341410383
1637.127743,0.9964350695071154
1637.262745,0.99641524064653
1637.397748,0.9964393541871263
1637.532751,0.9962672839693492
1637.667753,0.9963193901108645
1637.802756,0.9964511122408781
1637.937759,0.9962799366441999
1638.072761,0.9964118528404711
1638.207764,0.9960442446946469
1638.342767,0.9960843860865518
1638.47777,0.9960155590334753
1638.612772,0.9962231503062372
1638.747775,0.9961520225125977
1638.882778,0.9961133725639381
1639.01778,0.9960375712205637
1639.152783,0.9961478386828893
1639.287786,0.9963200875346816
1639.422788,0.9962129888819273
1639.557791,0.9963531659106858
1639.692794,0.9962055173125292
1639.827797,0.9960654606630083
1639.962799,0.9960277104974192
1640.097802,0.9962738593551221
1640.232805,0.9962561258382543
1640.367807,0.9962108968368474
1640.50281,0.9962687783713959
1640.637813,0.996051217028763
1640.772815,0.9962104983525684
1640.907818,0.9960348819227519
1641.042821,0.9962176710939783
1641.177824,0.9962204605073626
1641.312826,0.9959750220251563
1641.447829,0.9958711472475229
1641.582832,0.9960632693214052
1641.717834,0.9959992245122505
1641.852837,0.9960737280406413
1641.98784,0.996049424138186
1642.122842,0.9962490524448715
1642.257845,0.9962514434454666
1642.392848,0.9961876853933654
1642.527851,0.9961335938706467
1642.662853,0.9961403676021157
1642.797856,0.9963087295504244
1642.932859,0.9962553288336725
1643.067861,0.996094645808566
1643.202864,0.9961178550842003
1643.337867,0.9960810990135014
1643.472869,0.996014861822828
1643.607872,0.9961597925286764
1643.742875,0.9963007591124697
1643.877878,0.996118253531422
1644.01288,0.9961557082818997
1644.147883,0.9960679508297726
1644.282886,0.9959707393417694
1644.417888,0.9961640760249938
1644.552891,0.99599962291202
1644.687894,0.9961214411149335
1644.822896,0.996093948542558
1644.957899,0.9960994270743408
1645.092902,0.9959842846359322
1645.227905,0.9961864899688603
1645.362907,0.9960090849533824
1645.49791,0.9961026145976075
1645.632913,0.99625224044694
1645.767915,0.9961677618388938
1645.902918,0.9962595131148405
1646.037921,0.9962376952704096
1646.172923,0.9962135866099
1646.307926,0.996185394164324
1646.442929,0.9962562254638719
1646.577932,0.9960472328318632
1646.712934,0.9960628708961772
1646.847937,0.9962551295826266
1646.98294,0.9961942602537861
1647.117942,0.9963310471159221
1647.252945,0.9963810641899054
1647.387948,0.996415340288059
1647.52295,0.9959374744746018
1647.657953,0.9962248438870323
1647.792956,0.9962995635522761
1647.927959,0.9961537159724755
1648.062961,0.9961213415027943
1648.197964,0.9961357853669639
1648.332967,0.9961764285361219
1648.467969,0.9961895781517658
1648.602972,0.9963812634661381
1648.737975,0.996309725859652
1648.872977,0.9962796377602637
1649.00798,0.9962180695811265
1649.142983,0.9963880388817661
1649.277986,0.9961678614556749
1649.412988,0.9961726430728858
1649.547991,0.9962659888227218
1649.682994,0.9963045450625477
1649.817996,0.9961625817800004
1649.952999,0.9961659687385362
1650.088002,0.9962876080292469
1650.223004,0.9964018887717631
1650.358007,0.996320784958987
1650.49301,0.9963611367678965
1650.628013,0.9961276170870139
1650.763015,0.9964970496960026
1650.898018,0.9960402605256365
1651.033021,0.996288205801991
1651.168023,0.9965183749610456
1651.303026,0.9964020880521608
1651.438029,0.9962534359503459
1651.573031,0.9960537071599183
1651.708034,0.9961801143957263
1651.843037,0.9962476576971744
1651.97804,0.996355357890062
1652.113042,0.9963539629935374
1652.248045,0.9962222537058053
1652.383048,0.9960503205830711
1652.51805,0.9965579375258433
1652.653053,0.9965556454452228
1652.788056,0.996314308894932
1652.923058,0.9964170341955774
1653.058061,0.9962489528199712
1653.193064,0.9962459640775958
1653.328067,0.9964164363455361
1653.463069,0.9964552973443382
1653.598072,0.9965144885469618
1653.733075,0.9964771199543068
1653.868077,0.9963084306578504
1654.00308,0.996447525023331
1654.138083,0.9963587455040377
1654.273085,0.9964543008895391
1654.408088,0.9964126499702721
1654.543091,0.9965534530252145
1654.678094,0.9965607278919748
1654.813096,0.9965952094896882
1654.948099,0.9963777761378189
1655.083102,0.996530931171674
1655.218104,0.996322976867125
1655.353107,0.9964739312326248
1655.48811,0.9964383577482703
1655.623112,0.9965047227528264
1655.758115,0.9965008363919862
1655.893118,0.9965450820113674
1656.028121,0.9965483706155642
1656.163123,0.9968827686860454
1656.298126,0.996690089869866
1656.433129,0.9965621230779705
1656.568131,0.996760658026312
1656.703134,0.9966846080894466
1656.838137,0.9969920330250699
1656.973139,0.9968134877411625
1657.108142,0.9969217475643332
1657.243145,0.9968464828136722
1657.378148,0.9969042018959784
1657.51315,0.9968109957105582
1657.648153,0.9969821628528003
1657.783156,0.9969712958064507
1657.918158,0.9969891417523664
1658.053161,0.9969801688904686
1658.188164,0.9969893411502146
1658.323166,0.9970365995650008
1658.458169,0.9970151635085486
1658.593172,0.9971884598029781
1658.728175,0.9972535783355002
1658.863177,0.9970518543416729
1658.99818,0.9970739891385346
1659.133183,0.9972152845333379
1659.268185,0.9970764818266233
1659.403188,0.9973456290888575
1659.538191,0.9971317213938384
1659.673193,0.9971247414962183
1659.808196,0.9971310234018778
1659.943199,0.9972304423208617
1660.078202,0.9971233455225574
1660.213204,0.9970934322708928
1660.348207,0.997276415703931
1660.48321,0.9972022210986762
1660.618212,0.9972637503738766
1660.753215,0.99721049791146
1660.888218,0.9971491713516495
1661.02322,0.9974422765628107
1661.158223,0.9975100051927502
1661.293226,0.9975065139138418
1661.428229,0.9974123537433583
1661.563231,0.9974196348801168
1661.698234,0.9974890577025907
1661.833237,0.9972459992371054
1661.968239,0.9974788833660913
1662.103242,0.997489855694156
1662.238245,0.9974180390099777
1662.373247,0.9975378361101347
1662.50825,0.9974917509266823
1662.643253,0.9974254199307757
1662.778256,0.9975221748890486
1662.913258,0.9976509633149409
1663.048261,0.9976552532233064
1663.183264,0.9976477708369662
1663.318266,0.9976067683561916
1663.453269,0.9975878140076596
1663.588272,0.9976892738474896
1663.723274,0.9978572988685153
1663.858277,0.9977639037962988
1663.99328,0.997723694721194
1664.128283,0.9978710693942561
1664.263285,0.9978043140527046
1664.398288,0.997996709270757
1664.533291,0.998119670039567
1664.668293,0.9980200626669876
1664.803296,0.9979560916312643
1664.938299,0.9978002230634035
1665.073301,0.9982141964480746
1665.208304,0.998130150351124
1665.343307,0.9982002215471488
1665.47831,0.9980640763222453
1665.613312,0.9979604826477277
1665.748315,0.9981153781342135
1665.883318,0.9980475085960908
1666.01832,0.9982483359573754
1666.153323,0.9981378359828713
1666.288326,0.998205611842899
1666.423328,0.9981891415861835
1666.558331,0.9981433257560661
1666.693334,0.998152009640775
1666.828337,0.9983023426532186
1666.963339,0.9982649070172916
1667.098342,0.9981641871695754
1667.233345,0.9982207846835123
1667.368347,0.9982738914418847
1667.50335,0.9982681014701053
1667.638353,0.9982469384106833
1667.773355,0.9985334763982416
1667.908358,0.9983689316401916
1668.043361,0.9982798811032023
1668.178364,0.9983809121392542
1668.313366,0.9983684324558506
1668.448369,0.9986331350120683
1668.583372,0.9985501520465387
1668.718374,0.9984792575025295
1668.853377,0.9987008446339523
1668.98838,0.9985384690781053
1669.123382,0.9986191542460436
1669.258385,0.9985761146880048
1669.393388,0.998641723293959
1669.528391,0.998746286556179
1669.663393,0.998553646978187
1669.798396,0.9985632331392115
1669.933399,0.9985203956953795
1670.068401,0.9987891336909368
1670.203404,0.9987967245171979
1670.338407,0.9986152596389366
1670.473409,0.9987962251189605
1670.608412,0.9988964094044979
1670.743415,0.9988117065804308
1670.878418,0.9987892335698552
1671.01342,0.9986211514863494
1671.148423,0.9990520196175776
1671.283426,0.9989571441525072
1671.418428,0.9989612398851946
1671.553431,0.9990203401803157
1671.688434,0.9990511404521872
1671.823436,0.999044127137798
1671.958439,0.9991094967335796
1672.093442,0.9990028974374517
1672.228445,0.9991612119795096
1672.363447,0.9989780225749988
1672.49845,0.9992196346435439
1672.633453,0.9990436675776052
1672.768455,0.9992246307542074
1672.903458,0.9991024430454322
1673.038461,0.9991157212051335
1673.173463,0.9989787218598594
1673.308466,0.9992935896253743
1673.443469,0.9992354724002669
1673.578472,0.9992798094617877
1673.713474,0.9991056401783653
1673.848477,0.9992316353434201
1673.98348,0.9990541575911872
1674.118482,0.9992891627645777
1674.253485,0.9992627618936545
1674.388488,0.9993849092459242
1674.52349,0.9993725269436071
1674.658493,0.9992038271139617
1674.793496,0.9992062551822117
1674.928499,0.9993389785709902
1675.063501,0.9992024182375588
1675.198504,0.9995512207315546
1675.333507,0.999286764473465
1675.468509,0.9994134320982532
1675.603512,0.9993434656130774
1675.738515,0.9993263470061327
1675.873517,0.9996331972885695
1676.00852,0.9993597550443254
1676.143523,0.9993964921841453
1676.278526,0.9993511805744116
1676.413528,0.9993716175150213
1676.548531,0.9993467334715529
1676.683534,0.999564434886038
1676.818536,0.9994567176313388
1676.953539,0.99944475420603
1677.088542,0.9993548082257813
1677.223544,0.9993534690912355
1677.358547,0.9992771613738014
1677.49355,0.999503803146397
1677.628553,0.9993785531781136
1677.763555,0.9992706161298301
1677.898558,0.9992982663303172
1678.033561,0.9993613040531462
1678.168563,0.9994858921987272
1678.303566,0.9994802251297846
1678.438569,0.9997056533284842
1678.573571,0.9996114555029713
1678.708574,0.9993821709350242
1678.843577,0.9994060364662195
1678.97858,0.9994133521451818
1679.113582,0.9994470429371377
1679.248585,0.9994987556649361
1679.383588,0.9994373583422136
1679.51859,0.9997679669238391
1679.653593,0.9995192855802189
1679.788596,0.9995822372871532
1679.923598,0.9995579677250656
1680.058601,0.9996321176852994
1680.193604,0.9996659458085305
1680.328607,0.9996965060636049
1680.463609,0.999635606407478
1680.598612,0.9997066530346373
1680.733615,0.9996928471810885
1680.868617,0.9996068972851269
1681.00362,0.9997678369540118
1681.138623,0.9996548295850194
1681.273625,0.999528481199946
1681.408628,0.9994013392688865
1681.543631,0.999638165477906
1681.678634,0.9997715061087064
1681.813636,0.999733455529291
1681.948639,0.9994462833576737
1682.083642,0.9993898462195702
1682.218644,0.9995768495534142
1682.353647,0.9994261846950081
1682.48865,0.9996159137800047
1682.623652,0.9996389252032004
1682.758655,0.9994689910351898
1682.893658,0.9996028788734768
1683.028661,0.9996276293471673
1683.163663,0.9995436741483263
1683.298666,0.9995487718340637
1683.433669,0.9994517203602439
1683.568671,0.999586235624099
1683.703674,0.9995053024032262
1683.838677,0.9994704402662775
1683.973679,0.9996297285673931
1684.108682,0.9997414334340979
1684.243685,0.9996258999928644
1684.378688,0.9994007895983011
1684.51369,0.9993241884635544
1684.648693,0.9995378068441797
1684.783696,0.9995244331177945
1684.918698,0.999720639028545
1685.053701,0.999318352427335
1685.188704,0.9995862056365123
1685.323706,0.9994945177991963
1685.458709,0.9993002049708344
1685.593712,0.9994189988465734
1685.728715,0.9994258348959048
1685.863717,0.9994696107061564
1685.99872,0.9994806249219546
1686.133723,0.9993079195981951
1686.268725,0.9992070845237477
1686.403728,0.9993924046608512
1686.538731,0.9994110734853366
1686.673733,0.9995044028488588
1686.808736,0.9995063418892812
1686.943739,0.9994062163593223
1687.078742,0.9991465743749748
1687.213744,0.9989646363591842
1687.348747,0.9992413978841873
1687.48375,0.9991924362552607
