nu,[0]HFC-227ea-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1379.257585,0.4025524017155257
1379.377588,0.39919310768979505
1379.49759,0.39656710850871
1379.617592,0.3932302345891928
1379.737595,0.39045599691819255
1379.857597,0.38720539124759834
1379.9776,0.38416620289304937
1380.097602,0.38153984146053505
1380.217604,0.3777283471706131
1380.337607,0.37420182054062034
1380.457609,0.37045251763101317
1380.577612,0.36608124109777995
1380.697614,0.36106401843010855
1380.817616,0.35604434189561074
1380.937619,0.3498327835320461
1381.057621,0.3428713414487622
1381.177624,0.335645411225077
1381.297626,0.32729283138207393
1381.417628,0.3187653585449071
1381.537631,0.30946818096812734
1381.657633,0.30008185246212604
1381.777636,0.29031173066534033
1381.897638,0.2806912410655934
1382.01764,0.27092858955599547
1382.137643,0.261165754113842
1382.257645,0.2516037121729972
1382.377648,0.24258575554595627
1382.49765,0.23365724556045298
1382.617652,0.22463015158151137
1382.737655,0.21558500337422587
1382.857657,0.20723538627460505
1382.97766,0.19823541299779193
1383.097662,0.18992994221532425
1383.217664,0.1812822626971396
1383.337667,0.17313216787664878
1383.457669,0.16493563039761938
1383.577672,0.15670346774984922
1383.697674,0.14888218358658825
1383.817676,0.14077393121793802
1383.937679,0.13301411880047842
1384.057681,0.12579521147838602
1384.177684,0.11869477462842343
1384.297686,0.11177135137281205
1384.417688,0.10529387801935262
1384.537691,0.09878593921438733
1384.657693,0.09285649890881126
1384.777696,0.08709115066484795
1384.897698,0.08186366805833609
1385.0177,0.07665810031435707
1385.137703,0.07184817980799892
1385.257705,0.06721223362706251
1385.377708,0.06300759527101368
1385.49771,0.05913099748121725
1385.617712,0.055359887490476274
1385.737715,0.051985003303761414
1385.857717,0.04883539117395517
1385.97772,0.045899548434149035
1386.097722,0.04312725996578488
1386.217724,0.040615723866444055
1386.337727,0.0381358688535576
1386.457729,0.036098643158022733
1386.577732,0.034098564239246704
1386.697734,0.03226410393577417
1386.817736,0.030727415802928662
1386.937739,0.029263917690247016
1387.057741,0.02785619209442113
1387.177744,0.026641103806244043
1387.297746,0.025484114034220816
1387.417748,0.02430677891121819
1387.537751,0.023545984090588477
1387.657753,0.022672557648136533
1387.777756,0.021949739662711874
1387.897758,0.021294637468636166
1388.01776,0.020521133939434454
1388.137763,0.019954511916276306
1388.257765,0.019518354494265852
1388.377768,0.01902502616385221
1388.49777,0.01872117580142442
1388.617772,0.018217001000722603
1388.737775,0.017929641248765234
1388.857777,0.017648579154582896
1388.97778,0.017373660222513444
1389.097782,0.017168138942796497
1389.217784,0.01683323622832379
1389.337787,0.016709130039470332
1389.457789,0.0164472004773726
1389.577792,0.01623314726081806
1389.697794,0.016057166791582332
1389.817796,0.01585135965005638
1389.937799,0.015673247514832265
1390.057801,0.015498686509039157
1390.177804,0.015367505980772593
1390.297806,0.015027100620205432
1390.417808,0.014793017501195022
1390.537811,0.014666343031639844
1390.657813,0.014391752205482784
1390.777816,0.014200189065382531
1390.897818,0.013988775792929191
1391.01782,0.013758478867607506
1391.137823,0.013554997235207374
1391.257825,0.013290576881675346
1391.377828,0.013134669735671397
1391.49783,0.012928772822783884
1391.617832,0.012764339151211905
1391.737835,0.012663898136302665
1391.857837,0.01247910042461274
1391.97784,0.012317922048460172
1392.097842,0.012289623383688195
1392.217844,0.012222215995318638
1392.337847,0.012288394482795898
1392.457849,0.01230437978381793
1392.577852,0.012352460561549023
1392.697854,0.012482844716355806
1392.817856,0.012663898136302665
1392.937859,0.012930065764712178
1393.057861,0.01331185882570111
1393.177864,0.01366387213201075
1393.297866,0.013990174740454692
1393.417868,0.014381681504095663
1393.537871,0.014806337209915936
1393.657873,0.015535928028608403
1393.777876,0.016234770656712593
1393.897878,0.017048381609870877
1394.01788,0.017788555106925
1394.137883,0.018182421559692855
1394.257885,0.018508966289728878
1394.377888,0.01921046685096684
1394.49789,0.019856973971009547
1394.617892,0.020566330131683547
1394.737895,0.021558178967125027
1394.857897,0.02244247298672927
1394.9779,0.02275660149667443
1395.097902,0.022761153272136136
1395.217904,0.022847810198453115
1395.337907,0.02302902274612894
1395.457909,0.023316360440139586
1395.577912,0.0236285394224611
1395.697914,0.023635629047678443
1395.817916,0.02355540436815462
1395.937919,0.023381737734871445
1396.057921,0.02329305573399458
1396.177924,0.023459024923119014
1396.297926,0.023640356646232076
1396.417928,0.02372561530366256
1396.537931,0.023997634883765225
1396.657933,0.02441884765470533
1396.777936,0.024972002042276155
1396.897938,0.025530026748528865
1397.01794,0.02619727188927923
1397.137943,0.02719016369347637
1397.257945,0.028141779272355155
1397.377948,0.02928440960396324
1397.49795,0.030561934957992438
1397.617952,0.03206789195672232
1397.737955,0.033759277856151515
1397.857957,0.03536969142514518
1397.97796,0.03732843165240368
1398.097962,0.03952981822857307
1398.217964,0.041760682172199554
1398.337967,0.044272126438248516
1398.457969,0.04698156444836711
1398.577972,0.05024219839084397
1398.697974,0.05336500953185483
1398.817976,0.05692048414994587
1398.937979,0.06082222585402536
1399.057981,0.06491996989892365
1399.177984,0.06927993174038652
1399.297986,0.07299239655786584
1399.417988,0.07665810031435707
1399.537991,0.08056427225614574
1399.657993,0.08522163035177684
1399.777996,0.09096322272803489
1399.897998,0.09682984655930424
1400.018,0.10339486289588204
1400.138003,0.10981040403263917
1400.258005,0.11512923488270577
1400.378008,0.12063328955315826
1400.49801,0.12531809676684796
1400.618012,0.13034115456698747
1400.738015,0.13541650877177844
1400.858017,0.1403662781999788
1400.97802,0.14507564252488317
1401.098022,0.15045368244513557
1401.218024,0.1562496859949446
1401.338027,0.16094380696229763
1401.458029,0.16659326104124805
1401.578032,0.17125527489630402
1401.698034,0.17661200758564632
1401.818036,0.18169969176074954
1401.938039,0.186840493883836
1402.058041,0.19253063404871315
1402.178044,0.19829489254317698
1402.298046,0.20457921890549227
1402.418048,0.2102201424423724
1402.538051,0.21668729534674752
1402.658053,0.22335340191085598
1402.778056,0.22987950468788965
1402.898058,0.23695145264266826
1403.01806,0.2440700511538402
1403.138063,0.251327100254054
1403.258065,0.2593180443910637
1403.378068,0.26718873436930574
1403.49807,0.2755186383126532
1403.618072,0.2839378224005709
1403.738075,0.2932587364724234
1403.858077,0.3021293627039573
1403.97808,0.31192266203264674
1404.098082,0.32145426515368897
1404.218084,0.33217278788953625
1404.338087,0.34246014260767216
1404.458089,0.3532426727587252
1404.578092,0.36429183065230286
1404.698094,0.3750147201683009
1404.818096,0.3869267037054545
1404.938099,0.39833178114473744
1405.058101,0.41056952409859304
1405.178104,0.4225531674431415
1405.298106,0.43455619937739653
1405.418108,0.4472310175891992
1405.538111,0.45981548018765667
1405.658113,0.4720879386741294
1405.778116,0.4841066719298403
1405.898118,0.496684630784536
1406.01812,0.5089731572855076
1406.138123,0.5218317818644955
1406.258125,0.5338929117108886
1406.378128,0.5462437359535555
1406.49813,0.5583663448692203
1406.618132,0.5703814108996339
1406.738135,0.5821890824961963
1406.858137,0.5937719238120146
1406.97814,0.6049073337729772
1407.098142,0.6160728866280702
1407.218144,0.6270932658808933
1407.338147,0.6376664104586243
1407.458149,0.6483076025297861
1407.578152,0.6584544055890575
1407.698154,0.6683588828079158
1407.818156,0.6777613799269664
1407.938159,0.6868220809466641
1408.058161,0.695788182817047
1408.178164,0.7047515145008605
1408.298166,0.7127033528867289
1408.418168,0.720780951445219
1408.538171,0.7285638582618545
1408.658173,0.7358860467688724
1408.778176,0.7427394267611863
1408.898178,0.7496266472978473
1409.01818,0.7560331912473578
1409.138183,0.7621590637507416
1409.258185,0.7677892481230573
1409.378188,0.7735538444115393
1409.49819,0.7786917585936665
1409.618192,0.7837619029290713
1409.738195,0.7885890050515966
1409.858197,0.7934220337395202
1409.9782,0.7976383338439653
1410.098202,0.8017808201901803
1410.218204,0.8057675319301514
1410.338207,0.8094745058987295
1410.458209,0.8132554598768487
1410.578212,0.8168334993960934
1410.698214,0.8202221998534605
1410.818216,0.8234026098909266
1410.938219,0.8264300494227446
1411.058221,0.8293690898082756
1411.178224,0.832127171067941
1411.298226,0.8347107678041628
1411.418228,0.8372019158592889
1411.538231,0.8395997405935794
1411.658233,0.841735034610083
1411.778236,0.8438673204518574
1411.898238,0.8458611991795971
1412.01824,0.8475037626774358
1412.138243,0.8493703234192961
1412.258245,0.8509175849888517
1412.378248,0.8524079944905313
1412.49825,0.8537900145756271
1412.618252,0.8551144152435809
1412.738255,0.8562096625038015
1412.858257,0.8574949407152261
1412.97826,0.8585245522874744
1413.098262,0.8592374234664875
1413.218264,0.8601314952236208
1413.338267,0.8608370923049704
1413.458269,0.8613279093171439
1413.578272,0.8618362427272511
1413.698274,0.8622931370021842
1413.818276,0.8626640027815233
1413.938279,0.8631817564937733
1414.058281,0.8634148470338335
1414.178284,0.863578911440395
1414.298286,0.8636911839964403
1414.418288,0.8638639395082149
1414.538291,0.8637689197010542
1414.658293,0.8640453699850449
1414.778296,0.8641490616508186
1414.898298,0.8644429222852569
1415.0183,0.8645120804853309
1415.138303,0.8644429222852569
1415.258305,0.8647541777599035
1415.378308,0.8650568946944928
1415.49831,0.8654376034779486
1415.618312,0.8656366770193282
1415.738315,0.8654376034779486
1415.858317,0.865541462221766
1415.97832,0.8660696035804588
1416.098322,0.8661129081432429
1416.218324,0.8665460728794744
1416.338327,0.8670314745800779
1416.458329,0.8673436621013089
1416.578332,0.8680638561800506
1416.698334,0.8690453227617164
1416.818336,0.86992350194354
1416.938339,0.8712206540998083
1417.058341,0.8721533591078866
1417.178344,0.8727815356428597
1417.298346,0.8731918393784367
1417.418348,0.8735761283251315
1417.538351,0.8740042855179564
1417.658353,0.8741791038563111
1417.778356,0.8744413969294618
1417.898358,0.8750274689776166
1418.01836,0.8757452857668403
1418.138363,0.8761657444060089
1418.258365,0.8766039368171857
1418.378368,0.8769371096119981
1418.49837,0.8771914582525558
1418.618372,0.8774809792021085
1418.738375,0.8780954309205613
1418.858377,0.8783501155230108
1418.97838,0.8788509178039496
1419.098382,0.8794575341958221
1419.218384,0.8798357822530305
1419.338387,0.8803286282750986
1419.458389,0.8805399325013775
1419.578392,0.88097150279439
1419.698394,0.8813327751663111
1419.818396,0.8814826144740696
1419.938399,0.881826459739183
1420.058401,0.8820557644270328
1420.178404,0.8820910473632639
1420.298406,0.8822586605850148
1420.418408,0.8825498539872767
1420.538411,0.8829117736158655
1420.658413,0.8833533398850414
1420.778416,0.8837244262104664
1420.898418,0.8840337838940767
1421.01842,0.8843167199722809
1421.138423,0.8846439776976164
1421.258425,0.8846970579286693
1421.378428,0.885104112190619
1421.49843,0.8852545926801706
1421.618432,0.8853165626705826
1421.738435,0.8853873908286848
1421.858437,0.8853962447468626
1421.97844,0.8852722979490762
1422.098442,0.8853785369990457
1422.218444,0.8854316613049789
1422.338447,0.885413952848838
1422.458449,0.8852191832046576
1422.578452,0.8850952611937521
1422.698454,0.8847766842470134
1422.818456,0.8844316886186775
1422.938459,0.8842901908686204
1423.058461,0.8843078768492969
1423.178464,0.8841487157563921
1423.298466,0.8838393178536688
1423.418468,0.8834946877269487
1423.538471,0.8831766868829534
1423.658473,0.8828941155569743
1423.778476,0.8825763308800477
1423.898478,0.8822321932222097
1424.01848,0.8820028426688359
1424.138483,0.8816589286277922
1424.258485,0.8812005851645341
1424.378488,0.8809803125534666
1424.49849,0.8808393669794047
1424.618492,0.88046949212443
1424.738495,0.8802670074278741
1424.858497,0.8800117670073698
1424.9785,0.8798181857133514
1425.098502,0.8796158508000442
1425.218504,0.8792904531375281
1425.338507,0.8791497779193437
1425.458509,0.8793168322468069
1425.578512,0.8793871804072755
1425.698514,0.8793871804072755
1425.818516,0.8793695928395436
1425.938519,0.8793344187593163
1426.058521,0.8790882395887559
1426.178524,0.8792728675043222
1426.298526,0.8791497779193437
1426.418528,0.8794047683267623
1426.538531,0.8795718711070057
1426.658533,0.8794399452210285
1426.778536,0.8796422396713994
1426.898538,0.8797917915636942
1427.01854,0.8799941669480309
1427.138543,0.8806279908974741
1427.258545,0.8812798967861684
1427.378548,0.8817559164441733
1427.49855,0.8823910093100088
1427.618552,0.8833533398850414
1427.738555,0.8844405329797853
1427.858557,0.8855113537406022
1427.97856,0.8866012028254876
1428.098562,0.8877101472749065
1428.218564,0.8887582635156566
1428.338567,0.889914400584499
1428.458569,0.8906622427307183
1428.578572,0.891927881506257
1428.698574,0.8929006129394214
1428.818576,0.8936777744889333
1428.938579,0.8942767392286224
1429.058581,0.8951177545787851
1429.178584,0.8952967960332495
1429.298586,0.8954758732995859
1429.418588,0.8954042380951682
1429.538591,0.8951625115854299
1429.658593,0.8944287791973224
1429.778596,0.8932042507633258
1429.898598,0.8917405963167738
1430.0186,0.8897453329103256
1430.138603,0.8871155806782839
1430.258605,0.8840514647465625
1430.378608,0.8801261759735025
1430.49861,0.8757715585195026
1430.618612,0.8704978409658516
1430.738615,0.8658271380382163
1430.858617,0.8633371431943258
1430.97862,0.8647628253449189
1431.098622,0.8678121541603152
1431.218624,0.8704891360309667
1431.338627,0.8724761155570175
1431.458629,0.8742053296228114
1431.578632,0.8753863037960086
1431.698634,0.8769108018933275
1431.818636,0.878815764470309
1431.938639,0.8818529149298011
1432.058641,0.8851395170631994
1432.178644,0.887825557095528
1432.298646,0.8904574139711006
1432.418648,0.8927309779387983
1432.538651,0.8949566478829986
1432.658653,0.8968649371495818
1432.778656,0.8989750481612314
1432.898658,0.9005406264031071
1433.01866,0.901639956422277
1433.138663,0.9027586834356427
1433.258665,0.9034360064125863
1433.378668,0.9040415113583886
1433.49867,0.9046564686478944
1433.618672,0.904906188292967
1433.738675,0.9049297161597235
1433.858677,0.9049785836838075
1433.97868,0.9050003034304518
1434.098682,0.9050120685108692
1434.218684,0.9048509906990249
1434.338687,0.9046474221284405
1434.458689,0.9045479163849226
1434.578692,0.9044032002958969
1434.698694,0.9043308509338863
1434.818696,0.9041500028491108
1434.938699,0.904168086029999
1435.058701,0.9039420722613898
1435.178704,0.9039059153016433
1435.298706,0.9039149544059918
1435.418708,0.9039239936007317
1435.538711,0.9041138375723072
1435.658713,0.904168086029999
1435.778716,0.9044393771474409
1435.898718,0.9045207803544736
1436.01872,0.9048989490724175
1436.138723,0.9052528337414492
1436.258725,0.905755388510224
1436.378728,0.9063098804652238
1436.49873,0.9069563098346802
1436.618732,0.9075069994321343
1436.738735,0.9080834493802623
1436.858737,0.9088347450108236
1436.97874,0.909668528703395
1437.098742,0.9106168973245469
1437.218744,0.911517031412121
1437.338747,0.9124217049511691
1437.458749,0.9133784241312443
1437.578752,0.9142703166459439
1437.698754,0.9153561998559898
1437.818756,0.9162042122662066
1437.938759,0.9174098133142962
1438.058761,0.9185820939878026
1438.178764,0.9196905722712059
1438.298766,0.9207055506300833
1438.418768,0.9218294968696513
1438.538771,0.9229751203897029
1438.658773,0.9240907480385673
1438.778776,0.9252391817773553
1438.898778,0.9262751039121034
1439.01878,0.9272222409729005
1439.138783,0.9283040126562055
1439.258785,0.9294725539625011
1439.378788,0.9304732046841089
1439.49879,0.9315103294053411
1439.618792,0.9325290268120984
1439.738795,0.933549771813141
1439.858797,0.9344959368836855
1439.9788,0.9353607455376427
1440.098802,0.9362095025869815
1440.218804,0.9370730857990509
1440.338807,0.9378933835770663
1440.458809,0.938811091992472
1440.578812,0.9395323758486704
1440.698814,0.9402918247844082
1440.818816,0.9411074113021627
1440.938819,0.9417475819752091
1441.058821,0.9424975114828081
1441.178824,0.9431480591788759
1441.298826,0.9437745174513003
1441.418828,0.944526061041858
1441.538831,0.9449984421578167
1441.658833,0.945516443223448
1441.778836,0.9460318901315289
1441.898838,0.9465542438912555
1442.01884,0.9470749919179758
1442.138843,0.9475647562819765
1442.258845,0.9479713487702744
1442.378848,0.9484217421208927
1442.49885,0.9487945451165366
1442.618852,0.9491674946525511
1442.738855,0.9494674789758881
1442.858857,0.9498786874144869
1442.97886,0.9501779463318274
1443.098862,0.950628437436346
1443.218864,0.9508889453161532
1443.338867,0.9511181371684833
1443.458869,0.9513416761955248
1443.578872,0.9516385411070158
1443.698874,0.9519402583442023
1443.818876,0.9521325696991807
1443.938879,0.9523296815414803
1444.058881,0.9525496951085051
1444.178884,0.9526697239317458
1444.298886,0.9528964863096941
1444.418888,0.953218619759553
1444.538891,0.9534817444081378
1444.658893,0.9535284661582873
1444.778896,0.9539490649470795
1444.898898,0.954258194520409
1445.0189,0.9545989255127161
1445.138903,0.9547106201210083
1445.258905,0.9548356954044963
1445.378908,0.9550687037400359
1445.49891,0.9551737670758248
1445.618912,0.9554221445429361
1445.738915,0.9554603621930657
1445.858917,0.9555148249858856
1445.97892,0.9556237598851053
1446.098922,0.9557126370274976
1446.218924,0.9558674750162345
1446.338927,0.9560376345705385
1446.458929,0.9560863937332497
1446.578932,0.9561963499908926
1446.698934,0.9561963499908926
1446.818936,0.9562604172925726
1446.938939,0.9563990851062536
1447.058941,0.9563570044722897
1447.178944,0.9565224685462931
1447.298946,0.9565836879432799
1447.418948,0.9565454253610188
1447.538951,0.9566200388140839
1447.658953,0.9566602176994647
1447.778956,0.9567023116751042
1447.898958,0.9567472777404472
1448.01896,0.9568286047154027
1448.138963,0.9567855483969648
1448.258965,0.9568458277852946
1448.378968,0.9568008570882084
1448.49897,0.9567855483969648
1448.618972,0.9568391298879428
1448.738975,0.9569041971610374
1448.858977,0.9569367324568377
1448.97898,0.9570333879478361
1449.098982,0.9569166369964592
1449.218984,0.9569549144274826
1449.338987,0.956883145500269
1449.458989,0.9569386463322166
1449.578992,0.9570123334449016
1449.698994,0.9568802748551385
1449.818996,0.956879317975342
1449.938999,0.956767369644244
1450.059001,0.9567137921717271
1450.179004,0.9567099653242122
1450.299006,0.9565616867714716
1450.419008,0.9566296050623032
1450.539011,0.9565415991869698
1450.659013,0.9564775130467339
1450.779016,0.9563531790519226
1450.899018,0.9563158820052368
1451.01902,0.9560883059079494
1451.139023,0.9560060858491544
1451.259025,0.9558712984937816
1451.379028,0.9557298400097904
1451.49903,0.9555941360077213
1451.619032,0.9554202337005578
1451.739035,0.9552071987427233
1451.859037,0.9551336506200592
1451.97904,0.9550066262918318
1452.099042,0.9549073107671942
1452.219044,0.9548204181555882
1452.339047,0.954617063064607
1452.459049,0.9544061160041786
1452.579052,0.9542448349992025
1452.699054,0.9539109077476308
1452.819056,0.9537401729763618
1452.939059,0.9535637473642334
1453.059061,0.9533721003121872
1453.179064,0.9531947895919374
1453.299066,0.9529498500070971
1453.419068,0.9527068787754939
1453.539071,0.952406823369887
1453.659073,0.9522573072359416
1453.779076,0.9520554500844217
1453.899078,0.9519507297446367
1454.01908,0.9516747040586697
1454.139083,0.9512960128909955
1454.259085,0.9511590361277029
1454.379088,0.9510972127996346
1454.49909,0.9508252378910396
1454.619092,0.950616079346987
1454.739095,0.9504991607598678
1454.859097,0.9503261856538217
1454.9791,0.9502511128505698
1455.099102,0.9502140537798253
1455.219104,0.9501285383632365
1455.339107,0.9500297301333638
1455.459109,0.9500107297287658
1455.579112,0.9503223843566817
1455.699114,0.9504060164062613
1455.819116,0.9502178546436421
1455.939119,0.9501722452812527
1456.059121,0.9501028852390194
1456.179124,0.9499157334056882
1456.299126,0.9498027001590245
1456.419128,0.9497286184376368
1456.539131,0.9496165570724117
1456.659133,0.9493544990683278
1456.779136,0.9493165256478385
1456.899138,0.9492424818465838
1457.01914,0.949096309759919
1457.139143,0.9489805270730158
1457.259145,0.9488353441591497
1457.379148,0.9487898011556709
1457.49915,0.9485317654242069
1457.619152,0.9485327139564467
1457.739155,0.9483866511656209
1457.859157,0.9482301802773818
1457.97916,0.9480803717440838
1458.099162,0.947968504860494
1458.219164,0.9476443550646063
1458.339167,0.9475837077666164
1458.459169,0.9474709520144925
1458.579172,0.9472568477740276
1458.699174,0.9470437389589192
1458.819176,0.9469575618997896
1458.939179,0.9466403842467763
1459.059181,0.9463412931442374
1459.179184,0.9460659478926096
1459.299186,0.945797303312744
1459.419188,0.9456857058153351
1459.539191,0.9454616048600689
1459.659193,0.9451789540986104
1459.779196,0.9448122958007298
1459.899198,0.9444788359194438
1460.0192,0.9442191399493985
1460.139203,0.9439491318883662
1460.259205,0.9435895557727164
1460.379208,0.9433310476516646
1460.49921,0.9430556351979255
1460.619212,0.942582340076071
1460.739215,0.9422826465457237
1460.859217,0.9419491375234262
1460.97922,0.9416552952342997
1461.099222,0.9414942859455012
1461.219224,0.9412834148438946
1461.339227,0.9409747245118076
1461.459229,0.9407282214272997
1461.579232,0.9403943221793162
1461.699234,0.9401348091608387
1461.819236,0.9397870236257407
1461.939239,0.9394083657599044
1462.059241,0.9391124987261943
1462.179244,0.9385276138500444
1462.299246,0.9382301477473222
1462.419248,0.9379074520833335
1462.539251,0.9374470525616926
1462.659253,0.9369878160280767
1462.779256,0.9370562186353115
1462.899258,0.9375033010722847
1463.01926,0.9377967855334425
1463.139263,0.9380378302802478
1463.259265,0.9383342970739028
1463.379268,0.9385914358977111
1463.49927,0.9387951323395656
1463.619272,0.9391096813929241
1463.739275,0.9393332160966702
1463.859277,0.9396150583357212
1463.97928,0.939927062324885
1464.099282,0.9400144796065218
1464.219284,0.9401536120450501
1464.339287,0.9403087501895825
1464.459289,0.9405419756783947
1464.579292,0.9407432731992564
1464.699294,0.9409060358640845
1464.819296,0.9411290570215475
1464.939299,0.9412165860938893
1465.059301,0.941424617946089
1465.179304,0.9416383455915327
1465.299306,0.9418332849045931
1465.419308,0.9421695794123018
1465.539311,0.9424409633285807
1465.659313,0.9426756603470158
1465.779316,0.9429236166505117
1465.899318,0.9432084225862718
1466.01932,0.9434687840391334
1466.139323,0.9438302017905017
1466.259325,0.9440388113156009
1466.379328,0.944223861056901
1466.49933,0.9444363353280979
1466.619332,0.9446875888085267
1466.739335,0.9448557581659633
1466.859337,0.9451628861929683
1466.97934,0.9455192797770325
1467.099342,0.9456544987019633
1467.219344,0.945926886419538
1467.339347,0.946187998271968
1467.459349,0.9464122714028746
1467.579352,0.946673517240049
1467.699354,0.9468969585551558
1467.819356,0.9471763343638353
1467.939359,0.9473582096795047
1468.059361,0.9475694941176025
1468.179364,0.9478395899102483
1468.299366,0.9480547739196189
1468.419368,0.9482624206515946
1468.539371,0.9485080524264851
1468.659373,0.9486901834565703
1468.779376,0.948960598691196
1468.899378,0.9492861480050627
1469.01938,0.9494048161901704
1469.139383,0.9497381157713077
1469.259385,0.9498986350763723
1469.379388,0.9502283070975315
1469.49939,0.9504193221836312
1469.619392,0.950827139543417
1469.739395,0.9510154219563904
1469.859397,0.9513873416919454
1469.9794,0.9515776381892992
1470.099402,0.9519526336480001
1470.219404,0.9523639660271328
1470.339407,0.9525144514217982
1470.459409,0.9528526540794728
1470.579412,0.9531156777075899
1470.699414,0.9535618402386459
1470.819416,0.9537554329412088
1470.939419,0.9540978926094671
1471.059421,0.9544671999502682
1471.179424,0.9548032315427414
1471.299426,0.9551002215273
1471.419428,0.9554450749495689
1471.539431,0.9557049913569842
1471.659433,0.9560883059079494
1471.779436,0.9565750787288299
1471.899438,0.9569099386034446
1472.01944,0.9573243703248525
1472.139443,0.9577399392735125
1472.259445,0.9580301784441262
1472.379448,0.958328172165244
1472.49945,0.9587441768584525
1472.619452,0.9591488522815955
1472.739455,0.9595335480977166
1472.859457,0.9598742429770544
1472.97946,0.9603523793961436
1473.099462,0.9606712693189012
1473.219464,0.9609873821642189
1473.339467,0.9614131938848499
1473.459469,0.9618459271797871
1473.579472,0.9622028382216753
1473.699474,0.9625579565842876
1473.819476,0.9628236592455853
1473.939479,0.9631828594571589
1474.059481,0.963464149918529
1474.179484,0.9637551600321198
1474.299486,0.9640375816667582
1474.419488,0.9644010923525054
1474.539491,0.9647743878032565
1474.659493,0.9650513177901083
1474.779496,0.9654016950080838
1474.899498,0.9656459725367252
1475.0195,0.9658304285324666
1475.139503,0.9661965476400688
1475.259505,0.9665299429563898
1475.379508,0.966749370157486
1475.49951,0.9670520100710209
1475.619512,0.96726575218288
1475.739515,0.9676091924819512
1475.859517,0.9679808257608872
1475.97952,0.9682286605737845
1476.099522,0.9684910860978525
1476.219524,0.968811709707631
1476.339527,0.9689754527224667
1476.459529,0.9692080347398457
1476.579532,0.9694464892450934
1476.699534,0.9697247603174954
1476.819536,0.9699517024626052
1476.939539,0.9702145949943017
1477.059541,0.9704591198810819
1477.179544,0.9707250621123512
1477.299546,0.9708978665525462
1477.419548,0.9711182853848446
1477.539551,0.9713737230824856
1477.659553,0.9715816193033275
1477.779556,0.9717856728682557
1477.899558,0.9720587830125098
1478.01956,0.972255158719957
1478.139563,0.9724496291981006
1478.259565,0.972608151406869
1478.379568,0.9727988012876226
1478.49957,0.9730284088973588
1478.619572,0.973255150931053
1478.739575,0.9735043361440378
1478.859577,0.9736708196194498
1478.97958,0.9738042216595688
1479.099582,0.9739785482170072
1479.219584,0.9742620172172776
1479.339587,0.9744120651213212
1479.459589,0.9746215862380352
1479.579592,0.9747317246999859
1479.699594,0.9749052423895987
1479.819596,0.975043688763478
1479.939599,0.9751987330356844
1480.059601,0.9753674570107026
1480.179604,0.9754493913182842
1480.299606,0.9756532815468565
1480.419608,0.9757606093107455
1480.539611,0.9758972253589492
1480.659613,0.975988964009782
1480.779616,0.9759987239482216
1480.899618,0.9761519677772074
1481.01962,0.9762974252567193
1481.139623,0.9763384306096864
1481.259625,0.9764682922565656
1481.379628,0.9764233757482094
1481.49963,0.9764819629083515
1481.619632,0.9765854754824893
1481.739635,0.976589381832204
1481.859637,0.976676302155084
1481.97964,0.976657745481632
1482.099642,0.9766235630587361
1482.219644,0.976633329343198
1482.339647,0.9766050073873174
1482.459649,0.9765942647913205
1482.579652,0.9764966102476499
1482.699654,0.9765298116968197
1482.819656,0.9765219994895751
1482.939659,0.9764712216658364
1483.059661,0.9764975867447484
1483.179664,0.9764780569883117
1483.299666,0.97663528261181
1483.419668,0.9767290440994201
1483.539671,0.9768677494715305
1483.659673,0.976963487202051
1483.779676,0.9771012487657084
1483.899678,0.9771325165059501
1484.01968,0.9771745341075319
1484.139683,0.9772673700979118
1484.259685,0.9773533734105706
1484.379688,0.9774990099128588
1484.49969,0.9776016526975515
1484.619692,0.9777199496543495
1484.739695,0.9778128374616676
1484.859697,0.977929204113004
1484.9797,0.9780974224024697
1485.099702,0.9783263239797518
1485.219704,0.9784163341419619
1485.339707,0.9784642777169429
1485.459709,0.9785680004275874
1485.579712,0.9787539460119399
1485.699714,0.9787911393685576
1485.819716,0.9788332282924558
1485.939719,0.9790162872216229
1486.059721,0.979086778931974
1486.179724,0.9791494424910382
1486.299726,0.9792023179885583
1486.419728,0.9792150477014351
1486.539731,0.9792640096778593
1486.659733,0.9791768590592581
1486.779736,0.9791572757179109
1486.899738,0.9792307152675385
1487.01974,0.9792365906694562
1487.139743,0.9792072140123882
1487.259745,0.9792267983525113
1487.379748,0.9791886092520677
1487.49975,0.9792130892732981
1487.619752,0.9792669474742951
1487.739755,0.9792267983525113
1487.859757,0.9792434453495823
1487.97976,0.9793492093528334
1488.099762,0.9793462713096125
1488.219764,0.9793893634935712
1488.339767,0.9794931842685053
1488.459769,0.9795402010697444
1488.579772,0.9795989752450163
1488.699774,0.9796303229137842
1488.819776,0.9796802853342836
1488.939779,0.9796117101144709
1489.059781,0.9796352210776441
1489.179784,0.9797390679148634
1489.299786,0.9798037328272644
1489.419788,0.9799115171659054
1489.539791,0.9799477745627982
1489.659793,0.9799487545110628
1489.779796,0.9799644338165691
1489.899798,0.9801369227355003
1490.0198,0.980143783717973
1490.139803,0.9801790695293277
1490.259805,0.9802349413286219
1490.379808,0.9803074813982298
1490.49981,0.9803065010912385
1490.619812,0.9803388517395573
1490.739815,0.9804594408343985
1490.859817,0.9805192506844713
1490.97982,0.9805790641830562
1491.099822,0.9806104432151719
1491.219824,0.9805859282605297
