nu,[0]N-N-Diethylaniline-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
2098.339967,0.9931765859317486
2098.458969,0.9937538885648685
2098.577972,0.9937932419980484
2098.696974,0.9934321631459074
2098.815976,0.9929398408547969
2098.934979,0.9933786185953525
2099.053981,0.9958020361880855
2099.172983,0.9938333920560508
2099.291986,0.9927419676632331
2099.410988,0.9925676574785935
2099.529991,0.9925104872280418
2099.648993,0.991790384473313
2099.767995,0.9926142099933772
2099.886998,0.9928645788673255
2100.006,0.9927189363167479
2100.125003,0.9928108663465456
2100.244005,0.9924537172518091
2100.363007,0.992633169105847
2100.48201,0.9937100649846997
2100.601012,0.9927597379034974
2100.720014,0.9934866047201333
2100.839017,0.9933676914906471
2100.958019,0.9918296601501914
2101.077022,0.9916817893719034
2101.196024,0.9913551831854764
2101.315026,0.9931120315517031
2101.434029,0.9915272973843576
2101.553031,0.9925410570218208
2101.672033,0.9917412920643287
2101.791036,0.9919014712171156
2101.910038,0.9935105480358228
2102.029041,0.991676533472348
2102.148043,0.9919222021745018
2102.267045,0.9922843198607529
2102.386048,0.9919037525931229
2102.50505,0.9925210078949658
2102.624052,0.992608452847655
2102.743055,0.9922024597811391
2102.862057,0.9920984824118634
2102.98106,0.9928557424118959
2103.100062,0.9929512597286252
2103.219064,0.994029295923317
2103.338067,0.9932735246970703
2103.457069,0.9915150025220985
2103.576072,0.9920879662236857
2103.695074,0.9916830785590677
2103.814076,0.9919485876560049
2103.933079,0.9922385766079974
2104.052081,0.9921794409510917
2104.171083,0.991819642721212
2104.290086,0.9926395219784585
2104.409088,0.9921973003417628
2104.528091,0.9916200095208879
2104.647093,0.9920955061208806
2104.766095,0.9920344941233923
2104.885098,0.9921207056667689
2105.0041,0.9918158738137306
2105.123102,0.9914602724045244
2105.242105,0.9913382311567842
2105.361107,0.9915109373189217
2105.48011,0.992215854604761
2105.599112,0.9921732894576274
2105.718114,0.9904473195224927
2105.837117,0.991480200956281
2105.956119,0.9918814350097633
2106.075122,0.991668203424453
2106.194124,0.9919459093984339
2106.313126,0.9919706091590886
2106.432129,0.9913713424066597
2106.551131,0.9915914512758545
2106.670133,0.9925589229216398
2106.789136,0.9912410847703815
2106.908138,0.9914638416679297
2107.027141,0.9918263871177134
2107.146143,0.9921757698939516
2107.265145,0.9915395923990742
2107.384148,0.9939984814927695
2107.50315,0.9927862449423668
2107.622152,0.9914175413876437
2107.741155,0.9920919345834873
2107.860157,0.9904412778122709
2107.97916,0.990476042911246
2108.098162,0.9912676503874311
2108.217164,0.9918976028089211
2108.336167,0.990706058152146
2108.455169,0.9909473244502857
2108.574171,0.991371639818107
2108.693174,0.9905584539462677
2108.812176,0.9901399323834649
2108.931179,0.9910213509802787
2109.050181,0.9908782578287713
2109.169183,0.9903174803900444
2109.288186,0.9898587725692514
2109.407188,0.9905682605235042
2109.526191,0.991212339195736
2109.645193,0.9901088424777021
2109.764195,0.9906614773826039
2109.883198,0.9903939358506734
2110.0022,0.9909025346434778
2110.121202,0.9906101624471438
2110.240205,0.9911435514463584
2110.359207,0.9902449918035945
2110.47821,0.9913725320529844
2110.597212,0.9912046077696429
2110.716214,0.9902581621495681
2110.835217,0.9910647586660729
2110.954219,0.9892838316588962
2111.073221,0.9904190921761279
2111.192224,0.9892353579387608
2111.311226,0.9907675829086812
2111.430229,0.9913261369041392
2111.549231,0.993967270430467
2111.668233,0.9904039388799406
2111.787236,0.9915407822472989
2111.906238,0.9899745928209946
2112.025241,0.9904176065486039
2112.144243,0.9900766644632172
2112.263245,0.9907726358362389
2112.382248,0.9900151826113853
2112.50125,0.9907129931188254
2112.620252,0.9908134565097355
2112.739255,0.9894876451202838
2112.858257,0.9902027092451835
2112.97726,0.9901580521100225
2113.096262,0.9904643553628963
2113.215264,0.9903402579540344
2113.334267,0.9905532040003742
2113.453269,0.99042493566601
2113.572271,0.9896618102719087
2113.691274,0.9902278607134206
2113.810276,0.9909716029571453
2113.929279,0.9907771934008461
2114.048281,0.9901237932341015
2114.167283,0.9909636752160326
2114.286286,0.9909128400834263
2114.405288,0.9902618261115463
2114.52429,0.9904894144280828
2114.643293,0.9917013256955862
2114.762295,0.9905943128113421
2114.881298,0.9897904746702487
2115.0003,0.9901260705214449
2115.119302,0.9907177485526054
2115.238305,0.9910549471735292
2115.357307,0.9901906288458213
2115.47631,0.9912892602577563
2115.595312,0.994749631619373
2115.714314,0.9914489698218437
2115.833317,0.9900478536514806
2115.952319,0.9909768551205591
2116.071321,0.992351698253542
2116.190324,0.9918820301388028
2116.309326,0.9910827962088218
2116.428329,0.9907952257098596
2116.547331,0.9914572980281687
2116.666333,0.9910597042486925
2116.785336,0.9905524115581279
2116.904338,0.9915511934801714
2117.02334,0.991240688274027
2117.142343,0.9916507502176615
2117.261345,0.9913728294647886
2117.380348,0.9916882353244837
2117.49935,0.9915343372531606
2117.618352,0.9915855017449954
2117.737355,0.9915671575828972
2117.856357,0.9919518610917454
2117.97536,0.9919189288366356
2118.094362,0.9925071126981219
2118.213364,0.9921669395688946
2118.332367,0.9921971019023226
2118.451369,0.9923071426625709
2118.570371,0.9918669536465264
2118.689374,0.9924458768984122
2118.808376,0.9934495483608826
2118.927379,0.9921661458356603
2119.046381,0.9922187320349116
2119.165383,0.992446472366117
2119.284386,0.9926412094670802
2119.403388,0.9932394559994547
2119.52239,0.993585461555349
2119.641393,0.9963254676776807
2119.760395,0.9938829855796626
2119.879398,0.9935025999832309
2119.9984,0.9939992766918728
2120.117402,0.993936358529039
2120.236405,0.9943422656045169
2120.355407,0.9934601783279203
2120.474409,0.9941961080343177
2120.593412,0.993679359818089
2120.712414,0.9927687720582177
2120.831417,0.9938262364813881
2120.950419,0.993259420313161
2121.069421,0.9934748816473639
2121.188424,0.9940627952750505
2121.307426,0.9945194731849741
2121.426429,0.9939735324439959
2121.545431,0.9943058733435782
2121.664433,0.9953063497656425
2121.783436,0.9951765702794395
2121.902438,0.9949568595496789
2122.02144,0.9945388665037854
2122.140443,0.9951958768921764
2122.259445,0.9951705992379309
2122.378448,0.9949194498750662
2122.49745,0.995053574056676
2122.616452,0.9953348159343101
2122.735455,0.9946602076471581
2122.854457,0.995182043765628
2122.973459,0.9952069236277192
2123.092462,0.9959165600072405
2123.211464,0.9951682108313589
2123.330467,0.9960340850951651
2123.449469,0.9960353799403174
2123.568471,0.9970174566460618
2123.687474,0.9988714373064153
2123.806476,0.9971224481119503
2123.925479,0.9964988433923063
2124.044481,0.997338547960029
2124.163483,0.997537038080185
2124.282486,0.9973951983984104
2124.401488,0.9965519581961562
2124.52049,0.9962282310572597
2124.639493,0.9975428238117845
2124.758495,0.9981759655764765
2124.877498,0.997352411062194
2124.9965,0.9961058021310742
2125.115502,0.9970288227098539
2125.234505,0.9962192650435272
2125.353507,0.9976740093183737
2125.472509,0.9972391182634501
2125.591512,0.9978059105408843
2125.710514,0.9982383535239281
2125.829517,0.9978369427872511
2125.948519,0.9991400799433483
2126.067521,0.998049105473382
2126.186524,0.997396295533732
2126.305526,0.9976618377697066
2126.424528,0.9973774449218853
2126.543531,0.9980607827162278
2126.662533,0.9978812477310733
2126.781536,0.9981396326325931
2126.900538,0.9983889990573944
2127.01954,0.9986634939208257
2127.138543,0.998669985254633
2127.257545,0.998953348122572
2127.376548,0.9987267113208005
2127.49555,0.9991443262977115
2127.614552,1.0008744320930159
2127.733555,1.0016981402098646
2127.852557,0.9996981855551459
2127.971559,1.000154191886347
2128.090562,0.999200170034647
2128.209564,0.9996582883967136
2128.328567,0.9997393039871125
2128.447569,0.9995278514972012
2128.566571,0.9990640482763062
2128.685574,0.9995559486200101
2128.804576,0.9999742073326365
2128.923578,0.9990635287631362
2129.042581,1.0002609740478032
2129.161583,0.9997197192859802
2129.280586,0.9997649576267876
2129.399588,0.9991562261775013
2129.51859,1.0006644206296647
2129.637593,1.0001827566979709
2129.756595,1.0006953616518963
2129.875598,1.0007221806469615
2129.9946,1.000957588195091
2130.113602,1.0012497803253417
2130.232605,1.0002455801498689
2130.351607,1.0012171401145413
2130.470609,1.000655134506929
2130.589612,1.0002899220192674
2130.708614,1.0005926355390906
2130.827617,1.0007084007974085
2130.946619,1.0005115107770435
2131.065621,1.0006698042187296
2131.184624,1.0012490794507407
2131.303626,1.0006141284997356
2131.422628,1.0017214800484395
2131.541631,1.0020635261456745
2131.660633,1.0025955626553507
2131.779636,1.0017342019920203
2131.898638,1.0014712812738513
2132.01764,1.001833378587178
2132.136643,1.001436630966973
2132.255645,1.0007127138599106
2132.374647,1.0005236970814593
2132.49365,1.0012155381683987
2132.612652,1.0020779559643456
2132.731655,1.0016315294983713
2132.850657,1.0011596719000524
2132.969659,1.0010318319727038
2133.088662,1.0023655936117353
2133.207664,1.0017789805116417
2133.326667,1.0019620222517351
2133.445669,1.001582550914115
2133.564671,1.0020020013340003
2133.683674,1.0026759740439293
2133.802676,1.0014033838227305
2133.921678,1.0022830020896392
2134.040681,1.001370638467469
2134.159683,1.0020060093500216
2134.278686,1.0025381155754851
2134.397688,1.0023889490021558
2134.51669,1.0011099155008156
2134.635693,1.001335390841357
2134.754695,1.0016524638161006
2134.873697,1.0025853362327664
2134.9927,1.0018879799941858
2135.111702,1.001749929342451
2135.230705,1.0027394454419347
2135.349707,1.0024626272975516
2135.468709,1.0028802399436174
2135.587712,1.0041866395910122
2135.706714,1.002901100069553
2135.825717,1.002738843798448
2135.944719,1.0019548081511456
2136.063721,1.0024448838660782
2136.182724,1.0020464912105274
2136.301726,1.0019226459180106
2136.420728,1.002147302158249
2136.539731,1.0020302581888576
2136.658733,1.0021258564354527
2136.777736,1.0025856370084123
2136.896738,1.002637271498295
2137.01574,1.0023540664736899
2137.134743,1.002364691483107
2137.253745,1.0027512778372019
2137.372747,1.002637171234573
2137.49175,1.0023453460312457
2137.610752,1.0027594001554478
2137.729755,1.0030734132798258
2137.848757,1.0020470924386025
2137.967759,1.0023258004875677
2138.086762,1.0025581665383054
2138.205764,1.0023072576317806
2138.324766,1.0029557596689673
2138.443769,1.0031402201937958
2138.562771,1.0029969819978026
2138.681774,1.0030215557248885
2138.800776,1.0032369275722433
2138.919778,1.0029682966943194
2139.038781,1.0024543068922747
2139.157783,1.0026853992423836
2139.276786,1.0027560910548872
2139.395788,1.0029162439905002
2139.51479,1.0035958496106154
2139.633793,1.0027500745363904
2139.752795,1.0031877701671583
2139.871797,1.0032328143092724
2139.9908,1.0022105396481369
2140.109802,1.0032875923163596
2140.228805,1.0019912799699453
2140.347807,1.002641582847832
2140.466809,1.0028004138536386
2140.585812,1.0020046065425905
2140.704814,1.0022627561774813
2140.823816,1.0026661478675318
2140.942819,1.0023340195928299
2141.061821,1.0026953258769729
2141.180824,1.0025274887277824
2141.299826,1.0029534528733728
2141.418828,1.0031510541666773
2141.537831,1.0033398649616099
2141.656833,1.0026531132923346
2141.775836,1.002553454525996
2141.894838,1.0026277464894597
2142.01384,1.003528610941212
2142.132843,1.0027585979482485
2142.251845,1.0027238028285985
2142.370847,1.0030942774238083
2142.48985,1.002817060478675
2142.608852,1.0029030055834534
2142.727855,1.0030568627050493
2142.846857,1.0020509002247886
2142.965859,1.0020152278477126
2143.084862,1.0019147307603726
2143.203864,1.0019286574719206
2143.322866,1.0016414456995983
2143.441869,1.0032115459990538
2143.560871,1.0029029052931577
2143.679874,1.0025877424404608
2143.798876,1.0029819371559092
2143.917878,1.0023394322111499
2144.036881,1.0029082206926416
2144.155883,1.0023002415055335
2144.274885,1.0041150436360353
2144.393888,1.0024741556840535
2144.51289,1.0029609750524775
2144.631893,1.0032857864003188
2144.750895,1.0021881906022956
2144.869897,1.0022532347265245
2144.9889,1.0026737681592128
2145.107902,1.0019726431054614
2145.226905,1.002846844587663
2145.345907,1.002804725904689
2145.464909,1.0034918824661867
2145.583912,1.0025283910029281
2145.702914,1.0030327896292224
2145.821916,1.002200818253051
2145.940919,1.0023057541720217
2146.059921,1.0027953998641042
2146.178924,1.0025697962804898
2146.297926,1.0025786189335166
2146.416928,1.0030777265047763
2146.535931,1.0029253705698464
2146.654933,1.002554757846334
2146.773935,1.002345245796716
2146.892938,1.0025552591238382
2147.01194,1.002842632639761
2147.130943,1.002681488776952
2147.249945,1.0024180187031855
2147.368947,1.0030886601115832
2147.48795,1.0026187228803476
2147.606952,1.0030275738722774
2147.725955,1.0028800393675896
2147.844957,1.0021506092498027
2147.963959,1.0030016960946961
2148.082962,1.0023851399313868
2148.201964,1.001759946891832
2148.320966,1.0020547080254443
2148.439969,1.0038678609417304
2148.558971,1.0015803474349267
2148.677974,1.0021584260550402
2148.796976,1.0029160434072715
2148.915978,1.0028970884731758
2149.034981,1.0019887749948766
2149.153983,1.0028560708210739
2149.272985,1.002438768970937
2149.391988,1.0035416568979527
2149.51099,1.003170816437102
2149.629993,1.003124170078674
2149.748995,1.0028511568383662
2149.867997,1.0030222578402233
2149.987,1.0030391087557022
2150.106002,1.0021579249759527
2150.225005,1.0022934258870646
2150.344007,1.002297134379601
2150.463009,1.0014943153782119
2150.582012,1.002196508798798
2150.701014,1.0022329894156614
2150.820016,1.0034395015570756
2150.939019,1.0033326409405887
2151.058021,1.002285307343195
2151.177024,1.0023653931386367
2151.296026,1.0030111243549522
2151.415028,1.002504029859016
2151.534031,1.0023717080605055
2151.653033,1.0019201411145269
2151.772035,1.0026260420237394
2151.891038,1.0018924885002398
2152.01004,1.0014396352813724
2152.129043,1.0026830930686175
2152.248045,1.0024511992887402
2152.367047,1.001750830917793
2152.48605,1.0013993782172066
2152.605052,1.0014760883475384
2152.724054,1.001488406579182
2152.843057,1.0020732462090205
2152.962059,1.002045889982813
2153.081062,1.0020073119586805
2153.200064,1.0021284619660666
2153.319066,1.0023423389997181
2153.438069,1.0023534650614305
2153.557071,1.0018147446596322
2153.676074,1.0016011805228167
2153.795076,1.0016461534254564
2153.914078,1.0016668877154313
2154.033081,1.003345483680586
2154.152083,1.0008681366126373
2154.271085,1.0021368798805024
2154.390088,1.002157023034226
2154.50909,1.0026960277639465
2154.628093,1.0024921001320426
2154.747095,1.0021693496414177
2154.866097,1.001654667453945
2154.9851,1.001545092427189
2155.104102,1.001765957469545
2155.223104,1.0016409448790007
2155.342107,1.0018622318039656
2155.461109,1.0016381402882815
2155.580112,1.001445844226359
2155.699114,1.001235362432314
2155.818116,1.0011833996654493
2155.937119,1.0008623716287737
2156.056121,1.0017348030327218
2156.175124,1.001478692188753
2156.294126,1.0012615951424568
2156.413128,1.002044487119549
2156.532131,1.0011945128628637
2156.651133,1.0013698373712787
2156.770135,1.0006407351831468
2156.889138,1.0017006444583454
2157.00814,1.0014688777456606
2157.127143,1.0013308848422366
2157.246145,1.000952573410136
2157.365147,1.0003043162948118
2157.48415,1.000974314336136
2157.603152,1.001427818363396
2157.722154,1.0021098225500211
2157.841157,1.0010600614683993
2157.960159,1.0008904862476606
2158.079162,1.0017408134595711
2158.198164,1.0011056107374343
2158.317166,1.0043329602436013
2158.436169,1.0004713310415851
2158.555171,1.0003084275540004
2158.674173,1.0001064456649378
2158.793176,1.0007085609107653
2158.912178,1.0007064994532533
2159.031181,0.9999036876383334
2159.150183,1.0004525423664143
2159.269185,1.0001600428054835
2159.388188,1.0000185001711261
2159.50719,1.0003470702149349
2159.626193,1.0004394365239528
2159.745195,1.0011320402744261
2159.864197,1.0006748376005037
2159.9832,0.9998304043829629
2160.102202,1.0003866547316778
2160.221204,0.9998463518050932
2160.340207,0.9998665289080588
2160.459209,0.9993900560914598
2160.578212,1.0003491609424964
2160.697214,0.999239779114434
2160.816216,0.9994656228303656
2160.935219,0.9998460618496932
2161.054221,0.9991253527271098
2161.173223,0.9996358163309773
2161.292226,1.0001831267656593
2161.411228,0.9998475316244844
2161.530231,1.0003834534995046
2161.649233,0.9995584675041743
2161.768235,1.0002988746541324
2161.887238,1.000913456947908
2162.00624,1.0028134503437556
2162.125243,1.0000332015511593
2162.244245,0.9998612596253361
2162.363247,0.9993616938041308
2162.48225,0.9988056138476036
2162.601252,0.9992103619283599
2162.720254,0.9983328911722937
2162.839257,0.9990072331194351
2162.958259,0.9992475032677803
2163.077262,0.998484349759728
2163.196264,0.9982452413923305
2163.315266,0.9995567982429274
2163.434269,0.9991987711553881
2163.553271,0.9988427701075409
2163.672273,0.9992461742694847
2163.791276,0.9993656612779306
2163.910278,0.999139610347621
2164.029281,0.99885345778236
2164.148283,0.9995518404535034
2164.267285,0.9984286358874429
2164.386288,0.999154367748649
2164.50529,0.9988203962800782
2164.624292,0.9984948339004421
2164.743295,0.9984398183507865
2164.862297,0.9981525087169046
2164.9813,0.9980011004659385
2165.100302,0.9976851833298525
2165.219304,0.9982398508825814
2165.338307,0.9987054386684039
2165.457309,0.9993384089479347
2165.576312,1.001725587114927
2165.695314,1.0003174903894085
2165.814316,0.9988393740478958
2165.933319,0.9987285090304988
2166.052321,0.9985678265406488
2166.171323,0.9984135597288663
2166.290326,0.9984114630625923
2166.409328,0.998010182317275
2166.528331,0.9979742545974145
2166.647333,0.9971830749998342
2166.766335,0.9984770608505793
2166.885338,0.9990501414015462
2167.00434,0.9983790152173232
2167.123342,0.9988993062082855
2167.242345,0.9985420638230644
2167.361347,0.9971540573945599
2167.48035,0.9973504163593666
2167.599352,0.9993760847161358
2167.718354,0.9988414716127838
2167.837357,0.9987040404817685
2167.956359,0.9988431696447289
2168.075362,0.9981903394138721
2168.194364,0.9977227967702729
2168.313366,0.9977248919903461
2168.432369,0.9979469104774547
2168.551371,0.9986646923177375
2168.670373,0.9977997241634168
2168.789376,0.9975549939084724
2168.908378,0.9980436162183974
2169.027381,0.9984748642034618
2169.146383,1.0005274790681822
2169.265385,1.0004692100446115
2169.384388,0.9987023426863428
2169.50339,0.9981620910269833
2169.622392,0.9983606452124477
2169.741395,0.9974616271306759
2169.860397,0.9975026236460236
2169.9794,0.9980107811235641
2170.098402,0.9972928709005451
2170.217404,0.9982562221503799
2170.336407,0.997732374955097
2170.455409,0.998290263267953
2170.574411,0.9980384264050866
2170.693414,0.9978969145896471
2170.812416,0.9978070081279896
2170.931419,0.9981993231673537
2171.050421,0.998002098467538
2171.169423,0.998153906131395
2171.288426,0.9971959387444727
2171.407428,0.9977757772574009
2171.526431,0.9974640210414537
2171.645433,0.9982840738875078
2171.764435,0.9989663346005095
2171.883438,0.9991037218973777
2172.00244,0.9976907703825229
2172.121442,0.9980704639527741
2172.240445,0.9967836834634551
2172.359447,0.9973462274964144
2172.47845,0.9987724540516795
2172.597452,0.9989879125063774
2172.716454,1.0014846009304679
2172.835457,0.9998007798469707
2172.954459,0.9981495142638701
2173.073461,0.9985612360147423
2173.192464,0.9981953303780466
2173.311466,0.9982463394626999
2173.430469,0.9985632331392115
2173.549471,0.998826988516448
2173.668473,0.9992141689270911
2173.787476,0.9989097947060652
2173.906478,0.9984970305914931
2174.025481,0.9987827414609363
2174.144483,0.9978878337690422
2174.263485,0.9981774628415478
2174.382488,0.9986001806623626
2174.50149,0.9978606915890991
2174.620492,0.9977616089419591
2174.739495,0.9981663831332027
2174.858497,0.998609168104432
2174.9775,0.9975344444872576
2175.096502,0.9988661433018267
2175.215504,0.9979479084248641
2175.334507,0.997776575478342
2175.453509,0.9983025423137071
2175.572511,0.9978973137484929
2175.691514,0.9986588002134344
2175.810516,0.9978616894502895
2175.929519,0.9985485543675736
2176.048521,0.9980579881499486
2176.167523,0.9988458665249277
2176.286526,1.0032101415038726
2176.405528,0.9994161405123241
2176.52453,0.9991937751740223
2176.643533,0.9988203962800782
2176.762535,0.9971508665066816
2176.881538,0.9989243788955322
2177.00054,0.9978269644677149
2177.119542,0.997939725285566
2177.238545,0.9989895108883161
2177.357547,0.9982949552432164
2177.47655,0.9983827092265134
2177.595552,0.9982158934136509
2177.714554,0.9987581717077055
2177.833557,0.9986717828622242
2177.952559,0.9987968243968753
2178.071561,0.9988080109839534
2178.190564,0.9986592995429594
2178.309566,0.9985658294069928
2178.428569,0.9977199033783577
2178.547571,0.9977937373830321
2178.666573,0.9981180730493726
2178.785576,0.998726411702832
2178.904578,0.9985609364464165
2179.02358,0.998473566186982
2179.142583,0.9983871021200983
2179.261585,0.9980801452832289
2179.380588,0.998985614836821
2179.49959,0.9985111094988804
2179.618592,0.9991115249279165
2179.737595,1.0025628785727616
2179.856597,1.0007715675051871
2179.9756,0.9989485531580089
2180.094602,0.9984985283381622
2180.213604,0.9984099654465209
2180.332607,0.9985728193922636
2180.451609,0.997850413676907
2180.570611,0.9979826376163617
2180.689614,0.9981346419469066
2180.808616,0.9990774158427009
2180.927619,0.9973961957941074
2181.046621,0.9975529988004797
2181.165623,0.998314122690364
2181.284626,0.998364938172452
2181.403628,0.9982270734942655
2181.52263,0.998641723293959
2181.641633,0.9987673603251529
2181.760635,0.9983686321295571
2181.879638,0.9974742949737812
2181.99864,0.997694960692558
2182.117642,0.9984998263870929
2182.236645,0.9984546952149124
2182.355647,0.9987840398793442
2182.474649,0.9976516616708596
2182.593652,0.9976992507901128
2182.712654,0.9993200812495802
2182.831657,0.9978989103854722
2182.950659,0.9985433619285913
2183.069661,0.9985448597447575
2183.188664,1.0016235164781875
2183.307666,1.0000235102763622
2183.426669,0.9987340020524043
2183.545671,0.9986392266927714
2183.664673,0.9982502326310155
2183.783676,0.997931941386066
2183.902678,0.9977208013266747
2184.02168,0.9981156775688719
2184.140683,0.9976626358994961
2184.259685,0.9975517019824242
2184.378688,0.9978138930200985
2184.49769,0.9976051721866391
2184.616692,0.9975540961093818
2184.735695,0.9974617268768436
2184.854697,0.9987840398793442
2184.973699,0.9979058957022935
2185.092702,0.9976348015002462
2185.211704,0.9977810654830341
2185.330707,0.9977716863851004
2185.449709,0.998338981021504
2185.568711,0.998027947056626
2185.687714,0.9972919733373652
2185.806716,0.9974302075842818
2185.925719,0.9980252523848068
2186.044721,0.997433299622718
2186.163723,0.9984642804259953
2186.282726,0.9975183843119861
2186.401728,0.9969301217421842
2186.52073,0.99812825390564
2186.639733,1.0001715447121116
2186.758735,0.9979855317702073
2186.877738,0.9968519654844049
2186.99674,0.997642583082046
2187.115742,0.9978640843212181
2187.234745,0.9981039996837601
2187.353747,0.9972219658981267
2187.472749,0.9979692647386161
2187.591752,0.9970971215234172
2187.710754,0.9972541766878267
2187.829757,0.9971495702113978
2187.948759,0.9968880521787207
2188.067761,0.9966409542596382
2188.186764,0.9966729469477498
2188.305766,0.9965413948013854
2188.424768,0.9971331173792255
2188.543771,0.9967996321299796
2188.662773,0.9972103981904151
2188.781776,0.9970151635085486
2188.900778,0.9970963238460391
2189.01978,0.9965264467925736
2189.138783,0.9965087087796896
2189.257785,0.9966072683646789
2189.376788,0.9976610396405556
2189.49579,0.9969389944597512
2189.614792,0.9966530136881441
2189.733795,0.9971861662721582
2189.852797,0.9971280320132946
2189.971799,0.9980695656897608
2190.090802,0.9976366970081697
2190.209804,0.9967515875455947
2190.328807,0.9963112203253617
2190.447809,0.9956343572441547
2190.566811,0.9968905444019664
2190.685814,0.9963885370759101
2190.804816,0.9969611267510958
2190.923818,0.9963924229987823
2191.042821,0.9962966742877313
2191.161823,0.9960147622213468
2191.280826,0.9967502917693731
2191.399828,0.9964303862732943
2191.51883,0.9964100593007501
2191.637833,0.9958871809020642
2191.756835,0.9961283143765899
2191.875838,0.9963655207665431
2191.99484,0.9961964518835694
2192.113842,0.9964461299977725
2192.232845,0.9958570059776353
2192.351847,0.9960084873481106
2192.470849,0.9952155819656184
2192.589852,0.996061177590736
2192.708854,0.9956520796934429
2192.827857,0.9964413470678275
2192.946859,0.9962317178621702
2193.065861,0.9964813051669995
2193.184864,0.9960771146970739
2193.303866,0.9975584853570612
2193.422868,0.9974536474695775
2193.541871,0.9963430031602236
2193.660873,0.9957623044794944
2193.779876,0.9952483250968867
2193.898878,0.9958198612040666
2194.01788,0.9961303066352108
2194.136883,0.99497805235649
2194.255885,0.9950950686558706
2194.374887,0.9953529311928084
2194.49389,0.9956277860790818
2194.612892,0.9961988427579229
2194.731895,0.9956585514529942
2194.850897,0.9954535664611791
2194.969899,0.9972980568369572
2195.088902,0.9966195267094685
2195.207904,0.9961767273890952
2195.326907,0.9955143905322463
2195.445909,0.9944586104556337
2195.564911,0.9964547991168141
2195.683914,0.995666516753267
2195.802916,0.9964922665216437
2195.921918,0.995631868161373
2196.040921,0.9957079373419062
2196.159923,0.9956413267090485
2196.278926,0.9952075207520525
2196.397928,0.9959092898428885
2196.51693,0.9961903751037471
2196.635933,0.99819463164156
2196.754935,0.9972040160642895
2196.873937,0.9963883377982226
2196.99294,0.9968749930307748
2197.111942,0.9959136718534043
2197.230945,0.9961089896747412
2197.349947,0.9957386056186653
2197.468949,0.9966643755972628
2197.587952,0.9961447506293758
2197.706954,0.9959143689932186
2197.825957,0.9962081074502414
2197.944959,0.9968064103905242
2198.063961,0.9957549358657052
2198.182964,0.9967418194279006
2198.301966,0.996006495333128
2198.420968,0.9957588193175277
2198.539971,0.9959096882066841
2198.658973,0.9955890569114905
2198.777976,0.9958875792570162
2198.896978,0.9951527858436349
2199.01598,0.9959055053947776
2199.134983,0.9956841402065806
2199.253985,0.9971928474418541
2199.372987,0.9959791055311178
2199.49199,0.9968740958436848
2199.610992,0.9964499165002608
2199.729995,0.9956537723034172
2199.848997,0.9964851914516679
2199.967999,0.9970220429369108
2200.087002,0.9975281600400534
2200.206004,0.9956099645012145
2200.325007,0.9973268791672805
2200.444009,0.9967422181247081
2200.563011,0.9955383827181629
2200.682014,0.9964608775096278
2200.801016,0.9956860320082442
2200.920018,0.9966816180401074
2201.039021,0.9957702706097947
2201.158023,0.9961817082851844
2201.277026,0.9966416519085503
2201.396028,0.9967524846224272
2201.51503,0.9967754101932166
2201.634033,0.9974085635836154
2201.753035,0.9967275661217941
2201.872037,0.9961634783267275
2201.99104,0.9964687495816548
2202.110042,0.9957416924131273
2202.229045,0.9967986353308459
2202.348047,0.9965517588857844
2202.467049,0.9963120173746568
2202.586052,0.9975046186532659
2202.705054,0.9977839590523196
2202.824056,0.9971322199598237
2202.943059,0.997537038080185
2203.062061,0.9976534574454667
2203.181064,0.9992970172082649
2203.300066,0.9974485604689474
2203.419068,0.9973988887674716
2203.538071,0.9970043958029284
2203.657073,0.9972742216982299
2203.776076,0.9966269017212537
2203.895078,0.99710230644193
2204.01408,0.9973599909693217
2204.133083,0.9969959213015808
2204.252085,0.9967173995524693
2204.371087,0.9981099883257241
2204.49009,0.9973505160944132
2204.609092,0.9972647476381256
2204.728095,0.9982839740591054
2204.847097,0.9979132802332443
2204.966099,0.9969104824122339
2205.085102,0.9974287114400925
2205.204104,0.9990736493279431
2205.323106,0.9975336464600213
2205.442109,0.9973148115850515
2205.561111,0.9985269859517389
2205.680114,0.9980244539649242
2205.799116,0.9965660096778294
2205.918118,0.9978679759987357
2206.037121,0.9974624251002968
2206.156123,0.9978509126022386
2206.275126,0.9992558370267093
2206.394128,0.9985890962618758
2206.51313,0.997188060927674
2206.632133,0.9986455181397176
2206.751135,0.997323887191131
2206.870137,0.9984102649695555
2206.98914,0.9979032013600124
2207.108142,0.9984242428111098
2207.227145,0.9984512006295946
2207.346147,0.998098310507176
2207.465149,0.9966410539237386
2207.584152,0.9976046733841777
2207.703154,0.9979539959256724
2207.822156,0.9974650185059735
2207.941159,0.9975674634238305
2208.060161,0.9977050374625487
2208.179164,0.9970342066800333
2208.298166,0.9973899122178672
2208.417168,0.9976239273401741
2208.536171,0.9976494668396182
2208.655173,0.9977280847151088
2208.774175,0.9970429806196573
2208.893178,0.9969279284983289
2209.01218,0.998553946544326
2209.131183,0.9977815643736916
2209.250185,0.9984678749038749
2209.369187,0.9969838577239178
2209.48819,0.9978560016548699
2209.607192,0.9982061109458297
2209.726195,0.9966227158970568
2209.845197,0.9977665977624758
