nu,[0]Chlorobenzene-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
1380.057888,0.9858825984281598
1380.17709,0.9866074885024732
1380.296292,0.9868818035122966
1380.415494,0.9868354211575254
1380.534696,0.9860719060600092
1380.653898,0.987390178536438
1380.7731,0.989032585475271
1380.892302,0.9873536457756924
1381.011504,0.9881468091657315
1381.130706,0.9894233305135983
1381.249908,0.9891176459351693
1381.36911,0.9890029149427669
1381.488312,0.9889999479384727
1381.607514,0.9880134183505767
1381.726716,0.990171023265466
1381.845918,0.9900052825090597
1381.96512,0.9892175518625731
1382.084322,0.9900191426800359
1382.203524,0.9894450980663118
1382.322726,0.9902243949219732
1382.441928,0.9898746104363151
1382.56113,0.9905553832198201
1382.680332,0.9896242038376452
1382.799534,0.9899488538161898
1382.918736,0.9904401883274645
1383.037938,0.9902059769195157
1383.15714,0.9893639668946939
1383.276342,0.9902906431499721
1383.395544,0.9892294225444194
1383.514746,0.9897112945995201
1383.633948,0.988580700847211
1383.75315,0.9887744816544758
1383.872352,0.9901741918178102
1383.991554,0.988675609150018
1384.110756,0.9887042811584253
1384.229958,0.9879788384860856
1384.34916,0.9875175600854025
1384.468362,0.9873102031710226
1384.587564,0.987041691315028
1384.706766,0.9868502237998623
1384.825968,0.9876380445771374
1384.94517,0.986162628848551
1385.064372,0.9874662105073786
1385.183574,0.9878128719827965
1385.302776,0.9868413421878154
1385.421978,0.9881398921622768
1385.54118,0.98845713598257
1385.660382,0.9869716138427242
1385.779584,0.9862790029046894
1385.898786,0.9866252475970976
1386.017988,0.9869962884415016
1386.13719,0.9881359396106133
1386.256392,0.9866923403950635
1386.375594,0.986170518181139
1386.494796,0.9874731227950452
1386.613998,0.987534348026621
1386.7332,0.9869558224232344
1386.852402,0.9875313854280208
1386.971604,0.9872499790854824
1387.090806,0.9880707247907117
1387.210008,0.9879442598318685
1387.32921,0.9880509635738287
1387.448412,0.9881053078712798
1387.567614,0.987448436275558
1387.686816,0.9868087769608523
1387.806018,0.9888654530914099
1387.92522,0.9878069451233452
1388.044422,0.9885836665937621
1388.163624,0.988097403060436
1388.282826,0.9887645939590978
1388.402028,0.9868591054918441
1388.52123,0.987506697451986
1388.640432,0.9884452745681068
1388.759634,0.9882644056328732
1388.878836,0.9879778505077411
1388.998038,0.9873724056731805
1389.11724,0.9874178258484976
1389.236442,0.9895757134396815
1389.355644,0.9881280345547166
1389.474846,0.9891938109262207
1389.594048,0.9876261929917122
1389.71325,0.9901935994221637
1389.832452,0.9892957031361049
1389.951654,0.9884175984878858
1390.070856,0.9904267184324987
1390.190058,0.9892798745314839
1390.30926,0.990275689874158
1390.428462,0.9906725728532851
1390.547664,0.9905862890299046
1390.666866,0.9909628824454095
1390.786068,0.9892996603268318
1390.90527,0.9908493246060698
1391.024472,0.9907058600109542
1391.143674,0.9893778180871885
1391.262876,0.9900613183938504
1391.382078,0.9911696188645465
1391.50128,0.992039652716174
1391.620482,0.9914505561414645
1391.739684,0.9911207554068306
1391.858886,0.9915755859395571
1391.978088,0.9914671135040057
1392.09729,0.9921191182749097
1392.216492,0.9902700453188128
1392.335694,0.9912438602493046
1392.454896,0.991070506858343
1392.574098,0.9917804666190576
1392.6933,0.9911047984911221
1392.812502,0.9928579266969318
1392.931704,0.9922959296552124
1393.050906,0.991777193748918
1393.170108,0.9924992719229027
1393.28931,0.9938775192382744
1393.408512,0.992415806243915
1393.527714,0.9915963100858698
1393.646916,0.9920637595726322
1393.766118,0.9920582040311341
1393.88532,0.9943927794746511
1394.004522,0.9935733398866603
1394.123724,0.993971047513271
1394.242926,0.9930274220110326
1394.362128,0.9943376916406153
1394.48133,0.9929599977381579
1394.600532,0.992896847490501
1394.719734,0.9920952084922734
1394.838936,0.9944199267680895
1394.958138,0.9939629963803933
1395.07734,0.9935234637568994
1395.196542,0.994240748441738
1395.315744,0.9937878755290311
1395.434946,0.9931250414045308
1395.554148,0.9939784029262376
1395.67335,0.9944481686950433
1395.792552,0.9937004260438184
1395.911754,0.9959050074421494
1396.030956,0.9940688590765963
1396.150158,0.9936063270691288
1396.26936,0.9947441605114447
1396.388562,0.9944529420577091
1396.507764,0.9947954906344328
1396.626966,0.9947495321444147
1396.746168,0.9946268870883245
1396.86537,0.9958940525473196
1396.984572,0.9947701236728518
1397.103774,0.9949585509777779
1397.222976,0.9952051322568689
1397.342178,0.995496371884847
1397.46138,0.9947703226268964
1397.580582,0.9949690975943152
1397.699784,0.9940965939846647
1397.818986,0.9955387809335956
1397.938188,0.9933971949492085
1398.05739,0.9930034903385399
1398.176592,0.9945465244825408
1398.295794,0.9955287260426854
1398.414996,0.9951800534035309
1398.534198,0.9942255366746572
1398.6534,0.9956544692613017
1398.772602,0.9943362001351964
1398.891804,0.9956371450242579
1399.011006,0.9952434483920417
1399.130208,0.9951284048990495
1399.24941,0.9950936755237497
1399.368612,0.995874334040293
1399.487814,0.9954272868339171
1399.607016,0.9964851914516679
1399.726218,0.99595350919702
1399.84542,0.9948487136168839
1399.964622,0.9952054308184534
1400.083824,0.99430448131633
1400.203026,0.9950571562559907
1400.322228,0.9956351537519591
1400.44143,0.9955540127934673
1400.560632,0.9963855479147826
1400.679834,0.9958696534419224
1400.799036,0.9956339589904915
1400.918238,0.9952354864763022
1401.03744,0.9955464466117216
1401.156642,0.9969484654251857
1401.275844,0.9953637805988875
1401.395046,0.9951034274895544
1401.514248,0.9968153816885884
1401.63345,0.9949440246889758
1401.752652,0.9963867435781575
1401.871854,0.9971557525578983
1401.991056,0.9960011169125749
1402.110258,0.9959843842343656
1402.22946,0.9968682143038698
1402.348662,0.9959930493362017
1402.467864,0.9966399576191822
1402.587066,0.9963111206942447
1402.706268,0.9966449408314283
1402.82547,0.996502630095106
1402.944672,0.996742915844505
1403.063874,0.9966978640828863
1403.183076,0.9956882225199242
1403.302278,0.9971040015172917
1403.42148,0.9973689672496336
1403.540682,0.9971968362212213
1403.659884,0.9971935454770916
1403.779086,0.9963327408801419
1403.898288,0.9953707481697383
1404.01749,0.9958497362480262
1404.136692,0.997007187419145
1404.255894,0.9965806593058462
1404.375096,0.9966149422701899
1404.494298,0.9963816620187232
1404.6135,0.9961561067442627
1404.732702,0.9966000928181787
1404.851904,0.9971457810502304
1404.971106,0.9964417456444461
1405.090308,0.9981570004133001
1405.20951,0.9966501233985953
1405.328712,0.9961200465458921
1405.447914,0.9963434016975046
1405.567116,0.9960317942194039
1405.686318,0.9949659136982971
1405.80552,0.9970177557513437
1405.924722,0.996695472010883
1406.043924,0.9966794253429597
1406.163126,0.9957539401112672
1406.282328,0.9961871872996473
1406.40153,0.9967426168216751
1406.520732,0.9957930740100897
1406.639934,0.9966774319861024
1406.759136,0.9969712958064507
1406.878338,0.9971764936132578
1406.99754,0.9967385301853238
1407.116742,0.9966436451938474
1407.235944,0.9960708394310185
1407.355146,0.9981560022567988
1407.474348,0.9971189581894893
1407.59355,0.995802135768294
1407.712752,0.9973621851637154
1407.831954,0.9975815292242285
1407.951156,0.9967651434593654
1408.070358,0.9965265464452233
1408.18956,0.9968815724274408
1408.308762,0.9953803037747875
1408.427964,0.9968234559258807
1408.547166,0.9951858254645796
1408.666368,0.9969330128437294
1408.78557,0.9968248514796959
1408.904772,0.9965391027588131
1409.023974,0.9973068330984729
1409.143176,0.9960997259042138
1409.262378,0.9968464828136722
1409.38158,0.9962759515324235
1409.500782,0.995904111128046
1409.619984,0.996886556847764
1409.739186,0.9964979465437509
1409.858388,0.9968490746178968
1409.97759,0.9964007927302883
1410.096792,0.9960619744399968
1410.215994,0.9961258240589168
1410.335196,0.9967372344260768
1410.454398,0.9968724011591623
1410.5736,0.9975738478760267
1410.692802,0.9962528381984637
1410.812004,0.9955532163505756
1410.931206,0.9961151655696224
1411.050408,0.9970456726393393
1411.16961,0.9958022353485126
1411.288812,0.9956705989943543
1411.408014,0.9962470599487591
1411.527216,0.995184034131706
1411.646418,0.9955005529783891
1411.76562,0.995352134910782
1411.884822,0.9963212831195041
1412.004024,0.9958561097067332
1412.123226,0.9954547610061756
1412.242428,0.9950543700998538
1412.36163,0.9956576553607012
1412.480832,0.9960480296699683
1412.600034,0.9945869038911311
1412.719236,0.9955525194635682
1412.838438,0.9951889105454205
1412.95764,0.9956498892612772
1413.076842,0.9958182678935633
1413.196044,0.9958633794828687
1413.315246,0.9957335273647262
1413.434448,0.9950645197061917
1413.55365,0.9937890680751973
1413.672852,0.9951620408075788
1413.792054,0.994811009565134
1413.911256,0.9946328548675503
1414.030458,0.9950824310287478
1414.14966,0.994905222628658
1414.268862,0.9940791974464901
1414.388064,0.9934631587129259
1414.507266,0.9950208373326117
1414.626468,0.9945929708897492
1414.74567,0.9939063421042618
1414.864872,0.9943755766283712
1414.984074,0.9936415013556882
1415.103276,0.9947500295193052
1415.222478,0.9940327750319412
1415.34168,0.9947411762834394
1415.460882,0.9935079649117561
1415.580084,0.9931334830032594
1415.699286,0.9926863756696342
1415.818488,0.9907578734339452
1415.93769,0.9934902806273712
1416.056892,0.9942877771413593
1416.176094,0.9918709211222759
1416.295296,0.9908599267505644
1416.414498,0.9904216672691152
1416.5337,0.9925743077041769
1416.652902,0.9918215271803235
1416.772104,0.9921275513232555
1416.891306,0.9919101007974538
1417.010508,0.9940572285389838
1417.12971,0.9911523726632206
1417.248912,0.99222815815764
1417.368114,0.9908141500793978
1417.487316,0.9922959296552124
1417.606518,0.9917639040235632
1417.72572,0.9913446748762288
1417.844922,0.991130864890094
1417.964124,0.9900488436998294
1418.083326,0.9920724897721293
1418.202528,0.9899320248287217
1418.32173,0.9903007441660473
1418.440932,0.9896232142139361
1418.560134,0.9898310569116405
1418.679336,0.9899924125240422
1418.798538,0.990042903424588
1418.91774,0.9883059136095712
1419.036942,0.989240304127916
1419.156144,0.9888387540846146
1419.275346,0.9887665714902633
1419.394548,0.9887458076102834
1419.51375,0.9877782991373054
1419.632952,0.9874286875043209
1419.752154,0.9880302147214574
1419.871356,0.9880667725157171
1419.990558,0.9877249605493069
1420.10976,0.986527576532383
1420.228962,0.9873951154996731
1420.348164,0.9860571150923508
1420.467366,0.9848794806165556
1420.586568,0.9862523737311064
1420.70577,0.9873536457756924
1420.824972,0.9877881769696859
1420.944174,0.987887948613943
1421.063376,0.9873595699153395
1421.182578,0.9858382347094218
1421.30178,0.9859358375259176
1421.420982,0.9874612731886694
1421.540184,0.9864496439322151
1421.659386,0.9871542204818785
1421.778588,0.9872095026661122
1421.89779,0.9862878794556599
1422.016992,0.9868798297506634
1422.136194,0.9863983498843875
1422.255396,0.9853306587305795
1422.374598,0.9877605192879401
1422.4938,0.9864506303823524
1422.613002,0.9855977195241985
1422.732204,0.9874691729104538
1422.851406,0.9860778225091948
1422.970608,0.9859496407242652
1423.08981,0.9857445845255784
1423.209012,0.9857988019686934
1423.328214,0.9866972738690991
1423.447416,0.9862780166261796
1423.566618,0.9868798297506634
1423.68582,0.9869025282477792
1423.805022,0.9865295495895091
1423.924224,0.9857268412827467
1424.043426,0.9851217907717145
1424.162628,0.9854134299822567
1424.28183,0.9854213133212298
1424.401032,0.9853582483752771
1424.520234,0.9840535132740699
1424.639436,0.9846569230038938
1424.758638,0.9845692924373646
1424.87784,0.9832046414329982
1424.997042,0.9831928430480915
1425.116244,0.9813873943182223
1425.235446,0.9803868895202085
1425.354648,0.981223516307566
1425.47385,0.9805270948698535
1425.593052,0.9782177357845464
1425.712254,0.975585963792919
1425.831456,0.9786443317085021
1425.950658,0.9766206331924416
1426.06986,0.975356728027685
1426.189062,0.9731977305710654
1426.308264,0.9668286468561391
1426.427466,0.9757049925411078
1426.546668,0.9783243673290606
1426.66587,0.9802388622762291
1426.785072,0.9795597920696751
1426.904274,0.9801898515583934
1427.023476,0.9796430581907611
1427.142678,0.9773817170693806
1427.26188,0.9786795635386127
1427.381082,0.9771256766022742
1427.500284,0.9777091947940552
1427.619486,0.9771813743532114
1427.738688,0.9759138157527982
1427.85789,0.9762964489597822
1427.977092,0.9742951426889929
1428.096294,0.9737438476694389
1428.215496,0.9736445308622199
1428.334698,0.9735315946470671
1428.4539,0.9715524722919557
1428.573102,0.9724963079005821
1428.692304,0.9717234805753667
1428.811506,0.9697247603174954
1428.930708,0.969460061590949
1429.04991,0.9686092492181602
1429.169112,0.9675927432654978
1429.288314,0.9671864396430596
1429.407516,0.9666295006676484
1429.526718,0.9658825847838134
1429.64592,0.9659540627397392
1429.765122,0.963727211537734
1429.884324,0.9644435269341228
1430.003526,0.9626263006253898
1430.122728,0.9625136799366554
1430.24193,0.960779831305971
1430.361132,0.9592927354004018
1430.480334,0.9591881781907147
1430.599536,0.9591239147356256
1430.718738,0.9577035458472996
1430.83794,0.957746643476552
1430.957142,0.9567884187579155
1431.076344,0.9547745878754522
1431.195546,0.9547554925746483
1431.314748,0.9535284661582873
1431.43395,0.9527926262531623
1431.553152,0.9515823960893849
1431.672354,0.9512722307879508
1431.791556,0.949858740171498
1431.910758,0.9492054621116813
1432.02996,0.9480803717440838
1432.149162,0.947017222105466
1432.268364,0.9464510751014725
1432.387566,0.9455968155368969
1432.506768,0.944635632419956
1432.62597,0.9450863310997099
1432.745172,0.9423344735165123
1432.864374,0.9414472124080522
1432.983576,0.9407564436972745
1433.102778,0.9388486451872106
1433.22198,0.9370074929788205
1433.341182,0.9371311861314622
1433.460384,0.9356311038579987
1433.579586,0.9343772634356248
1433.698788,0.9330056709169964
1433.81799,0.931714352507195
1433.937192,0.929739350869013
1434.056394,0.9289076064111509
1434.175596,0.9270414502635779
1434.294798,0.9269941723552113
1434.414,0.9245898917991943
1434.533202,0.923177274076089
1434.652404,0.9218424025729471
1434.771606,0.9196206784437123
1434.890808,0.9177043491348401
1435.01001,0.9169613095836848
1435.129212,0.915158504268713
1435.248414,0.9123678736586158
1435.367616,0.9118206171277976
1435.486818,0.9099733187099863
1435.60602,0.9081824358709105
1435.725222,0.9059130036599452
1435.844424,0.9038336057208409
1435.963626,0.903553460727785
1436.082828,0.9006577042944375
1436.20203,0.8995865590841313
1436.321232,0.897789183940232
1436.440434,0.895449009426347
1436.559636,0.8932757099617167
1436.678838,0.8916157613719395
1436.79804,0.8886693921329482
1436.917242,0.8880120200404421
1437.036444,0.88540509875358
1437.155646,0.883114866678604
1437.274848,0.8825410285328641
1437.39405,0.8793432121474708
1437.513252,0.8782447198330159
1437.632454,0.8754738468034656
1437.751656,0.8744501413871533
1437.870858,0.871935348020631
1437.99006,0.8681767118168113
1438.109262,0.8696364745500234
1438.228464,0.8662688224985797
1438.347666,0.8637689197010542
1438.466868,0.8611901078760624
1438.58607,0.8605014312971225
1438.705272,0.8597101340328837
1438.824474,0.8570663004138739
1438.943676,0.8552255873435926
1439.062878,0.853994948770245
1439.18208,0.8529878290481915
1439.301282,0.8502541280544021
1439.420484,0.8492004663408862
1439.539686,0.8469361253361856
1439.658888,0.8464789032895671
1439.77809,0.843934832537941
1439.897292,0.8427794334464558
1440.016494,0.841490966841583
1440.135696,0.8403221069434985
1440.254898,0.8394654153813881
1440.3741,0.8385005850374796
1440.493302,0.8368503648855004
1440.612504,0.8362313246886067
1440.731706,0.8346189546695192
1440.850908,0.8347525043859587
1440.97011,0.833068006243009
1441.089312,0.8329763738021989
1441.208514,0.8293276223904793
1441.327716,0.8291037341587052
1441.446918,0.8283578764842613
1441.56612,0.8284075794479243
1441.685322,0.8270087529799551
1441.804524,0.8277368409943179
1441.923726,0.8273644432116557
1442.042928,0.827695455186922
1442.16213,0.8259921575481476
1442.281332,0.8267276177996309
1442.400534,0.8275299326486901
1442.519736,0.8259838976678716
1442.638938,0.827695455186922
1442.75814,0.8272403478525586
1442.877342,0.8284407164138372
1442.996544,0.8258104592610315
1443.115746,0.8229910114941553
1443.234948,0.8235590712501644
1443.35415,0.8215931153230207
1443.473352,0.8205011228156273
1443.592554,0.8178224661345772
1443.711756,0.8176180360728661
1443.830958,0.8146636095206733
1443.95016,0.8123613707101799
1444.069362,0.8128408053382065
1444.188564,0.8141423916180999
1444.307766,0.8155928556051577
1444.426968,0.816817162889471
1444.54617,0.8190665015104692
1444.665372,0.8192631010618342
1444.784574,0.8194187758396715
1444.903776,0.818558837671585
1445.022978,0.8193696121880455
1445.14218,0.819664638349956
1445.261382,0.8191320294516727
1445.380584,0.8163762006920194
1445.499786,0.8124832340553088
1445.618988,0.8076794657274473
1445.73819,0.7984283868061595
1445.857392,0.7926052297710245
1445.976594,0.7959411723115639
1446.095796,0.7970403293732903
1446.214998,0.7969845385029374
1446.3342,0.7921377306112731
1446.453402,0.7868166744099043
1446.572604,0.7900571455483897
1446.691806,0.8115169540574108
1446.811008,0.8338931519489202
1446.93021,0.8470716459576
1447.049412,0.8572034419929738
1447.168614,0.8628796957427155
1447.287816,0.8686543403441154
1447.407018,0.8706980784957069
1447.52622,0.8747125157837611
1447.645422,0.8772090022571604
1447.764624,0.8810772257179739
1447.883826,0.8827352089182006
1448.003028,0.8859099235212602
1448.12223,0.8864239003157645
1448.241432,0.8888027025397987
1448.360634,0.8897275381816153
1448.479836,0.8905731809596079
1448.599038,0.892847040509834
1448.71824,0.8941873160259342
1448.837442,0.8935347974834805
1448.956644,0.8946434678659395
1449.075846,0.8933739756943287
1449.195048,0.8930702801737568
1449.31425,0.8925792265717803
1449.433452,0.892052760150969
1449.552654,0.8891138379312049
1449.671856,0.8876923932495019
1449.791058,0.8861402900477264
1449.91026,0.8814737996919989
1450.029462,0.8797126138655034
1450.148664,0.8760693714747326
1450.267866,0.8721533591078866
1450.387068,0.8690800852698723
1450.50627,0.8657145878261937
1450.625472,0.8608198757352906
1450.744674,0.8570405888105375
1450.863876,0.8540632710990033
1450.983078,0.8510622532747557
1451.10228,0.8471224717811169
1451.221482,0.8429732950093736
1451.340684,0.8394570207692074
1451.459886,0.8368001553699077
1451.579088,0.8341850656340173
1451.69829,0.8328097951858553
1451.817492,0.8299747502830125
1451.936694,0.8276044136942253
1452.055896,0.8256453136842874
1452.175098,0.8248283292977385
1452.2943,0.8252490990328426
1452.413502,0.8233038075060013
1452.532704,0.8218396302330052
1452.651906,0.8210674639555937
1452.771108,0.8220204548416341
1452.89031,0.8219218183053636
1453.009512,0.8227523787042489
1453.128714,0.8225796188451411
1453.247916,0.8237320368158756
1453.367118,0.8251088186101808
1453.48632,0.8247211085844272
1453.605522,0.8260747608940009
1453.724724,0.8261325881511938
1453.843926,0.8285152794335999
1453.963128,0.8304230576802687
1454.08233,0.832559989719993
1454.201532,0.8361309829502689
1454.320734,0.8345021161947496
1454.439936,0.8380730587675759
1454.559138,0.841735034610083
1454.67834,0.8428215734716199
1454.797542,0.844204934898426
1454.916744,0.8463096244373587
1455.035946,0.8475715656905343
1455.155148,0.8507389110574235
1455.27435,0.8537302513663435
1455.393552,0.8548750167246695
1455.512754,0.858035332733489
1455.631956,0.8610092769413211
1455.751158,0.8624742375758494
1455.87036,0.8653077975731132
1455.989562,0.8668927606415561
1456.108764,0.8698278156211704
1456.227966,0.8721620806850855
1456.347168,0.875570154223425
1456.46637,0.8758503815067505
1456.585572,0.8795630754322732
1456.704774,0.8811829613290698
1456.823976,0.8834063426755022
1456.943178,0.8864327645990889
1457.06238,0.8876746395791741
1457.181582,0.8903950841336923
1457.300784,0.892909541990196
1457.419986,0.8947866222728452
1457.539188,0.8977442956032528
1457.65839,0.8988132472150845
1457.777592,0.9017932482443044
1457.896794,0.902731601081377
1458.015996,0.9061231998586106
1458.135198,0.9075287798614847
1458.2544,0.9088029363514031
1458.373602,0.9091110727729986
1458.492804,0.9126854329307575
1458.612006,0.913440535975864
1458.731208,0.9160777848086091
1458.85041,0.917680489131944
1458.969612,0.9182615647726022
1459.088814,0.92039808632557
1459.208016,0.9219355133576225
1459.327218,0.9246740333077286
1459.44642,0.9237396602652144
1459.565622,0.92620007866725
1459.684824,0.9285844028048091
1459.804026,0.929682638498355
1459.923228,0.9310307250944077
1460.04243,0.9305932434698483
1460.161632,0.9324451029763146
1460.280834,0.9348651356907186
1460.400036,0.9350558676323961
1460.519238,0.9358126338999919
1460.63844,0.9371639862969763
1460.757642,0.9376073697144065
1460.876844,0.9395868703067937
1460.996046,0.9400172996541907
1461.115248,0.9401047253282894
1461.23445,0.940858050879883
1461.353652,0.9429339888673419
1461.472854,0.9437584734208783
1461.592056,0.9435452081057735
1461.711258,0.9437915055455067
1461.83046,0.9452810389381352
1461.949662,0.9447442717643268
1462.068864,0.946515435962824
1462.188066,0.946079192908595
1462.307268,0.9455306260764674
1462.42647,0.9471914893064243
1462.545672,0.9472672676566624
1462.664874,0.9473837886964812
1462.784076,0.9471772815406432
1462.903278,0.9475751795516235
1463.02248,0.9491485114924902
1463.141682,0.9482861275084453
1463.260884,0.9484833915377149
1463.380086,0.9492595683650352
1463.499288,0.9475401199185873
1463.61849,0.9484350201182282
1463.737692,0.9478993056854398
1463.856894,0.949282350868065
1463.976096,0.9483003519070407
1464.095298,0.9480225406052751
1464.2145,0.9474103158139426
1464.333702,0.9476272976197325
1464.452904,0.9477324900878423
1464.572106,0.9464075393533478
1464.691308,0.9457301540880345
1464.81051,0.9446554699765304
1464.929712,0.9448897735855312
1465.048914,0.9424400208880886
1465.168116,0.9425229592591616
1465.287318,0.9418775521092547
1465.40652,0.9406746014468623
1465.525722,0.9391669688307381
1465.644924,0.9390674224080957
1465.764126,0.9371049468256025
1465.883328,0.9347408068957199
1466.00253,0.9347267858887742
1466.121732,0.934267013423418
1466.240934,0.9326577246977483
1466.360136,0.9301048102419677
1466.479338,0.9280747498801979
1466.59854,0.9251975469509659
1466.717742,0.9240195957903651
1466.836944,0.92204061999711
1466.956146,0.9201505325378256
1467.075348,0.9169970717721168
1467.19455,0.9148126397266161
1467.313752,0.9114623420309341
1467.432954,0.9084403963113465
1467.552156,0.9059284043119126
1467.671358,0.9025871755795521
1467.79056,0.8986604619501734
1467.909762,0.8956281171384064
1468.028964,0.8922579558824083
1468.148166,0.8877989227283327
1468.267368,0.8847412938874555
1468.38657,0.8799677675190158
1468.505772,0.874878726951321
1468.624974,0.8711683824287282
1468.744176,0.8659483623230436
1468.863378,0.8606477289753934
1468.98258,0.8559870769289292
1469.101782,0.8518796653329102
1469.220984,0.8452354934318839
1469.340186,0.8398012687137291
1469.459388,0.8345438423437044
1469.57859,0.8283744438074636
1469.697792,0.821190633312658
1469.816994,0.8137598346019803
1469.936196,0.8075825500066196
1470.055398,0.8010595420758468
1470.1746,0.7932237030234578
1470.293802,0.786014530564913
1470.413004,0.7788085711181758
1470.532206,0.7709513556125154
1470.651408,0.7627690349576932
1470.77061,0.7553077476523999
1470.889812,0.7453063030991754
1471.009014,0.7377870840531275
1471.128216,0.7294021886464359
1471.247418,0.7205287222548963
1471.36662,0.7112082462570796
1471.485822,0.7014960571879748
1471.605024,0.6918749830623714
1471.724226,0.6827749335487541
1471.843428,0.6736598291508431
1471.96263,0.6625693813759502
1472.081832,0.6546267847605673
1472.201034,0.6440428614795541
1472.320236,0.6342957187065604
1472.439438,0.6243401168805637
1472.55864,0.613521481975015
1472.677842,0.6039764934100115
1472.797044,0.5934573080729296
1472.916246,0.5834888128108445
1473.035448,0.5726904128430446
1473.15465,0.5630820073963757
1473.273852,0.5530095545178093
1473.393054,0.5433780372971534
1473.512256,0.5326450628500456
1473.631458,0.5231432248093528
1473.75066,0.512748401263194
1473.869862,0.5030025697744105
1473.989064,0.4923428281317427
1474.108266,0.48342939679235636
1474.227468,0.47382368455453877
1474.34667,0.46411635180037436
1474.465872,0.45575495194360083
1474.585074,0.44472907608821005
1474.704276,0.43545666236777
1474.823478,0.42638183836083615
1474.94268,0.4168411770985933
1475.061882,0.4080971582342651
1475.181084,0.39992030069069173
1475.300286,0.3923856977872108
1475.419488,0.38730607773799924
1475.53869,0.3853050194706598
1475.657892,0.3835942214827108
1475.777094,0.3796065338249506
1475.896296,0.3748534985037706
1476.015498,0.3698861586541375
1476.1347,0.3648751641236792
1476.253902,0.36113623845555637
1476.373104,0.3574356260696908
1476.492306,0.35271320594896943
1476.611508,0.3490639973831165
1476.73071,0.34400468586532057
1476.849912,0.33854440958709814
1476.969114,0.33922217594670984
1477.088316,0.3415025954000588
1477.207518,0.3462826257246518
1477.32672,0.3479139847562228
1477.445922,0.34885462180364174
1477.565124,0.3491687322917822
1477.684326,0.3499727446358135
1477.803528,0.35084877107418727
1477.92273,0.352431148222344
1478.041932,0.35472941195110985
1478.161134,0.35636492604454434
1478.280336,0.3589759084956886
1478.399538,0.3603426120401071
1478.51874,0.3614252630407402
1478.637942,0.3622937254100192
1478.757144,0.3630916490000412
1478.876346,0.3618954214194254
1478.995548,0.36182304957256745
1479.11475,0.36102791383352545
1479.233952,0.3617506921986315
1479.353154,0.36041468776984786
1479.472356,0.35911952758098903
1479.591558,0.3568641863416689
1479.71076,0.3512349170637268
1479.829962,0.34548709090123025
1479.949164,0.3409225341796141
1480.068366,0.3361492571318736
1480.187568,0.3282761841678844
1480.30677,0.3235181699010741
1480.425972,0.3194035272179471
1480.545174,0.31689018014534776
1480.664376,0.3052268525465445
1480.783578,0.29909321449882925
1480.90278,0.3242631180538243
1481.021982,0.3936827094821673
1481.141184,0.45395827066500827
1481.260386,0.4692357366664359
1481.379588,0.4672597341554544
1481.49879,0.45622918365136617
1481.617992,0.4391035573455015
1481.737194,0.42745767557906744
1481.856396,0.4146958164154512
1481.975598,0.40395976401624345
1482.0948,0.411523151174176
1482.214002,0.4362542776552966
1482.333204,0.4402291025354514
1482.452406,0.4254448294042215
1482.571608,0.3980132431520074
1482.69081,0.36849799807492467
1482.810012,0.3372941097527029
1482.929214,0.29885403561154134
1483.048416,0.259136585278089
1483.167618,0.2268423491300721
1483.28682,0.19671486195201707
1483.406022,0.18350745235928315
1483.525224,0.18303095270113273
1483.644426,0.20688338540345227
1483.763628,0.2294431482988228
1483.88283,0.3240686185386816
1484.002032,0.43951650874615755
1484.121234,0.47447801262174855
1484.240436,0.48724412409008405
1484.359638,0.4896815485857362
1484.47884,0.48466371484084264
1484.598042,0.48190899009020244
1484.717244,0.4765083654540062
1484.836446,0.46840123997755767
1484.955648,0.4609295811681789
1485.07485,0.45249435095383755
1485.194052,0.4457486726649602
1485.313254,0.43663398402517767
1485.432456,0.42601956778503586
1485.551658,0.4157629553498075
1485.67086,0.40612267899936266
1485.790062,0.39697975283941805
1485.909264,0.3880931076408862
1486.028466,0.3802295993144752
1486.147668,0.3721568030297594
1486.26687,0.36436469630475565
1486.386072,0.35818702958198434
1486.505274,0.3519732854049686
1486.624476,0.345556195229613
1486.743678,0.3398673107650079
1486.86288,0.33443926011930003
1486.982082,0.3302847889074194
1487.101284,0.3266062376119534
1487.220486,0.32342112900696574
1487.339688,0.321647195586123
1487.45889,0.3199149819161441
1487.578092,0.3178422781186704
1487.697294,0.3178104954800169
1487.816496,0.31701696157200077
1487.935698,0.3180330407085957
1488.0549,0.31908428333927213
1488.174102,0.3205554521367069
1488.293304,0.32303325642225295
1488.412506,0.32595367791394736
1488.531708,0.32975675578431307
1488.65091,0.33317080252664966
1488.770112,0.33790178589471304
1488.889314,0.3427342203382331
1489.008516,0.34812279578412064
1489.127718,0.3541268842444524
1489.24692,0.3606670663734925
1489.366122,0.3665208022710539
1489.485324,0.3739773667911544
1489.604526,0.3814215824407774
1489.723728,0.3896914526623597
1489.84293,0.3983198313705506
1489.962132,0.40713518451630343
1490.081334,0.4163829039002532
1490.200536,0.42583216040785693
1490.319738,0.4362281031838793
1490.43894,0.44699404795237774
1490.558142,0.4569414566063182
1490.677344,0.46772722759737306
1490.796546,0.47908847064181237
1490.915748,0.49021069034332526
1491.03495,0.5021180638451457
1491.154152,0.513867412056547
1491.273354,0.526007398896606
1491.392556,0.539355699967592
1491.511758,0.550108361088849
1491.63096,0.5631664760324745
