nu,[0]Guaiacol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
2197.149543,0.9995728312625557
2197.284146,1.0
2197.418748,1.0
2197.553351,1.0
2197.687954,1.0
2197.822556,0.9999070693183233
2197.957159,1.0
2198.091762,1.0
2198.226365,1.0
2198.360967,1.0
2198.49557,1.0
2198.630173,1.0
2198.764775,0.9993913852811184
2198.899378,0.9995724314335032
2199.033981,0.9999647516212387
2199.168583,1.0
2199.303186,1.0
2199.437789,1.0
2199.572391,0.9999924768282992
2199.706994,0.9997824836601101
2199.841597,0.9995916034165968
2199.9762,0.9999249198186579
2200.110802,1.0
2200.245405,1.0
2200.380008,1.0
2200.51461,1.0
2200.649213,0.9998920558263916
2200.783816,1.0
2200.918418,1.0
2201.053021,1.0
2201.187624,1.0
2201.322226,0.9993713077098679
2201.456829,0.9996661957250482
2201.591432,0.9999870600837214
2201.726035,1.0
2201.860637,1.0
2201.99524,1.0
2202.129843,1.0
2202.264445,0.99961835284581
2202.399048,0.9999683395012041
2202.533651,1.0
2202.668253,1.0
2202.802856,1.0
2202.937459,0.9998950555070586
2203.072061,0.9993979712920482
2203.206664,0.9994008495623503
2203.341267,1.0
2203.47587,1.0
2203.610472,1.0
2203.745075,1.0
2203.879678,0.9994940080571222
2204.01428,0.9999877900745417
2204.148883,0.999947188394582
2204.283486,0.9998638392707137
2204.418088,1.0
2204.552691,1.0
2204.687294,0.9993894664515007
2204.821896,0.9990571048052993
2204.956499,0.9995059620769434
2205.091102,0.9997305763010852
2205.225705,1.0
2205.360307,1.0
2205.49491,0.9998192363397196
2205.629513,0.9994824339835229
2205.764115,0.9990578640889874
2205.898718,0.9998374832072849
2206.033321,1.0
2206.167923,1.0
2206.302526,0.9996497413548864
2206.437129,0.9991376620272805
2206.571731,0.9994553783602345
2206.706334,0.9992739037355652
2206.840937,0.9999978058024073
2206.97554,0.9999428816313162
2207.110142,0.9999252037973755
2207.244745,0.9998847466421786
2207.379348,0.9997388341097501
2207.51395,0.9996302383786847
2207.648553,0.9999581028777089
2207.783156,1.0
2207.917758,1.0
2208.052361,0.9999495402731349
2208.186964,0.999705463384428
2208.321566,0.9999090181391006
2208.456169,1.0
2208.590772,1.0
2208.725375,1.0
2208.859977,1.0
2208.99458,0.9998854665594553
2209.129183,0.999185292054882
2209.263785,0.9995429344862812
2209.398388,1.0
2209.532991,1.0
2209.667593,1.0
2209.802196,0.9999912753380601
2209.936799,0.999938659881382
2210.071401,0.9998318041465089
2210.206004,1.0
2210.340607,1.0
2210.47521,1.0
2210.609812,1.0
2210.744415,0.9995918333226921
2210.879018,0.9997398038568895
2211.01362,0.999930355425296
2211.148223,1.0
2211.282826,1.0
2211.417428,1.0
2211.552031,0.9999425926478651
2211.686634,0.9993940636536199
2211.821236,0.9999744093274469
2211.955839,1.0
2212.090442,1.0
2212.225045,1.0
2212.359647,0.9993661309799018
2212.49425,0.9992454048502267
2212.628853,0.9994868916851192
2212.763455,0.9999458854642443
2212.898058,1.0
2213.032661,1.0
2213.167263,0.9997094122288074
2213.301866,0.9998030493973169
2213.436469,0.9992057555792091
2213.571071,0.9999025257509233
2213.705674,1.0
2213.840277,0.999943819578179
2213.974879,0.9999855511043862
2214.109482,0.9998216059141176
2214.244085,0.9992641508698589
2214.378688,0.9999367879979628
2214.51329,0.9996692846983655
2214.647893,0.9998586799866139
2214.782496,0.9996550994918598
2214.917098,0.9997144107883649
2215.051701,0.999107638391644
2215.186304,0.999030560210671
2215.320906,0.999682690353358
2215.455509,1.0
2215.590112,0.9992265592596058
2215.724714,0.9993004647889214
2215.859317,0.9995507109605619
2215.99392,0.9985825055955897
2216.128523,0.9993825407064959
2216.263125,0.9998704483925344
2216.397728,0.9995052224428052
2216.532331,0.9994949275920326
2216.666933,0.9990434677688916
2216.801536,0.9985155029574279
2216.936139,0.9991033322470022
2217.070741,0.9994162804305935
2217.205344,0.9996549595401557
2217.339947,0.9993262270869783
2217.474549,0.9986316370634892
2217.609152,0.9982964526867724
2217.743755,0.9983739234973295
2217.878358,0.9987425912017552
2218.01296,0.9992464540584527
2218.147563,0.9990303304336686
2218.282166,0.9990480833603748
2218.416768,0.9982770859234484
2218.551371,0.997979444077031
2218.685974,0.9984440118068298
2218.820576,0.9992809186629918
2218.955179,0.9994589864006629
2219.089782,0.9984342271034593
2219.224384,0.9981123837925706
2219.358987,0.9980963143125512
2219.49359,0.9983988831574113
2219.628193,0.998588397249753
2219.762795,0.998920083529938
2219.897398,0.9988906158221247
2220.032001,0.9983833082563186
2220.166603,0.9979602830556511
2220.301206,0.9979329393185064
2220.435809,0.9981875444848347
2220.570411,0.999577469291253
2220.705014,0.9982702976623443
2220.839617,0.9984508012491942
2220.974219,0.9973223912064221
2221.108822,0.9974885589581864
2221.243425,0.998480056286255
2221.378028,0.9980401230718536
2221.51263,0.998458389504119
2221.647233,0.9975411279904254
2221.781836,0.9970904409950828
2221.916438,0.9973882166564577
2222.051041,0.9975688600192569
2222.185644,0.9977909435644788
2222.320246,0.998347966112766
2222.454849,0.9981997224471628
2222.589452,0.9976574480672777
2222.724054,0.9968427944885091
2222.858657,0.9972485920800742
2222.99326,0.9977880499749382
2223.127863,0.9980422189583128
2223.262465,0.9979947132793345
2223.397068,0.9974286116972263
2223.531671,0.99718865924069
2223.666273,0.9970085832301844
2223.800876,0.9973890145673502
2223.935479,0.9980803448992778
2224.070081,0.9979264527754821
2224.204684,0.9976743086206215
2224.339287,0.9971524619493444
2224.473889,0.9969859513922174
2224.608492,0.9968908434691747
2224.743095,0.9977073321867738
2224.877698,0.998027547845527
2225.0123,0.9971167645301943
2225.146903,0.9968833668158861
2225.281506,0.9972334340166762
2225.416108,0.9965756764150069
2225.550711,0.9971022067317042
2225.685314,0.9977045386101546
2225.819916,0.9975782372106139
2225.954519,0.9968196680039453
2226.089122,0.9963737906346853
2226.223724,0.996467952406974
2226.358327,0.9968610368785656
2226.49293,0.9975457166901682
2226.627533,0.9978217757809902
2226.762135,0.9974371896201719
2226.896738,0.9964541015986988
2227.031341,0.9965622227341878
2227.165943,0.996857149128103
2227.300546,0.9971519633732381
2227.435149,0.9977208013266747
2227.569751,0.9974297088693026
2227.704354,0.9964335748556321
2227.838957,0.9959750220251563
2227.973559,0.9965587347725122
2228.108162,0.9966528143575613
2228.242765,0.9974772874011547
2228.377368,0.9973365532849278
2228.51197,0.9969434806953203
2228.646573,0.9965126948224967
2228.781176,0.9961705511125319
2228.915778,0.996141961427979
2229.050381,0.9968805755463668
2229.184984,0.9978311553497665
2229.319586,0.9976216328077799
2229.454189,0.9970262304382849
2229.588792,0.9959778107591222
2229.723394,0.9963280581272642
2229.857997,0.9972539772370114
2229.9926,0.9971868643027189
2230.127203,0.9970391918635296
2230.261805,0.9965288384589159
2230.396408,0.9965392024127284
2230.531011,0.996022531166791
2230.665613,0.9964772196020237
2230.800216,0.9971433879032277
2230.934819,0.996629592617521
2231.069421,0.9969885435590609
2231.204024,0.9961160620736749
2231.338627,0.9958201599500698
2231.473229,0.9968680149302469
2231.607832,0.9974482612344241
2231.742435,0.9970933325615545
2231.877038,0.9971678182155014
2232.01164,0.9966703556014564
2232.146243,0.9960592850762965
2232.280846,0.9964705432270182
2232.415448,0.9968723014719272
2232.550051,0.9973809357490514
2232.684654,0.9971682170827084
2232.819256,0.997091936631866
2232.953859,0.9966010894187699
2233.088462,0.9962242461523052
2233.223064,0.996711219923749
2233.357667,0.9977473410529668
2233.49227,0.9976955593097141
2233.626873,0.9971075910981584
2233.761475,0.9966899902008619
2233.896078,0.996649425743753
2234.030681,0.9969683048970497
2234.165283,0.9973120191074886
2234.299886,0.997950203707693
2234.434489,0.9980487062538197
2234.569091,0.997031414988163
2234.703694,0.9961454479309453
2234.838297,0.9966246094820158
2234.972899,0.9970397900872242
2235.107502,0.9975967923383882
2235.242105,0.9977135179914093
2235.376708,0.9975222746412711
2235.51131,0.9971024061521656
2235.645913,0.99671012354201
2235.780516,0.997334458880365
2235.915118,0.9975361402972547
2236.049721,0.9979432180807168
2236.184324,0.9976696195623902
2236.318926,0.9979101867068706
2236.453529,0.9970124715712412
2236.588132,0.9970713967495329
2236.722734,0.9980510017684839
2236.857337,0.9982324639350165
2236.99194,0.99810380006298
2237.126543,0.9973952981379351
2237.261145,0.9969402904812864
2237.395748,0.9972821999239163
2237.530351,0.9978624877399604
2237.664953,0.9981912377855819
2237.799556,0.9986279421332677
2237.934159,0.998130349977174
2238.068761,0.9974386857770785
2238.203364,0.9973266797019246
2238.337967,0.9976231292413514
2238.472569,0.9980920225076271
2238.607172,0.9983617434097615
2238.741775,0.9984099654465209
2238.876378,0.997639290866954
2239.01098,0.9976077659634587
2239.145583,0.9980788477798833
2239.280186,0.9989839165627192
2239.414788,0.9985597381740117
2239.549391,0.9980451132849445
2239.683994,0.9977682939671337
2239.818596,0.9970049940057454
2239.953199,0.9973472248431406
2240.087802,0.997749935199426
2240.222404,0.9982097044942975
2240.357007,0.9984252412358519
2240.49161,0.9976745081555031
2240.626213,0.9979018042965084
2240.760815,0.9976207349487144
2240.895418,0.9978428300425809
2241.030021,0.9984145581429252
2241.164623,0.9982434445525131
2241.299226,0.9971410944760729
2241.433829,0.9973205960277336
2241.568431,0.9970763821189801
2241.703034,0.9969253364890844
2241.837637,0.99735251079744
2241.972239,0.9978662796246184
2242.106842,0.997508109925541
2242.241445,0.996415340288059
2242.376048,0.9967257720137899
2242.51065,0.9958813051850303
2242.645253,0.9973826312980835
2242.779856,0.9967392279025391
2242.914458,0.9971956395857359
2243.049061,0.9961669649050031
2243.183664,0.9959655603073904
2243.318266,0.9958651720385651
2243.452869,0.9956118561619441
2243.587472,0.9962295261548018
2243.722074,0.9967532820247339
2243.856677,0.996291892075172
2243.99128,0.9953243649736104
2244.125883,0.9948472213449326
2244.260485,0.9952410598106318
2244.395088,0.9954696929395799
2244.529691,0.9950590468663836
2244.664293,0.9950280015084315
2244.798896,0.9948595575269614
2244.933499,0.9940931146526746
2245.068101,0.9942578495296802
2245.202704,0.9938107329130272
2245.337307,0.9944948094078713
2245.471909,0.994392878913934
2245.606512,0.9937095681297915
2245.741115,0.9930591000910574
2245.875718,0.9923889121399825
2246.01032,0.9932614068339881
2246.144923,0.9936029488133598
2246.279526,0.9935856602724612
2246.414128,0.9932815702452048
2246.548731,0.992150866594665
2246.683334,0.9922686418923554
2246.817936,0.9916263559092573
2246.952539,0.9916924995930638
2247.087142,0.9923405839767616
2247.221744,0.9919898535755766
2247.356347,0.9909519819136556
2247.49095,0.990514573178724
2247.625553,0.9902867810239949
2247.760155,0.9907041758124236
2247.894758,0.9905740058360767
2248.029361,0.990807511646831
2248.163963,0.989724160929981
2248.298566,0.9891750164223615
2248.433169,0.9885955296689395
2248.567771,0.9885905867036486
2248.702374,0.9894361931005016
2248.836977,0.9888980861898051
2248.971579,0.9892482180820048
2249.106182,0.9877753358068531
2249.240785,0.9872213492512235
2249.375388,0.9872638006819405
2249.50999,0.9866153813939528
2249.644593,0.9880647963841482
2249.779196,0.9874997849292978
2249.913798,0.9864821973075927
2250.048401,0.9854341238815715
2250.183004,0.9852557764460788
2250.317606,0.9855021211819992
2250.452209,0.9859456969335899
2250.586812,0.9852055296827833
2250.721414,0.9848647075351448
2250.856017,0.9840672901196934
2250.99062,0.9841450345064757
2251.125223,0.9838911578390713
2251.259825,0.9837121059425615
2251.394428,0.9841696384398863
2251.529031,0.9841155105983014
2251.663633,0.9824920764039942
2251.798236,0.9811989860262881
2251.932839,0.9815405026938787
2252.067441,0.9817417391229603
2252.202044,0.9819822953159757
2252.336647,0.9812745412570512
2252.471249,0.9804829721433531
2252.605852,0.9806339781482272
2252.740455,0.979842925760431
2252.875058,0.9800996782400864
2253.00966,0.9803506158763627
2253.144263,0.979827248399038
2253.278866,0.9796734275962884
2253.413468,0.978919369406699
2253.548071,0.9770172216715314
2253.682674,0.9779624542711933
2253.817276,0.9780915538355409
2253.951879,0.9776456457617594
2254.086482,0.9777199496543495
2254.221084,0.9768999866391734
2254.355687,0.976772021122848
2254.49029,0.9759304064286863
2254.624892,0.976443880854403
2254.759495,0.9765512955889991
2254.894098,0.9759967719527257
2255.028701,0.9758542868256881
2255.163303,0.9747395225849751
2255.297906,0.9744529912874997
2255.432509,0.9750680651604008
2255.567111,0.9747980087108964
2255.701714,0.9750982927389459
2255.836317,0.9740788731741202
2255.970919,0.9737029512866668
2256.105522,0.9732230340410039
2256.240125,0.9733612415243368
2256.374727,0.9731558839683592
2256.50933,0.9741694667218601
2256.643933,0.9732045429790227
2256.778536,0.972467133448964
2256.913138,0.9725371536032676
2257.047741,0.971750689213742
2257.182344,0.9719994892352246
2257.316946,0.9726616463262932
2257.451549,0.9720957219480996
2257.586152,0.9718634188318822
2257.720754,0.9713290409189215
2257.855357,0.9707716580336258
2257.98996,0.97096583178196
2258.124562,0.9707347694115088
2258.259165,0.9718750812628826
2258.393768,0.9711260543622035
2258.528371,0.9703649899118308
2258.662973,0.9700254215932839
2258.797576,0.9700933257494131
2258.932179,0.9706707030309414
2259.066781,0.9706328476117086
2259.201384,0.9702262376392974
2259.335987,0.970151533095161
2259.470589,0.9693611817076264
2259.605192,0.9695007797686115
2259.739795,0.9696888811651322
2259.874397,0.969604521902152
2260.009,0.9700244515683473
2260.143603,0.9697150631183784
2260.278206,0.9692749124014955
2260.412808,0.9690045224220916
2260.547411,0.9690994895186007
2260.682014,0.9695095053148943
2260.816616,0.9695657384969492
2260.951219,0.9694125592117487
2261.085822,0.9689095646319019
2261.220424,0.96888727996819
2261.355027,0.9684562210463277
2261.48963,0.9689958014206344
2261.624232,0.9694193451234139
2261.758835,0.9689715768284075
2261.893438,0.9687564890139824
2262.028041,0.9682325334961727
2262.162643,0.9683448549845787
2262.297246,0.9691392234122101
2262.431849,0.9697121539775527
2262.566451,0.9694765425520837
2262.701054,0.9689066579075681
2262.835657,0.968874684515421
2262.970259,0.9684978655591833
2263.104862,0.9688930933093098
2263.239465,0.9694833289116339
2263.374067,0.9699158149135378
2263.50867,0.9701816082588496
2263.643273,0.9691818664761809
2263.777876,0.9690306858974023
2263.912478,0.9693834772712038
2264.047081,0.9698411342710311
2264.181684,0.9703193838290562
2264.316286,0.9705241428203581
2264.450889,0.9692681275008559
2264.585492,0.9697228208699142
2264.720094,0.9693805691251342
2264.854697,0.9704397108927749
2264.9893,0.9705095850673993
2265.123902,0.9710872100969195
2265.258505,0.9702912449749406
2265.393108,0.9698440437987982
2265.527711,0.9701728766636675
2265.662313,0.9698663504683314
2265.796916,0.9708279644226613
2265.931519,0.9714708653118244
2266.066121,0.9710784703513575
2266.200724,0.9706221707091081
2266.335327,0.9705959642642875
2266.469929,0.9712338553370812
2266.604532,0.971932423584259
2266.739135,0.9716175684882976
2266.873737,0.97226099226841
2267.00834,0.9723698915977926
2267.142943,0.9719275639342901
2267.277546,0.9723903115799253
2267.412148,0.9727949101001999
2267.546751,0.9739201112572405
2267.681354,0.9737263204379264
2267.815956,0.9740593917914713
2267.950559,0.9728435510617188
2268.085162,0.9734761049276441
2268.219764,0.9740272483619116
2268.354367,0.974759017570376
2268.48897,0.9750631898322634
2268.623572,0.9756171830432657
2268.758175,0.9755742568315954
2268.892778,0.9753284430927057
2269.027381,0.975503042510201
2269.161983,0.9761636816711039
2269.296586,0.9769380864815944
2269.431189,0.9768863101350962
2269.565791,0.9772771428204763
2269.700394,0.9766030541792559
2269.834997,0.977300597753362
2269.969599,0.9778460836633236
2270.104202,0.9787392648128589
2270.238805,0.9796126897266708
2270.373407,0.9792316944987434
2270.50801,0.9785308155500884
2270.642613,0.9784877611414081
2270.777216,0.9791141937455897
2270.911818,0.9807977576977897
2271.046421,0.9809448883959708
2271.181024,0.9807536227917361
2271.315626,0.9808497413565024
2271.450229,0.9803359107274136
2271.584832,0.9804966990010509
2271.719434,0.9815748572126737
2271.854037,0.9822582711137432
2271.98864,0.9829244680367952
2272.123242,0.9818713375858349
2272.257845,0.9820922834922741
2272.392448,0.9824891289321861
2272.527051,0.9833698336885199
2272.661653,0.983547839737479
2272.796256,0.9844905300445073
2272.930859,0.9841174788312907
2273.065461,0.9837573577402182
2273.200064,0.9838842706250718
2273.334667,0.9844984060002514
2273.469269,0.9853730288598561
2273.603872,0.9861054330747712
2273.738475,0.9859338656562144
2273.873077,0.9855780077669263
2274.00768,0.985198633268213
2274.142283,0.9858116174364194
2274.276886,0.9867012206660882
2274.411488,0.9873694435604067
2274.546091,0.987197656223159
2274.680694,0.9870969671974518
2274.815296,0.9869923404642437
2274.949899,0.9868403553469666
2275.084502,0.9875392857107054
2275.219104,0.988644960681188
2275.353707,0.9887527288551611
2275.48831,0.9881053078712798
2275.622912,0.9886637451138924
2275.757515,0.988140880302663
2275.892118,0.98845713598257
2276.026721,0.9886845072705418
2276.161323,0.9898171993738467
2276.295926,0.9896707172682826
2276.430529,0.9897964134309131
2276.565131,0.9892778959737134
2276.699734,0.9892215087406943
2276.834337,0.9899805326863711
2276.968939,0.9909477208292947
2277.103542,0.9914993367088188
2277.238145,0.9912642800831493
2277.372747,0.990825643590201
2277.50735,0.9906426549933469
2277.641953,0.9908339665605636
2277.776556,0.9921982925395593
2277.911158,0.992143723134142
2278.045761,0.991446292913239
2278.180364,0.9917635073180808
2278.314966,0.9912450497426506
2278.449569,0.9921776550297052
2278.584172,0.9923936756181931
2278.718774,0.9926603676272986
2278.853377,0.9931157060730177
2278.98798,0.9926423013730111
2279.122582,0.9922353022260973
2279.257185,0.9921635662070347
2279.391788,0.9930942550054389
2279.526391,0.993672602821416
2279.660993,0.9937427585836445
2279.795596,0.9935871506520694
2279.930199,0.9929094573605366
2280.064801,0.9931328871233485
2280.199404,0.9934357395081322
2280.334007,0.9940751217301358
2280.468609,0.9947082508954226
2280.603212,0.993756770455324
2280.737815,0.9937848941698766
2280.872417,0.9938806002633596
2281.00702,0.994033967871987
2281.141623,0.9951708977891555
2281.276226,0.9949752664218436
2281.410828,0.9949446216555697
2281.545431,0.9947543069536287
2281.680034,0.9939741288282943
2281.814636,0.9945149978574143
2281.949239,0.9945662166986777
2282.083842,0.9953904567056658
2282.218444,0.995427585462148
2282.353047,0.9952481260472416
2282.48765,0.995381796846363
2282.622252,0.994793998442316
2282.756855,0.9947945953188941
2282.891458,0.9962430749684892
2283.026061,0.9959935473328508
2283.160663,0.9957299427304801
2283.295266,0.9954973673817166
2283.429869,0.9953179949180587
2283.564471,0.9956502875213125
2283.699074,0.9959374744746018
2283.833677,0.9969888426556688
2283.968279,0.9963697055105182
2284.102882,0.9965978006406013
2284.237485,0.9957416924131273
2284.372087,0.9958898698010826
2284.50669,0.9967573687215678
2284.641293,0.9970493617151528
2284.775896,0.997315210511056
2284.910498,0.9967273667763009
2285.045101,0.996449517920374
2285.179704,0.9965239554795708
2285.314306,0.9962749552569701
2285.448909,0.9975773393906044
2285.583512,0.997506314412559
2285.718114,0.9976080652458333
2285.852717,0.9967534813754102
2285.98732,0.9968255492573361
2286.121922,0.9968249511621861
2286.256525,0.9976364974808503
2286.391128,0.9982153943058291
2286.525731,0.9977536268810158
2286.660333,0.9973536078858054
2286.794936,0.9973722585726562
2286.929539,0.9967807927949647
2287.064141,0.9981777622948316
2287.198744,0.9979674683955563
2287.333347,0.9983953887674355
2287.467949,0.9984848490020277
2287.602552,0.9972588637934718
2287.737155,0.9974316039875498
2287.871757,0.9978675768516251
2288.00636,0.9988235925104604
2288.140963,0.998699845933607
2288.275566,0.9988388746283337
2288.410168,0.9983957881256709
2288.544771,0.9978807487905742
2288.679374,0.9981008057560713
2288.813976,0.9991092369651442
2288.948579,0.9993241984567963
2289.083182,0.9993189120457691
2289.217784,0.9991752303096519
2289.352387,0.9988042155207231
2289.48699,0.9984297341595464
2289.621592,0.9991581545508788
2289.756195,0.9999218060573057
2289.890798,0.9999946033145621
2290.025401,0.9999488433085482
2290.160003,0.9995253126996827
2290.294606,0.9995780090632321
2290.429209,0.9993519500751169
2290.563811,1.0
2290.698414,1.0
2290.833017,1.0
2290.967619,0.9997708462597301
2291.102222,0.9998846866490956
2291.236825,0.9998084483483608
2291.371427,1.0
2291.50603,1.0
2291.640633,1.0
2291.775236,0.9999968904048347
2291.909838,0.9999895160549569
2292.044441,0.9999315803407317
2292.179044,1.0
2292.313646,1.0
2292.448249,1.0
2292.582852,1.0
2292.717454,1.0
2292.852057,1.0
2292.98666,1.0
2293.121262,1.0
2293.255865,1.0
2293.390468,1.0
2293.525071,1.0
2293.659673,0.9998887161925023
2293.794276,1.0
2293.928879,1.0
2294.063481,1.0
2294.198084,1.0
2294.332687,1.0
2294.467289,1.0
2294.601892,1.0
2294.736495,1.0
2294.871097,1.0
2295.0057,1.0
2295.140303,1.0
2295.274905,1.0
2295.409508,1.0
2295.544111,1.0
2295.678714,1.0
2295.813316,1.0
2295.947919,1.0
2296.082522,1.0
2296.217124,1.0
2296.351727,1.0
2296.48633,1.0
2296.620932,1.0
2296.755535,1.0
2296.890138,1.0
2297.02474,1.0
2297.159343,1.0
2297.293946,1.0
2297.428549,1.0
2297.563151,1.0
2297.697754,1.0
2297.832357,1.0
2297.966959,1.0
2298.101562,1.0
2298.236165,1.0
2298.370767,1.0
2298.50537,1.0
2298.639973,1.0
2298.774575,1.0
2298.909178,1.0
2299.043781,1.0
2299.178384,1.0
2299.312986,1.0
2299.447589,1.0
2299.582192,1.0
2299.716794,1.0
2299.851397,1.0
2299.986,1.0
2300.120602,1.0
2300.255205,1.0
2300.389808,1.0
2300.52441,1.0
2300.659013,1.0
2300.793616,1.0
2300.928219,1.0
2301.062821,1.0
2301.197424,1.0
2301.332027,1.0
2301.466629,1.0
2301.601232,1.0
2301.735835,1.0
2301.870437,1.0
2302.00504,1.0
2302.139643,1.0
2302.274245,1.0
2302.408848,1.0
2302.543451,1.0
2302.678054,1.0
2302.812656,1.0
2302.947259,1.0
2303.081862,0.9998747478447062
2303.216464,0.999980480190514
2303.351067,1.0
2303.48567,1.0
2303.620272,1.0
2303.754875,1.0
2303.889478,0.9999105200035737
2304.02408,0.9997743554615591
2304.158683,0.9997084725024016
2304.293286,1.0
2304.427889,1.0
2304.562491,1.0
2304.697094,0.9998680986997415
2304.831697,0.9994539391455259
2304.966299,0.9999909538409167
2305.100902,0.9997569295464107
2305.235505,0.9999650236116882
2305.370107,1.0
2305.50471,0.9995329391069133
2305.639313,0.9991394604766908
2305.773915,0.9985409654273985
2305.908518,0.9999832921395778
2306.043121,0.9999964445063207
2306.177724,0.9996737132431058
2306.312326,0.9993522998483606
2306.446929,0.9994059765018591
2306.581532,0.9989359664855353
2306.716134,0.9986037756294839
2306.850737,0.9996360662399626
2306.98534,0.9998709583265931
2307.119942,0.9991161408338245
2307.254545,0.9990512903098695
2307.389148,0.9979185691876453
2307.52375,0.9979935156863972
2307.658353,0.9991884494853936
2307.792956,0.9989754252355167
2307.927559,0.9988680411493019
2308.062161,0.9981311484817734
2308.196764,0.997858296726313
2308.331367,0.9983694308247822
2308.465969,0.9979789450874337
2308.600572,0.9985295821252774
2308.735175,0.9983869024426979
2308.869777,0.9970058913106438
2309.00438,0.9970977197818697
2309.138983,0.9970375966020989
2309.273585,0.9974508546032747
2309.408188,0.9981183724848394
2309.542791,0.9979342366321707
2309.677394,0.9977664979858211
2309.811996,0.9970821651787672
2309.946599,0.9971737015229846
2310.081202,0.9972032183013958
2310.215804,0.9977984270246185
2310.350407,0.9976260223526213
2310.48501,0.9974377880826653
2310.619612,0.997051654931322
2310.754215,0.9963861457462907
2310.888818,0.9962264378480576
2311.02342,0.9965944122138394
2311.158023,0.9971330176659188
2311.292626,0.9968919400497056
2311.427229,0.9962449678321299
2311.561831,0.9959440476836249
2311.696434,0.9960715366808501
2311.831037,0.9965759753877547
2311.965639,0.9963605389513938
2312.100242,0.9966012887390077
2312.234845,0.9961166597434914
2312.369447,0.9953738338238404
2312.50405,0.9953428781789712
2312.638653,0.9955280291728211
2312.773255,0.996151524436711
2312.907858,0.9959263200373526
2313.042461,0.9958778196065619
2313.177064,0.9953659704016137
2313.311666,0.9956063803117939
2313.446269,0.9944294732452096
2313.580872,0.9956975820332056
2313.715474,0.9955407720131485
2313.850077,0.9953390958832204
2313.98468,0.9954834305161315
2314.119282,0.9945821298854501
2314.253885,0.9950571562559907
2314.388488,0.9943616554677468
2314.52309,0.9946983038626489
2314.657693,0.995622608828055
2314.792296,0.99480673188699
2314.926899,0.994471240160185
2315.061501,0.9942776354577552
2315.196104,0.9940794956702941
2315.330707,0.9946999948512029
2315.465309,0.9948723912980312
2315.599912,0.9943556893157124
2315.734515,0.9940032526969316
2315.869117,0.9936603807235674
2316.00372,0.9935911250086207
2316.138323,0.9936394147107264
2316.272925,0.9939928157175725
2316.407528,0.9947976791869196
2316.542131,0.993828621667218
2316.676734,0.9927598371794761
2316.811336,0.9931416267312093
2316.945939,0.9931900932251666
2317.080542,0.9937431560808274
2317.215144,0.993381797412018
2317.349747,0.9930421189256352
2317.48435,0.9927652973735962
2317.618952,0.9916703850969004
2317.753555,0.99222815815764
2317.888158,0.99286964248959
2318.02276,0.9925627939089876
2318.157363,0.9932633933587883
2318.291966,0.9934662384534915
2318.426569,0.9919871752065877
2318.561171,0.9921010618712709
2318.695774,0.9928225815838883
2318.830377,0.9931338802567321
2318.964979,0.9928735146887464
2319.099582,0.9923035703632874
2319.234185,0.992287197489453
2319.368787,0.9919596975424019
2319.50339,0.9921266584088612
2319.637993,0.9932956749436455
2319.772595,0.9925381786569291
2319.907198,0.9922581239004967
2320.041801,0.9922898766685032
2320.176404,0.9916123740762112
2320.311006,0.9916110849809627
2320.445609,0.9916056311349934
2320.580212,0.9928399561310928
2320.714814,0.992393377900135
2320.849417,0.9918423556510924
2320.98402,0.9912537727374694
2321.118622,0.9911060869281976
2321.253225,0.9918714170578605
2321.387828,0.9922510788928269
2321.52243,0.9919441238974039
2321.657033,0.9918967101014804
2321.791636,0.9907655022989417
2321.926239,0.990999746950312
2322.060841,0.9905520153372426
2322.195444,0.9923206381314801
2322.330047,0.9918221222734183
2322.464649,0.9912395979098696
2322.599252,0.991306508840947
2322.733855,0.9905986714359074
2322.868457,0.9912571430060262
2323.00306,0.9909434597632565
2323.137663,0.9913905751972598
2323.272265,0.991495370719404
2323.406868,0.9910385949018073
2323.541471,0.9909507927719908
2323.676074,0.9904607896976352
2323.810676,0.99096773817543
2323.945279,0.9909714047628445
2324.079882,0.9915830227843397
2324.214484,0.991578164039432
2324.349087,0.990751631679004
2324.48369,0.9905829210422475
2324.618292,0.990559840729074
2324.752895,0.9913382311567842
2324.887498,0.9907333029433593
2325.0221,0.9911596081019504
2325.156703,0.9909367213706407
2325.291306,0.9899280651085418
2325.425909,0.9904078014628342
2325.560511,0.9909835937860854
2325.695114,0.991624174333674
2325.829717,0.9917022182271811
2325.964319,0.99078819108873
2326.098922,0.9904835705577771
2326.233525,0.9903410502265576
2326.368127,0.9910274953317022
2326.50273,0.991937477894038
2326.637333,0.9913071036250307
2326.771935,0.9912592246482123
2326.906538,0.9906014451160706
2327.041141,0.9905151674876462
2327.175744,0.9908314894787434
2327.310346,0.9914842660334383
2327.444949,0.9916899211959168
2327.579552,0.9913216759465603
2327.714154,0.9910885445057098
2327.848757,0.9918697308778848
2327.98336,0.9906683129703806
2328.117962,0.9909560448251105
2328.252565,0.9916665175899402
2328.387168,0.9919792393409296
2328.52177,0.9907283492892287
2328.656373,0.9910902293576677
2328.790976,0.9911873609595154
2328.925579,0.990516455158201
2329.060181,0.9909462344088283
2329.194784,0.9917622180263594
2329.329387,0.9915607124173197
2329.463989,0.9911862706540181
2329.598592,0.9908329757270924
2329.733195,0.9904049292843747
2329.867797,0.9910110444118226
2330.0024,0.9913951356043946
