nu,[0](Z)-HFC-1234ze-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1767.330537,1.0
1767.390802,1.0
1767.451067,1.0
1767.511332,1.0
1767.571597,1.0
1767.631862,1.0
1767.692127,1.0
1767.752392,1.0
1767.812657,1.0
1767.872922,1.0
1767.933187,1.0
1767.993452,1.0
1768.053717,1.0
1768.113982,1.0
1768.174247,1.0
1768.234512,1.0
1768.294777,1.0
1768.355042,1.0
1768.415307,1.0
1768.475572,1.0
1768.535837,1.0
1768.596102,1.0
1768.656367,1.0
1768.716632,1.0
1768.776897,1.0
1768.837162,1.0
1768.897427,1.0
1768.957691,1.0
1769.017956,1.0
1769.078221,1.0
1769.138486,1.0
1769.198751,1.0
1769.259016,1.0
1769.319281,1.0
1769.379546,1.0
1769.439811,1.0
1769.500076,1.0
1769.560341,1.0
1769.620606,1.0
1769.680871,1.0
1769.741136,1.0
1769.801401,1.0
1769.861666,1.0
1769.921931,1.0
1769.982196,1.0
1770.042461,1.0
1770.102726,1.0
1770.162991,1.0
1770.223256,1.0
1770.283521,1.0
1770.343786,1.0
1770.404051,1.0
1770.464316,1.0
1770.524581,1.0
1770.584846,1.0
1770.645111,1.0
1770.705376,1.0
1770.765641,1.0
1770.825906,1.0
1770.886171,1.0
1770.946436,1.0
1771.006701,1.0
1771.066966,1.0
1771.127231,1.0
1771.187496,1.0
1771.24776,1.0
1771.308025,1.0
1771.36829,1.0
1771.428555,1.0
1771.48882,1.0
1771.549085,1.0
1771.60935,1.0
1771.669615,1.0
1771.72988,1.0
1771.790145,1.0
1771.85041,1.0
1771.910675,1.0
1771.97094,1.0
1772.031205,1.0
1772.09147,1.0
1772.151735,1.0
1772.212,1.0
1772.272265,1.0
1772.33253,1.0
1772.392795,1.0
1772.45306,1.0
1772.513325,1.0
1772.57359,1.0
1772.633855,1.0
1772.69412,1.0
1772.754385,1.0
1772.81465,1.0
1772.874915,1.0
1772.93518,1.0
1772.995445,1.0
1773.05571,1.0
1773.115975,1.0
1773.17624,1.0
1773.236505,1.0
1773.29677,1.0
1773.357035,1.0
1773.4173,1.0
1773.477565,1.0
1773.537829,1.0
1773.598094,1.0
1773.658359,1.0
1773.718624,1.0
1773.778889,1.0
1773.839154,1.0
1773.899419,1.0
1773.959684,1.0
1774.019949,1.0
1774.080214,1.0
1774.140479,1.0
1774.200744,1.0
1774.261009,1.0
1774.321274,1.0
1774.381539,1.0
1774.441804,1.0
1774.502069,1.0
1774.562334,1.0
1774.622599,1.0
1774.682864,1.0
1774.743129,1.0
1774.803394,1.0
1774.863659,1.0
1774.923924,1.0
1774.984189,1.0
1775.044454,1.0
1775.104719,1.0
1775.164984,1.0
1775.225249,1.0
1775.285514,1.0
1775.345779,1.0
1775.406044,1.0
1775.466309,1.0
1775.526574,1.0
1775.586839,1.0
1775.647104,1.0
1775.707369,1.0
1775.767634,1.0
1775.827898,1.0
1775.888163,1.0
1775.948428,1.0
1776.008693,1.0
1776.068958,1.0
1776.129223,1.0
1776.189488,1.0
1776.249753,1.0
1776.310018,1.0
1776.370283,1.0
1776.430548,1.0
1776.490813,1.0
1776.551078,1.0
1776.611343,1.0
1776.671608,1.0
1776.731873,1.0
1776.792138,1.0
1776.852403,1.0
1776.912668,1.0
1776.972933,1.0
1777.033198,1.0
1777.093463,1.0
1777.153728,1.0
1777.213993,1.0
1777.274258,1.0
1777.334523,1.0
1777.394788,1.0
1777.455053,1.0
1777.515318,1.0
1777.575583,1.0
1777.635848,1.0
1777.696113,1.0
1777.756378,1.0
1777.816643,1.0
1777.876908,1.0
1777.937173,1.0
1777.997438,1.0
1778.057703,1.0
1778.117967,1.0
1778.178232,1.0
1778.238497,1.0
1778.298762,1.0
1778.359027,1.0
1778.419292,1.0
1778.479557,1.0
1778.539822,1.0
1778.600087,1.0
1778.660352,1.0
1778.720617,1.0
1778.780882,1.0
1778.841147,1.0
1778.901412,1.0
1778.961677,1.0
1779.021942,1.0
1779.082207,1.0
1779.142472,1.0
1779.202737,1.0
1779.263002,1.0
1779.323267,1.0
1779.383532,1.0
1779.443797,1.0
1779.504062,1.0
1779.564327,1.0
1779.624592,1.0
1779.684857,1.0
1779.745122,1.0
1779.805387,1.0
1779.865652,1.0
1779.925917,1.0
1779.986182,1.0
1780.046447,1.0
1780.106712,1.0
1780.166977,1.0
1780.227242,1.0
1780.287507,1.0
1780.347771,1.0
1780.408036,1.0
1780.468301,1.0
1780.528566,1.0
1780.588831,1.0
1780.649096,1.0
1780.709361,1.0
1780.769626,1.0
1780.829891,1.0
1780.890156,1.0
1780.950421,1.0
1781.010686,1.0
1781.070951,1.0
1781.131216,1.0
1781.191481,1.0
1781.251746,1.0
1781.312011,1.0
1781.372276,1.0
1781.432541,1.0
1781.492806,1.0
1781.553071,1.0
1781.613336,1.0
1781.673601,1.0
1781.733866,1.0
1781.794131,1.0
1781.854396,1.0
1781.914661,1.0
1781.974926,1.0
1782.035191,1.0
1782.095456,1.0
1782.155721,1.0
1782.215986,1.0
1782.276251,1.0
1782.336516,1.0
1782.396781,1.0
1782.457046,1.0
1782.517311,1.0
1782.577576,1.0
1782.63784,1.0
1782.698105,1.0
1782.75837,1.0
1782.818635,1.0
1782.8789,1.0
1782.939165,1.0
1782.99943,1.0
1783.059695,1.0
1783.11996,1.0
1783.180225,1.0
1783.24049,1.0
1783.300755,1.0
1783.36102,1.0
1783.421285,1.0
1783.48155,1.0
1783.541815,1.0
1783.60208,1.0
1783.662345,1.0
1783.72261,1.0
1783.782875,1.0
1783.84314,1.0
1783.903405,1.0
1783.96367,1.0
1784.023935,1.0
1784.0842,1.0
1784.144465,1.0
1784.20473,1.0
1784.264995,1.0
1784.32526,1.0
1784.385525,1.0
1784.44579,1.0
1784.506055,1.0
1784.56632,1.0
1784.626585,1.0
1784.68685,1.0
1784.747115,1.0
1784.80738,1.0
1784.867645,1.0
1784.927909,1.0
1784.988174,1.0
1785.048439,1.0
1785.108704,1.0
1785.168969,1.0
1785.229234,1.0
1785.289499,1.0
1785.349764,1.0
1785.410029,1.0
1785.470294,1.0
1785.530559,1.0
1785.590824,1.0
1785.651089,1.0
1785.711354,1.0
1785.771619,1.0
1785.831884,1.0
1785.892149,1.0
1785.952414,1.0
1786.012679,1.0
1786.072944,1.0
1786.133209,1.0
1786.193474,1.0
1786.253739,1.0
1786.314004,1.0
1786.374269,1.0
1786.434534,1.0
1786.494799,1.0
1786.555064,1.0
1786.615329,1.0
1786.675594,1.0
1786.735859,1.0
1786.796124,1.0
1786.856389,1.0
1786.916654,1.0
1786.976919,1.0
1787.037184,1.0
1787.097449,1.0
1787.157714,1.0
1787.217978,1.0
1787.278243,1.0
1787.338508,1.0
1787.398773,1.0
1787.459038,1.0
1787.519303,1.0
1787.579568,1.0
1787.639833,1.0
1787.700098,1.0
1787.760363,1.0
1787.820628,1.0
1787.880893,1.0
1787.941158,1.0
1788.001423,1.0
1788.061688,1.0
1788.121953,1.0
1788.182218,1.0
1788.242483,1.0
1788.302748,1.0
1788.363013,1.0
1788.423278,1.0
1788.483543,1.0
1788.543808,1.0
1788.604073,1.0
1788.664338,1.0
1788.724603,1.0
1788.784868,1.0
1788.845133,1.0
1788.905398,1.0
1788.965663,1.0
1789.025928,1.0
1789.086193,1.0
1789.146458,1.0
1789.206723,1.0
1789.266988,1.0
1789.327253,1.0
1789.387518,1.0
1789.447782,1.0
1789.508047,1.0
1789.568312,1.0
1789.628577,1.0
1789.688842,1.0
1789.749107,1.0
1789.809372,1.0
1789.869637,1.0
1789.929902,1.0
1789.990167,1.0
1790.050432,1.0
1790.110697,1.0
1790.170962,1.0
1790.231227,1.0
1790.291492,1.0
1790.351757,1.0
1790.412022,1.0
1790.472287,1.0
1790.532552,1.0
1790.592817,1.0
1790.653082,1.0
1790.713347,1.0
1790.773612,1.0
1790.833877,1.0
1790.894142,1.0
1790.954407,1.0
1791.014672,1.0
1791.074937,1.0
1791.135202,1.0
1791.195467,1.0
1791.255732,1.0
1791.315997,1.0
1791.376262,1.0
1791.436527,1.0
1791.496792,1.0
1791.557057,1.0
1791.617322,1.0
1791.677587,1.0
1791.737851,1.0
1791.798116,1.0
1791.858381,1.0
1791.918646,1.0
1791.978911,1.0
1792.039176,1.0
1792.099441,1.0
1792.159706,1.0
1792.219971,1.0
1792.280236,1.0
1792.340501,1.0
1792.400766,1.0
1792.461031,1.0
1792.521296,1.0
1792.581561,1.0
1792.641826,1.0
1792.702091,1.0
1792.762356,1.0
1792.822621,1.0
1792.882886,1.0
1792.943151,1.0
1793.003416,1.0
1793.063681,1.0
1793.123946,1.0
1793.184211,1.0
1793.244476,1.0
1793.304741,1.0
1793.365006,1.0
1793.425271,1.0
1793.485536,1.0
1793.545801,1.0
1793.606066,1.0
1793.666331,1.0
1793.726596,1.0
1793.786861,1.0
1793.847126,1.0
1793.907391,1.0
1793.967656,1.0
1794.02792,1.0
1794.088185,1.0
1794.14845,1.0
1794.208715,1.0
1794.26898,1.0
1794.329245,1.0
1794.38951,1.0
1794.449775,1.0
1794.51004,1.0
1794.570305,1.0
1794.63057,1.0
1794.690835,1.0
1794.7511,1.0
1794.811365,1.0
1794.87163,1.0
1794.931895,1.0
1794.99216,1.0
1795.052425,1.0
1795.11269,1.0
1795.172955,1.0
1795.23322,1.0
1795.293485,1.0
1795.35375,1.0
1795.414015,1.0
1795.47428,1.0
1795.534545,1.0
1795.59481,1.0
1795.655075,1.0
1795.71534,1.0
1795.775605,1.0
1795.83587,1.0
1795.896135,1.0
1795.9564,1.0
1796.016665,1.0
1796.07693,1.0
1796.137195,1.0
1796.19746,1.0
1796.257725,1.0
1796.317989,1.0
1796.378254,1.0
1796.438519,1.0
1796.498784,1.0
1796.559049,1.0
1796.619314,1.0
1796.679579,1.0
1796.739844,1.0
1796.800109,1.0
1796.860374,1.0
1796.920639,1.0
1796.980904,1.0
1797.041169,1.0
1797.101434,1.0
1797.161699,1.0
1797.221964,1.0
1797.282229,1.0
1797.342494,1.0
1797.402759,1.0
1797.463024,1.0
1797.523289,1.0
1797.583554,1.0
1797.643819,1.0
1797.704084,1.0
1797.764349,1.0
1797.824614,1.0
1797.884879,1.0
1797.945144,1.0
1798.005409,1.0
1798.065674,1.0
1798.125939,1.0
1798.186204,1.0
1798.246469,1.0
1798.306734,1.0
1798.366999,1.0
1798.427264,1.0
1798.487529,1.0
1798.547794,1.0
1798.608058,1.0
1798.668323,1.0
1798.728588,1.0
1798.788853,1.0
1798.849118,1.0
1798.909383,1.0
1798.969648,1.0
1799.029913,1.0
1799.090178,1.0
1799.150443,1.0
1799.210708,1.0
1799.270973,1.0
1799.331238,1.0
1799.391503,1.0
1799.451768,1.0
1799.512033,1.0
1799.572298,1.0
1799.632563,1.0
1799.692828,1.0
1799.753093,1.0
1799.813358,1.0
1799.873623,1.0
1799.933888,1.0
1799.994153,1.0
1800.054418,1.0
1800.114683,1.0
1800.174948,1.0
1800.235213,1.0
1800.295478,1.0
1800.355743,1.0
1800.416008,1.0
1800.476273,1.0
1800.536538,1.0
1800.596803,1.0
1800.657068,1.0
1800.717333,1.0
1800.777598,1.0
1800.837862,1.0
1800.898127,1.0
1800.958392,1.0
1801.018657,1.0
1801.078922,1.0
1801.139187,1.0
1801.199452,1.0
1801.259717,1.0
1801.319982,1.0
1801.380247,1.0
1801.440512,1.0
1801.500777,1.0
1801.561042,1.0
1801.621307,1.0
1801.681572,1.0
1801.741837,1.0
1801.802102,1.0
1801.862367,1.0
1801.922632,1.0
1801.982897,1.0
1802.043162,1.0
1802.103427,1.0
1802.163692,1.0
1802.223957,1.0
1802.284222,1.0
1802.344487,1.0
1802.404752,1.0
1802.465017,1.0
1802.525282,1.0
1802.585547,1.0
1802.645812,1.0
1802.706077,1.0
1802.766342,1.0
1802.826607,1.0
1802.886872,1.0
1802.947137,1.0
1803.007402,1.0
1803.067667,1.0
1803.127931,1.0
1803.188196,1.0
1803.248461,1.0
1803.308726,1.0
1803.368991,1.0
1803.429256,1.0
1803.489521,1.0
1803.549786,1.0
1803.610051,1.0
1803.670316,1.0
1803.730581,1.0
1803.790846,1.0
1803.851111,1.0
1803.911376,1.0
1803.971641,1.0
1804.031906,1.0
1804.092171,1.0
1804.152436,1.0
1804.212701,1.0
1804.272966,1.0
1804.333231,1.0
1804.393496,1.0
1804.453761,1.0
1804.514026,1.0
1804.574291,1.0
1804.634556,1.0
1804.694821,1.0
1804.755086,1.0
1804.815351,1.0
1804.875616,1.0
1804.935881,1.0
1804.996146,1.0
1805.056411,1.0
1805.116676,1.0
1805.176941,1.0
1805.237206,1.0
1805.297471,1.0
1805.357736,1.0
1805.418,1.0
1805.478265,1.0
1805.53853,1.0
1805.598795,1.0
1805.65906,1.0
1805.719325,1.0
1805.77959,1.0
1805.839855,1.0
1805.90012,1.0
1805.960385,1.0
1806.02065,1.0
1806.080915,1.0
1806.14118,1.0
1806.201445,1.0
1806.26171,1.0
1806.321975,1.0
1806.38224,1.0
1806.442505,1.0
1806.50277,1.0
1806.563035,1.0
1806.6233,1.0
1806.683565,1.0
1806.74383,1.0
1806.804095,1.0
1806.86436,1.0
1806.924625,1.0
1806.98489,1.0
1807.045155,1.0
1807.10542,1.0
1807.165685,1.0
1807.22595,1.0
1807.286215,1.0
1807.34648,1.0
1807.406745,1.0
1807.46701,1.0
1807.527275,1.0
1807.58754,1.0
1807.647805,1.0
1807.708069,1.0
1807.768334,1.0
1807.828599,1.0
1807.888864,1.0
1807.949129,1.0
1808.009394,1.0
1808.069659,1.0
1808.129924,1.0
1808.190189,1.0
1808.250454,1.0
1808.310719,1.0
1808.370984,1.0
1808.431249,1.0
1808.491514,1.0
1808.551779,1.0
1808.612044,1.0
1808.672309,1.0
1808.732574,1.0
1808.792839,1.0
1808.853104,1.0
1808.913369,1.0
1808.973634,1.0
1809.033899,1.0
1809.094164,1.0
1809.154429,1.0
1809.214694,1.0
1809.274959,1.0
1809.335224,1.0
1809.395489,1.0
1809.455754,1.0
1809.516019,1.0
1809.576284,1.0
1809.636549,1.0
1809.696814,1.0
1809.757079,1.0
1809.817344,1.0
1809.877609,1.0
1809.937873,1.0
1809.998138,1.0
1810.058403,1.0
1810.118668,1.0
1810.178933,1.0
1810.239198,1.0
1810.299463,1.0
1810.359728,1.0
1810.419993,1.0
1810.480258,1.0
1810.540523,1.0
1810.600788,1.0
1810.661053,1.0
1810.721318,1.0
1810.781583,1.0
1810.841848,1.0
1810.902113,1.0
1810.962378,1.0
1811.022643,1.0
1811.082908,1.0
1811.143173,1.0
1811.203438,1.0
1811.263703,1.0
1811.323968,1.0
1811.384233,1.0
1811.444498,1.0
1811.504763,1.0
1811.565028,1.0
1811.625293,1.0
1811.685558,1.0
1811.745823,1.0
1811.806088,1.0
1811.866353,1.0
1811.926618,1.0
1811.986883,1.0
1812.047148,1.0
1812.107413,1.0
1812.167678,1.0
1812.227942,1.0
1812.288207,1.0
1812.348472,1.0
1812.408737,1.0
1812.469002,1.0
1812.529267,1.0
1812.589532,1.0
1812.649797,1.0
1812.710062,1.0
1812.770327,1.0
1812.830592,1.0
1812.890857,1.0
1812.951122,1.0
1813.011387,1.0
1813.071652,1.0
1813.131917,1.0
1813.192182,1.0
1813.252447,1.0
1813.312712,1.0
1813.372977,1.0
1813.433242,1.0
1813.493507,1.0
1813.553772,1.0
1813.614037,1.0
1813.674302,1.0
1813.734567,1.0
1813.794832,1.0
1813.855097,1.0
1813.915362,1.0
1813.975627,1.0
1814.035892,1.0
1814.096157,1.0
1814.156422,1.0
1814.216687,1.0
1814.276952,1.0
1814.337217,1.0
1814.397482,1.0
1814.457747,1.0
1814.518011,1.0
1814.578276,1.0
1814.638541,1.0
1814.698806,1.0
1814.759071,1.0
1814.819336,1.0
1814.879601,1.0
1814.939866,1.0
1815.000131,1.0
1815.060396,1.0
1815.120661,1.0
1815.180926,1.0
1815.241191,1.0
1815.301456,1.0
1815.361721,1.0
1815.421986,1.0
1815.482251,1.0
1815.542516,1.0
1815.602781,1.0
1815.663046,1.0
1815.723311,1.0
1815.783576,1.0
1815.843841,1.0
1815.904106,1.0
1815.964371,1.0
1816.024636,1.0
1816.084901,1.0
1816.145166,1.0
1816.205431,1.0
1816.265696,1.0
1816.325961,1.0
1816.386226,1.0
1816.446491,1.0
1816.506756,1.0
1816.567021,1.0
1816.627286,1.0
1816.687551,1.0
1816.747816,1.0
1816.80808,1.0
1816.868345,1.0
1816.92861,1.0
1816.988875,1.0
1817.04914,1.0
1817.109405,1.0
1817.16967,1.0
1817.229935,1.0
1817.2902,1.0
1817.350465,1.0
1817.41073,1.0
1817.470995,1.0
1817.53126,1.0
1817.591525,1.0
1817.65179,1.0
1817.712055,1.0
1817.77232,1.0
1817.832585,1.0
1817.89285,1.0
1817.953115,1.0
1818.01338,1.0
1818.073645,1.0
1818.13391,1.0
1818.194175,1.0
1818.25444,1.0
1818.314705,1.0
1818.37497,1.0
1818.435235,1.0
1818.4955,1.0
1818.555765,1.0
1818.61603,1.0
1818.676295,1.0
1818.73656,1.0
1818.796825,1.0
1818.85709,1.0
1818.917355,1.0
1818.97762,1.0
1819.037884,1.0
1819.098149,1.0
1819.158414,1.0
1819.218679,1.0
1819.278944,1.0
1819.339209,1.0
1819.399474,1.0
1819.459739,1.0
1819.520004,1.0
1819.580269,1.0
1819.640534,1.0
1819.700799,1.0
1819.761064,1.0
1819.821329,1.0
1819.881594,1.0
1819.941859,1.0
1820.002124,1.0
1820.062389,1.0
1820.122654,1.0
1820.182919,1.0
1820.243184,1.0
1820.303449,1.0
1820.363714,1.0
1820.423979,1.0
1820.484244,1.0
1820.544509,1.0
1820.604774,1.0
1820.665039,1.0
1820.725304,1.0
1820.785569,1.0
1820.845834,1.0
1820.906099,1.0
1820.966364,1.0
1821.026629,1.0
1821.086894,1.0
1821.147159,1.0
1821.207424,1.0
1821.267689,1.0
1821.327953,1.0
1821.388218,1.0
1821.448483,1.0
1821.508748,1.0
1821.569013,1.0
1821.629278,1.0
1821.689543,1.0
1821.749808,1.0
1821.810073,1.0
1821.870338,1.0
1821.930603,1.0
1821.990868,1.0
1822.051133,1.0
1822.111398,1.0
1822.171663,1.0
1822.231928,1.0
1822.292193,1.0
1822.352458,1.0
1822.412723,1.0
1822.472988,1.0
1822.533253,1.0
1822.593518,1.0
1822.653783,1.0
1822.714048,1.0
1822.774313,1.0
1822.834578,1.0
1822.894843,1.0
1822.955108,1.0
1823.015373,1.0
1823.075638,1.0
1823.135903,1.0
1823.196168,1.0
1823.256433,1.0
1823.316698,1.0
1823.376963,1.0
1823.437228,1.0
1823.497493,1.0
1823.557758,1.0
1823.618022,1.0
1823.678287,1.0
1823.738552,1.0
1823.798817,1.0
1823.859082,1.0
1823.919347,1.0
1823.979612,1.0
1824.039877,1.0
1824.100142,1.0
1824.160407,1.0
1824.220672,1.0
1824.280937,1.0
1824.341202,1.0
1824.401467,1.0
1824.461732,1.0
1824.521997,1.0
1824.582262,1.0
1824.642527,1.0
1824.702792,1.0
1824.763057,1.0
1824.823322,1.0
1824.883587,1.0
1824.943852,1.0
1825.004117,1.0
1825.064382,1.0
1825.124647,1.0
1825.184912,1.0
1825.245177,1.0
1825.305442,1.0
1825.365707,1.0
1825.425972,1.0
1825.486237,1.0
1825.546502,1.0
1825.606767,1.0
1825.667032,1.0
1825.727297,1.0
1825.787562,1.0
1825.847827,1.0
1825.908091,1.0
1825.968356,1.0
1826.028621,1.0
1826.088886,1.0
1826.149151,1.0
1826.209416,1.0
1826.269681,1.0
1826.329946,1.0
1826.390211,1.0
1826.450476,1.0
1826.510741,1.0
1826.571006,1.0
1826.631271,1.0
1826.691536,1.0
1826.751801,1.0
1826.812066,1.0
1826.872331,1.0
1826.932596,1.0
1826.992861,1.0
1827.053126,1.0
1827.113391,1.0
1827.173656,1.0
1827.233921,1.0
1827.294186,1.0
1827.354451,1.0
1827.414716,1.0
1827.474981,1.0
1827.535246,1.0
1827.595511,1.0
1827.655776,1.0
1827.716041,1.0
1827.776306,1.0
1827.836571,1.0
1827.896836,1.0
1827.957101,1.0
1828.017366,1.0
1828.077631,1.0
1828.137896,1.0
1828.19816,1.0
1828.258425,1.0
1828.31869,1.0
1828.378955,1.0
1828.43922,1.0
1828.499485,1.0
1828.55975,1.0
1828.620015,1.0
1828.68028,1.0
1828.740545,1.0
1828.80081,1.0
1828.861075,1.0
1828.92134,1.0
1828.981605,1.0
1829.04187,1.0
1829.102135,1.0
1829.1624,1.0
1829.222665,1.0
1829.28293,1.0
1829.343195,1.0
1829.40346,1.0
1829.463725,1.0
1829.52399,1.0
1829.584255,1.0
1829.64452,1.0
1829.704785,1.0
1829.76505,1.0
1829.825315,1.0
1829.88558,1.0
1829.945845,1.0
1830.00611,1.0
1830.066375,1.0
1830.12664,1.0
1830.186905,1.0
1830.24717,1.0
1830.307435,1.0
1830.3677,1.0
1830.427964,1.0
1830.488229,1.0
1830.548494,1.0
1830.608759,1.0
1830.669024,1.0
1830.729289,1.0
1830.789554,1.0
1830.849819,1.0
1830.910084,1.0
1830.970349,1.0
1831.030614,1.0
1831.090879,1.0
1831.151144,1.0
1831.211409,1.0
1831.271674,1.0
1831.331939,1.0
1831.392204,1.0
1831.452469,1.0
1831.512734,1.0
1831.572999,1.0
1831.633264,1.0
1831.693529,1.0
1831.753794,1.0
1831.814059,1.0
1831.874324,1.0
1831.934589,1.0
1831.994854,1.0
1832.055119,1.0
1832.115384,1.0
1832.175649,1.0
1832.235914,1.0
1832.296179,1.0
1832.356444,1.0
1832.416709,1.0
1832.476974,1.0
1832.537239,1.0
1832.597504,1.0
1832.657769,1.0
1832.718033,1.0
1832.778298,1.0
1832.838563,1.0
1832.898828,1.0
1832.959093,1.0
1833.019358,1.0
1833.079623,1.0
1833.139888,1.0
1833.200153,1.0
1833.260418,1.0
1833.320683,1.0
1833.380948,1.0
1833.441213,1.0
1833.501478,1.0
1833.561743,1.0
1833.622008,1.0
1833.682273,1.0
1833.742538,1.0
1833.802803,1.0
1833.863068,1.0
1833.923333,1.0
1833.983598,1.0
1834.043863,1.0
1834.104128,1.0
1834.164393,1.0
1834.224658,1.0
1834.284923,1.0
1834.345188,1.0
1834.405453,1.0
1834.465718,1.0
1834.525983,1.0
1834.586248,1.0
1834.646513,1.0
1834.706778,1.0
1834.767043,1.0
1834.827308,1.0
1834.887573,1.0
1834.947838,1.0
1835.008102,1.0
1835.068367,1.0
1835.128632,1.0
1835.188897,1.0
1835.249162,1.0
1835.309427,1.0
1835.369692,1.0
1835.429957,1.0
1835.490222,1.0
1835.550487,1.0
1835.610752,1.0
1835.671017,1.0
1835.731282,1.0
1835.791547,1.0
1835.851812,1.0
1835.912077,1.0
1835.972342,1.0
1836.032607,1.0
1836.092872,1.0
1836.153137,1.0
1836.213402,1.0
1836.273667,1.0
1836.333932,1.0
1836.394197,1.0
1836.454462,1.0
1836.514727,1.0
1836.574992,1.0
1836.635257,1.0
1836.695522,1.0
1836.755787,1.0
1836.816052,1.0
1836.876317,1.0
1836.936582,1.0
1836.996847,1.0
1837.057112,1.0
1837.117377,1.0
1837.177642,1.0
1837.237907,1.0
1837.298171,1.0
1837.358436,1.0
1837.418701,1.0
1837.478966,1.0
1837.539231,1.0
1837.599496,1.0
1837.659761,1.0
1837.720026,1.0
1837.780291,1.0
1837.840556,1.0
1837.900821,1.0
1837.961086,1.0
1838.021351,1.0
1838.081616,1.0
1838.141881,1.0
1838.202146,1.0
1838.262411,1.0
1838.322676,1.0
1838.382941,1.0
1838.443206,1.0
1838.503471,1.0
1838.563736,1.0
1838.624001,1.0
1838.684266,1.0
1838.744531,1.0
1838.804796,1.0
1838.865061,1.0
1838.925326,1.0
1838.985591,1.0
1839.045856,1.0
1839.106121,1.0
1839.166386,1.0
1839.226651,1.0
1839.286916,1.0
1839.347181,1.0
1839.407446,1.0
1839.467711,1.0
1839.527975,1.0
1839.58824,1.0
1839.648505,1.0
1839.70877,1.0
1839.769035,1.0
1839.8293,1.0
1839.889565,1.0
1839.94983,1.0
1840.010095,1.0
1840.07036,1.0
1840.130625,1.0
1840.19089,1.0
1840.251155,1.0
1840.31142,1.0
1840.371685,1.0
1840.43195,1.0
1840.492215,1.0
1840.55248,1.0
1840.612745,1.0
1840.67301,1.0
1840.733275,1.0
1840.79354,1.0
1840.853805,1.0
1840.91407,1.0
1840.974335,1.0
1841.0346,1.0
1841.094865,1.0
1841.15513,1.0
1841.215395,1.0
1841.27566,1.0
1841.335925,1.0
1841.39619,1.0
1841.456455,1.0
1841.51672,1.0
1841.576985,1.0
1841.63725,1.0
1841.697515,1.0
1841.75778,1.0
1841.818044,1.0
1841.878309,1.0
1841.938574,1.0
1841.998839,1.0
1842.059104,1.0
1842.119369,1.0
1842.179634,1.0
1842.239899,1.0
1842.300164,1.0
1842.360429,1.0
1842.420694,1.0
1842.480959,1.0
1842.541224,1.0
1842.601489,1.0
1842.661754,1.0
1842.722019,1.0
1842.782284,1.0
1842.842549,1.0
1842.902814,1.0
1842.963079,1.0
1843.023344,1.0
1843.083609,1.0
1843.143874,1.0
1843.204139,1.0
1843.264404,1.0
1843.324669,1.0
1843.384934,1.0
1843.445199,1.0
1843.505464,1.0
1843.565729,1.0
1843.625994,1.0
1843.686259,1.0
1843.746524,1.0
1843.806789,1.0
1843.867054,1.0
1843.927319,1.0
1843.987584,1.0
1844.047849,1.0
1844.108113,1.0
1844.168378,1.0
1844.228643,1.0
1844.288908,1.0
1844.349173,1.0
1844.409438,1.0
1844.469703,1.0
1844.529968,1.0
1844.590233,1.0
1844.650498,1.0
1844.710763,1.0
1844.771028,1.0
1844.831293,1.0
1844.891558,1.0
1844.951823,1.0
1845.012088,1.0
1845.072353,1.0
1845.132618,1.0
1845.192883,1.0
1845.253148,1.0
1845.313413,1.0
1845.373678,1.0
1845.433943,1.0
1845.494208,1.0
1845.554473,1.0
1845.614738,1.0
1845.675003,1.0
1845.735268,1.0
1845.795533,1.0
1845.855798,1.0
1845.916063,1.0
1845.976328,1.0
1846.036593,1.0
1846.096858,1.0
1846.157123,1.0
1846.217388,1.0
1846.277653,1.0
1846.337918,1.0
1846.398182,1.0
1846.458447,1.0
1846.518712,1.0
1846.578977,1.0
1846.639242,1.0
1846.699507,1.0
1846.759772,1.0
1846.820037,1.0
1846.880302,1.0
1846.940567,1.0
1847.000832,1.0
1847.061097,1.0
1847.121362,1.0
1847.181627,1.0
1847.241892,1.0
1847.302157,1.0
1847.362422,1.0
1847.422687,1.0
1847.482952,1.0
1847.543217,1.0
1847.603482,1.0
1847.663747,1.0
1847.724012,1.0
1847.784277,1.0
1847.844542,1.0
1847.904807,1.0
1847.965072,1.0
1848.025337,1.0
1848.085602,1.0
1848.145867,1.0
1848.206132,1.0
1848.266397,1.0
1848.326662,1.0
1848.386927,1.0
1848.447192,1.0
1848.507457,1.0
1848.567722,1.0
1848.627987,1.0
1848.688251,1.0
1848.748516,1.0
1848.808781,1.0
1848.869046,1.0
1848.929311,1.0
1848.989576,1.0
1849.049841,1.0
1849.110106,1.0
1849.170371,1.0
1849.230636,1.0
1849.290901,1.0
1849.351166,1.0
1849.411431,1.0
1849.471696,1.0
1849.531961,1.0
1849.592226,1.0
1849.652491,1.0
1849.712756,1.0
1849.773021,1.0
1849.833286,1.0
1849.893551,1.0
1849.953816,1.0
1850.014081,1.0
1850.074346,1.0
1850.134611,1.0
1850.194876,1.0
1850.255141,1.0
1850.315406,1.0
1850.375671,1.0
1850.435936,1.0
1850.496201,1.0
1850.556466,1.0
1850.616731,1.0
1850.676996,1.0
1850.737261,1.0
1850.797526,1.0
1850.857791,1.0
1850.918055,1.0
1850.97832,1.0
1851.038585,1.0
1851.09885,1.0
1851.159115,1.0
1851.21938,1.0
1851.279645,1.0
