nu,[0]Valericacid-HITRAN(x-sec)-X=0.01-T=340.1K-P=1.0atm-L=15cm
819.790796,0.9958050235986751
819.922398,0.9928356869284601
820.054001,0.9938299136452658
820.185604,0.9936797572899124
820.317206,0.9922898766685032
820.448809,0.993090779181629
820.580412,0.9948992532152305
820.712014,0.9952393679022683
820.843617,0.9950079021458053
820.97522,0.9942643122267059
821.106822,0.9950851177549387
821.238425,0.9929823395894519
821.370027,0.9945079368259961
821.50163,0.9945438392105498
821.633233,0.9933793139606288
821.764835,0.9956439153798632
821.896438,0.9944442903547481
822.028041,0.9955406724590763
822.159643,0.9957089330503414
822.291246,0.9941540544283878
822.422848,0.9948063339643768
822.554451,0.9955483381517671
822.686054,0.9974532484881984
822.817656,0.996274457119617
822.949259,0.9956013027322022
823.080862,0.9944848645095017
823.212464,0.9959987265127628
823.344067,0.9963076336114246
823.47567,0.9959218383789962
823.607272,0.9951231307324802
823.738875,0.9939235368327142
823.870477,0.9952810693054217
824.00208,0.9951612446782646
824.133683,0.9944675606234035
824.265285,0.9977305790384384
824.396888,0.9962054176919825
824.528491,0.9957500566784734
824.660093,0.9951559703376448
824.791696,0.9951889105454205
824.923298,0.9967776031015312
825.054901,0.9944378264878684
825.186504,0.9958487403987878
825.318106,0.9955294229130376
825.449709,0.9965764736758669
825.581312,0.9955580945732874
825.712914,0.9961034114800179
825.844517,0.9940810861987596
825.97612,0.9968058123068574
826.107722,0.9959688469991623
826.239325,0.9971801831731099
826.370927,0.9959294074137302
826.50253,0.9974990326430423
826.634133,0.9952977901678408
826.765735,0.996626602733228
826.897338,0.9968402027006128
827.028941,0.99567956007007
827.160543,0.9971702114211369
827.292146,0.996447525023331
827.423748,0.9975409284822198
827.555351,0.9967320514059336
827.686954,0.9960636677467927
827.818556,0.9970287230069766
827.950159,0.9972776124363478
828.081762,0.9976736102488498
828.213364,0.9962902980094199
828.344967,0.9974434734942608
828.47657,0.9971544562562626
828.608172,0.9967450090068262
828.739775,0.9979769491315396
828.871377,0.9972124923344502
829.00298,0.998401678678198
829.134583,0.9975789355156244
829.266185,0.997099215429571
829.397788,0.9960556992693247
829.529391,0.9961113803391852
829.660993,0.9996440833533624
829.792596,0.9976871787022145
829.924198,0.995262059618541
830.055801,0.9990063140332033
830.187404,0.9989103940521219
830.319006,0.9987267113208005
830.450609,0.9958627819650203
830.582212,0.9971178613592385
830.713814,0.9981417287280225
830.845417,0.9976548541612849
830.97702,0.9993899461585597
831.108622,0.999257385874457
831.240225,0.9978880333466289
831.371827,0.9988350790478217
831.50343,0.997939226315828
831.635033,0.9964111553524182
831.766635,0.9990767464610566
831.898238,0.9974194353962098
832.029841,0.9992600039322377
832.161443,0.9990866273789402
832.293046,0.9975156910159845
832.424648,0.998049504693104
832.556251,0.9982926591674599
832.687854,0.996343999503725
832.819456,0.9989607404046995
832.951059,0.9987586710869163
833.082662,0.997175097567144
833.214264,0.9997227484413188
833.345867,0.9977682939671337
833.47747,0.9976566499416386
833.609072,0.9969148688280066
833.740675,0.9972257553487971
833.872277,0.9967550761822562
834.00388,0.9945681063762847
834.135483,0.9971404961915957
834.267085,0.9955941344286284
834.398688,0.9967698282665489
834.530291,0.9958962435166452
834.661893,0.9946263897750053
834.793496,0.9987237151451608
834.925099,0.9959630703966019
835.056701,0.9977553230636232
835.188304,0.9966122514134784
835.319906,0.99854326207426
835.451509,0.9963087295504244
835.583112,0.9986953517944122
835.714714,0.9991893787310837
835.846317,0.9984922378172489
835.97792,0.999268867407782
836.109522,0.9986401254684799
836.241125,0.9983917945505055
836.372727,0.9985841033288768
836.50433,0.998688960164614
836.635933,0.9971725049152608
836.767535,0.9973729567334816
836.899138,0.9981782613838375
837.030741,0.9988947112820453
837.162343,0.9987626661295907
837.293946,0.998932270429297
837.425549,0.999684789689212
837.557151,0.9982512308817473
837.688754,0.999907004324366
837.820356,0.9995247929466552
837.951959,0.9998436222282786
838.083562,0.999431481667824
838.215164,0.9997703663698391
838.346767,1.0
838.47837,0.9983367846781617
838.609972,0.9997496513424563
838.741575,1.0
838.873177,0.9974416780976243
839.00478,0.9993197814536008
839.136383,0.9992266292054673
839.267985,0.9992627319157721
839.399588,0.9981018038573761
839.531191,0.9991138828338978
839.662793,0.9997437228446019
839.794396,0.9979771487269493
839.925999,0.9998295145342989
840.057601,0.9979946134798682
840.189204,0.9992085533592415
840.320806,0.9994026284974458
840.452409,0.9997084625053169
840.584012,0.9997662473244149
840.715614,0.99831901444155
840.847217,0.9996654359790281
840.97882,0.9988513601923011
841.110422,1.0
841.242025,1.0
841.373627,0.9996960362063575
841.50523,0.9993494716853539
841.636833,0.9992749429809655
841.768435,0.9996481319200984
841.900038,0.9999708524247988
842.031641,1.0
842.163243,0.9996079568689996
842.294846,0.9991879898588126
842.426449,1.0
842.558051,0.9998716682352254
842.689654,0.9990965483584076
842.821256,0.999708392525727
842.952859,0.9998150371077453
843.084462,0.9997395439245743
843.216064,0.9999347781270388
843.347667,1.0
843.47927,0.9987461866815553
843.610872,1.0
843.742475,1.0
843.874077,0.9995591472041633
844.00568,0.9999010258982596
844.137283,1.0
844.268885,0.9992871442025076
844.400488,0.9999325482749699
844.532091,0.999500114984168
844.663693,1.0
844.795296,0.9993821009782747
844.926899,0.9998902460234084
845.058501,1.0
845.190104,0.9999650906093469
845.321706,1.0
845.453309,0.9991754601199814
845.584912,1.0
845.716514,0.9999681205081618
845.848117,0.99854326207426
845.97972,0.9996031687583538
846.111322,0.9992961178413542
846.242925,0.9989791214514281
846.374527,0.999848631457374
846.50613,1.0
846.637733,0.9986059725602069
846.769335,0.9997911518118198
846.900938,0.9983182157866579
847.032541,0.9995627756104533
847.164143,0.9998912659119795
847.295746,0.9993884370808804
847.427349,0.9981009055661569
847.558951,0.9998791273056928
847.690554,0.9990498816485432
847.822156,0.9999584678624831
847.953759,0.9991870306388028
848.085362,0.9997530804896414
848.216964,0.9999458914639197
848.348567,1.0
848.48017,0.9995781689957264
848.611772,0.9999696384609209
848.743375,0.999393723859696
848.874977,0.9987657622986548
849.00658,0.9996822704867162
849.138183,0.9997829635558174
849.269785,0.9989681327415301
849.401388,0.998740294096437
849.532991,0.9988081108647595
849.664593,0.9987703566317283
849.796196,0.999965283602628
849.927799,0.9995783689113802
850.059401,0.9990543873736699
850.191004,0.9978853390525761
850.322606,0.9981601945208121
850.454209,0.9985261871304697
850.585812,0.9995538095725688
850.717414,0.997153259671633
850.849017,0.9977656997729419
850.98062,0.9978113984884841
851.112222,0.9975707554018917
851.243825,0.997717409081717
851.375428,0.9977382615934749
851.50703,0.998184849382103
851.638633,0.999054257496608
851.770235,0.9964996405916999
851.901838,0.999075857283148
852.033441,0.9973373511544895
852.165043,0.997313116151313
852.296646,0.9977690921820882
852.428249,0.9972186750710692
852.559851,0.9973337607464882
852.691454,0.995340588892984
852.823056,0.9976162456655081
852.954659,0.9973841273731524
853.086262,0.9966735449516974
853.217864,0.9969464715302486
853.349467,0.9965561437231701
853.48107,0.9979215629478435
853.612672,0.9958449561807643
853.744275,0.997162234091355
853.875878,0.9958384832095863
854.00748,0.9960156586350362
854.139083,0.9963466896361552
854.270685,0.9960722339311698
854.402288,0.9963680116834586
854.533891,0.9952635525127501
854.665493,0.9949766593881917
854.797096,0.9953443711944082
854.928699,0.9958930566537649
855.060301,0.9963579484173601
855.191904,0.9956175311656981
855.323506,0.9945842185101159
855.455109,0.9957213794897946
855.586712,0.9953512390942637
855.718314,0.9947880296962316
855.849917,0.9958987332603662
855.98152,0.9943729912552329
856.113122,0.9955542119042897
856.244725,0.9924497474448798
856.376328,0.9938954091946297
856.50793,0.9938461132048844
856.639533,0.9938931232378174
856.771135,0.994757689124022
856.902738,0.9929181950022069
857.034341,0.9946186317194214
857.165943,0.992804810218732
857.297546,0.9946177365630557
857.429149,0.9923194473474288
857.560751,0.992737401060685
857.692354,0.9949136793589914
857.823956,0.9933506057132916
857.955559,0.9935267423897395
858.087162,0.9925989238522469
858.218764,0.9932208825952894
858.350367,0.9920802279677283
858.48197,0.9933500097031069
858.613572,0.9931262331552955
858.745175,0.9924664207406921
858.876778,0.9933496123631825
859.00838,0.9925095939690052
859.139983,0.9918413638092326
859.271585,0.9928708339338758
859.403188,0.9924582825494087
859.534791,0.9917735241800899
859.666393,0.9915938310981933
859.797996,0.9927345221263963
859.929599,0.9920105863801734
860.061201,0.9903662052087003
860.192804,0.9914670143572993
860.324406,0.9917209615762296
860.456009,0.990671185912654
860.587612,0.9908674573146238
860.719214,0.9912100594099776
860.850817,0.990285394623472
860.98242,0.9903575890601953
861.114022,0.9908617103000378
861.245625,0.9908488291815313
861.377228,0.9910120354233626
861.50883,0.9902147897919275
861.640433,0.9903441202885719
861.772035,0.9914199207925983
861.903638,0.9903021305880596
862.035241,0.9898280874229239
862.166843,0.9896261830880321
862.298446,0.9899458839740831
862.430049,0.9907305288939947
862.561651,0.990874789760938
862.693254,0.9903755146947838
862.824856,0.9904200825957153
862.956459,0.9903661061720848
863.088062,0.989315489248028
863.219664,0.988681541221469
863.351267,0.9903623427880317
863.48287,0.9900141925966977
863.614472,0.9895153511622299
863.746075,0.9894658766315454
863.877678,0.9881339633407104
864.00928,0.9898835193478991
864.140883,0.988400795531537
864.272485,0.98934121178514
864.404088,0.991649064412819
864.535691,0.9906323523633088
864.667293,0.9896242038376452
864.798896,0.9894193728281916
864.930499,0.9895974843448563
865.062101,0.9883780625746699
865.193704,0.9881794185484858
865.325307,0.9892590998722534
865.456909,0.9893293397618309
865.588512,0.9887962349323574
865.720114,0.9888051341385181
865.851717,0.9899627131971587
865.98332,0.9891354502130341
866.114922,0.9900191426800359
866.246525,0.9863776357365392
866.378128,0.9897291095631572
866.50973,0.9893174678809852
866.641333,0.988130998943267
866.772935,0.9876597728531282
866.904538,0.9874899099808233
867.036141,0.9906087755938872
867.167743,0.9894668660979168
867.299346,0.9871532333281515
867.430949,0.9889307203651103
867.562551,0.9871532333281515
867.694154,0.9882831828349631
867.825757,0.9888832528297627
867.957359,0.9891849082219847
868.088962,0.9891671030538837
868.220564,0.987404989500198
868.352167,0.9876745878608334
868.48377,0.989695459345489
868.615372,0.9871009155932174
868.746975,0.9884581244402002
868.878578,0.9877605192879401
869.01018,0.989315489248028
869.141783,0.9875175600854025
869.273385,0.9880707247907117
869.404988,0.9868216055583385
869.536591,0.9890701694276096
869.668193,0.9885203992636763
869.799796,0.989144352472146
869.931399,0.987537310634109
870.063001,0.9898825294648746
870.194604,0.987754592742604
870.326207,0.9886845072705418
870.457809,0.9876419951372168
870.589412,0.9880746770815154
870.721014,0.9883968419362622
870.852617,0.9861093775043923
870.98422,0.9876429827797057
871.115822,0.98615572573431
871.247425,0.9859240063668544
871.379028,0.9884314364311301
871.51063,0.9876805139261386
871.642233,0.9870752513030492
871.773835,0.9860788085875104
871.905438,0.9881260583006238
872.037041,0.9860028834424047
872.168643,0.9872983555196706
872.300246,0.9874089391280553
872.431849,0.9859693599142709
872.563451,0.9890048929505748
872.695054,0.9870199766366813
872.826657,0.9876449580676466
872.958259,0.9871176964514193
873.089862,0.987404989500198
873.221464,0.9873595699153395
873.353067,0.9865058731644372
873.48467,0.9854025904941441
873.616272,0.9863756629832405
873.747875,0.9873260002606496
873.879478,0.9881062959770817
874.01108,0.9876094034891425
874.142683,0.9863214138136422
874.274285,0.988019346448871
874.405888,0.9872924317473087
874.537491,0.9886143131624459
874.669093,0.9866785267989934
874.800696,0.9880025502627494
874.932299,0.9880341668502205
875.063901,0.986876869115615
875.195504,0.9865502669275817
875.327107,0.9874444864897125
875.458709,0.9884610898190216
875.590312,0.9869420051384418
875.721914,0.9878938759594168
875.853517,0.9865334957155997
875.98512,0.9889386318425191
876.116722,0.9872480045874987
876.248325,0.9876331063992599
876.379928,0.9881280345547166
876.51153,0.9860166875794016
876.643133,0.9881843594579308
876.774735,0.9877150833490875
876.906338,0.9869272011193951
877.037941,0.9895400893552351
877.169543,0.9876390322156758
877.301146,0.988298007193888
877.432749,0.9865265900052997
877.564351,0.9863095780276914
877.695954,0.987506697451986
877.827557,0.985836263034924
877.959159,0.9880707247907117
878.090762,0.9875965646503497
878.222364,0.9871206578089508
878.353967,0.9864950216595157
878.48557,0.9870318209474667
878.617172,0.9882742883263429
878.748775,0.9876795262461187
878.880378,0.9881389040228787
879.01198,0.9870545229404204
879.143583,0.9871492847231155
879.275186,0.9874158510148207
879.406788,0.9877289114570509
879.538391,0.9873398229214118
879.669993,0.9868472632536317
879.801596,0.9877348378482987
879.933199,0.9857721857603607
880.064801,0.9857958445767236
880.196404,0.9852262192161461
880.328007,0.9862198279397818
880.459609,0.9873348862346388
880.591212,0.9864447116963261
880.722814,0.987246030093464
880.854417,0.9856903700643409
880.98602,0.9868521975022836
881.117622,0.9862158830683597
881.249225,0.9853897803437339
881.380828,0.9860068274618266
881.51243,0.9864723325349435
881.644033,0.9850695807003826
881.775636,0.9869508876564592
881.907238,0.985625316646703
882.038841,0.9839019807013333
882.170443,0.9856529145419379
882.302046,0.9851011034313261
882.433649,0.9860452824779655
882.565251,0.9851562706377855
882.696854,0.986344099467044
882.828457,0.9841578284750849
882.960059,0.9850311637358711
883.091662,0.9858944290903248
883.223264,0.9846963100685501
883.354867,0.9848981935044593
883.48647,0.9850085082796438
883.618072,0.9853277027430372
883.749675,0.9843241652031548
883.881278,0.9842710131333526
884.01288,0.9841696384398863
884.144483,0.985555339733431
884.276086,0.9847012335624091
884.407688,0.9854035758972274
884.539291,0.9836442321489243
884.670893,0.9838990289998187
884.802496,0.9830660193516425
884.934099,0.9840958284849112
885.065701,0.9823840082194488
885.197304,0.9843950390944789
885.328907,0.9857524705137987
885.460509,0.9814060408558559
885.592112,0.985575051037338
885.723714,0.9834435891918434
885.855317,0.9837081711020074
885.98692,0.9827170928528907
886.118522,0.9834809607582878
886.250125,0.9823152437456582
886.381728,0.9822563065991654
886.51333,0.9831554824299119
886.644933,0.983223322498655
886.776536,0.9827544368119498
886.908138,0.9826954733146638
887.039741,0.9824517950546349
887.171343,0.9839777440706995
887.302946,0.9824311637835679
887.434549,0.9831839943523232
887.566151,0.9828782716724205
887.697754,0.981944980697736
887.829357,0.9827279028003667
887.960959,0.981620992315129
888.092562,0.9812137041214639
888.224164,0.9805506278025244
888.355767,0.9809409646242647
888.48737,0.9815915441270846
888.618972,0.9810900789832918
888.750575,0.9811832869681044
888.882178,0.981223516307566
889.01378,0.9797616021725685
889.145383,0.980506504017066
889.276986,0.9799987331719878
889.408588,0.9804084582690333
889.540191,0.9795010202453234
889.671793,0.9797047776475696
889.803396,0.9798350870483797
889.934999,0.9800281335749869
890.066601,0.9795637103166799
890.198204,0.97890860135286
890.329807,0.9798928990239522
890.461409,0.9795372624535491
890.593012,0.9798742812357403
890.724614,0.9790916743781073
890.856217,0.9772712791752103
890.98782,0.9783087142644081
891.119422,0.9770191757079287
891.251025,0.9782509957529794
891.382628,0.9770406703662348
891.51423,0.9780974224024697
891.645833,0.9772185079509706
891.777436,0.9769713029412115
891.909038,0.9768276987148483
892.040641,0.9756435250628235
892.172243,0.9778930214018361
892.303846,0.9775987198969927
892.435449,0.9749374147934394
892.567051,0.9767016960690595
892.698654,0.9764966102476499
892.830257,0.9754610967812127
892.961859,0.9765903584220741
893.093462,0.9754454895285226
893.225065,0.9755791347150742
893.356667,0.9739269287218805
893.48827,0.9724068423557334
893.619872,0.974537772385666
893.751475,0.9734537152347132
893.883078,0.9737457951590818
894.01468,0.9726742910098856
894.146283,0.973440086978098
894.277886,0.9715689888243749
894.409488,0.9739571209246476
894.541091,0.9725925898009397
894.672693,0.9725468790234306
894.804296,0.9734907071787346
894.935899,0.973118904747378
895.067501,0.9707658334211514
895.199104,0.9713552671570789
895.330707,0.9717419434968948
895.462309,0.9716039659375568
895.593912,0.9703941012981968
895.725515,0.9717273674770628
895.857117,0.9709988451814653
895.98872,0.9704416517741375
896.120322,0.9707376816201854
896.251925,0.9710318597034452
896.383528,0.970143771913941
896.51513,0.9690490976553455
896.646733,0.9693650591601082
896.778336,0.9686896471223122
896.909938,0.9683138684450064
897.041541,0.9677630545752681
897.173143,0.9683739057659877
897.304746,0.9692400191327317
897.436349,0.9676643477778337
897.567951,0.968181218531756
897.699554,0.966287374384337
897.831157,0.9664603553056824
897.962759,0.9658893459855711
898.094362,0.9670945612955841
898.225965,0.9677727322542022
898.357567,0.9652289035699724
898.48917,0.965405556622587
898.620772,0.964744480260804
898.752375,0.964757986778073
898.883978,0.9655291364427745
899.01558,0.9644348469814403
899.147183,0.9647521982475179
899.278786,0.9643567309225779
899.410388,0.9628881705918608
899.541991,0.9630913614317355
899.673593,0.9633504678562123
899.805196,0.962707164630883
899.936799,0.962479030067879
900.068401,0.9628429159113363
900.200004,0.9624405316766492
900.331607,0.9597725016996818
900.463209,0.960202576109918
900.594812,0.961447805382833
900.726415,0.9614372295151412
900.858017,0.9595824855565641
900.98962,0.9581643120582423
901.121222,0.9605627195986429
901.252825,0.9590654099612406
901.384428,0.9593253519078829
901.51603,0.9579937739890343
901.647633,0.9587067865646705
901.779236,0.9579525811424053
901.910838,0.9573301142883064
902.042441,0.9585217740091494
902.174043,0.9592562829690572
902.305646,0.9568850592684738
902.437249,0.9562365110809692
902.568851,0.9575982042511504
902.700454,0.9561475852205553
902.832057,0.9560060858491544
902.963659,0.9552645128940551
903.095262,0.9561370676549645
903.226865,0.955073479095493
903.358467,0.9555970027944295
903.49007,0.9546122899912244
903.621672,0.9550744341694496
903.753275,0.9543011371053634
903.884878,0.9553934823085355
904.01648,0.9540148897034889
904.148083,0.9541226994771629
904.279686,0.954575060837888
904.411288,0.954113158297874
904.542891,0.9543164060457082
904.674493,0.9543841649159489
904.806096,0.953908999927723
904.937699,0.9538536748101711
905.069301,0.9543612599708514
905.200904,0.9546667044425511
905.332507,0.9544538375030063
905.464109,0.9538727520744393
905.595712,0.9540959844155901
905.727315,0.9536047514869525
905.858917,0.95388038308698
905.99052,0.9546323370598078
906.122122,0.9540253839249937
906.253725,0.9546495205965262
906.385328,0.9539299861565691
906.51693,0.9548003671373433
906.648533,0.9531938363976243
906.780136,0.953818382877108
906.911738,0.9548481083492205
907.043341,0.9538670288550967
907.174943,0.955642872551429
907.306546,0.9523173013360918
907.438149,0.9526735346182629
907.569751,0.9519554895101848
907.701354,0.9530194178853442
907.832957,0.9533263395496393
907.964559,0.955071568950445
908.096162,0.9532500764930383
908.227765,0.9537916763362807
908.359367,0.9551307852234053
908.49097,0.9548872579242237
908.622572,0.9565769918809005
908.754175,0.9550639284084556
908.885778,0.9537878611772057
909.01738,0.9545559695275849
909.148983,0.9549655618897922
909.280586,0.9544252043173811
909.412188,0.9543259492574847
909.543791,0.9559449034175188
909.675394,0.9545979709142679
909.806996,0.9561619275419008
909.938599,0.9549655618897922
910.070201,0.9542686914182815
910.201804,0.95433072089916
910.333407,0.9535475369183175
910.465009,0.952872664195314
910.596612,0.954757402087543
910.728215,0.9526582919636506
910.859817,0.9527373658834059
910.99142,0.9543459903128494
911.123022,0.953681042918688
911.254625,0.9544633820891041
911.386228,0.9521220962985179
911.51783,0.9542915941417072
911.649433,0.9538927836125634
911.781036,0.9534216769503849
911.912638,0.9525944659962827
912.044241,0.9510743867404411
912.175844,0.9520830600928173
912.307446,0.9513559464276943
912.439049,0.9528021542270646
912.570651,0.9529069682286939
912.702254,0.9520449775320698
912.833857,0.9526592446224188
912.965459,0.9524573022692047
913.097062,0.9521992213118389
913.228665,0.9530870846661563
913.360267,0.953797399103507
913.49187,0.9540053496022924
913.623472,0.9513274061774073
913.755075,0.9527630901395605
913.886678,0.9544366574885518
914.01828,0.9535866331687988
914.149883,0.9542190707364767
914.281486,0.9548481083492205
914.413088,0.9533997485039931
914.544691,0.9554899819233972
914.676294,0.9560185140090534
914.807896,0.9552998583349189
914.939499,0.9549798864806547
915.071101,0.9562231238635248
915.202704,0.9549646069247077
915.334307,0.9560806572320968
915.465909,0.9557738045936086
915.597512,0.9575962890566571
915.729115,0.9585773698843066
915.860717,0.9569606561741945
915.99232,0.9578769058777074
916.123922,0.9578510435503916
916.255525,0.9582045558044614
916.387128,0.9588966293022211
916.51873,0.9593301485466341
916.650333,0.959903999539811
916.781936,0.9590577374686509
916.913538,0.9593119214469696
917.045141,0.9606030640800942
917.176744,0.9599644753967514
917.308346,0.9602582694744243
917.439949,0.9611767153272094
917.571551,0.9613785836328583
917.703154,0.9618363087686075
917.834757,0.9621287514555092
917.966359,0.9613497427079654
918.097962,0.9612680314526127
918.229565,0.9622884780851944
918.361167,0.9621479942229655
918.49277,0.9616949292228697
918.624372,0.9644994662809104
918.755975,0.9625252301701158
918.887578,0.9634718576625593
919.01918,0.9641937684057725
919.150783,0.9625002048394622
919.282386,0.9631241070946972
919.413988,0.9645525152103881
919.545591,0.9640067329577269
919.677194,0.965241451627281
919.808796,0.9650580731729766
919.940399,0.964856397111566
920.072001,0.9648573619684456
920.203604,0.9638245529017554
920.335207,0.9645245435930374
920.466809,0.9652472430933652
920.598412,0.9647222913929309
920.730015,0.9649837665621835
920.861617,0.9647946482781347
920.99322,0.9647666696390268
921.124822,0.9647309739326247
921.256425,0.9639180484178461
921.388028,0.9662081420682068
921.51963,0.9654316229245093
921.651233,0.9652115296060743
921.782836,0.965643075603153
921.914438,0.9653968680116762
922.046041,0.9655310675029785
922.177644,0.9654605863076456
922.309246,0.9651188737467845
922.440849,0.9656034850486652
922.572451,0.9652134600310639
922.704054,0.9652472430933652
922.835657,0.9661521036210976
922.967259,0.9654557590167824
923.098862,0.9658149753692357
923.230465,0.9662458249205583
923.362067,0.9660158857780706
923.49367,0.9649818365965804
923.625273,0.9678472536236217
923.756875,0.964717467793533
923.888478,0.9646325763916436
924.02008,0.9653843179339677
924.151683,0.963888167421503
924.283286,0.9647126442182529
924.414888,0.9632473948706547
924.546491,0.96500113642631
924.678094,0.964628717869055
924.809696,0.9646644097919127
924.941299,0.9646296824982552
925.072901,0.9632127185886161
925.204504,0.9648042962728574
925.336107,0.9657290216614245
925.467709,0.963088472161985
925.599312,0.9636607166542378
925.730915,0.9629343903333141
925.862517,0.9644898213344724
925.99412,0.9634506615148493
926.125723,0.9618488127218969
926.257325,0.9624992423397386
926.388928,0.9627062019241998
926.52053,0.9630345407176385
926.652133,0.9596890051241875
926.783736,0.9620787220612091
926.915338,0.9621383727911305
927.046941,0.9617516708975568
927.178544,0.9607039326973323
927.310146,0.9605396663700123
927.441749,0.9613410905992156
927.573351,0.9606338038699788
927.704954,0.9601603281260316
927.836557,0.9604714704746831
927.968159,0.9592179134851333
928.099762,0.9586789844709924
928.231365,0.9588486856693568
928.362967,0.958186350090856
928.49457,0.9586646043940762
928.626173,0.958708703980161
928.757775,0.958010060021623
928.889378,0.9573789393691641
929.02098,0.9580320945063991
929.152583,0.9578223084501138
929.284186,0.9571223961917343
929.415788,0.9576202292631348
929.547391,0.9567635425824196
929.678994,0.9574517029335365
929.810596,0.9558129921229358
929.942199,0.9547879548132508
930.073801,0.9551938259355507
930.205404,0.9536486183144501
930.337007,0.9552597365834314
930.468609,0.9546352009611148
930.600212,0.9553409371120146
930.731815,0.9540873975903711
930.863417,0.9545931979363458
930.99502,0.9530394315032621
931.126623,0.9535055817497136
931.258225,0.9538059833187279
931.389828,0.9528021542270646
931.52143,0.9535208379610709
931.653033,0.9524373008758724
931.784636,0.9522239788134391
931.916238,0.9522020779137877
932.047841,0.9521649427568893
932.179444,0.9516242666359581
932.311046,0.949945181249863
932.442649,0.9506369931307834
932.574251,0.9506560060607747
932.705854,0.9499822298343744
932.837457,0.9497932021795129
932.969059,0.9494978624213479
933.100662,0.9497086743460633
933.232265,0.9484113095391087
933.363867,0.9497077246378638
933.49547,0.9488799404683304
933.627073,0.9486636205033167
933.758675,0.9497542614565138
933.890278,0.9487044139160503
934.02188,0.9483809608627849
934.153483,0.9474794792914333
934.285086,0.9480215925832085
934.416688,0.9473487361447757
934.548291,0.9460943302967804
934.679894,0.9465769614657187
934.811496,0.9451080683353024
934.943099,0.9453462655801151
935.074701,0.9462097608461969
935.206304,0.9457424486599523
935.337907,0.9459041844466888
935.469509,0.9450428581283652
935.601112,0.945569393626866
935.732715,0.9445005591824865
935.864317,0.9447149851458471
935.99592,0.9454729504674008
936.127523,0.9457821706769525
936.259125,0.9450078921894883
936.390728,0.9449360743187956
936.52233,0.9447527745010349
936.653933,0.9452290499107049
936.785536,0.9451524894584024
936.917138,0.9446904228755442
937.048741,0.945951480838311
937.180344,0.9438924966395273
937.311946,0.9457329912827526
937.443549,0.9447395480547772
937.575152,0.9448897735855312
937.706754,0.9433235010334698
937.838357,0.9448444199648947
937.969959,0.9442106420153797
938.101562,0.9432423787006913
938.233165,0.945181789639726
938.364767,0.9446875888085267
938.49637,0.9437339360195569
938.627973,0.9443796708479296
938.759575,0.94350652354528
938.891178,0.9434697275083891
939.02278,0.9424711219219422
939.154383,0.9434027435356952
939.285986,0.9418973317455345
939.417588,0.9428265005195633
939.549191,0.9426087327510889
939.680794,0.942201613722582
939.812396,0.9422355335912301
939.943999,0.9408947450593991
940.075602,0.9420235544447203
940.207204,0.9422430715056505
940.338807,0.9424880865548181
940.470409,0.9427095972816494
940.602012,0.942841585864254
940.733615,0.9438415278208793
940.865217,0.9425239017825922
940.99682,0.9425257868322807
941.128423,0.9431339120640919
941.260025,0.9424324813980796
941.391628,0.9437782925569203
941.52323,0.9441596560173452
941.654833,0.9444618354534019
941.786436,0.9437896179643832
941.918038,0.9445364508856735
942.049641,0.9442880704625479
942.181244,0.9438509662833497
942.312846,0.9448463096556243
942.444449,0.9457093482535096
942.576052,0.9439283652358986
942.707654,0.9454814597622467
942.839257,0.9445336172805713
942.970859,0.9447338796344942
943.102462,0.9449644228262506
943.234065,0.9455883052038536
943.365667,0.9449776524207771
943.49727,0.9461047373916525
943.628873,0.9454786233221221
943.760475,0.9465182755133912
943.892078,0.9459249945676571
944.02368,0.9462438250107386
944.155283,0.9474624248142968
944.286886,0.9473932625817375
944.418488,0.946131228695176
944.550091,0.9471251882227378
944.681694,0.9460252679314757
944.813296,0.9467483074020835
944.944899,0.9485602218040132
945.076502,0.9469821831164734
945.208104,0.9481780290516385
945.339707,0.9482074230261434
945.471309,0.9483316463350088
945.602912,0.9484748552256046
945.734515,0.9499670302402942
945.866117,0.9486769018869732
945.99772,0.9499261825362257
946.129323,0.950191248916194
946.260925,0.9483913931107316
946.392528,0.9500278300758035
946.52413,0.9500154797942896
946.655733,0.9496289021678966
946.787336,0.9507339630494646
946.918938,0.9514082724437
947.050541,0.9499622804170176
947.182144,0.9525049263249096
947.313746,0.9522135044072815
947.445349,0.9520554500844217
947.576952,0.9516461542457972
947.708554,0.9531233026635113
947.840157,0.9533158530175804
947.971759,0.9532224326416578
948.103362,0.9537048852427887
948.234965,0.9544920164200796
948.366567,0.9552291687609485
948.49817,0.9540311080944698
948.629773,0.9559630665432328
948.761375,0.954001533588526
948.892978,0.9556543403347062
949.02458,0.95665160779625
949.156183,0.9562919744070328
949.287786,0.9569635270604693
949.419388,0.9579219271502752
949.550991,0.9578634956948966
949.682594,0.9584776830216454
949.814196,0.9591469339858092
949.945799,0.9597283531800272
950.077402,0.9590078677629261
950.209004,0.9607750274188241
950.340607,0.9599951947514712
950.472209,0.9607952039062524
950.603812,0.9615103015212854
950.735415,0.9612920634537978
950.867017,0.9624280200310633
950.99862,0.9622730815927173
951.130223,0.9626840599361893
951.261825,0.9630865459869669
951.393428,0.9624174333810697
951.525031,0.9639566059109276
951.656633,0.9633909294255492
951.788236,0.9644956082907613
951.919838,0.9639999849342142
952.051441,0.9645959210501965
952.183044,0.9652491735897818
952.314646,0.9667087675366004
952.446249,0.9652047731490146
952.577852,0.9658024198561669
