nu,[0]Benzylalcohol-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1268.484816,0.9311610785204477
1268.604018,0.9319426504889201
1268.72322,0.9312998318580142
1268.842422,0.9310456217051817
1268.961624,0.9311229016988586
1269.080826,0.931309144902898
1269.200028,0.9305039108065116
1269.31923,0.930844537568762
1269.438432,0.9311880825832819
1269.557634,0.9317833019203774
1269.676836,0.9306155779757046
1269.796038,0.931145248916665
1269.91524,0.9319678132801794
1270.034442,0.9314628235899499
1270.153644,0.9299811145281528
1270.272846,0.930596965850267
1270.392048,0.931136868647136
1270.51125,0.9312541992842603
1270.630452,0.9312020505092798
1270.749654,0.9307644883806955
1270.868856,0.9320050927382949
1270.988058,0.9305923128770701
1271.10726,0.9310130356786808
1271.226462,0.9300006443366202
1271.345664,0.9313929664978544
1271.464866,0.9307021292490282
1271.584068,0.931400417671391
1271.70327,0.9308780485753089
1271.822472,0.9307449425316716
1271.941674,0.9301987555719614
1272.060876,0.9303317835052788
1272.180078,0.9302564296826858
1272.29928,0.9305094938467257
1272.418482,0.9302564296826858
1272.537684,0.9307458732770795
1272.656886,0.9311331441071105
1272.776088,0.9310335181907725
1272.89529,0.9298983498920408
1273.014492,0.9294892846190479
1273.133694,0.9310642428038262
1273.252896,0.9302406154578026
1273.372098,0.9297914177305203
1273.4913,0.9297811900811774
1273.610502,0.9311759772168934
1273.729704,0.9301782914244453
1273.848906,0.9302210806099945
1273.968108,0.9301048102419677
1274.08731,0.9307077134785563
1274.206512,0.9300145944509108
1274.325714,0.9303475992800321
1274.444916,0.9300127344235819
1274.564118,0.9302703836337854
1274.68332,0.9298806819912384
1274.802522,0.9305727706436939
1274.921724,0.9309115607882739
1275.040926,0.9298881210664506
1275.160128,0.9297161076757825
1275.27933,0.9304787875400855
1275.398532,0.9293563771544575
1275.517734,0.9296677636951377
1275.636936,0.9309776578555079
1275.756138,0.929559928489112
1275.87534,0.9310595874942504
1275.994542,0.9294539646973151
1276.113744,0.929723545434395
1276.232946,0.9291547287002636
1276.352148,0.9293452249448451
1276.47135,0.9289141087871541
1276.590552,0.9292253471431117
1276.709754,0.9297997858909365
1276.828956,0.9302852680789988
1276.948158,0.9304685523297164
1277.06736,0.9297421400912496
1277.186562,0.930369927890357
1277.305764,0.9289735611925731
1277.424966,0.9293926227599513
1277.544168,0.9288713797209259
1277.66337,0.9298351189541243
1277.782572,0.9290014308174512
1277.901774,0.929784909213376
1278.020976,0.9301922442034622
1278.140178,0.9293638120352142
1278.25938,0.9290135079145527
1278.378582,0.9298611547019539
1278.497784,0.9296342962580622
1278.616986,0.9292866780399205
1278.736188,0.9291798162166185
1278.85539,0.928958697734502
1278.974592,0.9296240703370461
1279.093794,0.929060888811659
1279.212996,0.9290618178730123
1279.332198,0.9292615876383353
1279.4514,0.9295562102568345
1279.570602,0.9286466200440513
1279.689804,0.9287924290091024
1279.809006,0.9286809806046593
1279.928208,0.929488355130228
1280.04741,0.9288583756126388
1280.166612,0.9304518040465094
1280.285814,0.9287970729828574
1280.405016,0.9298304697901525
1280.524218,0.9290989810889867
1280.64342,0.9295273944609637
1280.762622,0.9295859565315006
1280.881824,0.9300136644367814
1281.001026,0.9288946017956936
1281.120228,0.929066463193715
1281.23943,0.929679849454623
1281.358632,0.9290701794670003
1281.477834,0.9293833288801931
1281.597036,0.9298434875078534
1281.716238,0.9300527258309712
1281.83544,0.929130570991369
1281.954642,0.9297728220881227
1282.073844,0.9283559991365221
1282.193046,0.9290776120581664
1282.312248,0.9286419768225591
1282.43145,0.9294725539625011
1282.550652,0.9286234041687498
1282.669854,0.9291816745781093
1282.789056,0.9290348754709608
1282.908258,0.9299122984719032
1283.02746,0.928186125532589
1283.146662,0.9288750952138758
1283.265864,0.9286382622620809
1283.385066,0.9297374913921709
1283.504268,0.9282696660431535
1283.62347,0.9285519029194622
1283.742672,0.9292355686781486
1283.861874,0.929187249684882
1283.981076,0.9290079338502275
1284.100278,0.9287162711524385
1284.21948,0.9295366897813848
1284.338682,0.9286206183027161
1284.457884,0.9295431965609869
1284.577086,0.9286624071707822
1284.696288,0.9289939988357326
1284.81549,0.9283782799478701
1284.934692,0.9288500159248769
1285.053894,0.9283606409281223
1285.173096,0.9286336190823776
1285.292298,0.9279633875920832
1285.4115,0.9288045033891629
1285.530702,0.9287840699148573
1285.649904,0.9279921549029896
1285.769106,0.9287422755720909
1285.888308,0.928693053535881
1286.00751,0.9293935521530388
1286.126712,0.9297979262932243
1286.245914,0.9287859274848548
1286.365116,0.9293461542905347
1286.484318,0.9285927601020422
1286.60352,0.929474412909468
1286.722722,0.929336860875459
1286.841924,0.9281072330648961
1286.961126,0.9298853314062718
1287.080328,0.9281675619957144
1287.19953,0.9296863572363464
1287.318732,0.9294483879902571
1287.437934,0.9294418818743125
1287.557136,0.9293210622831125
1287.676338,0.9281629211695064
1287.79554,0.9292857487537071
1287.914742,0.9296482408770904
1288.033944,0.9286744798605477
1288.153146,0.9292430025924336
1288.272348,0.929246719571878
1288.39155,0.9286819092861043
1288.510752,0.9292430025924336
1288.629954,0.9287413468302798
1288.749156,0.9289299004612324
1288.868358,0.928326292219863
1288.98756,0.9287459905486232
1289.106762,0.9283801367062867
1289.225964,0.92920769202924
1289.345166,0.928725558361586
1289.464368,0.929193754018395
1289.58357,0.9286726225134454
1289.702772,0.928958697734502
1289.821974,0.9286011174744911
1289.941176,0.9293294262103107
1290.060378,0.9285240467802188
1290.17958,0.9288806684811669
1290.298782,0.928717199869174
1290.417984,0.9290265141947073
1290.537186,0.9283170090033569
1290.656388,0.9284479109299953
1290.77559,0.9284878350485277
1290.894792,0.928637333624283
1291.013994,0.9286159752112323
1291.133196,0.9286642644974539
1291.252398,0.9286642644974539
1291.3716,0.9284386264973084
1291.490802,0.9290887610564049
1291.610004,0.9273891559981773
1291.729206,0.9288342256088242
1291.848408,0.9281610648455204
1291.96761,0.9293879758084549
1292.086812,0.9288490870753254
1292.206014,0.9274735522513444
1292.325216,0.927845543725103
1292.444418,0.9285834742208706
1292.56362,0.9288815973622998
1292.682822,0.9285500458175135
1292.802024,0.9283532140727023
1292.921226,0.9283959193027624
1293.040428,0.9292049044103454
1293.15963,0.9279513241464571
1293.278832,0.9290218690737492
1293.398034,0.9281619930070494
1293.517236,0.9289828509746338
1293.636438,0.9274216151866697
1293.75564,0.9287004831100276
1293.874842,0.9270850222356736
1293.994044,0.9279541080046053
1294.113246,0.9272843669442425
1294.232448,0.9278149253273663
1294.35165,0.9275857833410108
1294.470852,0.9277629691463347
1294.590054,0.9279346211729497
1294.709256,0.9282845184766294
1294.828458,0.9268384504152649
1294.94766,0.9271758810198604
1295.066862,0.927996794875364
1295.186064,0.926969143850444
1295.305266,0.9274781896306991
1295.424468,0.9275792902632531
1295.54367,0.9274503657023712
1295.662872,0.9266568078805334
1295.782074,0.9277657524394171
1295.901276,0.9264594509997088
1296.020478,0.9267948900317724
1296.13968,0.9261880381444909
1296.258882,0.9271907159526358
1296.378084,0.9268467919988557
1296.497286,0.9275625939862954
1296.616488,0.9273492791218283
1296.73569,0.9260898674155881
1296.854892,0.9263834844393983
1296.974094,0.9264103499499952
1297.093296,0.9267698669075553
1297.212498,0.9264798333318356
1297.3317,0.9265382033999734
1297.450902,0.9273242410293078
1297.570104,0.926534497254572
1297.689306,0.9253603960495296
1297.808508,0.9270386691433987
1297.92771,0.9258602256052305
1298.046912,0.9266299352227603
1298.166114,0.9254955085303239
1298.285316,0.926659587855127
1298.404518,0.9261685883999129
1298.52372,0.9257713472897998
1298.642922,0.9263547669965034
1298.762124,0.926113946065162
1298.881326,0.9255306780278643
1299.000528,0.9257176541087743
1299.11973,0.9245898917991943
1299.238932,0.9257472775476783
1299.358134,0.9253779780640832
1299.477336,0.9247387627555644
1299.596538,0.9253974112056698
1299.71574,0.9254705204889336
1299.834942,0.9247396874947895
1299.954144,0.9239456771794856
1300.073346,0.925207724179957
1300.192548,0.924516852082849
1300.31175,0.9247239670537263
1300.430952,0.9249070805268385
1300.550154,0.9252373313008422
1300.669356,0.9237793819246153
1300.788558,0.9247359885434374
1300.90776,0.9236916270517549
1301.026962,0.9240195957903651
1301.146164,0.9237387365260159
1301.265366,0.9239595364685877
1301.384568,0.9239863316836741
1301.50377,0.9241896310387536
1301.622972,0.9237803057044591
1301.742174,0.9237387365260159
1301.861376,0.9238144862081056
1301.980578,0.9235161423141931
1302.09978,0.9224159669073636
1302.218982,0.923001887056309
1302.338184,0.9237766105906265
1302.457386,0.9235392305063521
1302.576588,0.9233730084052989
1302.69579,0.9228431443839965
1302.814992,0.9237128722034954
1302.934194,0.9222047578353036
1303.053396,0.9234588860883309
1303.172598,0.9216580525280516
1303.2918,0.923318531004902
1303.411002,0.9209164163443804
1303.530204,0.9224159669073636
1303.649406,0.9216193437027365
1303.768608,0.9217105885343077
1303.88781,0.9219521083462174
1304.007012,0.9208206460172238
1304.126214,0.9222195132294718
1304.245416,0.9204956536936996
1304.364618,0.9209808827498223
1304.48382,0.9210094335997234
1304.603022,0.9208105170458271
1304.722224,0.9206935815357243
1304.841426,0.9205591700850948
1304.960628,0.9202738409706661
1305.07983,0.9208943146156099
1305.199032,0.9197172436845353
1305.318234,0.9194910210691115
1305.437436,0.91920234621282
1305.556638,0.9205324742562537
1305.67584,0.919421142406933
1305.795042,0.9198662499471936
1305.914244,0.9186261869865374
1306.033446,0.9183258453319296
1306.152648,0.9187456161535734
1306.27185,0.9185324918939958
1306.391052,0.919296109633987
1306.510254,0.9175639511101453
1306.629456,0.9184369694820903
1306.748658,0.9182266714961174
1306.86786,0.9178135624504505
1306.987062,0.9169668113680477
1307.106264,0.9173767871554913
1307.225466,0.9162784278130892
1307.344668,0.9170420057295066
1307.46387,0.9165350216943439
1307.583072,0.9166404292826589
1307.702274,0.9154953445730986
1307.821476,0.9161611516801618
1307.940678,0.9151191532990814
1308.05988,0.9153836609539
1308.179082,0.9151603345875519
1308.298284,0.9158204031148994
1308.417486,0.9151511830299639
1308.536688,0.9149956205520341
1308.65589,0.9149160193957465
1308.775092,0.9136287241089872
1308.894294,0.9138736094202144
1309.013496,0.9131729371039723
1309.132698,0.9141990063423836
1309.2519,0.9139028538436241
1309.371102,0.9136433422855181
1309.490304,0.9131884611758573
1309.609506,0.9136981625306462
1309.728708,0.9130478409808691
1309.84791,0.9133300163575827
1309.967112,0.9116364479648494
1310.086314,0.912983016885442
1310.205516,0.91207869887929
1310.324718,0.912828735792708
1310.44392,0.9114896863113572
1310.563122,0.9117376452269177
1310.682324,0.9126671794046348
1310.801526,0.9123505388336977
1310.920728,0.9121854183300251
1311.03993,0.9118570906819489
1311.159132,0.9122456245544185
1311.278334,0.9125083891305729
1311.397536,0.912099676930611
1311.516738,0.9112600198495964
1311.63594,0.9118525314078937
1311.755142,0.9110586536369957
1311.874344,0.9111871219639627
1311.993546,0.911024945090423
1312.112748,0.9115598737193837
1312.23195,0.9111661649011646
1312.351152,0.911085074721055
1312.470354,0.9108063253390208
1312.589556,0.9101434996320054
1312.708758,0.9101999302783145
1312.82796,0.9100998137924915
1312.947162,0.9103756158179674
1313.066364,0.9096703480422718
1313.185566,0.9112299487651169
1313.304768,0.9100770615815506
1313.42397,0.9102272366858168
1313.543172,0.9093074619739878
1313.662374,0.9103992858916883
1313.781576,0.9100870724842878
1313.900778,0.9100688709248543
1314.01998,0.9101034541990275
1314.139182,0.9101571518868915
1314.258384,0.9095611941498711
1314.377586,0.9104848674468322
1314.496788,0.9097094647082398
1314.61599,0.9101880977561324
1314.735192,0.9103146226950001
1314.854394,0.9109538879159718
1314.973596,0.9099405602601683
1315.092798,0.9096967288648851
1315.212,0.9097786052548651
1315.331202,0.9100452094418109
1315.450404,0.910941134650814
1315.569606,0.9086021130942566
1315.688808,0.9085376046343043
1315.80801,0.9096412390568807
1315.927212,0.9099032534619923
1316.046414,0.9084867279530052
1316.165616,0.9094438683235043
1316.284818,0.9078982192507044
1316.40402,0.9091692577435554
1316.523222,0.9089129081598618
1316.642424,0.9081679050681833
1316.761626,0.9078773378317988
1316.880828,0.9083913418544279
1317.00003,0.9077838312816722
1317.119232,0.9083223067358148
1317.238434,0.907789278001
1317.357636,0.9070433818198128
1317.476838,0.9075069994321343
1317.59604,0.9075124444904661
1317.715242,0.9068075811959491
1317.834444,0.9071603979634465
1317.953646,0.9064313341264196
1318.072848,0.9069653794431265
1318.19205,0.9066180782152304
1318.311252,0.9061576331944344
1318.430454,0.905942899282341
1318.549656,0.9059700779769978
1318.668858,0.905670251505206
1318.78806,0.9046474221284405
1318.907262,0.9050428394443015
1319.026464,0.9053162036577322
1319.145666,0.9050853774573908
1319.264868,0.9042132955645295
1319.38407,0.9046564686478944
1319.503272,0.9050437444875935
1319.622474,0.9045026901197695
1319.741676,0.9036438205917756
1319.860878,0.9039601512836246
1319.98008,0.9040324709884769
1320.099282,0.9034721445756012
1320.218484,0.9027045195395696
1320.337686,0.9033276005962958
1320.456888,0.9030476124405173
1320.57609,0.9022352352139082
1320.695292,0.9031469531415242
1320.814494,0.901594875551487
1320.933696,0.9028399353734342
1321.052898,0.9016760227418554
1321.1721,0.9023344865485051
1321.291302,0.9022983938909012
1321.410504,0.9019014699272648
1321.529706,0.9012613471540915
1321.648908,0.901441617449951
1321.76811,0.9020277449721016
1321.887312,0.9010270496638251
1322.006514,0.9011802372828466
1322.125716,0.9005586373957444
1322.244918,0.9009639799778133
1322.36412,0.9000004640921633
1322.483322,0.9004325680115718
1322.602524,0.8994966049260058
1322.721726,0.901748159709115
1322.840928,0.8997215071888488
1322.96013,0.8999194676952875
1323.079332,0.8999374662646266
1323.198534,0.8996495323473057
1323.317736,0.8994066597628463
1323.436938,0.9000724670093689
1323.55614,0.8994876100049312
1323.675342,0.8997574967689231
1323.794544,0.8997844898987211
1323.913746,0.8990829316398901
1324.032948,0.8995685675328657
1324.15215,0.8996855190483288
1324.271352,0.8998204819981542
1324.390554,0.8986245162506141
1324.509756,0.8987952711299015
1324.628958,0.8987413450314329
1324.74816,0.8985706003971309
1324.867362,0.8980406001083562
1324.986564,0.8995685675328657
1325.105766,0.8974839875040265
1325.224968,0.8980495805592594
1325.34417,0.8975916920446702
1325.463372,0.8986604619501734
1325.582574,0.8969905070304693
1325.701776,0.8988761663445334
1325.820978,0.8981214273995395
1325.94018,0.8975378381587802
1326.059382,0.8975468135820388
1326.178584,0.8971430083789118
1326.297786,0.8984448093186562
1326.416988,0.8972327271656143
1326.53619,0.897151979853853
1326.655392,0.8971160944923708
1326.774594,0.8969456586263372
1326.893796,0.8962194268064437
1327.012998,0.8964076526490948
1327.1322,0.8966138501210044
1327.251402,0.8972775899235322
1327.370604,0.8962194268064437
1327.489806,0.8966407489399882
1327.609008,0.8956997702538639
1327.72821,0.8965331585056706
1327.847412,0.8964166167704418
1327.966614,0.8960760431691516
1328.085816,0.895610204755188
1328.205018,0.8954848281030928
1328.32422,0.8953147021482307
1328.443422,0.8957624714322974
1328.562624,0.8954579639612138
1328.681826,0.8953773763709533
1328.801028,0.8946613609142267
1328.92023,0.8950282472787668
1329.039432,0.8950550985289519
1329.158634,0.8939012218623134
1329.277836,0.8947687267193559
1329.397038,0.8937045852243269
1329.51624,0.8944466679517933
1329.635442,0.8931774550377408
1329.754644,0.8942141420478033
1329.873846,0.8939816765926896
1329.993048,0.8939995564050189
1330.11225,0.8934097113680652
1330.231452,0.8945182265475351
1330.350654,0.8937224594947736
1330.469856,0.8936599011121779
1330.589058,0.8933293081122429
1330.70826,0.8935526683581383
1330.827462,0.8932310472927947
1330.946664,0.8925256734247965
1331.065866,0.8938565279185782
1331.185068,0.8930434884672291
1331.30427,0.89376714673492
1331.423472,0.8925881524086752
1331.542674,0.8930434884672291
1331.661876,0.8926595623172261
1331.781078,0.8928559690248816
1331.90028,0.8927309779387983
1332.019482,0.892240110901741
1332.138684,0.892704196411185
1332.257886,0.892980977610942
1332.377088,0.8924275010003021
1332.49629,0.891419627479957
1332.615492,0.8912324490126131
1332.734694,0.8920706013845838
1332.853896,0.8910631309330276
1332.973098,0.8917851844612841
1333.0923,0.8908760273220985
1333.211502,0.8910453098486204
1333.330704,0.8912591863871421
1333.449906,0.8908938450208213
1333.569108,0.8905820867359464
1333.68831,0.8906444296639949
1333.807512,0.8905731809596079
1333.926714,0.890306049077106
1334.045916,0.8906088045993144
1334.165118,0.8895940890598224
1334.28432,0.8891138379312049
1334.403522,0.8897631279949341
1334.522724,0.8895585060079257
1334.641926,0.8889982606449602
1334.761128,0.889140511746448
1334.88033,0.8888915872542142
1334.999532,0.8880653023600981
1335.118734,0.8879587409176293
1335.237936,0.8880830638437596
1335.357138,0.8876391333037212
1335.47634,0.8881629949163498
1335.595542,0.8879942599776425
1335.714744,0.8885538726209018
1335.833946,0.8872664031465458
1335.953148,0.8871155806782839
1336.07235,0.8890249309928328
1336.191552,0.8869381753032771
1336.310754,0.88763025695677
1336.429956,0.8869204367171575
1336.549158,0.8878788282270718
1336.66836,0.8874527486568003
1336.787562,0.8871865527635837
1336.906764,0.8865923368577893
1337.025966,0.8882162862947701
1337.145168,0.8881896402058747
1337.26437,0.8877545338919264
1337.383572,0.8880564217514776
1337.502774,0.8881541133308086
1337.621976,0.8879853800794423
1337.741178,0.8877900447834952
1337.86038,0.8877811669274367
1337.979582,0.8876213806985818
1338.098784,0.8888738096002463
1338.217986,0.887905464991468
1338.337188,0.8891849698834795
1338.45639,0.8883406452797773
1338.575592,0.8887493759774592
1338.694794,0.8887404885281367
1338.813996,0.8890960558322678
1338.933198,0.8897542304081422
1339.0524,0.8891494031960228
1339.171602,0.8897275381816153
1339.290804,0.8892383225822376
1339.410006,0.8898521087566975
1339.529208,0.8890516021408278
1339.64841,0.8893450375837194
1339.767612,0.8894873441739565
1339.886814,0.8892116458327133
1340.006016,0.8889804808575458
1340.125218,0.8888826983827862
1340.24442,0.8897186409507197
1340.363622,0.8898343118924916
1340.482824,0.8887404885281367
1340.602026,0.890751313408451
1340.721228,0.8906088045993144
1340.84043,0.8902704375473782
1340.959632,0.8889627014257235
1341.078834,0.8896207772828155
1341.198036,0.8897631279949341
1341.317238,0.8906266169535293
1341.43644,0.8894339765343512
1341.555642,0.8899855965843477
1341.674844,0.8898699059768442
1341.794046,0.8905197481717501
1341.913248,0.8893628246623413
1342.03245,0.8895318196530428
1342.151652,0.8911611532685598
1342.270854,0.8901547099129563
1342.390056,0.8904663185897632
1342.509258,0.8901725131851866
1342.62846,0.891241361381665
1342.747662,0.8909562097727136
1342.866864,0.8912859245638043
1342.986066,0.8907691286128706
1343.105268,0.8920438396679701
1343.22447,0.8909829388599411
1343.343672,0.8924899731118705
1343.462874,0.8914909439027742
1343.582076,0.8919011240711754
1343.701278,0.8919635593350691
1343.82048,0.8926506357662358
1343.939682,0.8926149304549161
1344.058884,0.8923739569565795
1344.178086,0.8929631181699847
1344.297288,0.8928648976292148
1344.41649,0.8937224594947736
1344.535692,0.8929184711302615
1344.654894,0.8933471748770722
1344.774096,0.8938475893979917
1344.893298,0.8931863868569502
1345.0125,0.8930524189467661
1345.131702,0.8940442575003572
1345.250904,0.8933203748638281
1345.370106,0.8932757099617167
1345.489308,0.8936420280928864
1345.60851,0.8940889608308062
1345.727712,0.8931506601160155
1345.846914,0.8937403341227091
1345.966116,0.8928827551057416
1346.085318,0.8941336663964776
1346.20452,0.8934097113680652
1346.323722,0.8925256734247965
1346.442924,0.8936867113113622
1346.562126,0.8934722522367659
1346.681328,0.8928916839779368
1346.80053,0.8919635593350691
1346.919732,0.8926595623172261
1347.038934,0.8924899731118705
1347.158136,0.8934901218605062
1347.277338,0.8925524495966398
1347.39654,0.8937045852243269
1347.515742,0.8924721234909051
1347.634944,0.8936688377558721
1347.754146,0.8922044220110876
1347.873348,0.8936509645578495
1347.99255,0.8933025086349936
1348.111752,0.8935794753402918
1348.230954,0.8928559690248816
1348.350156,0.8931149348041219
1348.469358,0.8932757099617167
1348.58856,0.8935616039294997
1348.707762,0.8923828807407679
1348.826964,0.8930166975644407
1348.946166,0.8928916839779368
1349.065368,0.892052760150969
1349.18457,0.8934990568063994
1349.303772,0.8928738263228345
1349.422974,0.8936152192341785
1349.542176,0.8920795221352014
1349.661378,0.8925970783348288
1349.78058,0.8929184711302615
1349.899782,0.892829183747592
1350.018984,0.8922222662779699
1350.138186,0.8933203748638281
1350.257388,0.8932846427634803
1350.37659,0.892829183747592
1350.495792,0.8925881524086752
1350.614994,0.8934097113680652
1350.734196,0.8936509645578495
1350.853398,0.8923650332616285
1350.9726,0.8928738263228345
1351.091802,0.8931953187654783
1351.211004,0.8926684889574824
1351.330206,0.8930792109212121
1351.449408,0.8935616039294997
1351.56861,0.8932667772492807
1351.687812,0.8929452590862127
1351.807014,0.8925524495966398
1351.926216,0.8929452590862127
1352.045418,0.8930702801737568
1352.16462,0.8931506601160155
1352.283822,0.8920973639040611
1352.403024,0.8934990568063994
1352.522226,0.8930077674421157
1352.641428,0.8923471861394351
1352.76063,0.8926863425057965
1352.879832,0.8918297748352572
1352.999034,0.8926417093045105
1353.118236,0.8912859245638043
1353.237438,0.8919992385910228
1353.35664,0.8919368008296686
1353.475842,0.8920170787541957
1353.595044,0.8909205722370781
1353.714246,0.8918297748352572
1353.833448,0.8915711816983721
1353.95265,0.8911789766698587
1354.071852,0.8905286534137579
1354.191054,0.891250273839841
1354.310256,0.8908671186063689
1354.429458,0.8909651193793593
1354.54866,0.8904574139711006
1354.667862,0.8906889629988022
1354.787064,0.8905108430187941
1354.906266,0.8906978699329667
1355.025468,0.888971591097186
1355.14467,0.8902704375473782
1355.263872,0.8896474663064673
1355.383074,0.8893450375837194
1355.502276,0.889282785609933
1355.621478,0.8882340507981404
1355.74068,0.8885272164045684
1355.859882,0.8882518156568044
1355.979084,0.887949861374618
1356.098286,0.8871688092099647
1356.217488,0.887905464991468
1356.33669,0.8858744878330378
1356.455892,0.8870180033312618
1356.575094,0.8863795802287601
1356.694296,0.8858124787892314
1356.813498,0.8853165626705826
1356.9327,0.8859985189433096
1357.051902,0.8852280354407508
1357.171104,0.8850864102853948
1357.290306,0.8842725052416598
1357.409508,0.8835035227180009
1357.52871,0.8835653701292253
1357.647912,0.8834946877269487
1357.767114,0.8824263056563034
1357.886316,0.8823645379768015
1358.005518,0.8814032846086645
1358.12472,0.880733672597157
1358.243922,0.8805839605986958
1358.363124,0.8804518829106803
1358.482326,0.8811212806806247
1358.601528,0.8787191000528576
1358.72073,0.87899154520069
1358.839932,0.8782447198330159
1358.959134,0.8777091539181288
1359.078336,0.8768669574493531
1359.197538,0.8773055005547178
1359.31674,0.8761832678961313
1359.435942,0.8757890741258284
1359.555144,0.8748437325021365
1359.674346,0.8746075565795453
1359.793548,0.8739168894592804
1359.91275,0.8734188987731173
1360.031952,0.8722231341675805
1360.151154,0.8720399865405791
1360.270356,0.8719702261321094
1360.389558,0.8705413669460403
1360.50876,0.8699669992060597
1360.627962,0.8695582107892359
1360.747164,0.8689758019167663
1360.866366,0.8674217265437453
1360.985568,0.8673089690486905
1361.10477,0.8660869251457456
1361.223972,0.8659397028827177
1361.343174,0.8635875472726885
1361.462376,0.8635616400348808
1361.581578,0.862500112191094
1361.70078,0.8626726294646845
1361.819982,0.8612676184736958
1361.939184,0.86128484399832
1362.058386,0.860251922062634
1362.177588,0.8587134484667954
1362.29679,0.8587993241053525
1362.415992,0.8574091955084864
1362.535194,0.8571691545410477
1362.654396,0.8550460088266546
1362.773598,0.8547980814353042
1362.8928,0.8537387887115439
1363.012002,0.8529792992125502
1363.131204,0.8506793614179112
1363.250406,0.8504241958862293
1363.369608,0.8497781190376561
1363.48881,0.8490730958239627
1363.608012,0.8475037626774358
1363.727214,0.8469530642280806
1363.846416,0.8461488408836368
1363.965618,0.8447031627727862
1364.08482,0.8431587695357254
1364.204022,0.8428131452980262
1364.323224,0.840338913553703
1364.442426,0.8406162711566632
1364.561628,0.8384670456848695
1364.68083,0.8378551880967109
1364.800032,0.8357130219577493
1364.919234,0.8347858951539451
1365.038436,0.8330763369647249
1365.157638,0.8314617355407874
1365.27684,0.83126220866844
1365.396042,0.8291120252375022
1365.515244,0.8286229934211838
1365.634446,0.8268929798588455
1365.753648,0.8252325942159107
1365.87285,0.8237320368158756
1365.992052,0.8231885530409513
1366.111254,0.821231693870829
1366.230456,0.8196482452211209
1366.349658,0.8182969407492724
1366.46886,0.816612984122158
1366.588062,0.8151281001453521
1366.707264,0.8136052349208408
1366.826466,0.8120608526022954
1366.945668,0.8096202244240651
1367.06487,0.8081561372164884
1367.184072,0.8060012384002114
1367.303274,0.8053889101732269
1367.422476,0.8037877798949954
1367.541678,0.801652545521197
1367.66088,0.7998988474468063
1367.780082,0.7984204025622127
1367.899284,0.7959252536473048
1368.018486,0.7940570253292816
1368.137688,0.792216948345155
1368.25689,0.7908396894177836
1368.376092,0.7882342198319847
1368.495294,0.7861324415876033
1368.614496,0.7844519169652959
1368.733698,0.7834719646668737
1368.8529,0.7807736436688911
1368.972102,0.7784348327084332
1369.091304,0.7760797449251368
1369.210506,0.7750017434642734
1369.329708,0.7730202763610421
1369.44891,0.7698111915357436
1369.568112,0.7669758227116785
1369.687314,0.7657802731993254
1369.806516,0.7638147446831894
1369.925718,0.7603016625861292
1370.04492,0.7584639570831908
1370.164122,0.7559878306167154
1370.283324,0.7534293709102996
1370.402526,0.7507969774878372
1370.521728,0.7483084647395213
1370.64093,0.746051982179675
1370.760132,0.7438023039174985
1370.879334,0.7411294296837199
1370.998536,0.7379051394307543
1371.117738,0.7357315269242024
1371.23694,0.732486769771077
1371.356142,0.7308259105920515
1371.475344,0.7279885201023232
1371.594546,0.7246474632320489
1371.713748,0.7215020929073002
1371.83295,0.7192904780479044
1371.952152,0.7161325524755376
1372.071354,0.7138088996611138
1372.190556,0.709794349141256
1372.309758,0.7074488138480017
1372.42896,0.7038992808736385
1372.548162,0.7013768129942966
1372.667364,0.6972648184453358
1372.786566,0.6952526321297531
1372.905768,0.691300965076847
1373.02497,0.6886239141695578
1373.144172,0.6858269106021533
1373.263374,0.6829729669929447
1373.382576,0.6796074003299828
1373.501778,0.6764004477483445
1373.62098,0.6732422895074343
1373.740182,0.66908110032861
1373.859384,0.6662435397395836
1373.978586,0.6628676046927832
1374.097788,0.6598386127496171
1374.21699,0.6565016972117852
1374.336192,0.6537174856390444
1374.455394,0.6487875277060728
1374.574596,0.6459455930701383
1374.693798,0.6424540386157072
1374.813,0.6393456803901453
1374.932202,0.6356164268617922
1375.051404,0.6319089257786425
1375.170606,0.6295437048679229
1375.289808,0.6260468940905026
1375.40901,0.6218974942905272
1375.528212,0.6191981155956063
1375.647414,0.6159928023583989
1375.766616,0.6120997619697279
1375.885818,0.6092296431511024
1376.00502,0.6058093175113095
1376.124222,0.6030169338375049
1376.243424,0.598948297070654
1376.362626,0.596223310527186
1376.481828,0.5930657554761718
1376.60103,0.5897833576128504
1376.720232,0.5865367224357682
1376.839434,0.5837105806929417
1376.958636,0.5811304620029165
1377.077838,0.5775270487619547
1377.19704,0.5745891588005441
1377.316242,0.57188920723985
1377.435444,0.5690767318962882
1377.554646,0.5660742645125624
1377.673848,0.5627723974428497
1377.79305,0.5606659530042504
1377.912252,0.5581765325818822
1378.031454,0.554865243068311
1378.150656,0.5526833751130301
1378.269858,0.550735842216777
1378.38906,0.5484221181276407
1378.508262,0.5456923082980843
1378.627464,0.5438890527918675
1378.746666,0.541106046465611
1378.865868,0.5390160128892773
1378.98507,0.5366227206565672
1379.104272,0.5356844521198418
1379.223474,0.5330446964910658
1379.342676,0.5318147843376198
1379.461878,0.529856003955797
1379.58108,0.5290194924876289
1379.700282,0.5274084411377505
1379.819484,0.5261389171854312
1379.938686,0.5245156571596553
