nu,[0]Methylchloride-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
1593.225865,0.998429634316578
1593.343867,0.9981209675959815
1593.461869,0.9978161879946916
1593.579872,0.9969394929293731
1593.697874,0.9962190657996941
1593.815876,0.9977089285197823
1593.933879,0.9984836508209278
1594.051881,0.9987288086490964
1594.169883,0.9984759625264165
1594.287886,0.9983018435021721
1594.405888,0.9979541955164914
1594.52389,0.9969940270111298
1594.641893,0.9969554440888689
1594.759895,0.9981897404998482
1594.877898,0.9988329814963581
1594.9959,0.9988774305530188
1595.113902,0.9985988824829716
1595.231905,0.9983489644612312
1595.349907,0.9980187652417495
1595.467909,0.997119456749093
1595.585912,0.9974062695465573
1595.703914,0.9984617842684145
1595.821916,0.9988610490974861
1595.939919,0.9987515799255252
1596.057921,0.9982592169235385
1596.175924,0.9978087044013453
1596.293926,0.9961605894568292
1596.411928,0.99411031261232
1596.529931,0.9947906161484712
1596.647933,0.9917928639523735
1596.765935,0.9907353834854801
1596.883938,0.9917029124189768
1597.00194,0.9932724320967941
1597.119942,0.9941903417136134
1597.237945,0.9937313306076317
1597.355947,0.9945474195748155
1597.473949,0.9966745416257407
1597.591952,0.9978907276479563
1597.709954,0.9983652376819784
1597.827957,0.9982553237201842
1597.945959,0.9979529979721754
1598.063961,0.9972670413496829
1598.181964,0.9961177554724198
1598.299966,0.9968009279703437
1598.417968,0.9980891280449588
1598.535971,0.9986494128648331
1598.653973,0.9987496822993261
1598.771975,0.9984174535493422
1598.889978,0.998044714066979
1599.00798,0.9972110962379382
1599.125983,0.9966759369710756
1599.243985,0.9975160900223407
1599.361987,0.9985193971754831
1599.47999,0.9989104939431662
1599.597992,0.9988867201563196
1599.715994,0.9984779594803385
1599.833997,0.9980919226984297
1599.951999,0.9972194728463283
1600.070001,0.9972604594089304
1600.188004,0.9980397238558842
1600.306006,0.9987610681106033
1600.424008,0.9990232673142007
1600.542011,0.99888022741374
1600.660013,0.9984479057460691
1600.778016,0.9980003020653775
1600.896018,0.9973910093473741
1601.01402,0.9977648017842162
1601.132023,0.9984148576673376
1601.250025,0.9989677331543569
1601.368027,0.9991069390165418
1601.48603,0.9988354785819332
1601.604032,0.9984866462763734
1601.722034,0.9980017990669533
1601.840037,0.9976639328617658
1601.958039,0.9981838511977527
1602.076042,0.9986966500992134
1602.194044,0.9990712815262001
1602.312046,0.9990768463687362
1602.430049,0.9987839400009452
1602.548051,0.9985318787459575
1602.666053,0.9980851356964312
1602.784056,0.9980379273859982
1602.902058,0.99855204929363
1603.02006,0.998896009846014
1603.138063,0.9992158276239883
1603.256065,0.9991060997670655
1603.374067,0.9987490830496965
1603.49207,0.9984948339004421
1603.610072,0.9981559024412036
1603.728075,0.9983301956771266
1603.846077,0.9987456873085869
1603.964079,0.9990540676763171
1604.082082,0.9992384501264114
1604.200084,0.9990511004901423
1604.318086,0.9987865368425651
1604.436089,0.9985477555290496
1604.554091,0.9982857709718759
1604.672093,0.9986189545222328
1604.790096,0.9989163875324666
1604.908098,0.9991611220550045
1605.026101,0.9992635013483719
1605.144103,0.99904547584828
1605.262105,0.9988571535469909
1605.380108,0.9985729192495505
1605.49811,0.9985832046035883
1605.616112,0.9988349791643187
1605.734115,0.9991116248390741
1605.852117,0.9992922605657839
1605.970119,0.999260103858243
1606.088122,0.9989849155471353
1606.206124,0.9988583521762944
1606.324126,0.9985890962618758
1606.442129,0.9986905580682285
1606.560131,0.9990037166201635
1606.678134,0.9991824643645066
1606.796136,0.9993036325764157
1606.914138,0.9992043766762178
1607.032141,0.9989469548416026
1607.150143,0.998588397249753
1607.268145,0.9974823745482926
1607.386148,0.9970136679869249
1607.50415,0.9973813347015056
1607.622152,0.9978262659890842
1607.740155,0.9982074086146174
1607.858157,0.998023954952822
1607.97616,0.9965468757941295
1608.094162,0.9959970333163669
1608.212164,0.9977437491690044
1608.330167,0.9984899412877429
1608.448169,0.9989584427976388
1608.566171,0.9989587424852167
1608.684174,0.9988070121764419
1608.802176,0.998024952977276
1608.920178,0.9966358714037327
1609.038181,0.9972978573773658
1609.156183,0.998324305546348
1609.274185,0.9987782469487124
1609.392188,0.9990324483802142
1609.51019,0.9990137666481043
1609.628193,0.9986712835264577
1609.746195,0.9976360984263312
1609.864197,0.9969828607405585
1609.9822,0.9979481080144658
1610.100202,0.9986512104353941
1610.218204,0.9989582430059702
1610.336207,0.9990450562492682
1610.454209,0.9989512503227436
1610.572211,0.9985168010284254
1610.690214,0.9975158905191426
1610.808216,0.9975998848932378
1610.926219,0.9983815111679811
1611.044221,0.9988839232774188
1611.162223,0.9991091670275001
1611.280226,0.9991181490592859
1611.398228,0.9988986069790159
1611.51623,0.9982417475400999
1611.634233,0.9975985880142305
1611.752235,0.9981164760617333
1611.870237,0.9986196535557457
1611.98824,0.9990489725135646
1612.106242,0.9991371924326897
1612.224244,0.9991218757769321
1612.342247,0.9988148029015206
1612.460249,0.9980879303387237
1612.578252,0.9978452248682468
1612.696254,0.9984520992360796
1612.814256,0.998941660436772
1612.932259,0.9991774684646746
1613.050261,0.9992285976838658
1613.168263,0.9991481130618841
1613.286266,0.9987251133593408
1613.404268,0.9980929207908515
1613.52227,0.9981851488376027
1613.640273,0.9987218175719047
1613.758275,0.9991117946880648
1613.876278,0.9992143487856577
1613.99428,0.9992647504285292
1614.112282,0.9990378631507585
1614.230285,0.9985762145456213
1614.348287,0.9981564015192795
1614.466289,0.9985077145668796
1614.584292,0.998896009846014
1614.702294,0.9992510106326722
1614.820296,0.9993342317221158
1614.938299,0.9992980964496263
1615.056301,0.9990337071618922
1615.174303,0.9985484545127231
1615.292306,0.9983219095708898
1615.410308,0.9988629469352823
1615.528311,0.9991080779991015
1615.646313,0.999340667455291
1615.764315,0.9993493417699311
1615.882318,0.9992853954515355
1616.00032,0.9989130911138269
1616.118322,0.9985746168249562
1616.236325,0.9985861004990807
1616.354327,0.9989658351174671
1616.472329,0.9992727046076003
1616.590332,0.9994854924044503
1616.708334,0.9992970971520295
1616.826337,0.9991975221577049
1616.944339,0.9987552753132074
1617.062341,0.9984931364606673
1617.180344,0.9988967090734656
1617.298346,0.999138641182669
1617.416348,0.999361224104245
1617.534351,0.9994704202768689
1617.652353,0.9993520600038375
1617.770355,0.998781343166077
1617.888358,0.9980916232708978
1618.00636,0.9978041144918618
1618.124362,0.9984108640158943
1618.242365,0.9988261894551769
1618.360367,0.999262002454244
1618.47837,0.9993435055868168
1618.596372,0.9992519299440249
1618.714374,0.9990891750530883
1618.832377,0.9989663346005095
1618.950379,0.9988267887510703
1619.068381,0.9992681479344565
1619.186384,0.9994040776323077
1619.304386,0.9995043428785965
1619.422388,0.9993162438678359
1619.540391,0.9986269435058248
1619.658393,0.9986143608856074
1619.776396,0.9988006198320194
1619.894398,0.9990581238440659
1620.0124,0.9993288153452582
1620.130403,0.9994291929723516
1620.248405,0.999468461316765
1620.366407,0.9991368227519969
1620.48441,0.9986708840580242
1620.602412,0.9988524589294017
1620.720414,0.998857453204182
1620.838417,0.99923780062163
1620.956419,0.9993808117761961
1621.074421,0.9994814944704765
1621.192424,0.9993979113281718
1621.310426,0.9990190414547176
1621.428429,0.9988230930987889
1621.546431,0.9990191513468182
1621.664433,0.999015784657951
1621.782436,0.999392804417893
1621.900438,0.9994735186399742
1622.01844,0.9994901000431908
1622.136443,0.9992646305167664
1622.254445,0.9989277752441943
1622.372447,0.9990302804821534
1622.49045,0.9990126577434387
1622.608452,0.9991577748708522
1622.726455,0.9994186890267317
1622.844457,0.9995139981371834
1622.962459,0.999483023678333
1623.080462,0.999280069274572
1623.198464,0.9990515300822079
1623.316466,0.9992472734408809
1623.434469,0.9992450051521448
1623.552471,0.999453269511611
1623.670473,0.9995063618794082
1623.788476,0.9994974962972973
1623.906478,0.9994541990035839
1624.02448,0.9992307760045832
1624.142483,0.9991242237160991
1624.260485,0.999327386306074
1624.378488,0.9992347829280288
1624.49649,0.9995035732605487
1624.614492,0.9995582276101709
1624.732495,0.9996150541106885
1624.850497,0.9994686712051639
1624.968499,0.9992520198767026
1625.086502,0.9993460639094658
1625.204504,0.9993916551168288
1625.322506,0.9993289052848556
1625.440509,0.999581277688666
1625.558511,0.9995728712454698
1625.676514,0.9995879349221439
1625.794516,0.9995004748042743
1625.912518,0.999340837343219
1626.030521,0.9994772866622422
1626.148523,0.9993961224075116
1626.266525,0.9994294328353867
1626.384528,0.9996374257459372
1626.50253,0.9996719938057977
1626.620532,0.9995691728326882
1626.738535,0.9994565377291458
1626.856537,0.9993970018764863
1626.974539,0.9995348582119987
1627.092542,0.9994764171173811
1627.210544,0.9995595270367115
1627.328547,0.9996620871054269
1627.446549,0.9996804510666396
1627.564551,0.9995309900195823
1627.682554,0.9993368100077595
1627.800556,0.999510199991207
1627.918558,0.9996266896976373
1628.036561,0.9994181993116941
1628.154563,0.9994422456028452
1628.272565,0.9993094885128605
1628.390568,0.9993930842479175
1628.50857,0.9993675300934645
1628.626573,0.999430832037572
1628.744575,0.9994872914799557
1628.862577,0.9994776464741302
1628.98058,0.9995193355561844
1629.098582,0.9996497913373747
1629.216584,0.9997120214737784
1629.334587,0.9996316178693655
1629.452589,0.9995544093050344
1629.570591,0.999545223442222
1629.688594,0.9996502811658925
1629.806596,0.9996603277017019
1629.924598,0.9996327474537319
1630.042601,0.9997551299855572
1630.160603,0.9997078926716556
1630.278606,0.9996293487081684
1630.396608,0.9995415551179834
1630.51461,0.9996248703787177
1630.632613,0.9996853195222909
1630.750615,0.999635296520488
1630.868617,0.9996197623086812
1630.98662,0.9993373396564093
1631.104622,0.9994711398958306
1631.222624,0.9995947421391593
1631.340627,0.9996093463250253
1631.458629,0.9996937169142439
1631.576632,0.9997006148246884
1631.694634,0.9996005897855051
1631.812636,0.9995007146844169
1631.930639,0.9994363888884462
1632.048641,0.9996069372694035
1632.166643,0.9995936725733574
1632.284646,0.9996251802624755
1632.402648,0.9997832135015896
1632.52065,0.9997181697216162
1632.638653,0.9995968712782276
1632.756655,0.9994833135284518
1632.874657,0.9995305602213491
1632.99266,0.9996433436170145
1633.110662,0.9996469923218776
1633.228665,0.9996958962489223
1633.346667,0.9997862428493159
1633.464669,0.9997265873840436
1633.582672,0.9995762897905351
1633.700674,0.9995145478700336
1633.818676,0.9996016793507418
1633.936679,0.9996714739764961
1634.054681,0.9996682850295806
1634.172683,0.9997290667090547
1634.290686,0.9997834334539207
1634.408688,0.9996765723140142
1634.526691,0.9995650546161797
1634.644693,0.9995881548315139
1634.762695,0.9997284768690793
1634.880698,0.9997759451040481
1634.9987,0.9997334355346221
1635.116702,0.9997380343190028
1635.234705,0.9997089923509423
1635.352707,0.9995896941984576
1635.470709,0.999598330690725
1635.588712,0.9997794043348026
1635.706714,0.9997557598314875
1635.824716,0.9996441333355679
1635.942719,0.9996671454083852
1636.060721,0.9997295265845312
1636.178724,0.9997775347490645
1636.296726,0.9996326474904622
1636.414728,0.9996251802624755
1636.532731,0.9997076127534849
1636.650733,0.9997929414395833
1636.768735,0.9997336454786656
1636.886738,0.999786512791638
1637.00474,0.9998105979388355
1637.122742,0.9997745454187047
1637.240745,0.9996631767376958
1637.358747,0.9996978156668856
1637.47675,0.9998232456228959
1637.594752,0.9997653375375437
1637.712754,0.9997736156288098
1637.830757,0.9997968406396583
1637.948759,0.999782933562329
1638.066761,0.9997103119676832
1638.184764,0.9996775819878622
1638.302766,0.9997366846735675
1638.420768,0.9997821437341234
1638.538771,0.9996178830252945
1638.656773,0.9996518206285109
1638.774775,0.9997250777980364
1638.892778,0.9996919074702538
1639.01078,0.9997331955986264
1639.128783,0.9996893382653531
1639.246785,0.9997571994808181
1639.364787,0.9998464117958761
1639.48279,0.9998383130727404
1639.600792,0.999848751439217
1639.718794,0.9998195062909498
1639.836797,0.9998088182775551
1639.954799,0.9998160369232824
1640.072801,0.9997872426360587
1640.190804,0.9998491813742726
1640.308806,0.9998531307863391
1640.426809,0.9998352235771263
1640.544811,0.999854430596254
1640.662813,0.9998845966594778
1640.780816,0.9998254652329649
1640.898818,0.9997727358284152
1641.01682,0.999809028237429
1641.134823,0.9998385630323499
1641.252825,0.9998893961170605
1641.370827,0.9999062873913008
1641.48883,0.9998915958761517
1641.606832,0.9998889361680441
1641.724834,0.9997776747179292
1641.842837,0.9997763250189794
1641.960839,0.9998312142459184
1642.078842,0.9997916617054372
1642.196844,0.9996752727353149
1642.314846,0.9993970618403082
1642.432849,0.9996826403692247
1642.550851,0.9997938812453899
1642.668853,0.9997698864801784
1642.786856,0.9997699864571721
1642.904858,0.9998086883024172
1643.02286,0.9997554998950237
1643.140863,0.9995993802695233
1643.258865,0.9995877450004543
1643.376868,0.9997831535145986
1643.49487,0.9997989102212604
1643.612872,0.9997635479591912
1643.730875,0.9997803641234915
1643.848877,0.9997941311938915
1643.966879,0.9997496613399529
1644.084882,0.999583996553439
1644.202884,0.9997123713730471
1644.320886,0.9997592389875853
1644.438889,0.9997975704916184
1644.556891,0.9998018696304146
1644.674893,0.9998310142796956
1644.792896,0.9998073885519672
1644.910898,0.9997251677732975
1645.028901,0.999605717749684
1645.146903,0.9997352650484831
1645.264905,0.9998390729501471
1645.382908,0.9998451419917394
1645.50091,0.9997865527830992
1645.618912,0.9997993101409045
1645.736915,0.9997871226615967
1645.854917,0.9997337454520352
1645.972919,0.999771606085862
1646.090922,0.99968949821566
1646.208924,0.9997396938855172
1646.326927,0.9997655774812535
1646.444929,0.9998280847791154
1646.562931,0.9998370032854081
1646.680934,0.9997260875208749
1646.798936,0.9996958462641287
1646.916938,0.999769336606892
1647.034941,0.9998547005569867
1647.152943,0.9998380331180519
1647.270945,0.9998873763425203
1647.388948,0.9999307883952336
1647.50695,0.999827464885895
1647.624952,0.9997008947408997
1647.742955,0.9997337354546977
1647.860957,0.9998424324150761
1647.97896,0.9998562303358488
1648.096962,0.9999166274756821
1648.214964,0.9998357334932203
1648.332967,0.9998919158415136
1648.450969,0.9997739155609395
1648.568971,0.9997170900265759
1648.686974,0.9997262674715869
1648.804976,0.9998042891538668
1648.922978,0.9998511610776116
1649.040981,0.9998442221346319
1649.158983,0.999839892818523
1649.276986,0.9998517909840415
1649.394988,0.9997871326594681
1649.51299,0.999747841797225
1649.630993,0.9998666488920496
1649.748995,0.9999100590449302
1649.866997,0.9999184873223389
1649.985,0.9998609996614424
1650.103002,0.9998303043999275
1650.221004,0.999850401191018
1650.339007,0.9998516610033171
1650.457009,0.999810977866935
1650.575012,0.9998650391080407
1650.693014,0.9999389068662615
1650.811016,0.9998728480844902
1650.929019,0.999865988980279
1651.047021,0.999890845957736
1651.165023,0.9998062087799447
1651.283026,0.9997931114043977
1651.401028,0.9998298044849002
1651.51903,0.9999129707872617
1651.637033,0.9999044245676226
1651.755035,0.9998973752662783
1651.873037,0.9998498212779534
1651.99104,0.9998119176896958
1652.109042,0.9998017296581627
1652.227045,0.9997780246401766
1652.345047,0.9998206560840431
1652.463049,0.9999297244694408
1652.581052,0.9998564503042437
1652.699054,0.9998158369600949
1652.817056,0.9998187264320391
1652.935059,0.9998438421938997
1653.053061,0.9998249653203573
1653.171063,0.9999119508765516
1653.289066,0.9998983751641535
1653.407068,0.9998279148083555
1653.525071,0.9998720681839728
1653.643073,0.9997653575328507
1653.761075,0.9997898420862688
1653.879078,0.9998261651110355
1653.99708,0.9998184464828348
1654.115082,0.9998384230549608
1654.233085,0.999837893140737
1654.351087,0.9997976204814981
1654.469089,0.9999660425765664
1654.587092,0.9999104080136018
1654.705094,0.9998738679553153
1654.823096,0.999892275802668
1654.941099,0.9998755877398472
1655.059101,0.9998651390945495
1655.177104,0.9998859964988931
1655.295106,0.9998474416382106
1655.413108,0.9999076502644993
1655.531111,0.9999020218001774
1655.649113,0.9999162225095299
1655.767115,0.999872808089577
1655.885118,0.9998795472550145
1656.00312,0.9998488014316559
1656.121122,0.999862379470574
1656.239125,0.9999434036016366
1656.357127,0.999924737832339
1656.47513,0.9999323962852341
1656.593132,0.9998910859315678
1656.711134,0.9998600697911451
1656.829137,0.99987792745146
1656.947139,0.9998918558480004
1657.065141,0.9998476416077189
1657.183144,0.9999026837355349
1657.301146,0.9999379599245651
1657.419148,0.9999253327877351
1657.537151,0.9999241488768419
1657.655153,0.9998538806764684
1657.773155,0.9999260977309072
1657.891158,0.9998848266329615
1658.00916,0.9998852465846769
1658.127163,0.9999382679055042
1658.245165,0.9999095250931013
1658.363167,0.9999221780282868
1658.48117,0.9999363720243455
1658.599172,0.9998988851124548
1658.717174,0.99987252812523
1658.835177,0.9998565302927629
1658.953179,0.9999536800728009
1659.071181,0.9999066233598699
1659.189184,0.9999004819522495
1659.307186,0.9998976652365592
1659.425189,0.9998915458815731
1659.543191,0.999911083953266
1659.661193,0.999907678261914
1659.779196,0.9999384928916397
1659.897198,0.9999660855751071
1660.0152,0.9999211241108665
1660.133203,0.9999343341560959
1660.251205,0.9999176653896801
1660.369207,0.9999093631077713
1660.48721,0.9998987751235836
1660.605212,0.9999306974015361
1660.723214,0.9999410857355134
1660.841217,0.9999440765637737
1660.959219,0.9999285285542054
1661.077222,0.9999345911392529
1661.195224,0.999964274638166
1661.313226,0.9999595018200734
1661.431229,0.9999601497940406
1661.549231,0.9999702734418429
1661.667233,0.9999539600598706
1661.785236,0.9999020687955735
1661.903238,0.999905719444691
1662.02124,0.9999197522200254
1662.139243,0.999891865846919
1662.257245,0.9999142956728257
1662.375248,0.999921347093302
1662.49325,0.9999070733179516
1662.611252,0.999930283430313
1662.729255,0.9999967063054243
1662.847257,0.999940515769257
1662.965259,0.9998931757061212
1663.083262,0.9999459554604587
1663.201264,0.9998736279856157
1663.319266,0.9999033236734572
1663.437269,0.999951774162903
1663.555271,0.9999511111950966
1663.673273,0.9999632516752363
1663.791276,0.9999655495934289
1663.909278,1.0000245533014274
1664.027281,0.9999469304082406
1664.145283,0.9998921158199168
1664.263285,0.9998958454244644
1664.381288,0.9999400797952872
1664.49929,0.9999103070226556
1664.617292,0.9999489753018042
1664.735295,0.9999532950907082
1664.853297,0.9999657615861479
1664.971299,0.9999350691081016
1665.089302,0.9999005289475732
1665.207304,0.9999551390062845
1665.325307,0.9999404367739594
1665.443309,0.9999468864105766
1665.561311,0.9999526591206148
1665.679314,0.9999335392086163
1665.797316,0.9999322072980291
1665.915318,0.9999171054359443
1666.033321,0.9999187443014231
1666.151323,0.99994946927672
1666.269325,0.9999118828825413
1666.387328,0.9999591178356985
1666.50533,0.99997205639043
1666.623332,0.9999413077224591
1666.741335,0.9999102240301035
1666.859337,0.9999636546605079
1666.97734,0.9999202951765982
1667.095342,0.999932559274228
1667.213344,1.0000015802012485
1667.331347,0.9999366800047955
1667.449349,0.9999526961188638
1667.567351,0.9999454314889153
1667.685354,0.9999067913441967
1667.803356,0.9999903445466142
1667.921358,0.9999503902306053
1668.039361,0.9999572429141103
1668.157363,0.999943132617011
1668.275366,0.9999675215274371
1668.393368,0.9999304154211192
1668.51137,0.9999458924638656
1668.629373,0.9999266666890188
1668.747375,0.9999558009768056
1668.865377,0.9999586428552303
1668.98338,0.9999383738989662
1669.101382,0.9999063703835261
1669.219384,0.9999721473878912
1669.337387,1.0000008610803708
1669.455389,0.9999715014060926
1669.573391,0.9998987951215592
1669.691394,0.9999158705390816
1669.809396,0.9999538000672498
1669.927399,0.9999021897837311
1670.045401,0.9999147346352979
1670.163403,0.9999033376721039
1670.281406,0.9999359370521183
1670.399408,0.9999622247135042
1670.51741,0.999968317501901
1670.635413,0.9999389368644291
1670.753415,0.999970636431118
1670.871417,0.9999468534123299
1670.98942,0.9999586958530398
1671.107422,0.9999710214198871
1671.225425,1.0000324335259554
1671.343427,0.9999973882034108
1671.461429,0.9999686004929749
1671.579432,0.9999143956642602
1671.697434,0.999917372413847
1671.815436,0.9999278826005846
1671.933439,0.9999522491401086
1672.051441,1.0000088445391127
1672.169443,0.99989532547876
1672.287446,0.9999740333371396
1672.405448,0.9999559279712004
1672.52345,0.9999596778129612
1672.641453,0.999979819203635
1672.759455,0.9999359230530153
1672.877458,0.9999253077896021
1672.99546,0.9999745353242303
1673.113462,0.9999573969075375
1673.231465,0.9999326812660077
1673.349467,0.9999693014712094
1673.467469,0.9999546150299289
1673.585472,0.9999339361823101
1673.703474,0.9999898950510553
1673.821476,0.9999753723032667
1673.939479,0.9999716844008941
1674.057481,0.9999618177289614
1674.175484,0.9999311123728616
1674.293486,0.9999596368146153
1674.411488,0.9999509262041582
1674.529491,0.9999836171342006
1674.647493,0.9999996747700529
1674.765495,0.9999504092296629
1674.883498,0.9999346491354608
1675.0015,0.9999175443996499
1675.119502,0.9999710234198292
1675.237505,0.9998997450258659
1675.355507,0.999921557076807
1675.473509,1.0000001146700066
1675.591512,0.9999976488027641
1675.709514,0.9999569949247448
1675.827517,0.9999317023323919
1675.945519,0.9999360830427757
1676.063521,0.9999510761968083
1676.181524,0.9999715264053805
1676.299526,0.9999555929860207
1676.417528,0.9999194672429366
1676.535531,0.9999403937765216
1676.653533,0.9999842731236687
1676.771535,0.999932175300199
1676.889538,0.9999996400800648
1677.00754,0.9999670255436693
1677.125543,0.999985730101816
1677.243545,0.9999439575704356
1677.361547,0.9999719323939026
1677.47955,0.9999496112695547
1677.597552,0.9999689164831025
1677.715554,0.999959492820438
1677.833557,0.9999151675984717
1677.951559,0.9999783442344895
1678.069561,0.9999807071861088
1678.187564,0.9999803691926868
1678.305566,0.9999501772411948
1678.423568,0.999899835016847
1678.541571,0.9999165514820213
1678.659573,0.999935915053528
1678.777576,1.000047107109505
1678.895578,0.9999606757732177
1679.01358,0.9999313293579365
1679.131583,0.9999711474162438
1679.249585,0.9999786792272909
1679.367587,0.9999822101582411
1679.48559,1.000017502153161
1679.603592,1.0000004883501192
1679.721594,0.9999805781886059
1679.839597,0.9999714664070907
1679.957599,0.9999192002644745
1680.075602,0.9999676435234821
1680.193604,0.9999677705193809
1680.311606,0.9999893420567962
1680.429609,1.000037526704109
1680.547611,1.0000034159058342
1680.665613,0.9999803041939649
1680.783616,0.9999029767070642
1680.901618,0.9999356440709316
1681.01962,0.999970056448317
1681.137623,0.9999845521193197
1681.255625,0.9999567629347489
1681.373627,0.9999665145606499
1681.49163,0.9999454524877697
1681.609632,0.9999555959858875
1681.727635,0.9999718083973907
1681.845637,0.9999800471990598
1681.963639,0.999995674509355
1682.081642,0.9999914198368098
1682.199644,0.9999727333717413
1682.317646,0.9999408577489719
1682.435649,0.999956523945111
1682.553651,0.9999443405490447
1682.671653,0.9999627346943688
1682.789656,0.9999495402731349
1682.907658,0.9999713704098345
1683.025661,1.0000022581025496
1683.143663,1.000028358402092
1683.261665,0.9999219540457439
1683.379668,0.9999329482480692
1683.49767,0.9999272666451987
1683.615672,0.9999359490513496
1683.733675,0.9999651736064529
1683.851677,0.9999771932600776
1683.969679,0.9999839401289611
1684.087682,0.9999502692366155
1684.205684,0.999932314290781
1684.323686,0.9999718643958135
1684.441689,0.9999410967348654
1684.559691,0.9999649946127028
1684.677694,0.9999543900401658
1684.795696,0.9999759252898005
1684.913698,0.9999284775578519
1685.031701,0.9999375179520845
1685.149703,0.9999200921927989
1685.267705,0.9999228339774507
1685.385708,0.9999453414938306
1685.50371,0.9999254947756521
1685.621712,0.999910083042772
1685.739715,0.9999519511543827
1685.857717,0.9999222870198101
1685.97572,0.9999554199937181
1686.093722,0.9999298004641027
1686.211724,0.9999548290202395
1686.329727,0.9999354070862121
1686.447729,0.9999409647426494
1686.565731,0.9999680535102999
1686.683734,0.9999653096017258
1686.801736,0.9999477783635972
1686.919738,1.0000178771597945
1687.037741,0.9999409897411738
1687.155743,1.000030341460293
1687.273745,0.9999619587235877
1687.391748,0.9999178473747118
1687.50975,0.9999788672233003
1687.627753,0.9999794032121168
1687.745755,0.9999696084618321
1687.863757,0.9999949402128008
1687.98176,0.9999709714213374
1688.099762,0.9999655595930844
1688.217764,0.9999628276909074
1688.335767,0.9999986421009219
1688.453769,0.9999469864052702
1688.571771,0.9999445725361586
1688.689774,0.9999842461240936
1688.807776,0.9999733973538567
1688.925779,0.9999498662567381
1689.043781,0.999953450083481
1689.161783,0.9999423636610376
1689.279786,0.9999897050529933
1689.397788,0.9999910646399206
1689.51579,0.9999949676126625
1689.633793,0.9999958938084305
1689.751795,0.9999942628164576
1689.869797,0.9999639856485323
1689.9878,0.9999517201655087
1690.105802,1.0000028792041449
1690.223804,1.0000099462494636
1690.341807,0.9999644346324627
1690.459809,0.9999602567897823
1690.577812,0.9999750473113235
1690.695814,0.999965848583173
1690.813816,0.9999498642568384
1690.931819,0.9999779352434304
1691.049821,1.0000099654496548
1691.167823,0.9999698544543861
1691.285826,0.9999880400715205
1691.403828,0.9999985105011093
1691.52183,0.9999539980581218
1691.639833,0.9999868070870273
1691.757835,0.9999466014257546
1691.875838,1.0000099897498973
1691.99384,0.9999836721333011
1692.111842,0.9999649896128779
1692.229845,0.9999449435156639
1692.347847,0.9999640936446486
1692.465849,0.9999787262262899
1692.583852,0.9999728813677168
1692.701854,0.9999846531177646
1692.819856,0.9999541970489871
1692.937859,0.9999431276172953
1693.055861,0.9999478323607787
1693.173863,0.9999168334585286
1693.291866,0.9999684014992432
1693.409868,0.9999570689215651
1693.527871,0.9999879420726974
1693.645873,0.9999801951961177
1693.763875,0.9999558699737583
1693.881878,0.9999524871287723
1693.99988,0.9999826471505624
1694.117882,0.9999864430918957
1694.235885,0.9999518221605894
1694.353887,0.9999712244140251
1694.471889,0.9999839231292342
1694.589892,0.9999774102551521
1694.707894,0.9999726403742814
1694.825897,0.999947132397541
1694.943899,1.0000024914031036
1695.061901,0.9999412677248076
1695.179904,0.9999358820556432
1695.297906,0.9999591108359847
1695.415908,1.0000128840829992
1695.533911,0.9999624267058939
1695.651913,0.9999324742799641
1695.769915,0.9999243678602545
1695.887918,1.0000063946204456
1696.00592,0.9999357360650152
1696.123922,0.9999168694555353
1696.241925,0.9999568319317679
1696.359927,0.9999241978731264
1696.47793,0.9999193982484957
1696.595932,0.999949257287455
1696.713934,0.9999457994689018
1696.831937,1.000007815130538
1696.949939,1.000008447635681
1697.067941,0.9999547580234491
1697.185944,0.9999626816963452
1697.303946,0.9999210731148905
1697.421948,0.9999557239802119
1697.539951,0.9999560409662266
1697.657953,0.9999991278603804
1697.775956,0.9999495922705123
1697.893958,0.9999610067602561
1698.01196,0.9999941611170463
1698.129963,0.9999538840633725
1698.247965,0.9999882300692662
1698.365967,0.9999636536605442
1698.48397,0.9999332542275982
1698.601972,0.9999550060122598
1698.719974,0.9999504302286217
1698.837977,0.9999586028568854
1698.955979,0.9999489023055317
1699.073981,0.9999554539922029
1699.191984,0.9999721923866388
1699.309986,0.9999533020903814
1699.427989,0.9999143906646883
1699.545991,0.9999114899172485
1699.663993,0.9998969253125607
1699.781996,0.9998879862740059
1699.899998,0.9999690424791939
1700.018,0.999970881423954
1700.136003,0.9999046495461436
1700.254005,0.9999387548755592
1700.372007,0.9999174074109557
1700.49001,0.999967449529778
1700.608012,0.9999547360244446
1700.726015,0.9999487793118242
1700.844017,0.9999158935371468
1700.962019,0.9999207581398021
1701.080022,0.9999185613163096
1701.198024,0.9999596688133242
1701.316026,0.9999353760882149
1701.434029,0.999943530594457
1701.552031,0.9999722723844174
1701.670033,0.9999594588218158
1701.788036,0.9999776252503184
1701.906038,0.9999889540610069
1702.02404,0.999953408085437
1702.142043,0.9999526471211829
1702.260045,0.9999834931362398
1702.378048,0.999958191873984
1702.49605,0.9999350801073874
1702.614052,0.9999626156988104
1702.732055,1.0000176071550042
1702.850057,0.9999723263829216
1702.968059,0.9999979065021913
1703.086062,0.9999378299326387
1703.204064,0.9999556139850883
1703.322066,0.9999170134435748
1703.440069,0.9999886820640483
1703.558071,0.9999958054087973
1703.676074,0.9999124718308138
