nu,[2]Diethylformamide-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1713.99068,5.9270431615463103e-05
1714.110282,5.677582153864108e-05
1714.229885,5.468615436753271e-05
1714.349487,5.308585762157811e-05
1714.469089,5.1532390821973383e-05
1714.588692,5.022488183393709e-05
1714.708294,4.846832820677762e-05
1714.827897,4.794289225749084e-05
1714.947499,4.741366877753732e-05
1715.067101,4.660978781216932e-05
1715.186704,4.6003181537876874e-05
1715.306306,4.606302456341484e-05
1715.425909,4.619218176789601e-05
1715.545511,4.7049985505444506e-05
1715.665113,4.782796728120831e-05
1715.784716,4.876001235340627e-05
1715.904318,5.0104486649546514e-05
1716.02392,5.171824175990181e-05
1716.143523,5.405005480019082e-05
1716.263125,5.696349123440646e-05
1716.382728,6.0076007847184035e-05
1716.50233,6.396976551853727e-05
1716.621932,6.833421261774536e-05
1716.741535,7.369320213480067e-05
1716.861137,7.934540664015751e-05
1716.98074,8.64970715078609e-05
1717.100342,9.533629212670862e-05
1717.219944,0.00010469072818775234
1717.339547,0.00011600236257957662
1717.459149,0.00012899976181495552
1717.578752,0.0001447648291682899
1717.698354,0.0001624890407511742
1717.817956,0.0001836093784867429
1717.937559,0.00021027381407668835
1718.057161,0.00024042556917457903
1718.176764,0.0002743241833596696
1718.296366,0.00031532711425838065
1718.415968,0.00036213264159702316
1718.535571,0.0004182630571730218
1718.655173,0.0004854666328447419
1718.774775,0.0005655567012342338
1718.894378,0.0006605088732178525
1719.01398,0.0007693227312271008
1719.133583,0.0009035311242426337
1719.253185,0.0010502784074566801
1719.372787,0.001233006232584066
1719.49239,0.001441025883423666
1719.611992,0.0016801032989281735
1719.731595,0.0019710280885497154
1719.851197,0.0023090940904569937
1719.970799,0.002711373353356633
1720.090402,0.0031722949310750725
1720.210004,0.0036886306033919996
1720.329607,0.004318271813223764
1720.449209,0.005036721019471333
1720.568811,0.00583138932987029
1720.688414,0.006774430329217435
1720.808016,0.00784561893840814
1720.927619,0.009080736294081234
1721.047221,0.010476716083551683
1721.166823,0.01199818368780143
1721.286426,0.013790159788095559
1721.406028,0.015792817988211843
1721.525631,0.01808630964697704
1721.645233,0.020560161158036362
1721.764835,0.02329305573399458
1721.884438,0.026341753845836053
1722.00404,0.029709155936261597
1722.123642,0.033456807513659426
1722.243245,0.03749678811277389
1722.362847,0.041819188071814416
1722.48245,0.04659789083156814
1722.602052,0.05177747861662016
1722.721654,0.057291672351685294
1722.841257,0.06332342215661033
1722.960859,0.06958543505445665
1723.080462,0.07623001471101583
1723.200064,0.08347567557863193
1723.319666,0.09086321819561066
1723.439269,0.09880569837808072
1723.558871,0.10714202373614427
1723.678474,0.11569475252033715
1723.798076,0.12476790844302314
1723.917678,0.13414955758885364
1724.037281,0.14368958010122096
1724.156883,0.15361589201211748
1724.276486,0.16380149182564036
1724.396088,0.17406961040001157
1724.51569,0.18496290269218973
1724.635293,0.19575331683787256
1724.754895,0.20682132969665265
1724.874497,0.21799132730260207
1724.9941,0.22921381983386716
1725.113702,0.24053251525724537
1725.233305,0.25198140093701304
1725.352907,0.26355320892024214
1725.472509,0.27507816096719784
1725.592112,0.28661942170237426
1725.711714,0.29813764593754943
1725.831317,0.30962295374858206
1725.950919,0.32103664612017563
1726.070521,0.33233891581200065
1726.190124,0.34366085312447836
1726.309726,0.35476488666601114
1726.429329,0.3657153428363044
1726.548931,0.37664958745941063
1726.668533,0.38739129444859605
1726.788136,0.3980411050541833
1726.907738,0.4083829262521665
1727.027341,0.41883007091356694
1727.146943,0.42880629021004973
1727.266545,0.43870854192749215
1727.386148,0.4484581109275567
1727.50575,0.4578883050715589
1727.625353,0.4676290151922411
1727.744955,0.47647977580977685
1727.864557,0.4857117199029016
1727.98416,0.49436063389875784
1728.103762,0.5029673608268538
1728.223364,0.5116215947220887
1728.342967,0.5197330316058182
1728.462569,0.5277935898619616
1728.582172,0.5359630804720373
1728.701774,0.5434867237728981
1728.821376,0.5511049588713335
1728.940979,0.558422184295632
1729.060581,0.5658365632422282
1729.180184,0.5731372856227898
1729.299786,0.5796968410125573
1729.419388,0.5865308570978706
1729.538991,0.5930242423262657
1729.658593,0.5993737013622272
1729.778196,0.6055973213516727
1729.897798,0.6118488525072749
1730.0174,0.6179115220363289
1730.137003,0.6237597504840691
1730.256605,0.6293359897202009
1730.376208,0.6347335337812984
1730.49581,0.6403438380120726
1730.615412,0.6454806796320498
1730.735015,0.6503790059136865
1730.854617,0.6553538239237384
1730.974219,0.6601752162687209
1731.093822,0.665091934841291
1731.213424,0.6697438186093567
1731.333027,0.6744214950179509
1731.452629,0.678636256280997
1731.572231,0.6828705287309574
1731.691834,0.6872274255393191
1731.811436,0.6913147912344098
1731.931039,0.6951414006073714
1732.050641,0.6990241416039643
1732.170243,0.7030480778254794
1732.289846,0.7066145165798555
1732.409448,0.710362411815342
1732.529051,0.7139373968274509
1732.648653,0.7171716978749749
1732.768255,0.7207521207837783
1732.887858,0.7238507892735021
1733.00746,0.727042749910011
1733.127063,0.7303291179015068
1733.246665,0.7333442808378626
1733.366267,0.7357535992010926
1733.48587,0.7390793418459942
1733.605472,0.7422271133251825
1733.725075,0.744970990713726
1733.844677,0.7477250117132858
1733.964279,0.7504291770873254
1734.083882,0.7530150986916021
1734.203484,0.7557308384454505
1734.323086,0.7580772390865496
1734.442689,0.7607047292705361
1734.562291,0.7630207902765722
1734.681894,0.765144939272623
1734.801496,0.7677508596203716
1734.921098,0.7703040283892975
1735.040701,0.7723017016930382
1735.160303,0.7746143394516153
1735.279906,0.7765765949369335
1735.399508,0.778730694154977
1735.51911,0.7807580283521715
1735.638713,0.7829080678795174
1735.758315,0.7847422178769299
1735.877918,0.7868009382337784
1735.99752,0.7886994152408366
1736.117122,0.7903811353914437
1736.236725,0.7925338985103001
1736.356327,0.7941840846178062
1736.47593,0.795861582173906
1736.595532,0.7976303575005086
1736.715134,0.7995229833234943
1736.834737,0.8010755634269013
1736.954339,0.8027515621630654
1737.073941,0.8042299847691308
1737.193544,0.8059931784281273
1737.313146,0.8073726058375426
1737.432749,0.808544145276837
1737.552351,0.810243872070402
1737.671953,0.8119309332597037
1737.791556,0.8131172181995452
1737.911158,0.8145658557528742
1738.030761,0.8159599549813449
1738.150363,0.8174218312897243
1738.269965,0.8187635029630983
1738.389568,0.8199433717089809
1738.50917,0.8211003073110147
1738.628773,0.8226618809200609
1738.748375,0.8237897000766433
1738.867977,0.824836577622273
1738.98758,0.8263556740652378
1739.107182,0.8273396226506696
1739.226785,0.8285069943222313
1739.346387,0.8294935045026156
1739.465989,0.8306140769499092
1739.585592,0.8315282551403792
1739.705194,0.8329014093020098
1739.824796,0.8334763095922192
1739.944399,0.8346439936137416
1740.064001,0.8357297363853322
1740.183604,0.8365407875258359
1740.303206,0.8377965402862414
1740.422808,0.8387521729492906
1740.542411,0.8395745529791778
1740.662013,0.8403221069434985
1740.781616,0.8414320645355089
1740.901218,0.8424423890864431
1741.02082,0.8429227181289946
1741.140423,0.8438420048119804
1741.260025,0.8448298777505879
1741.379628,0.845649760310762
1741.49923,0.8464535093033801
1741.618832,0.8470462341893996
1741.738435,0.8479784976979344
1741.858037,0.848809923958004
1741.97764,0.8492853906336642
1742.097242,0.8500075901069966
1742.216844,0.8510622532747557
1742.336447,0.8515815596215863
1742.456049,0.8521863972208571
1742.575652,0.8531072557039291
1742.695254,0.8538668591348922
1742.814856,0.8543451584873268
1742.934459,0.8550973131262978
1743.054061,0.8554821935087958
1743.173663,0.8562524740572066
1743.293266,0.8569291807756713
1743.412868,0.8575120907855406
1743.532471,0.8582756162647789
1743.652073,0.8589711011473051
1743.771675,0.8594608542413309
1743.891278,0.8599852852976285
1744.01088,0.8609403989543221
1744.130483,0.861086771263438
1744.250085,0.8619741475581797
1744.369687,0.8621810461804352
1744.48929,0.8631558614295064
1744.608892,0.8636048191963526
1744.728495,0.8640453699850449
1744.848097,0.8646763533860544
1744.967699,0.8652472281472376
1745.087302,0.8654116407392873
1745.206904,0.8662514972953823
1745.326507,0.8667193994261272
1745.446109,0.8670574859144833
1745.565711,0.8678989397149366
1745.685314,0.8681853936273385
1745.804916,0.8688628424050445
1745.924518,0.8691409230051371
1746.044121,0.8696886543038733
1746.163723,0.8702976494853322
1746.283326,0.8708199847599357
1746.402928,0.8711683824287282
1746.52253,0.871717391429335
1746.642133,0.8720312661843156
1746.761735,0.8727553525895382
1746.881338,0.8730783318174687
1747.00094,0.873252964946563
1747.120542,0.8738120257244952
1747.240145,0.8743976759526488
1747.359747,0.8747475049841719
1747.47935,0.8753425355750334
1747.598952,0.8757715585195026
1747.718554,0.8762095537884547
1747.838157,0.8766039368171857
1747.957759,0.8769809575636683
1748.077362,0.8777003768704749
1748.196964,0.8778057072353949
1748.316566,0.8783676827009924
1748.436169,0.8787103129057928
1748.555771,0.8791585694610805
1748.675374,0.8794311508655481
1748.794976,0.8798885739837017
1748.914578,0.8803990573824874
1749.034181,0.8807865182028651
1749.153783,0.881209397214446
1749.273385,0.8815531359040472
1749.392988,0.881967563260722
1749.51259,0.8823468908625137
1749.632193,0.882867629130806
1749.751795,0.8831766868829534
1749.871397,0.8836979148753521
1749.991,0.8841487157563921
1750.110602,0.8844759113086664
1750.230205,0.8850598580913711
1750.349807,0.8854493701152925
1750.469409,0.8856796168823051
1750.589012,0.88617573636825
1750.708614,0.8865834709787501
1750.828217,0.8869825233207335
1750.947819,0.8870268735556461
1751.067421,0.8876213806985818
1751.187024,0.8881274691070741
1751.306626,0.888722713896113
1751.426229,0.8883584122703522
1751.545831,0.889300571443503
1751.665433,0.8895585060079257
1751.785036,0.889976696772881
1751.904638,0.8905553696741022
1752.02424,0.8909116630759016
1752.143843,0.8913483167622253
1752.263445,0.8916425102460118
1752.383048,0.8921955000114775
1752.50265,0.8923828807407679
1752.622252,0.8930702801737568
1752.741855,0.8933025086349936
1752.861457,0.8941157839019752
1752.98106,0.8942409688744651
1753.100662,0.8950192970410453
1753.220264,0.8953415619921908
1753.339867,0.8958878869571797
1753.459469,0.8961835787463374
1753.579072,0.8968559685450535
1753.698674,0.8970622691414779
1753.818276,0.8976365727512807
1753.937879,0.898022639475961
1754.057481,0.8982381907745564
1754.177084,0.8989121221102976
1754.296686,0.8993616905540978
1754.416288,0.8999554651939405
1754.535891,0.9002254923355447
1754.655493,0.9005496318543983
1754.775096,0.9010180394383795
1754.894698,0.9017030734282959
1755.0143,0.9020999100782651
1755.133903,0.9023976521733346
1755.253505,0.9027677110676151
1755.373107,0.9033908357415418
1755.49271,0.9038697597881463
1755.612312,0.904104796479137
1755.731915,0.9045660075241612
1755.851517,0.9052464969937916
1755.971119,0.905403118185114
1756.090722,0.9060942043801452
1756.210324,0.9065247013621647
1756.329927,0.9068075811959491
1756.449529,0.9075033694113966
1756.569131,0.907903666656362
1756.688734,0.908305048775938
1756.808336,0.9085803069052177
1756.927939,0.909072890909767
1757.047541,0.9097185618483725
1757.167143,0.9102245060082028
1757.286746,0.9106496801229373
1757.406348,0.9112035234797712
1757.525951,0.9115544043765494
1757.645553,0.9122136965163029
1757.765155,0.9125531031371245
1757.884758,0.9131793293369047
1758.00436,0.9135684266030356
1758.123962,0.9142136336435032
1758.243565,0.9143023166670237
1758.363167,0.9150990208991661
1758.48277,0.9155347117193028
1758.602372,0.9158744381127
1758.721974,0.9165716838284494
1758.841577,0.9168485302786755
1758.961179,0.9176006544022506
1759.080782,0.9179962255237513
1759.200384,0.9185324918939958
1759.319986,0.9189266268689257
1759.439589,0.9194533227100693
1759.559191,0.9196960904311939
1759.678794,0.9205352358578188
1759.798396,0.9206061197999766
1759.917998,0.9211300937385916
1760.037601,0.9218036860050928
1760.157203,0.9220037391099327
1760.276806,0.9228173051377049
1760.396408,0.9234210250501579
1760.51601,0.9237267280004967
1760.635613,0.92416560242072
1760.755215,0.9249218791585156
1760.874817,0.9252586120041892
1760.99442,0.9255399333809212
1761.114022,0.9258120821252404
1761.233625,0.9264900246660545
1761.353227,0.9267874757023095
1761.472829,0.9274262523063384
1761.592432,0.9275746523783966
1761.712034,0.928028347302778
1761.831637,0.9281406455267072
1761.951239,0.9287014118109751
1762.070841,0.9293535890895082
1762.190444,0.9296370851651343
1762.310046,0.9300908587744503
1762.429649,0.9305774235191793
1762.549251,0.9310614496152876
1762.668853,0.9311862202089791
1762.788456,0.931775847683779
1762.908058,0.9317264648725079
1763.027661,0.9323145697994335
1763.147263,0.9328237525487849
1763.266865,0.9329356981156904
1763.386468,0.9333285467334288
1763.50607,0.9338793730537874
1763.625673,0.9339933132875129
1763.745275,0.9342464597752137
1763.864877,0.934793153846607
1763.98448,0.9351559239631511
1764.104082,0.9353934837366517
1764.223684,0.935436512826565
1764.343287,0.9358425803834178
1764.462889,0.9361580124803301
1764.582492,0.9364061272273895
1764.702094,0.9366580543582935
1764.821696,0.9368229206836717
1764.941299,0.9373205057516987
1765.060901,0.9373795588037126
1765.180504,0.9377789675637886
1765.300106,0.9380894237797215
1765.419708,0.9383361737443736
1765.539311,0.9384759962507796
1765.658913,0.9385529544377147
1765.778516,0.9389143668926065
1765.898118,0.9390307994927732
1766.01772,0.9394356089975364
1766.137323,0.939636669730593
1766.256925,0.9399402213958709
1766.376528,0.9397757462491216
1766.49613,0.9401865179973224
1766.615732,0.9403021680513687
1766.735335,0.9404620330080737
1766.854937,0.9406031128937518
1766.974539,0.9408298255617384
1767.094142,0.9407921931213697
1767.213744,0.941041536089031
1767.333347,0.9412156448777738
1767.452949,0.9414820465993399
1767.572551,0.9418558891746809
1767.692154,0.9414848710497163
1767.811756,0.9419642088301968
1767.931359,0.9419302987290644
1768.050961,0.9420009461507143
1768.170563,0.9416308125149003
1768.290166,0.9421196457478468
1768.409768,0.9423881881123543
1768.529371,0.942820843577531
1768.648973,0.9426954567437444
1768.768575,0.9429783078063056
1768.888178,0.9429264454256048
1769.00778,0.9430235718514087
1769.127383,0.9432310598600601
1769.246985,0.9432819957125482
1769.366587,0.9435942737322902
1769.48619,0.9433376509921099
1769.605792,0.943419724937911
1769.725395,0.9435725713135731
1769.844997,0.9437405421802305
1769.964599,0.9438198197153835
1770.084202,0.9437018496112043
1770.203804,0.944104896345342
1770.323406,0.9444901697334777
1770.443009,0.9443928922558712
1770.562611,0.9443664496250865
1770.682214,0.9443333973777673
1770.801816,0.9446299646231648
1770.921418,0.9445477853910911
1771.041021,0.9447102615827302
1771.160623,0.9446063491692437
1771.280226,0.9445421181213806
1771.399828,0.9447556087636099
1771.51943,0.9447915101588651
1771.639033,0.9450494734515257
1771.758635,0.9451184645812333
1771.878238,0.9451203548200526
1771.99784,0.9453065618707445
1772.117442,0.9454814597622467
1772.237045,0.9453027806520595
1772.356647,0.9455145521924526
1772.47625,0.9455258984351562
1772.595852,0.945401097253622
1772.715454,0.9452337760677698
1772.835057,0.945503206085903
1772.954659,0.9458549987079379
1773.074261,0.9457868995996281
1773.193864,0.9458663490360242
1773.313466,0.9458228401846798
1773.433069,0.9459041844466888
1773.552671,0.9462400400430085
1773.672273,0.9460176997596049
1773.791876,0.9460508109585392
1773.911478,0.9463091180872496
1774.031081,0.9464179498935386
1774.150683,0.9463857722302655
1774.270285,0.9462882995156567
1774.389888,0.9466489040485736
1774.50949,0.9464141642293102
1774.629093,0.9466678372159857
1774.748695,0.9466337577872792
1774.868297,0.9464501286508706
1774.9879,0.9465930534108448
1775.107502,0.9467994331910671
1775.227105,0.9467132783627508
1775.346707,0.9467350530185608
1775.466309,0.9467388399663467
1775.585912,0.9466716238949079
1775.705514,0.9467416801871269
1775.825117,0.9469518801714635
1775.944719,0.9465362595314736
1776.064321,0.9467909120345136
1776.183924,0.9468193161879348
1776.303526,0.9471034045939214
1776.423128,0.9471554967136943
1776.542731,0.94718959492534
1776.662333,0.9474936915902146
1776.781936,0.9473714727872817
1776.901538,0.9475732844031596
1777.02114,0.947830111561741
1777.140743,0.9476386692155334
1777.260345,0.9477286991654639
1777.379948,0.9478936183066679
1777.49955,0.9479751406632533
1777.619152,0.9480016843388016
1777.738755,0.9478196854878573
1777.858357,0.9479211076201918
1777.97796,0.9483250080367186
1778.097562,0.9483828576266033
1778.217164,0.94837811572417
1778.336767,0.9483525098607262
1778.456369,0.9486275719706639
1778.575972,0.9489435175541503
1778.695574,0.9489767311584993
1778.815176,0.9489681904063524
1778.934779,0.9493450055708047
1779.054381,0.9491105463113393
1779.173983,0.9493013367049401
1779.293586,0.9493801319858455
1779.413188,0.949860639890878
1779.532791,0.9500173798271492
1779.652393,0.9500715323611318
1779.771995,0.950132338884991
1779.891598,0.9502397099056334
1780.0112,0.9504240742921224
1780.130803,0.950540983643038
1780.250405,0.9507035400494176
1780.370007,0.9508699277274234
1780.48961,0.950889896205574
1780.609212,0.9511485734358504
1780.728815,0.9513721196162552
1780.848417,0.951790815455216
1780.968019,0.9519164601352226
1781.087622,0.9521125751251608
1781.207224,0.9523039689871997
1781.326827,0.9525706514323161
1781.446429,0.9527659484331183
1781.566031,0.9530908970221198
1781.685634,0.9535122563121468
1781.805236,0.9532538895009703
1781.924838,0.9537678318424297
1782.044441,0.9537640167787326
1782.164043,0.9539481109984915
1782.283646,0.9543316752303581
1782.403248,0.9545168335351276
1782.52285,0.9549464627695462
1782.642453,0.9549493276132318
1782.762055,0.9554173674441562
1782.881658,0.9552692892285605
1783.00126,0.9557393973559772
1783.120862,0.9558426227849646
1783.240465,0.9560223380907575
1783.360067,0.956198262385505
1783.47967,0.9565473384537827
1783.599272,0.9569300339231555
1783.718874,0.957007548395197
1783.838477,0.9572114127137843
1783.958079,0.9575675615988993
1784.077682,0.9579161796359549
1784.197284,0.9576499159503833
1784.316886,0.9579928159957393
1784.436489,0.9585975002204421
1784.556091,0.9589167663428746
1784.675694,0.9586856952473714
1784.795296,0.9588716983139635
1784.914898,0.9587623931708672
1785.034501,0.9594395184175326
1785.154103,0.959709158804908
1785.273705,0.9601641687750254
1785.393308,0.9604234481017286
1785.51291,0.9605665618572058
1785.632513,0.9607500475928504
1785.752115,0.9609229981665018
1785.871717,0.96099699208609
1785.99132,0.9611988226458952
1786.110922,0.9614670345312315
1786.230525,0.9619700133077764
1786.350127,0.9618026450869184
1786.469729,0.9624703677955887
1786.589332,0.9625627693861024
1786.708934,0.9626542171928961
1786.828537,0.963043208067508
1786.948139,0.9632204243211877
1787.067741,0.9632377624448681
1787.187344,0.9637811817727325
1787.306946,0.9637580513019368
1787.426549,0.9641513448132886
1787.546151,0.9644560647814688
1787.665753,0.9645621607837679
1787.785356,0.9648506079905508
1787.904958,0.9650156115519195
1788.02456,0.9651632702360883
1788.144163,0.9654914815407286
1788.263765,0.9656884618942758
1788.383368,0.9657261244787053
1788.50297,0.9660129877347604
1788.622572,0.9663260266523526
1788.742175,0.966522210747775
1788.861777,0.9667706388775845
1788.98138,0.9669475740935776
1789.100982,0.9672260951000163
1789.220584,0.9672483415560369
1789.340187,0.9676411241121722
1789.459789,0.9676769274961228
1789.579392,0.968014705682684
1789.698994,0.9679479149722979
1789.818596,0.9685685684839944
1789.938199,0.9682974072491634
1790.057801,0.9687419577756318
1790.177404,0.9689018133863899
1790.297006,0.9691915583433048
1790.416608,0.9695715559088323
1790.536211,0.9697354273485276
1790.655813,0.9699235742710945
1790.775416,0.9700254215932839
1790.895018,0.9700603431370453
1791.01462,0.9704455335485082
1791.134223,0.9703843974057034
1791.253825,0.9708493228728207
1791.373427,0.9708192270102999
1791.49303,0.9710930366376597
1791.612632,0.9715126394571705
1791.732235,0.9716243698350817
1791.851837,0.9715466429946099
1791.971439,0.9716953010030358
1792.091042,0.9722152970756188
1792.210644,0.9721122477158414
1792.330247,0.9723873944133663
1792.449849,0.9723718363395206
1792.569451,0.9725546594295844
1792.689054,0.9725566045408484
1792.808656,0.9728620352647883
1792.928259,0.9731159853950428
1793.047861,0.9732356860226842
1793.167463,0.9733855758595529
1793.287066,0.9736172691970209
1793.406668,0.9738986852504798
1793.526271,0.9738129859370029
1793.645873,0.9738655732580884
1793.765475,0.9740184821561243
1793.885078,0.9744247325605059
1794.00468,0.9745679835248802
1794.124282,0.9745075621829826
1794.243885,0.9747385478459398
1794.363487,0.9748720961748464
1794.48309,0.9746410788646855
1794.602692,0.9752845543002718
1794.722294,0.9753772107340413
1794.841897,0.9753976938705389
1794.961499,0.975495238517077
1795.081102,0.9754708514409538
1795.200704,0.9758435524875719
1795.320306,0.9758611178296043
1795.439909,0.9760094599932333
1795.559511,0.9759684684567418
1795.679114,0.9761168269389062
1795.798716,0.9762427541317107
1795.918318,0.9761021852963148
1796.037921,0.976465362856083
1796.157523,0.9766186799531286
1796.277126,0.976443880854403
1796.396728,0.9769165940801091
1796.51633,0.9768413743983599
1796.635933,0.9770846381856697
1796.755535,0.9769615332770304
1796.875138,0.9768687263397684
1796.99474,0.9770592343153286
1797.114342,0.9774511136348414
1797.233945,0.977343599925704
1797.353547,0.9772693246346065
1797.473149,0.977413971198234
1797.592752,0.9774276550896178
1797.712354,0.9776231601704922
1797.831957,0.9777189719348887
1797.951559,0.9778343495807242
1798.071161,0.9778744416109381
1798.190764,0.9777952369889981
1798.310366,0.9780367822421451
1798.429969,0.9779781017956415
1798.549571,0.9779781017956415
1798.669173,0.9780661237857333
1798.788776,0.9781717606313891
1798.908378,0.9781874115047658
1799.027981,0.978458406948889
1799.147583,0.9782470827568224
1799.267185,0.9783302372928744
1799.386788,0.9785513649129824
1799.50639,0.978445687072278
1799.625993,0.9785582147965114
1799.745595,0.9785034170708334
1799.865197,0.9787196902233092
1799.9848,0.9787823302879441
1800.104402,0.9787588397939043
1800.224004,0.978919369406699
1800.343607,0.9786697767919111
1800.463209,0.9787960333364893
1800.582812,0.978660968803556
1800.702414,0.9791572757179109
1800.822016,0.97883518596087
1800.941619,0.9788851078283509
1801.061221,0.9788714035327716
1801.180824,0.979035867743172
1801.300426,0.978906643537615
1801.420028,0.9791327970920021
1801.539631,0.9791670673396261
1801.659233,0.9793834871750192
1801.778836,0.979029014516084
1801.898438,0.9789458005864923
1802.01804,0.9791602131941443
1802.137643,0.9790760090366403
1802.257245,0.9791474841941115
1802.376848,0.9789301375789873
1802.49645,0.97915433825049
1802.616052,0.9792767401927334
1802.735655,0.9792845744379918
1802.855257,0.9792473623311977
1802.974859,0.9793364778958665
1803.094462,0.9792532378329981
1803.214064,0.9793785902698255
1803.333667,0.9790809044289239
1803.453269,0.979406992660776
1803.572871,0.9794353958754078
1803.692474,0.9792307152675385
1803.812076,0.9794177661969496
1803.931679,0.9794667383095521
1804.051281,0.9793893634935712
1804.170883,0.9794432313899168
1804.290486,0.9793648790655405
1804.410088,0.9793541061111221
1804.529691,0.979461840988104
1804.649293,0.9793834871750192
1804.768895,0.9795333443123356
1804.888498,0.9794931842685053
1805.0081,0.9793883841046973
1805.127703,0.9794824099027375
1805.247305,0.9796313025445968
1805.366907,0.979577424304622
1805.48651,0.979774339156187
1805.606112,0.9792522585802499
1805.725715,0.979711635605016
1805.845317,0.9795186514223679
1805.964919,0.9794941637621793
1806.084522,0.9793266845800542
1806.204124,0.9795480374226984
1806.323726,0.9795813426221559
1806.443329,0.9796822446968136
1806.562931,0.9796616715856934
1806.682534,0.9796185674204423
1806.802136,0.9795793834614298
1806.921738,0.9796254247744149
1807.041341,0.979568608147476
1807.160943,0.9796136693398504
1807.280546,0.9797214327703577
1807.400148,0.9796205266595364
1807.51975,0.9798252887465009
1807.639353,0.9794892663036042
1807.758955,0.9799840333012396
1807.878558,0.9798497846849176
1807.99816,0.9797606224114561
1808.117762,0.9796597122643096
1808.237365,0.979705757352837
1808.356967,0.9798331273801654
1808.47657,0.9796988994365383
1808.596172,0.9797126153171414
1808.715774,0.979824308921702
1808.835377,0.979929155731961
1808.954979,0.9799801133729462
1809.074581,0.9796097508930098
1809.194184,0.9798341072137826
1809.313786,0.9800555747469015
1809.433389,0.9799683536821441
1809.552991,0.9800643952867667
1809.672593,0.9798282282267764
1809.792196,0.9801526050517224
1809.911798,0.9798468451399728
1810.031401,0.9798684020076905
1810.151003,0.9799477745627982
1810.270605,0.9801496645983179
1810.390208,0.9798566436574166
1810.50981,0.9799693336509877
1810.629413,0.9799497344603073
1810.749015,0.9800849768551734
1810.868617,0.9800888972029215
1810.98822,0.9800996782400864
1811.107822,0.9801486844491434
1811.227425,0.9799497344603073
1811.347027,0.9803555176416966
1811.466629,0.9801192804296723
1811.586232,0.9802741515104735
1811.705834,0.9803359107274136
1811.825437,0.9802172972584751
1811.945039,0.9801055588557976
1812.064641,0.9805192506844713
1812.184244,0.9805280753974386
1812.303846,0.9804123799107096
1812.423448,0.9805427834288795
1812.543051,0.9802525857163649
1812.662653,0.9805045430060189
1812.782256,0.9804888550588347
1812.901858,0.9807006635260184
1813.02146,0.9805996565596232
1813.141063,0.9802339610941707
1813.260665,0.9801829902534471
1813.380268,0.9805280753974386
1813.49987,0.9804202232411222
1813.619472,0.9807859881953144
1813.739075,0.9805025819988938
1813.858677,0.9806477071200238
1813.97828,0.9804663040745056
1814.097882,0.9805202312042123
1814.217484,0.9804947380096138
1814.337087,0.9808075657244066
1814.456689,0.9806222106110947
1814.576292,0.9808105081515175
1814.695894,0.980860530762999
1814.815496,0.9809184032415353
1814.935099,0.980986088946489
1815.054701,0.9810714384488768
1815.174303,0.9809654884549269
1815.293906,0.9809017277704221
1815.413508,0.9810606467224084
1815.533111,0.9809439074515729
1815.652713,0.981143059278012
1815.772315,0.9809458693413496
1815.891918,0.9811342290302146
1816.01152,0.9809713742655151
1816.131123,0.9814668899166904
1816.250725,0.9811410969938558
1816.370327,0.9812451034623826
1816.48993,0.9811617011732358
1816.609532,0.9814217434781303
1816.729135,0.981327531513003
1816.848737,0.981227441209481
1816.968339,0.9813255688599026
1817.087942,0.9814992788584722
1817.207544,0.9814875009377936
1817.327147,0.9815670046452263
1817.446749,0.9815728940649223
1817.566351,0.9815778019416623
1817.685954,0.9814894639147584
1817.805556,0.981740757381712
1817.925159,0.981777082461745
1818.044761,0.9817289765633085
1818.164363,0.9817702100462212
1818.283966,0.9818153725146122
1818.403568,0.9820971939659676
1818.52317,0.9819685476600751
1818.642773,0.9819822953159757
1818.762375,0.9820922834922741
1818.881978,0.9822504130790064
1819.00158,0.9821070149870124
1819.121182,0.9822337149639184
1819.240785,0.9824233043656952
1819.360387,0.9824409881443273
1819.47999,0.9825136914674398
1819.599592,0.9823044383374068
1819.719194,0.9826453571234984
1819.838797,0.982656166281877
1819.958399,0.9826099825273885
1820.078002,0.9826650102271712
1820.197604,0.982713161992381
1820.317206,0.9825588881367627
1820.436809,0.9826856464090652
1820.556411,0.9829057926493192
1820.676014,0.9832193896132307
1820.795616,0.9830080201674936
1820.915218,0.9828605800227558
1821.034821,0.9831161569971286
1821.154423,0.9830679854856474
1821.274025,0.982971649543608
1821.393628,0.983195792631045
1821.51323,0.9833914680628383
1821.632833,0.9832115238895768
1821.752435,0.9834003186258783
1821.872037,0.9832783845464379
1821.99164,0.9838390129895567
1822.111242,0.9833737671757216
1822.230845,0.9837868709036457
1822.350447,0.9834986635749065
1822.470049,0.9839954558294981
1822.589652,0.9836678398937876
1822.709254,0.9836845623892067
1822.828857,0.983710138520317
1822.948459,0.9838685286026783
1823.068061,0.9840544973280752
1823.187664,0.9839865999102474
1823.307266,0.983920675016562
1823.426869,0.9841617651142721
1823.546471,0.9841223994309864
1823.666073,0.9840161199510431
1823.785676,0.9842779030545593
1823.905278,0.9844875765773473
1824.02488,0.9844324468167067
1824.144483,0.9847327445060555
1824.264085,0.9845161271310491
1824.383688,0.9844531201151587
1824.50329,0.9848696318709933
1824.622892,0.984734713973514
1824.742495,0.9848912992412346
1824.862097,0.9849720636390675
1824.9817,0.9849080425356393
1825.101302,0.9848755411065122
