nu,[0]Dinitrogenpentoxide-HITRAN(x-sec)-X=0.01-T=205.44K-P=0.0atm-L=15cm
732.439618,0.9997467720676066
732.55922,0.9997400038048703
732.678822,0.9997315760321613
732.798424,0.9997147806827653
732.918026,0.9997350950935026
733.037628,0.9997143308112152
733.15723,0.9996942067642852
733.276832,0.9996862892175211
733.396434,0.9996845797554282
733.516036,0.9996735133083832
733.635638,0.9996700644407116
733.75524,0.999635426473085
733.874842,0.9996319477478538
733.994444,0.9996348666774029
734.114046,0.9996189326246228
734.233648,0.9996047881167988
734.35325,0.9996054978364503
734.472852,0.9995640150690634
734.592454,0.999573281070431
734.712056,0.9995444937744752
734.831658,0.9995400358159743
734.95126,0.99953446839348
735.070862,0.9995163969736576
735.190464,0.9994936982140278
735.310066,0.9994838432547484
735.429668,0.9994713098059388
735.54927,0.9994536293148528
735.668872,0.9994627643627718
735.788474,0.9994368186461858
735.908076,0.9994151710791379
736.027678,0.9994031981571063
736.14728,0.9994084350435853
736.266882,0.9993931741932991
736.386484,0.9993762346225598
736.506086,0.9993760547348538
736.625688,0.9993260871813162
736.74529,0.9993467234780856
736.864892,0.9993321531090755
736.984494,0.9993290451909121
737.104096,0.9993268066963581
737.223698,0.9992969572504458
737.3433,0.9993223696951865
737.462902,0.9992960478906284
737.582504,0.9992814382892047
737.702106,0.9993055212620661
737.821708,0.9992925303747306
737.94131,0.9992850556945588
738.060912,0.9992741535540725
738.180514,0.9992663092827558
738.300116,0.9992688774004708
738.419718,0.9992617626313922
738.53932,0.9992615527864441
738.658922,0.9992551075702145
738.778524,0.9992678081833439
738.898126,0.9992691671884872
739.017728,0.9992470136366236
739.13733,0.9992723148913215
739.256932,0.9992640609360893
739.376534,0.9992952984188735
739.496136,0.9992988159445148
739.615738,0.99931166700992
739.73534,0.9992967673840419
739.854942,0.9993259172958959
739.974544,0.999305351380142
740.094146,0.9993234989301022
740.213748,0.9993281457951763
740.33335,0.9993172431845795
740.452952,0.999322949302329
740.572554,0.9993401777784839
740.692156,0.999331633456491
740.811758,0.9993588955953056
740.93136,0.9993379192722344
741.050962,0.9993618537020146
741.170564,0.9993578262818594
741.290166,0.9993537089360969
741.409768,0.9993731965234245
741.52937,0.999354238593703
741.648972,0.9993576463974668
741.768574,0.9993586957235464
741.888176,0.999352569673518
742.007778,0.9993594752236331
742.12738,0.9993354509106221
742.246982,0.999322599539358
742.366584,0.999301703922266
742.486186,0.9992954782920435
742.605788,0.9992860549801141
742.72539,0.9992654099434822
742.844992,0.9992541183081477
742.964594,0.9992421473155167
743.084196,0.9992067348013294
743.203798,0.9992016788280429
743.3234,0.999175530062266
743.443002,0.9991599530371756
743.562604,0.999164329367354
743.682206,0.9991286998026477
743.801808,0.9991037218973777
743.92141,0.9991370625448631
744.041012,0.9991270812154651
744.160614,0.9991611420382271
744.280216,0.999189808382609
744.399818,0.9992132296662138
744.51942,0.9992546778906106
744.639022,0.9992830071622943
744.758624,0.9993242184432805
744.878226,0.999320091242781
744.997828,0.9993737861537844
745.11743,0.9993596151339694
745.237032,0.9993961224075116
745.356634,0.9993645519826623
745.476236,0.9993799223276694
745.595838,0.9993735662915756
745.71544,0.9993737161976217
745.835042,0.9993764744728849
745.954644,0.9993738760974291
746.074246,0.9993841796952067
746.193848,0.9993721371883976
746.31345,0.9993792627371383
746.433052,0.9993736962101476
746.552654,0.9993523498159769
746.672256,0.9993371497823328
746.791858,0.9993340418486297
746.91146,0.9993422564082155
747.031062,0.9993189420253369
747.150664,0.9993289552513022
747.270266,0.9993105178021637
747.389868,0.9993208607195475
747.50947,0.9993156442782695
747.629072,0.9993131459922816
747.748674,0.9992991856851451
747.868276,0.9993085891347255
747.987878,0.999291631011858
748.10748,0.999317443048048
748.227082,0.9992941991946498
748.346684,0.9993022335523094
748.466286,0.9993102080159513
748.585888,0.9993018138454595
748.70549,0.9993006746420411
748.825092,0.9993107076711801
748.944694,0.9993148348329255
749.064296,0.9993099581884305
749.183898,0.9993030130083556
749.3035,0.9993231091940137
749.423102,0.9993249379569769
749.542704,0.9993354309239133
749.662306,0.9993372397226803
749.781908,0.9993430358954796
749.90151,0.9993416168293762
750.021112,0.9993446848128491
750.140714,0.9993776837191506
750.260316,0.999378053488962
750.379918,0.9993734963354284
750.49952,0.9994014292150112
750.619122,0.9993841697013649
750.738724,0.999400139987999
750.858326,0.999419138765243
750.977928,0.9994421456586257
751.09753,0.9994438946839109
751.217132,0.9994607254608122
751.336734,0.9994493116845002
751.456336,0.9994836233683271
751.575938,0.9994675418062036
751.69554,0.999503203444295
751.815142,0.999490719727245
751.934744,0.9994995852492475
752.054346,0.9995324493358931
752.173948,0.999545643251304
752.29355,0.9995630354968087
752.413152,0.9995709820545284
752.532754,0.999569432720707
752.652356,0.9995895142723288
752.771958,0.9995995502014324
752.89156,0.9995978808715774
753.011162,0.99961284496386
753.130764,0.9996322676301282
753.250366,0.99964357353501
753.369968,0.999646862367777
753.48957,0.9996583683693798
753.609172,0.9996878787199847
753.728774,0.9996667955249455
753.848376,0.9996967060029261
753.967978,0.9996807009867835
754.08758,0.9997232583000506
754.207182,0.9996989153350877
754.326784,0.9997240580789771
754.446386,0.9997266673621739
754.565988,0.9997564296680709
754.68559,0.9997524806379731
754.805192,0.9997696165423454
754.924794,0.9997537203318176
755.044396,0.9997830835297803
755.163998,0.9997700364456726
755.2836,0.9997941911815411
755.403202,0.9997971605746985
755.522804,0.9998122576258056
755.642406,0.9998100980336615
755.762008,0.9998020695908085
755.88161,0.9998235555681501
756.001212,0.9998121576445849
756.120814,0.9998238055240702
756.240416,0.9998346736679045
756.360018,0.9998360834357882
756.47962,0.999857750118474
756.599222,0.9998462318235382
756.718824,0.9998735080007877
756.838426,0.9998504211880261
756.958028,0.9998487414407295
757.07763,0.9998946555491164
757.197232,0.9998805771314786
757.316834,0.9998778274636723
757.436436,0.9998751677921885
757.556038,0.9998708883356284
757.67564,0.9998720781826935
757.795242,0.9998994750529712
757.914844,0.9998821069499318
758.034446,0.9999125068277509
758.154048,0.9998978752150909
758.27365,0.999922784981233
758.393252,0.999900940906676
758.512854,0.9999045245580701
758.632456,0.9999119068804267
758.752058,0.9999048085309954
758.87166,0.9998945355617649
758.991262,0.9999234239320968
759.110864,0.9999075752714284
759.230466,0.9999288295327379
759.350068,0.9999164644892851
759.46967,0.9999360100474444
759.589272,0.999918818295413
759.708874,0.9999359070540407
759.828476,0.9999194662430171
759.948078,0.9999365120154474
760.06768,0.9999155045699399
760.187282,0.9999411107340409
760.306884,0.9999260277360829
760.426486,0.9999408937468434
760.546088,0.9999348261239094
760.66569,0.9999346411359836
760.785292,0.9999459044632163
760.904894,0.9999392288466413
761.024496,0.9999619177251482
761.144098,0.9999452974962365
761.2637,0.9999395518270644
761.383302,0.9999387878735386
761.502904,0.9999500242488295
761.622506,0.9999390448578401
761.742108,0.9999482393396292
761.86171,0.9999427636380631
761.981312,0.9999371679740144
762.100914,0.9999555269889536
762.220516,0.9999333172233952
762.340118,0.9999375889476507
762.45972,0.999935893054938
762.579322,0.9999350331104397
762.698924,0.9999466704220725
762.818526,0.9999502662367646
762.938128,0.999950384230903
763.05773,0.9999641496426395
763.177332,0.9999397248166219
763.296934,0.9999304014220934
763.416536,0.9999717313995644
763.536138,0.9999540040578457
763.65574,0.9999529051089991
763.775342,0.9999285505526333
763.894944,0.999942181671544
764.014546,0.9999608467665079
764.134148,0.9999581098774157
764.25375,0.9999339361823101
764.373352,0.9999397938124652
764.492954,0.9999658735823195
764.612556,0.9999542440468355
764.732158,0.9999843601223042
764.85176,0.9999577428928567
764.971362,0.9999727873702703
765.090964,0.9999608087679964
765.210566,0.9999455384830822
765.330168,0.9999499682516296
765.44977,0.9999586188562232
765.569372,0.999966639556472
765.688974,0.9999615007411154
765.808576,0.9999649586139637
765.928178,0.9999455344833001
766.04778,0.9999587648501922
766.167382,0.9999533050902413
766.286984,0.9999707344282452
766.406586,0.9999667795518113
766.526188,0.9999616677347001
766.64579,0.9999479333555148
766.765392,0.9999662285702676
766.884994,0.9999660215772797
767.004596,0.9999548360199233
767.124198,0.9999564569480263
767.2438,0.9999650616103598
767.363402,0.9999717233997906
767.483004,0.9999465514284258
767.602606,0.9999538200663259
767.722208,0.9999604427824074
767.84181,0.9999545070348363
767.961412,0.9999662115708419
768.081014,0.9999669405464757
768.200616,0.99997808624011
768.320218,0.9999660145775175
768.43982,0.9999488723070651
768.559422,0.9999763792789736
768.679024,0.9999466494231927
768.798626,0.9999354700821447
768.918228,0.9999570999202347
769.03783,0.9999780232414925
769.157432,0.9999576788955632
769.277034,0.9999829371455722
769.396636,0.9999788452237655
769.516238,0.9999736983458946
769.63584,0.9999686074927551
769.755442,0.999967916514686
769.875044,0.999980246195109
769.994646,0.9999618457278927
770.114248,0.9999545540326993
770.23385,0.9999894230559363
770.353452,0.9999934938211653
770.473054,0.9999466694221258
770.592656,0.9999540520556391
770.712258,0.9999998568100102
770.83186,0.9999629966846396
770.951462,0.9999640226472005
771.071064,0.9999845021200934
771.190666,0.9999751543086594
771.310268,0.9999829161459307
771.42987,0.9999516741677307
771.549472,0.9999628266909446
771.669074,0.9999746133222471
771.788676,0.9999756572962885
771.908278,0.9999554359930048
772.02788,0.9999783272348578
772.147482,0.9999636816595269
772.267084,0.9999692774719465
772.386686,0.999981065179266
772.506288,0.9999801821963753
772.62589,0.9999781412389062
772.745492,0.9999738703413855
772.865094,0.9999841361258326
772.984696,0.999968054510268
773.104298,0.9999678135179959
773.2239,0.9999752443064273
773.343502,0.9999715354051243
773.463104,0.9999602587897028
773.582706,0.9999811361779242
773.702308,0.9999807361855496
773.82191,0.9999676165243561
773.941512,0.9999807831846453
774.061114,0.9999866680888707
774.180716,0.9999884960661708
774.300318,0.9999856101035356
774.41992,0.9999895790542984
774.539522,0.9999638406537649
774.659124,0.9999988068007118
774.778726,0.9999786712274615
774.898328,0.9999679935122185
775.01793,0.9999659625792862
775.137532,0.9999597568097789
775.257134,0.9999860690970359
775.376736,0.9999638316540904
775.496338,0.9999909924405683
775.61594,0.9999825871516054
775.735542,0.999998892700613
775.855144,0.9999682485040894
775.974746,0.9999849551131754
776.094348,0.9999852721084564
776.21395,0.9999406377620074
776.333552,0.9999514151802806
776.453154,0.9999957360090909
776.572756,0.9999686014929434
776.692358,0.9999711944148888
776.81196,0.9999620297208893
776.931562,0.9999639486498656
777.051164,0.9999834101376133
777.170766,0.9999898020519994
777.290368,0.999981759166366
777.40997,0.9999909697407731
777.529572,0.9999766422727959
777.649174,0.9999935759206345
777.768776,0.9999793022142022
777.888378,0.9999915618356016
778.00798,0.999950477226293
778.127582,0.9999540780544448
778.247184,0.999973805343086
778.366786,0.9999475683745858
778.486388,0.9999701524454471
778.60599,0.9999680125116106
778.725592,0.9999705174346194
778.845194,0.9999797592048476
778.964796,0.9999820731606877
779.084398,0.9999907198430609
779.204,0.9999951709116601
779.323602,1.0
779.443204,0.9999844791204501
779.562806,0.9999964266063845
779.682408,0.9999690354794106
779.80201,0.9999704494366265
779.921612,0.9999702784416943
780.041214,0.9999692954713937
780.160816,0.9999751863078647
780.280418,0.9999825361524948
780.40002,0.9999724673790296
780.519622,0.9999878080743221
780.639224,0.9999998235900156
780.758826,0.9999807661849722
780.878428,0.9999725263774069
780.99803,0.9999870970832433
781.117632,0.9999942806163558
781.237234,0.9999744403266541
781.356836,0.9999777812468401
781.476438,0.9999963796065536
781.59604,0.9999858790997008
781.715642,0.9999926853267523
781.835244,0.9999880460714488
781.954846,0.9999963192067741
782.074448,0.9999735973485562
782.19405,0.9999790172201416
782.313652,0.9999877830746272
782.433254,0.9999743253296
782.552856,0.9999834671366693
782.672458,0.9999819491629183
782.79206,0.9999920112319104
782.911662,0.9999501972401986
783.031264,0.9999984107012629
783.150866,0.9999333592205953
783.270468,0.9999569669259493
783.39007,0.9999866040897261
783.509672,0.9999798252035139
783.629274,0.9999999389000018
783.748876,0.999956682938211
783.868478,0.9999995215301145
783.98808,0.9999905853443182
784.107682,0.9999861820954681
784.227284,0.9999917493340369
784.346886,0.9999784222328034
784.466488,0.9999541640504992
784.58609,0.9999304194208408
784.705692,0.9999726393743087
784.825294,0.9999520961474262
784.944896,0.9999647196223672
785.064498,0.9999642536389164
785.1841,0.9999835551352183
785.303702,1.0
785.423304,0.9999617497315602
785.542906,0.9999728893674998
785.662508,0.9999642686383803
785.78211,0.9999973476035177
785.901712,0.9999998248200154
786.021314,0.9999890590598525
786.140916,0.9999677965185433
786.260518,0.999974141334341
786.38012,0.999958103877667
786.499722,0.9999325142772638
786.619324,1.0
786.738926,0.9999467824161059
786.858528,0.9999424446563724
786.97813,1.0
787.097732,0.9999975934028958
787.217334,0.9999700824475389
787.336936,0.9999647636208158
787.456538,0.9999711944148888
787.57614,1.0
787.695742,0.9999592648296995
787.815344,0.9999598508060005
787.934946,0.9999893210570203
788.054548,0.9999705144347079
788.17415,0.9999791192180065
788.293752,0.999996829505026
788.413354,0.9999839001296043
788.532956,1.0
788.652558,0.9999990453704557
788.77216,0.9999920453316385
788.891762,0.9999904012460683
789.011364,0.9999380699177467
789.130966,0.9999996073600771
789.250568,0.9999921733306285
789.37017,0.9999679425138522
789.489772,0.9999919517323875
789.609374,0.9999804671907678
789.728976,0.9999936011204729
789.848578,0.9999992246503006
789.96818,0.9999968178050632
790.087782,0.9999924753283105
790.207384,0.999995583909751
790.326986,0.999981642168507
790.446588,0.9999999212450031
790.56619,0.9999781492387314
790.685792,0.9999400977942088
790.805394,0.9999905434447135
790.924996,0.9999765762743398
791.044598,0.9999844241213053
791.1642,0.9999962347070888
791.283802,1.0
791.403404,0.9999906661435607
791.523006,0.9999937671194244
791.642608,0.9999564619478085
791.76221,0.9999849911126345
791.881812,0.999962253712409
792.001414,0.9999514591781438
792.121016,0.9999847791158388
792.240618,0.9999913029378197
792.36022,0.999977387255672
792.479822,1.0
792.599424,0.999995690009288
792.719026,0.9999932400228487
792.838628,0.9999764552771814
792.95823,0.9999991651503485
793.077832,0.9999492032901965
793.197434,0.9999945138150491
793.317036,0.9999987639007639
793.436638,0.9999954600103058
793.55624,0.9999919516323883
793.675842,0.9999619297246913
793.795444,0.9999844631206986
793.915046,0.9999907248430145
794.034648,0.9999508642072026
794.15425,0.9999599748010296
794.273852,0.9999978636022822
794.393454,0.9999840661269455
794.513056,0.9999774932532807
794.632658,1.0
794.75226,0.9999728103696447
794.871862,0.9999612167520896
794.991464,1.0
795.111066,0.9999934478214656
795.230668,0.9999793432133544
795.35027,0.9999725663763087
795.469872,0.9999736983458946
795.589474,1.0
795.709076,0.9999846841172894
795.828678,0.9999663285668954
795.94828,0.9999821981584547
796.067882,0.9999847601161282
796.187484,0.9999532570924837
796.307086,0.9999918815329549
796.426688,0.9999709504219472
796.54629,0.9999761412846236
796.665892,1.0
796.785494,0.9999833551385272
796.905096,0.9999797132057798
797.024698,0.9999994749401379
797.1443,0.9999774292547231
797.263902,0.9999891590587634
797.383504,0.9999972681037317
797.503106,0.9999662905681757
797.622708,0.9999864500918009
797.74231,0.9999869350853468
797.861912,0.9999693124708718
797.981514,0.9999646196259002
798.101116,0.9999822301578856
798.220718,0.99998429212337
798.34032,0.9999756862955829
798.459922,0.9999907355429154
798.579524,0.9999751263093554
798.699126,0.999990601844163
798.818728,1.0
798.93833,0.9999868400865924
799.057932,0.9999953282109129
799.177534,0.9999761732838607
799.297136,0.9999737343449484
799.416738,1.0
799.53634,0.9999672525362099
799.655942,0.9999695374639924
799.775544,0.9999961437074355
799.895146,0.9999897820522036
800.014748,0.9999952279113864
800.13435,1.0
800.253952,0.9999969967045099
800.373554,0.999981015180214
800.493156,0.9999676125244856
800.612758,0.9999872900807717
800.73236,0.9999921387309
800.851962,1.0
800.971564,0.999989522054894
801.091166,0.9999975142030896
801.210768,0.9999995532400998
801.33037,0.9999956098096369
801.449972,0.9999790242199947
801.569574,0.9999924398285782
801.689176,0.9999652396041565
801.808778,1.0
801.92838,0.9999928022259041
802.047982,0.999966706554239
802.167584,0.9999927426263349
802.287186,0.9999920773313845
802.406788,0.9999861780955234
802.52639,0.9999992046703162
802.645992,0.9999894430557249
802.765594,0.9999956726093632
802.885196,0.9999966586055825
803.004798,0.9999895120549989
803.1244,0.9999910024404782
803.244002,0.9999697774567102
803.363604,0.999993626320312
803.483206,0.9999743083300366
803.602808,0.9999725723761441
803.72241,0.9999867350879798
803.842012,0.9999623137101461
803.961614,0.999980754185203
804.081216,0.9999886880639804
804.200818,0.9999981737016677
804.32042,0.9999802091958405
804.440022,0.9999957534090168
804.559624,0.9999951024119932
804.679226,0.9999583878658089
804.798828,0.9999410157396399
804.91843,1.0
805.038032,0.9999869030857653
805.157634,0.999969340470013
805.277236,0.9999654795958428
805.396838,0.9999866150895788
805.51644,0.999965748586593
805.636042,0.9999801201976058
805.755644,0.9999988125007051
805.875246,0.9999839721284477
805.994848,0.9999940364177822
806.11445,0.9999882200693839
806.234052,0.9999855751040398
806.353654,0.999974462326092
806.473256,0.9999601227951169
806.592858,0.9999660455764645
806.71246,0.9999848631145638
806.832062,0.9999838251308146
806.951664,0.9999948750131328
807.071266,1.0
807.190868,0.9999819341631891
807.31047,1.0
807.430072,0.9999558629740672
807.549674,0.9999656545898171
807.669276,0.9999693884685424
807.788878,0.9999745153247398
807.90848,0.9999839061295077
808.028082,0.9999310253788586
808.147684,0.9999848001155194
808.267286,0.9999800041999187
808.386888,0.9999813421740594
808.50649,0.9999303284271768
808.626092,0.9999618127291524
808.745694,0.9999994834301335
808.865296,0.9999864470918415
808.984898,0.9999671615391941
809.1045,0.999991828733385
809.224102,1.0
809.343704,0.9999609427627537
809.463306,0.9999865200908548
809.582908,1.0
809.70251,0.9999501452427897
809.822112,0.9999885940650481
809.941714,0.9999898880511261
810.061316,1.0
810.180918,0.9999418456910274
810.30052,0.9999626866961586
810.420122,1.0
810.539724,0.9999854981051535
810.659326,1.0
810.778928,0.9999551590053875
810.89853,1.0
811.018132,0.9999990003604996
811.137734,0.999929474487041
811.257336,0.9999370269828837
811.376938,1.0
811.49654,0.9999715484047543
811.616142,0.9999422606669794
811.735744,1.0
811.855346,1.0
811.974948,0.999947289389253
812.09455,0.9999978060024068
812.214152,0.9999905094450356
812.333754,1.0
812.453356,0.9999901021489841
812.572958,0.9999706614303843
812.69256,0.9999992867402544
812.812162,0.9999833661383443
812.931764,0.9999412527256887
813.051366,0.9999899660503404
813.170968,0.9999838911297493
813.29057,0.9999952272113898
813.410172,0.9999671465396868
813.529774,1.0
813.649376,0.9999708414251195
813.768978,0.9999722123860829
813.88858,0.9999417596960324
814.008182,1.0
814.127784,0.9999813531738542
814.247386,0.9999492202893332
814.366988,0.9999521491448887
814.48659,1.0
814.606192,0.9999965464059637
814.725794,0.9999331252362167
814.845396,0.9999772172595306
814.964998,0.9999711524160996
815.0846,1.0
815.204202,0.9999944941151574
815.323804,0.9999743393292406
815.443406,1.0
815.563008,0.999958669854114
815.68261,0.9999899060509443
815.802212,0.9999914618364504
815.921814,0.999940655760939
816.041416,0.9999397388157781
816.161018,0.9999998050100191
816.28062,0.9999869130856344
816.400222,0.9999855801039677
816.519824,0.9999927345263937
816.639426,0.9999607177715669
816.759028,0.9999628856887531
816.87863,0.9999906738434888
816.998232,0.9999995567100982
817.117834,1.0
817.237436,0.9999983222014075
817.357038,0.9999763332800612
817.47664,0.9999996203000721
817.596242,0.9999853651070911
817.715844,0.9999249168188832
817.835446,0.9999798032039581
817.955048,0.999977678249134
818.07465,1.0
818.194252,0.9999665575592109
818.313854,1.0
818.433456,0.9999976484027651
818.553058,0.9999786022289355
818.67266,0.9999810221800811
818.792262,0.9999326572676236
818.911864,0.9999783032353782
819.031466,0.9999763052807243
819.151068,1.0
819.27067,1.0
819.390272,1.0
819.509874,0.9999954419103881
819.629476,0.9999986758008768
819.749078,0.9999997893600222
819.86868,0.9999256657629263
819.988282,0.9999885030660902
820.107884,0.9999668835483618
820.227486,0.9999798272034736
820.347088,0.9999676845221563
820.46669,0.9999420366799382
820.586292,0.9999897590524388
820.705894,0.9999930357242507
820.825496,1.0
820.945098,0.9999830381438539
821.0647,0.99995693392737
821.184302,0.9999927571262297
821.303904,0.9999953302109035
821.423506,0.9999965081060966
821.543108,0.9999698764537231
821.66271,0.9999994625601444
821.782312,0.9999884640665394
821.901914,0.9999961762073107
822.021516,0.9999607227713705
822.141118,0.9999953637107476
822.26072,0.9999637606566608
822.380322,0.999969708458798
822.499924,0.9999856801025307
822.619526,0.9999883200682109
822.739128,0.9999943112161812
822.85873,0.9999814081728302
822.978332,1.0
823.097934,0.9999954635102899
823.217536,0.9999610157599053
823.337138,0.9999969705045889
823.45674,0.9999515791723261
823.576342,0.9999908795415916
823.695944,0.9999566769384709
823.815546,0.9999881380703532
823.935148,0.9999327792594153
824.05475,0.9999763772790209
824.174352,0.9999991440003664
824.293954,0.9999736473472373
824.413556,0.9999426136466598
824.533158,1.0
824.65276,0.9999837301323558
824.772362,0.9999975344030396
824.891964,0.9999527151179652
825.011566,0.9999652336043652
825.131168,0.9999591878328391
825.25077,0.9999693274704117
825.370372,0.9999559049722143
825.489974,1.0
825.609576,0.9999967343053324
825.729178,0.9999643906340285
825.84878,1.0
825.968382,1.0
826.087984,0.9999708414251195
826.207586,1.0
826.327188,0.9999920915312721
826.44679,0.9999941994168234
826.566392,0.999974178333385
826.685994,0.9999657865852922
826.805596,0.9999803321934139
826.925198,0.9999843251228522
827.0448,0.9999738143428503
827.164402,0.9999989214005817
827.284004,1.0
827.403606,0.9999975578029822
827.523208,0.9999936994198487
827.64281,0.9999984234012428
827.762412,0.9999973494035128
827.882014,0.9999698614541751
828.001616,0.9999755232995593
828.121218,0.9999694834656389
828.24082,0.9999809981805369
828.360422,1.0
828.480024,0.9999792192159235
828.599626,0.9999989929005071
828.719228,0.9999628416903871
828.83883,0.9999971984039244
828.958432,0.9999976825026854
829.078034,0.9999582178728974
829.197636,0.9999958582085773
829.317238,1.0
829.43684,0.9999971804039751
829.556442,0.9999826621503023
829.676044,0.9999678455169665
829.795646,0.9999674165308527
829.915248,0.999956110963152
830.03485,0.9999889560609847
830.154452,0.9999783042353565
830.274054,0.9999929806246359
830.393656,0.9999743883279845
830.513258,0.9999917040344117
830.63286,0.9999990217904784
830.752462,0.9999995884400847
830.872064,0.9999930872238934
830.991666,0.9999931114237264
831.111268,0.9999755622986055
831.23087,0.9999811781771327
831.350472,0.9999760792861049
831.470074,0.9999954284104497
831.589676,0.9999761462845044
831.709278,0.9999915377358052
831.82888,0.9999767262708374
831.948482,0.999974322329677
832.068084,0.9999809481814882
832.187686,0.9999969549046364
832.307288,0.9999881910697259
832.42689,0.9999934273216001
832.546492,0.9999944651153175
832.666094,0.9999978414023297
832.785696,0.9999828001479192
832.905298,0.9999999587840008
833.0249,0.9999861500959109
833.144502,0.9999798572028689
833.264104,0.9999817741660926
833.383706,0.9999541830496286
833.503308,0.999960739770703
833.62291,0.9999978213023734
833.742512,0.9999811131783582
833.862114,0.9999786532278456
833.981716,0.9999989835005166
834.101318,0.999974240331786
834.22092,0.9999880120718558
834.340522,1.0
834.460124,0.9999755922978728
834.579726,0.9999812481758177
834.699328,0.9999957551090096
834.81893,0.9999875740772024
834.938532,0.999970935422383
835.058134,0.9999855481044296
835.177736,0.999976615273427
835.297338,0.9999933116223673
835.41694,0.9999838051311383
835.536542,0.9999767492703024
835.656144,0.9999658515830705
835.775746,0.9999777242481083
835.895348,0.9999851501102607
836.01495,0.9999781232392998
836.134552,0.9999757742934472
836.254154,0.9999979411021195
836.373756,0.9999916234350836
836.493358,0.9999863540931062
836.61296,0.9999999714730005
836.732562,0.9999891580587743
836.852164,0.9999932032230981
836.971766,0.9999781742381854
837.091368,0.9999868010871065
837.21097,0.9999694894654558
837.330572,0.9999862610943796
837.450174,0.9999907949423668
837.569776,0.9999798772024662
837.689378,0.9999747573186019
837.80898,0.9999782642362252
837.928582,0.9999845491193661
838.048184,0.999979182216693
838.167786,0.9999790392196802
838.287388,0.9999962916068761
838.40699,0.9999826231509792
838.526592,0.9999875870770409
838.646194,0.9999855441044875
838.765796,0.9999841571254997
838.885398,0.9999784572320488
839.005,0.999987197081958
839.124602,0.999974407327498
839.244204,0.9999856401031043
839.363806,0.9999831341422302
839.483408,0.9999908222421159
839.60301,0.999981185177001
839.722612,0.9999879780722639
839.842214,0.999989408056095
839.961816,0.9999876180766566
840.081418,0.999984159125468
840.20102,0.9999824301543515
840.320622,0.9999657505865246
840.440224,0.9999861290962019
840.559826,0.999996148507417
840.679428,0.999995007012465
840.79903,0.9999738353423007
840.918632,0.9999813391741154
841.038234,0.9999767282707909
841.157836,0.9999841101262453
841.277438,0.9999797412052122
841.39704,0.9999743583287533
841.516642,0.9999811541775847
841.636244,0.999966057576057
841.755846,0.9999956302095475
841.875448,0.9999673045345083
841.99505,0.9999742813307306
842.114652,0.9999946608142535
842.234254,0.9999900683493191
842.353856,0.999988186069785
842.473458,0.9999814821714571
842.59306,0.9999721413880583
842.712662,0.9999853301076039
842.832264,0.9999875690772646
842.951866,0.9999774462543396
843.071468,0.9999846301181179
843.19107,0.9999830591434979
843.310672,0.999968597493069
843.430274,0.9999899860501399
843.549876,0.999976157284242
843.669478,0.9999804001920788
843.78908,0.9999769622653727
843.908682,0.9999718373965736
844.028284,0.9999746973201182
844.147886,0.9999769042667106
844.267488,0.9999689634816427
844.38709,0.9999923862289849
844.506692,0.9999829201458623
844.626294,0.9999912541382453
844.745896,0.9999785292305002
844.865498,0.9999767422704652
844.9851,0.9999704504365969
845.104702,0.9999723953810145
845.224304,0.9999895450546533
845.343906,0.999975793292987
845.463508,0.999968393499496
845.58311,0.9999832021410856
845.702712,0.9999870780834886
845.822314,0.9999905636445227
845.941916,0.9999838881297975
846.061518,0.999979308214078
846.18112,0.9999710824181214
846.300722,0.9999638246543436
846.420324,0.9999686324919705
846.539926,0.9999720333910729
846.659528,0.9999831451420447
846.77913,0.9999903179468714
846.898732,0.9999824781535094
847.018334,0.9999887830629103
847.137936,0.9999774532541817
847.257538,0.9999816861677002
847.37714,0.9999771372613564
847.496742,0.9999710274197133
847.616344,0.9999792572151346
847.735946,0.999963506665898
847.855548,0.9999659525796266
847.97515,0.9999817261669686
848.094752,0.9999708694243035
848.214354,0.9999700164495157
848.333956,0.9999760742862245
848.453558,0.9999773422566905
848.57316,0.999967765519542
848.692762,0.9999721563876406
848.812364,0.9999835011361078
848.931966,0.9999788332240194
849.051568,0.9999707634273969
849.17117,0.9999830901429733
849.290772,0.9999647046228964
849.410374,0.9999730883621246
849.529976,0.9999793922123433
849.649578,0.9999754213020612
849.76918,0.999963121680022
849.888782,0.9999819951620891
850.008384,0.9999848251151398
850.127986,0.99998473311654
850.247588,0.9999874470787886
850.36719,0.9999763372799666
850.486792,0.9999701964441348
850.606394,0.9999764692768518
850.725996,0.9999819041637317
850.845598,0.9999645446285566
850.9652,0.9999788882228567
851.084802,0.9999695984621361
851.204404,0.9999795662087727
851.324006,0.9999776792491116
851.443608,0.9999766512725857
851.56321,0.9999677195210259
851.682812,0.9999829521453163
851.802414,0.9999709684214244
851.922016,0.9999783102352263
852.041618,0.9999852661085449
852.16122,0.9999809351817359
852.280822,0.9999791462174431
852.400424,0.9999656835888215
852.520026,0.9999616087369634
852.639628,0.9999761872835272
852.75923,0.999979123217923
852.878832,0.999972594375541
852.998434,0.999977110261974
853.118036,0.999968954481922
853.237638,0.9999708694243035
853.35724,0.9999765842741524
853.476842,0.9999757122949511
853.596444,0.9999790372197221
853.716046,0.9999781732382073
853.835648,0.9999788722231946
853.95525,0.9999742223322498
854.074852,0.9999731403607266
854.194454,0.9999770752627758
854.314056,0.9999705054349732
854.433658,0.999959225831289
854.55326,0.9999691834748389
