nu,[0]Methyliodide-PNNL(x-sec)-X=0.01-T=278.19K-P=1.0atm-L=15cm
2006.334127,1.0000473961231608
2006.462129,1.0000376977105407
2006.590132,1.0000525353799348
2006.718134,1.0000598757924837
2006.846137,1.000047770140957
2006.974139,1.0000417628720444
2007.102142,1.0000365896693857
2007.230145,1.0000669492410004
2007.358147,1.0000335355623045
2007.48615,1.0000472821177642
2007.614152,1.0000378357157527
2007.742155,1.0000153901184266
2007.870157,1.0000455870390574
2007.99816,1.0000286534105012
2008.126163,1.0000367026735266
2008.254165,1.0000266873561012
2008.382168,1.0000475271293783
2008.51017,1.0000456010396959
2008.638173,1.000035517630736
2008.766175,1.0000357606393964
2008.894178,1.0000416748683731
2009.02218,1.0000314834955948
2009.150183,1.0000540564609979
2009.278186,1.0000341645835962
2009.406188,1.000042425899953
2009.534191,1.0000620089224737
2009.662193,1.000030763473186
2009.790196,1.0000375407046347
2009.918198,1.0000385357424826
2010.046201,1.000031328490727
2010.174203,1.00002561232799
2010.302206,1.0000359046445564
2010.430209,1.0000485461783275
2010.558211,1.0000345685974803
2010.686214,1.0000440329694227
2010.814216,1.0000212012247427
2010.942219,1.0000476291342313
2011.070221,1.0000513423179718
2011.198224,1.000035972647
2011.326227,1.000019669193436
2011.454229,1.0000374287004363
2011.582232,1.000030032450965
2011.710234,1.0000222432473773
2011.838237,1.0000223282492717
2011.966239,1.0000252043176234
2012.094242,1.0000135430917068
2012.222244,1.0000335345622708
2012.350247,1.000012926083541
2012.47825,1.00002506731418
2012.606252,1.0000196901938494
2012.734255,1.0000109520599734
2012.862257,0.9999912805380148
2012.99026,0.9999841781251672
2013.118262,0.9999965396059872
2013.246265,0.9999917533340039
2013.374267,0.999970987420873
2013.50227,0.9999752793055614
2013.630273,0.9999545690320177
2013.758275,0.9999351111053754
2013.886278,0.9999372489689283
2014.01428,0.9999201741862498
2014.142283,0.9999020667957693
2014.270285,0.9999124218351914
2014.398288,0.9998825069028546
2014.526291,0.9998553504627533
2014.654293,0.9999094720978978
2014.782296,0.9999829171459136
2014.910298,1.0000026256034469
2015.038301,1.000031173485883
2015.166303,1.0000489581984136
2015.294306,1.0000387717516048
2015.422308,1.0000302084562662
2015.550311,1.0000557935564025
2015.678314,1.000036436663799
2015.806316,1.000048972199099
2015.934319,1.0000627149665013
2016.062321,1.0000074191275217
2016.190324,1.0000254843247198
2016.318326,1.0000375967067385
2016.446329,1.0000351566179795
2016.574331,1.000035808641114
2016.702334,1.0000220962441184
2016.830337,1.0000226112556305
2016.958339,1.000044411986183
2017.086342,0.9999968387049969
2017.214344,1.000024705305171
2017.342347,1.0000184611704053
2017.470349,1.0000326745338008
2017.598352,1.000007064424953
2017.726355,1.0000067251226135
2017.854357,1.000024886309659
2017.98236,1.0000282143980186
2018.110362,1.0000257003302477
2018.238365,1.0000283974031987
2018.366367,1.0000177091568052
2018.49437,1.0000309304783375
2018.622372,1.0000085714367346
2018.750375,1.0000081124329057
2018.878378,1.0000217902374038
2019.00638,1.0000102070520915
2019.134383,1.0000174101515549
2019.262385,1.000007493328075
2019.390388,1.0000084873360173
2019.51839,0.9999980276019452
2019.646393,1.0000313074900693
2019.774395,1.0000084390356085
2019.902398,1.0000028866041661
2020.030401,0.9999963103068069
2020.158403,1.000012783081703
2020.286406,1.0000064575208496
2020.414408,1.0000031383049244
2020.542411,1.0000088064387764
2020.670413,1.0000160111281768
2020.798416,1.000014324102589
2020.926419,1.0000057913167697
2021.054421,1.0000089805403247
2021.182424,0.9999846481178414
2021.310426,1.00000300670452
2021.438429,1.0000085300363806
2021.566431,1.0000050153125766
2021.694434,1.000008461335797
2021.822436,1.0000080258322068
2021.950439,0.9999905479446709
2022.078442,0.9999922855297567
2022.206444,0.9999929548248173
2022.334447,0.9999762412822428
2022.462449,0.9999999959453
2022.590452,0.9999839221292504
2022.718454,0.9999792192159235
2022.846457,0.9999739103403411
2022.974459,0.9999709704213664
2023.102462,0.99998386813012
2023.230465,0.9999711214169943
2023.358467,0.9999671835384718
2023.48647,0.9999795972081398
2023.614472,0.9999890740596885
2023.742475,0.9999852971080886
2023.870477,0.9999911505391567
2023.99848,0.99997731625728
2024.126483,0.9999847801158236
2024.254485,0.9999773242570985
2024.382488,0.999963347671713
2024.51049,0.9999797522049894
2024.638493,0.9999591598339823
2024.766495,0.999926912671009
2024.894498,0.9999514141803292
2025.0225,0.9999435295945134
2025.150503,0.9999772952577566
2025.278506,0.999975856291464
2025.406508,0.9999231639520404
2025.534511,0.9999317253308213
2025.662513,0.9999456004797076
2025.790516,0.9999607437705459
2025.918518,0.9999407057579731
2026.046521,0.9999339521812532
2026.174523,0.9999222500226862
2026.302526,0.9999662175706391
2026.430529,0.9999944556153701
2026.558531,1.0000008263603415
2026.686534,0.9999780202415585
2026.814536,0.9999696474606476
2026.942539,0.9999787442259072
2027.070541,0.9999924543284687
2027.198544,0.9999813871732208
2027.326547,0.9999965977057879
2027.454549,0.9999493592822845
2027.582552,0.9999671685389642
2027.710554,0.9999786342282514
2027.838557,0.999989668053375
2027.966559,0.9999530970999754
2028.094562,0.9999422196693476
2028.222564,0.9999713564102355
2028.350567,0.999972497378204
2028.47857,0.9999710844180635
2028.606572,0.9999704944352977
2028.734575,0.9999248768218872
2028.862577,0.9999717813981522
2028.99058,0.9999702374429137
2029.118582,0.9999790022204564
2029.246585,0.9999902509475224
2029.374587,0.9999322872926089
2029.50259,0.9999549930128449
2029.630593,0.9999780782402853
2029.758595,0.9999947403138322
2029.886598,0.9999691044772765
2030.0146,0.9999475463757395
2030.142603,0.999958598857051
2030.270605,0.999966425563634
2030.398608,0.9999807601850876
2030.526611,0.9999808901825948
2030.654613,0.9999410587371045
2030.782616,0.9999268626746646
2030.910618,0.9999907316429515
2031.038621,0.9999959385082479
2031.166623,0.9999537520694685
2031.294626,0.9999408997464888
2031.422628,0.999932683265873
2031.550631,0.9999664905614538
2031.678634,0.9999614297438515
2031.806636,0.9999509712019508
2031.934639,0.9999229149712036
2032.062641,0.9999078522458651
2032.190644,0.9999358510576314
2032.318646,0.9999690414792249
2032.446649,0.9999575359016254
2032.574651,0.9998909759435545
2032.702654,0.9998801771793276
2032.830657,0.9999264947016469
2032.958659,0.9999528261127228
2033.086662,0.9999229499685062
2033.214664,0.9999183613326174
2033.342667,0.9998569102383166
2033.470669,0.9998947655375345
2033.598672,0.9999373319637235
2033.726675,0.9999209071280062
2033.854677,0.9998859665023137
2033.98268,0.9998676387605219
2034.110682,0.9998812970457532
2034.238685,0.9999186513089843
2034.366687,0.9999070013246449
2034.49469,0.9998846366548625
2034.622692,0.9998730780552716
2034.750695,0.999866328934773
2034.878698,0.9999005459458824
2035.0067,0.9999005819423027
2035.134703,0.9998879862740059
2035.262705,0.9998456919067187
2035.390708,0.9998639292584632
2035.51871,0.9998865764329392
2035.646713,0.9998731380476581
2035.774715,0.9998815370172933
2035.902718,0.999850661152156
2036.030721,0.9998357034981488
2036.158723,0.9998482515149663
2036.286726,0.9998796972369578
2036.414728,0.9998805771314786
2036.542731,0.9998555504338433
2036.670733,0.999866898858743
2036.798736,0.9998844166802666
2036.926739,0.999896815323905
2037.054741,0.9998775474979197
2037.182744,0.9998207760625291
2037.310746,0.9998429723301353
2037.438749,0.9998753777659958
2037.566751,0.9998729280743212
2037.694754,0.9998541306399699
2037.822756,0.999841062631882
2037.950759,0.9998574801569179
2038.078762,0.9998562303358488
2038.206764,0.9999061714021783
2038.334767,0.9998891561436343
2038.462769,0.9998529508127918
2038.590772,0.9998395628714128
2038.718774,0.999841062631882
2038.846777,0.9998666488920496
2038.974779,0.9998396928505645
2039.102782,0.9998314242104954
2039.230785,0.9997886323412918
2039.358787,0.9996126850258177
2039.48679,0.9997871926466978
2039.614792,0.9998081584039528
2039.742795,0.9998520609440615
2039.870797,0.999849331351661
2039.9988,0.9997921516034716
2040.126803,0.9997803041366714
2040.254805,0.9998092281992547
2040.382808,0.9998541206414285
2040.51081,0.9998326839988836
2040.638813,0.9997357049320965
2040.766815,0.9997437228446019
2040.894818,0.9998056488886247
2041.02282,0.9998290246179569
2041.150823,0.9998044491225658
2041.278826,0.9997341653402964
2041.406828,0.9996883985578168
2041.534831,0.9997948210520801
2041.662833,0.9998201261792359
2041.790836,0.9997680669006408
2041.918838,0.9996986354194306
2042.046841,0.9996914576089967
2042.174843,0.9997539602727393
2042.302846,0.9998499712554378
2042.430849,0.9997666672263269
2042.558851,0.9997044736765092
2042.686854,0.9997843832486336
2042.814856,0.999745442405284
2042.942859,0.9997817438213459
2043.070861,0.9997073828207604
2043.198864,0.9997882824153317
2043.326867,0.9998249253273594
2043.454869,0.9997768748961093
2043.582872,0.9998065387160481
2043.710874,0.9998235255734439
2043.838877,0.9998544805889767
2043.966879,0.9998324640357173
2044.094882,0.9997643677656367
2044.222884,0.9997551799733149
2044.350887,0.9997994201188347
2044.47889,0.9998515710166717
2044.606892,0.9998124875826513
2044.734895,0.9997289867307325
2044.862897,0.9997158703724701
2044.9909,0.9997690066830653
2045.118902,0.9998059588284238
2045.246905,0.9998000599906683
2045.374907,0.999704173765212
2045.50291,0.9996527902912471
2045.630913,0.9997302163981425
2045.758915,0.9997929814313017
2045.886918,0.9997268972993337
2046.01492,0.9996843298343145
2046.142923,0.9996292887304093
2046.270925,0.9996503711344218
2046.398928,0.9997265274004502
2046.526931,0.999706832981851
2046.654933,0.9996305982456353
2046.782936,0.999595231940703
2046.910938,0.9995698625356554
2047.038941,0.9996453029198881
2047.166943,0.9996191925255791
2047.294946,0.999579178570187
2047.422948,0.9995830369532629
2047.550951,0.9995336987522356
2047.678954,0.9995395660322678
2047.806956,0.9995163869784937
2047.934959,0.9995299405125939
2048.062961,0.999562085912376
2048.190964,0.9994852925073718
2048.318966,0.9994554683112226
2048.446969,0.9994670520672281
2048.574971,0.9995363075385939
2048.702974,0.9995644948599058
2048.830977,0.999518955738909
2048.958979,0.9994668621685062
2049.086982,0.9995768195661091
2049.214984,0.9997020543946102
2049.342987,0.9997265274004502
2049.470989,0.9996286189790102
2049.598992,0.9995512207315546
2049.726995,0.9995531198806781
2049.854997,0.9996408045261463
2049.983,0.999598550602382
2050.111002,0.9995389663087081
2050.239005,0.99956116631568
2050.367007,0.9995926929720383
2050.49501,0.9997154005061215
2050.623012,0.9997437028497276
2050.751015,0.9996915575781474
2050.879018,0.9995459131286641
2051.00702,0.9996229511008091
2051.135023,0.9996893482622465
2051.263025,0.9997167201313211
2051.391028,0.9996580684719143
2051.51903,0.999527361728674
2051.647033,0.9996287689233143
2051.775036,0.9996371558438687
2051.903038,0.9996634866333286
2052.031041,0.9995778491307635
2052.159043,0.9995154474335315
2052.287046,0.99963236759336
2052.415048,0.9995921531921299
2052.543051,0.9995489417573693
2052.671053,0.9994678316518327
2052.799056,0.9994721093833066
2052.927059,0.999597421056658
2053.055061,0.9995778491307635
2053.183064,0.9994759673530946
2053.311066,0.9994114432675022
2053.439069,0.9994569275172716
2053.567071,0.9995635152871809
2053.695074,0.9995199452631651
2053.823076,0.9993848093074382
2053.951079,0.9993065605403486
2054.079082,0.9994125726030711
2054.207084,0.9995040330322982
2054.335087,0.9994619947767396
2054.463089,0.9993122865833456
2054.591092,0.9992428967474083
2054.719094,0.9993360305253518
2054.847097,0.9994332506631121
2054.9751,0.9994040176680649
2055.103102,0.9992804290154617
2055.231105,0.9992330542533496
2055.359107,0.9992955482427294
2055.48711,0.9994338103458892
2055.615112,0.9995103499177482
2055.743115,0.9994457136734546
2055.871117,0.9993649217476148
2055.99912,0.9994007496222703
2056.127123,0.9993989606965296
2056.255125,0.9995259523960875
2056.383128,0.9994268842935823
2056.51113,0.9993647618492402
2056.639133,0.9993903159329083
2056.767135,0.9993956526914445
2056.895138,0.9994826838541626
2057.02314,0.9993389685776004
2057.151143,0.9992987559865877
2057.279146,0.9993950930300356
2057.407148,0.9994620347552201
2057.535151,0.9993912653541593
2057.663153,0.9992879336396634
2057.791156,0.9994225268018662
2057.919158,0.9995397859309966
2058.047161,0.9994417059041784
2058.175164,0.9992870442737982
2058.303166,0.9992040469388279
2058.431169,0.9993598649739045
2058.559171,0.9994502211837877
2058.687174,0.9994017290354849
2058.815176,0.99916755667335
2058.943179,0.999128549933354
2059.071181,0.999260663444058
2059.199184,0.9993462437917734
2059.327187,0.999220573910442
2059.455189,0.999015864579217
2059.583192,0.9990417494156049
2059.711194,0.9990711016933855
2059.839197,0.9991806558458829
2059.967199,0.999076876341042
2060.095202,0.9990687039256189
2060.223204,0.9991066292934387
2060.351207,0.9991157411874481
2060.47921,0.9991082078831601
2060.607212,0.9990192212781612
2060.735215,0.9990867972236812
2060.863217,0.9990343964953879
2060.99122,0.999025125499206
2061.119222,0.9988353786983903
2061.247225,0.9989860144311469
2061.375228,0.999034716186446
2061.50323,0.9989142898102554
2061.631233,0.9988695394524874
2061.759235,0.9987705563858196
2061.887238,0.9989479537890569
2062.01524,0.9990291216077002
2062.143243,0.9989694314009469
2062.271245,0.999016843615244
2062.399248,0.9991439765972585
2062.527251,0.9991636899023879
2062.655253,0.9990771161195211
2062.783256,0.9989180856917689
2062.911258,0.9990656767520321
2063.039261,0.9992703962903188
2063.167263,0.999097427563757
2063.295266,0.9988632465942113
2063.423268,0.998791430908586
2063.551271,0.99911527160316
2063.679274,0.9991862212976357
2063.807276,0.9989512503227436
2063.935279,0.9985762145456213
2064.063281,0.9988465657172789
2064.191284,0.9991544376894572
2064.319286,0.9991516600439814
2064.447289,0.9987619669959691
2064.575292,0.9987394951045214
2064.703294,0.9990244661428407
2064.831297,0.999194394674355
2064.959299,0.9992697667501674
2065.087302,0.9991231746362149
2065.215304,0.998966034910654
2065.343307,0.998974426260591
2065.471309,0.9990645677897464
2065.599312,0.9990823413065023
2065.727315,0.999000100233255
2065.855317,0.9988724361783521
2065.98332,0.9987732530699623
2066.111322,0.9989082963424969
2066.239325,0.9988299850019083
2066.367327,0.9988162012432235
2066.49533,0.9987619669959691
2066.623332,0.9985565427879621
2066.751335,0.9986454182751708
2066.879338,0.9985871989443953
2067.00734,0.9986077700525753
2067.135343,0.9985446600358056
2067.263345,0.998226674203516
2067.391348,0.9982616127485341
2067.51935,0.9983235068872229
2067.647353,0.9982851720005931
2067.775356,0.9981255589629926
2067.903358,0.9977743803722905
2068.031361,0.9978116978319486
2068.159363,0.998017467818198
2068.287366,0.997923758377697
2068.415368,0.9976524597925082
2068.543371,0.9974447701716191
2068.671373,0.9978928232206847
2068.799376,0.9984524986169991
2068.927379,0.9988103082450205
2069.055381,0.9988073118185904
2069.183384,0.9987498820492825
2069.311386,0.9989922081636369
2069.439389,0.9992410981118129
2069.567391,0.9991559364222378
2069.695394,0.998866243188446
2069.823396,0.9988600502369365
2069.951399,0.9989301726737317
2070.079402,0.9991201772711871
2070.207404,0.9989622388469339
2070.335407,0.9989055992937378
2070.463409,0.998863046821582
2070.591412,0.9988016186331387
2070.719414,0.9988334809129737
2070.847417,0.9988380755575536
2070.97542,0.9988932129411021
2071.103422,0.9987392953566424
2071.231425,0.9985392679092001
2071.359427,0.998599082202768
2071.48743,0.9986548055862229
2071.615432,0.9987291082677839
2071.743435,0.9984456093185268
2071.871437,0.998257020755677
2071.99944,0.998693154667055
2072.127443,0.9988284867580546
2072.255445,0.9988855214929746
2072.383448,0.9987456873085869
2072.51145,0.9985440609091892
2072.639453,0.9987211184668771
2072.767455,0.9988680411493019
2072.895458,0.998831982663876
2073.02346,0.9985844029041527
2073.151463,0.9983620429183294
2073.279466,0.9985391680552783
2073.407468,0.9987646636569205
2073.535471,0.9986860639708289
2073.663473,0.9983373836804121
2073.791476,0.9980993086059855
2073.919478,0.9983829089030752
2074.047481,0.9985944886575551
2074.175484,0.9984947340509638
2074.303486,0.997996709270757
2074.431489,0.997831055566656
2074.559491,0.9981912377855819
2074.687494,0.9983264020295909
2074.815496,0.9981146794536933
2074.943499,0.9976001841732483
2075.071501,0.9976574480672777
2075.199504,0.9978491164722124
2075.327507,0.9979889249267837
2075.455509,0.9977577176792721
2075.583512,0.9975218756324411
2075.711514,0.9979856315687655
2075.839517,0.9984626828844246
2075.967519,0.998614061301344
2076.095522,0.998442414297689
2076.223524,0.9985050185996898
2076.351527,0.9987682592161816
2076.47953,0.9986705844568039
2076.607532,0.9986271432312336
2076.735535,0.9984212475428742
2076.863537,0.9985653301242029
2076.99154,0.998738696113245
2077.119542,0.9985283838904978
2077.247545,0.9984952332984556
2077.375548,0.998358648493154
2077.50355,0.9985105103923945
2077.631553,0.9986015787035941
2077.759555,0.9983053375647389
2077.887558,0.9983110279213806
2078.01556,0.9982901634389316
2078.143563,0.9984051730901885
2078.271565,0.9983603457042991
2078.399568,0.9982587177940548
2078.527571,0.9980901261345858
2078.655573,0.9981808566506909
2078.783576,0.998275289026311
2078.911578,0.9982410487711212
2079.039581,0.9980355320978468
2079.167583,0.9977458444330778
2079.295586,0.9978649823992981
2079.423588,0.9982180894910322
2079.551591,0.9982384533477684
2079.679594,0.997747540602455
2079.807596,0.9977365654398719
2079.935599,0.9981970273115507
2080.063601,0.9983207115853171
2080.191604,0.9979987052661716
2080.319606,0.9973454296197516
2080.447609,0.9973628833174893
2080.575612,0.9977603118527105
2080.703614,0.9979088894244711
2080.831617,0.9975344444872576
2080.959619,0.9971862659907798
2081.087622,0.9974080648794583
2081.215624,0.9975277610288692
2081.343627,0.9974125532258491
2081.471629,0.996999909293242
2081.599632,0.9970837605115078
2081.727635,0.9972581657125115
2081.855637,0.9970813675133542
2081.98364,0.9968192692761578
2082.111642,0.9966532130187667
2082.239645,0.996842993857088
2082.367647,0.9969169623514293
2082.49565,0.996570693549082
2082.623652,0.9966350740953545
2082.751655,0.9973386476938888
2082.879658,0.9981012049964735
2083.00766,0.9982129985917576
2083.135663,0.9977452457857506
2083.263665,0.9978289601236394
2083.391668,0.9981943321832154
2083.51967,0.9983925932642607
2083.647673,0.9980901261345858
2083.775676,0.9978327518808923
2083.903678,0.9978992097551902
2084.031681,0.9981481168555284
2084.159683,0.998130449790214
2084.287686,0.997872167053036
2084.415688,0.9979232594159425
2084.543691,0.9977489374499896
2084.671693,0.9978040147114553
2084.799696,0.997725789943153
2084.927699,0.9979650732765063
2085.055701,0.997873364500355
2085.183704,0.9974943444086062
2085.311706,0.9973012481958452
2085.439709,0.9976496663695316
2085.567711,0.9979195671067135
2085.695714,0.9975799330950587
2085.823716,0.9968730989700874
2085.951719,0.9970678072989657
2086.079722,0.9975809306754905
2086.207724,0.9975301550983685
2086.335727,0.9968411995413139
2086.463729,0.9966195267094685
2086.591732,0.9970258316278725
2086.719734,0.9971223483997105
2086.847737,0.9967510891699255
2086.97574,0.9961233337474695
2087.103742,0.9967387295330498
2087.231745,0.9968077062396999
2087.359747,0.9967402246422654
2087.48775,0.9966501233985953
2087.615752,0.9964601799872577
2087.743755,0.9964397527629477
2087.871757,0.9962735604730091
2087.99976,0.9958153800247739
2088.127763,0.9956960884879527
2088.255765,0.995570240456131
2088.383768,0.995482136388513
2088.51177,0.9952221504101353
2088.639773,0.9945590558476967
2088.767775,0.9945754662075033
2088.895778,0.9946010271254412
2089.02378,0.9945515966827497
2089.151783,0.9942100268772618
2089.279786,0.9936072213152255
2089.407788,0.993495248091193
2089.535791,0.9936273917465475
2089.663793,0.9939930145161555
2089.791796,0.9946025190281007
2089.919798,0.9962304227617789
2090.047801,0.9973338604798692
2090.175804,0.9978209775238889
2090.303806,0.9980133759549683
2090.431809,0.9980272484373076
2090.559811,0.9978812477310733
2090.687814,0.9976435807251279
2090.815816,0.997825767076076
2090.943819,0.9979230598313106
2091.071821,0.9980747556649963
2091.199824,0.9977442480410037
2091.327827,0.9974415783534615
2091.455829,0.9977813648173987
2091.583832,0.9981877441223636
2091.711834,0.9983827092265134
2091.839837,0.9979451141746325
2091.967839,0.9973941012642955
2092.095842,0.9978218755631728
2092.223844,0.9982139968052552
2092.351847,0.9981985246082146
2092.47985,0.9975669646402235
2092.607852,0.9973004503551658
2092.735855,0.9978273635985805
2092.863857,0.9979747535846665
2092.99186,0.9977833603821238
2093.119862,0.997193445757742
2093.247865,0.997269833701308
2093.375868,0.9977183070277893
2093.50387,0.9975759427833069
2093.631873,0.9972020216582519
2093.759875,0.9970807692647131
2093.887878,0.9970963238460391
2094.01588,0.9973592928175723
2094.143883,0.9969948246066705
2094.271885,0.9967789985911524
2094.399888,0.996811892840858
2094.527891,0.9966808206951319
2094.655893,0.9966280976742533
2094.783896,0.9966104575130403
2094.911898,0.996404977622406
2095.039901,0.9963703033325209
2095.167903,0.9962798370162111
2095.295906,0.9964601799872577
2095.423908,0.9961876853933654
2095.551911,0.995869553854962
2095.679914,0.995481837743917
2095.807916,0.9954281827188785
2095.935919,0.9955207618447339
2096.063921,0.9952394674262101
2096.191924,0.994996061622221
2096.319926,0.9944841683703403
2096.447929,0.994311143178672
2096.575932,0.9942881748565497
2096.703934,0.9944273849455085
2096.831937,0.9941252243788471
2096.959939,0.9938058632523666
2097.087942,0.9949693960850893
2097.215944,0.9968895475119205
2097.343947,0.9977328738214093
2097.471949,0.9976132528212603
2097.599952,0.9971491713516495
2097.727955,0.9974636220559251
2097.855957,0.9978674770648724
2097.98396,0.9980325379957417
2098.111962,0.9975110027032542
2098.239965,0.9969865495839677
2098.367967,0.9977373636294435
2098.49597,0.9980667710988892
2098.623972,0.9978451250837292
2098.751975,0.9971360090694589
2098.879978,0.9971950412685316
2099.00798,0.9977968305484124
2099.135983,0.9978458235755613
2099.263985,0.9975073119193721
2099.391988,0.9968920397389045
2099.51999,0.9971884598029781
2099.647993,0.9976936636899522
2099.775996,0.9975131972298742
2099.903998,0.9969271309563051
2100.032001,0.9969426831408548
2100.160003,0.9971928474418541
2100.288006,0.9972175781311299
2100.416008,0.9970375966020989
2100.544011,0.9966976647433334
2100.672013,0.9967669376382383
2100.800016,0.996907691066791
2100.928019,0.9967395269243523
2101.056021,0.9965386044893864
2101.184024,0.9962870102568613
2101.312026,0.9965016335929742
2101.440029,0.9962176710939783
2101.568031,0.9961103842283029
2101.696034,0.9957317350459901
2101.824036,0.9955861697074119
2101.952039,0.995780427518355
2102.080042,0.9958049240181778
2102.208044,0.9957497579535012
2102.336047,0.9953410865634029
2102.464049,0.9951496013598154
2102.592052,0.9951732862021763
2102.720054,0.9952236432444805
2102.848057,0.9949277077407702
2102.97606,0.9948362780856859
2103.104062,0.9950798438177905
2103.232065,0.9944804887857245
2103.360067,0.9940083221264474
2103.48807,0.9939215489876283
2103.616072,0.9940685608559833
2103.744075,0.9939234374403655
2103.872077,0.9931546369717364
2104.00008,0.992509891721928
2104.128083,0.992921570929809
2104.256085,0.9934215334786306
2104.384088,0.9939571320160145
2104.51209,0.9950193448024751
2104.640093,0.9957393026359332
2104.768095,0.9969334116170142
2104.896098,0.9973205960277336
2105.0241,0.9969184577279945
2105.152103,0.9963080321345578
2105.280106,0.9965186739166029
2105.408108,0.9971523622341032
2105.536111,0.9973835289428555
2105.664113,0.9969118780878863
2105.792116,0.9967801947266683
2105.920118,0.9971273340239165
2106.048121,0.9972135892687951
2106.176124,0.9971273340239165
2106.304126,0.9967276657945557
2106.432129,0.9970470685042581
2106.560131,0.9971455816210941
2106.688134,0.9967987350107144
2106.816136,0.9966293932916225
2106.944139,0.996752683972944
2107.072141,0.9968968248321796
2107.200144,0.9967172002090093
2107.328147,0.9963003605922458
2107.456149,0.9963294529875221
2107.584152,0.9964684506410747
2107.712154,0.9964552973443382
2107.840157,0.9959384704125742
2107.968159,0.9960808001892165
2108.096162,0.9959470355202497
2108.224164,0.9957631010896566
2108.352167,0.9955861697074119
2108.48017,0.9953894613157068
2108.608172,0.9955223546792271
2108.736175,0.9951481086365329
2108.864177,0.9947287420964497
2108.99218,0.9947082508954226
2109.120182,0.9947078530122019
2109.248185,0.9943982486499784
2109.376188,0.9938474052056713
2109.50419,0.9935904294950766
2109.632193,0.9937641242826345
2109.760195,0.9932612081817266
2109.888198,0.9927221130224269
2110.0162,0.9925432406145482
2110.144203,0.9923931794214793
2110.272205,0.9919095056515718
2110.400208,0.9911651586112972
2110.528211,0.99071527176133
2110.656213,0.9909122455359006
2110.784216,0.9905862890299046
2110.912218,0.9896400379515791
2111.040221,0.9889870910227195
2111.168223,0.988807111750764
2111.296226,0.98845713598257
2111.424228,0.9876696495002399
2111.552231,0.9864683866535051
2111.680234,0.9864545761927654
2111.808236,0.9878494217352262
2111.936239,0.9914187310894073
2112.064241,0.9951541790585103
2112.192244,0.9959643651494351
2112.320246,0.9966202243433814
2112.448249,0.9973873190074667
2112.576252,0.9974978356449213
2112.704254,0.9970297200361982
2112.832257,0.9961793174519535
2112.960259,0.9967857767113883
2113.088262,0.9974125532258491
2113.216264,0.997219772012215
2113.344267,0.9970852561382703
2113.472269,0.9968035196561256
2113.600272,0.9967458064031522
2113.728275,0.997349319274512
2113.856277,0.9975070126672235
2113.98428,0.997529257321633
2114.112282,0.9973212941523951
2114.240285,0.9971255391963306
2114.368287,0.9972613569437477
2114.49629,0.997464320280705
2114.624292,0.9974885589581864
2114.752295,0.9971943432322471
2114.880298,0.9966708539367588
2115.0083,0.997120653293159
2115.136303,0.9972674402565792
2115.264305,0.99701526321007
2115.392308,0.9968580462999409
2115.52031,0.9965283401946213
2115.648313,0.9966540103416561
2115.776316,0.9967905612945995
2115.904318,0.9965589340842791
2116.032321,0.9965082105254597
2116.160323,0.9962844199140021
2116.288326,0.9960226307690491
2116.416328,0.9960020133139835
2116.544331,0.99614126412885
2116.672333,0.9960789076374941
2116.800336,0.9954770594425637
2116.928339,0.9953226729236282
2117.056341,0.9952227475436046
2117.184344,0.9953174972591857
2117.312346,0.9952828608129588
2117.440349,0.9945811353038175
2117.568351,0.9940858577994252
2117.696354,0.9942931463098527
2117.824356,0.9944688534320726
2117.952359,0.9940445046878914
2118.080362,0.99309544671926
2118.208364,0.9930186834081687
2118.336367,0.9932674657470495
2118.464369,0.9929456992171402
2118.592372,0.9921989870786071
2118.720374,0.9915736027903683
2118.848377,0.99155139179043
2118.97638,0.9913299039506168
2119.104382,0.9912357320829761
2119.232385,0.9906129361594819
2119.360387,0.9901093375322472
2119.48839,0.9921891643572576
2119.616392,0.9953171986639814
2119.744395,0.9963764808475518
2119.872397,0.9962761507876338
2120.0004,0.9964822020005777
2120.128403,0.9968819711801495
2120.256405,0.9967872718911748
2120.384408,0.9967229811855354
2120.51241,0.9966241111698356
2120.640413,0.9962978698444578
2120.768415,0.9967357393213465
2120.896418,0.9966730466150494
2121.02442,0.9963039472799999
2121.152423,0.9961820071397417
2121.280426,0.9963104232767043
2121.408428,0.9963254676776807
2121.536431,0.9959407610736905
2121.664433,0.9960726323601431
2121.792436,0.9958798113641928
2121.920438,0.9963145081578137
2122.048441,0.9969409883397341
2122.176444,0.9968981207988942
2122.304446,0.9964745291171629
2122.432449,0.9963746873715004
2122.560451,0.9966722492769311
2122.688454,0.9968022238123924
2122.816456,0.9967762076138637
2122.944459,0.996173639246027
2123.072461,0.9958750311525708
2123.200464,0.9965202683477568
2123.328467,0.9967099242000053
2123.456469,0.9961783212731342
2123.584472,0.9956421232224285
2123.712474,0.9958037290529859
2123.840477,0.9959816950801585
2123.968479,0.9961672637551374
2124.096482,0.995581092230894
2124.224484,0.9941725458657701
2124.352487,0.9947359041691762
2124.48049,0.9955086165655258
2124.608492,0.9951406450537066
2124.736495,0.9946441937467273
2124.864497,0.9944524448313623
2124.9925,0.9946356398434429
2125.120502,0.9947836526385304
2125.248505,0.9941342709595509
2125.376508,0.9935676765347635
2125.50451,0.9937130461193664
2125.632513,0.9935016064811276
2125.760515,0.9933096805114011
2125.888518,0.9930617813542473
2126.01652,0.9923224243102363
2126.144523,0.9922534602982739
2126.272525,0.992270527204566
