nu,[0]2-Fluoroethanol-PNNL(x-sec)-X=0.01-T=298.18K-P=1.0atm-L=15cm
1071.453229,0.4483280769312285
1071.588032,0.44883946237324907
1071.722834,0.44404472040016546
1071.857637,0.4403523839427529
1071.99244,0.4396439870171498
1072.127243,0.44065192539638587
1072.262045,0.4405285601292183
1072.396848,0.4394901385467467
1072.531651,0.43742500719627714
1072.666453,0.43573108649958664
1072.801256,0.43380940514161986
1072.936059,0.43235425156735696
1073.070861,0.43257480847288665
1073.205664,0.434734403948582
1073.340467,0.4312747159202555
1073.47527,0.42890921607030935
1073.610072,0.4250876058024395
1073.744875,0.41972312973461406
1073.879678,0.41775088208282757
1074.01448,0.42088737453860475
1074.149283,0.4229336364792249
1074.284086,0.420239706813964
1074.418888,0.41997083944833746
1074.553691,0.41269766504228544
1074.688494,0.4097287186941874
1074.823296,0.40992133645360146
1074.958099,0.4139086424163692
1075.092902,0.4138548377902315
1075.227705,0.410540785237778
1075.362507,0.409347848118071
1075.49731,0.399616476729896
1075.632113,0.40376994753752254
1075.766915,0.40654526629282545
1075.901718,0.40687470136171366
1076.036521,0.4069398065222055
1076.171323,0.39036620236567077
1076.306126,0.3883337999745368
1076.440929,0.38761604657119125
1076.575732,0.39295114021286237
1076.710534,0.398913770293907
1076.845337,0.3934544397152992
1076.98014,0.3915077375067859
1077.114942,0.38262878101048037
1077.249745,0.3848814169733289
1077.384548,0.38737192536810466
1077.51935,0.3889206269553669
1077.654153,0.3871395719258871
1077.788956,0.3811546807595557
1077.923758,0.37434030083149433
1078.058561,0.3690843759387304
1078.193364,0.38017637089664735
1078.328167,0.3790716657828414
1078.462969,0.3902256958255138
1078.597772,0.3801991821632323
1078.732575,0.3664108625221595
1078.867377,0.3662643274861116
1079.00218,0.36858276236200127
1079.136983,0.37139094911588083
1079.271785,0.37444887526126686
1079.406588,0.37532611159560647
1079.541391,0.3692172702336062
1079.676194,0.3685311643872131
1079.810996,0.3665574561839461
1079.945799,0.36480219638787126
1080.080602,0.3646927721434123
1080.215404,0.36458338072130303
1080.350207,0.36932435876906106
1080.48501,0.36505764732273904
1080.619812,0.37579180464400425
1080.754615,0.36769554742812355
1080.889418,0.3535960921117087
1081.02422,0.35886823187544054
1081.159023,0.3664108625221595
1081.293826,0.37044140422218613
1081.428629,0.38379758030542427
1081.563431,0.3810365411211103
1081.698234,0.3532073502576038
1081.833037,0.3485756497099148
1081.967839,0.36356397508917987
1082.102642,0.37616402274816246
1082.237445,0.38855132780463025
1082.372247,0.3888039682669585
1082.50705,0.36840220104957816
1082.641853,0.3473577674730991
1082.776656,0.3714392330776554
1082.911458,0.3840164072859631
1083.046261,0.3978222426390848
1083.181064,0.39520130934261827
1083.315866,0.37807601715367994
1083.450669,0.3624749175669887
1083.585472,0.3889011814101618
1083.720274,0.40287457248802466
1083.855077,0.40862394327168455
1083.98988,0.41083648104086423
1084.124682,0.3903857211637549
1084.259485,0.3853204319796868
1084.394288,0.4082236879644126
1084.529091,0.42076954257097926
1084.663893,0.42602808826159605
1084.798696,0.42290403216083455
1084.933499,0.40401632234219614
1085.068301,0.4108857843767301
1085.203104,0.4261388699655415
1085.337907,0.4378976814021764
1085.472709,0.44310877381101665
1085.607512,0.4351954667368744
1085.742315,0.42491760476259316
1085.877118,0.43638080974208243
1086.01192,0.44813533730013855
1086.146723,0.4512426759718768
1086.281526,0.4495851546341294
1086.416328,0.4477142880072474
1086.551131,0.4559008168653656
1086.685934,0.4624855341649486
1086.820736,0.4618107979623513
1086.955539,0.46096645700968636
1087.090342,0.46856052347581034
1087.225145,0.47632732667468025
1087.359947,0.4774862095509372
1087.49475,0.47151234257396113
1087.629553,0.4742313481934948
1087.764355,0.47801173336655145
1087.899158,0.47636543438510237
1088.033961,0.47116355250869696
1088.168763,0.4672971164294579
1088.303566,0.4632816937847054
1088.438369,0.46089270827662077
1088.573171,0.453363974679297
1088.707974,0.45049423450804554
1088.842777,0.44848053439368507
1088.97758,0.4507240451643808
1089.112382,0.45956265120789636
1089.247185,0.4567724195411594
1089.381988,0.4509810311041595
1089.51679,0.4434811415535745
1089.651593,0.43952969443920437
1089.786396,0.4355437624099574
1089.921198,0.42715855990886054
1090.056001,0.4203447798742528
1090.190804,0.4172457092067327
1090.325607,0.41422333255171
1090.460409,0.4122521921626947
1090.595212,0.40309218350685533
1090.730015,0.38827167153694847
1090.864817,0.38762379896964644
1090.99962,0.38382828534003377
1091.134423,0.37614521501722226
1091.269225,0.36472924324415124
1091.404028,0.35462300908875194
1091.538831,0.34662908154941746
1091.673633,0.3492385730220808
1091.808436,0.35558178497828613
1091.943239,0.3524663930993807
1092.078042,0.3448312886379552
1092.212844,0.3355447327042427
1092.347647,0.34458999119986494
1092.48245,0.3505682042990016
1092.617252,0.34366085312447836
1092.752055,0.3359476280723612
1092.886858,0.3353770022739925
1093.02166,0.3358804452652514
1093.156463,0.3381045878007376
1093.291266,0.33645192764459275
1093.426069,0.33044997259435355
1093.560871,0.3242306933632805
1093.695674,0.3304169292492889
1093.830477,0.33695698423380344
1093.965279,0.3328045161383178
1094.100082,0.3310122153186728
1094.234885,0.32673690623898133
1094.369687,0.3316417363834089
1094.50449,0.3340381737071345
1094.639293,0.3339713727527112
1094.774095,0.3354776304681491
1094.908898,0.3318075987137277
1095.043701,0.3399012991954776
1095.178504,0.3451417764963077
1095.313306,0.3452453345621898
1095.448109,0.3454180003923312
1095.582912,0.3428370560289169
1095.717714,0.3479487778943264
1095.852517,0.35501330902435885
1095.98732,0.3527837556448936
1096.122122,0.3516566519545296
1096.256925,0.34697588400329366
1096.391728,0.35095404149528325
1096.526531,0.36196780774210024
1096.661333,0.3605588824819756
1096.796136,0.3591913586693746
1096.930939,0.3553329648260148
1097.065741,0.36196780774210024
1097.200544,0.3669975891583355
1097.335347,0.3677690938920104
1097.470149,0.36567877313053654
1097.604952,0.36400051373008685
1097.739755,0.3712944000210369
1097.874557,0.3724323009856732
1098.00936,0.3721679679013225
1098.144163,0.3669975891583355
1098.278966,0.37117931659588294
1098.413768,0.37412698766004965
1098.548571,0.3762166893979267
1098.683374,0.3777359018131027
1098.818176,0.37489098572795093
1098.952979,0.3755776643511385
1099.087782,0.37648766295306696
1099.222584,0.3823075077880758
1099.357387,0.38040834922909245
1099.49219,0.3861304551134511
1099.626993,0.3874339098347887
1099.761795,0.39112815912668075
1099.896598,0.39234646117929506
1100.031401,0.3936275977607503
1100.166203,0.3953436074260998
1100.301006,0.39626186936730917
1100.435809,0.398670507096846
1100.570611,0.3948536851674672
1100.705414,0.39646797912327236
1100.840217,0.3983198313705506
1100.97502,0.40202540332858694
1101.109822,0.4036811279195805
1101.244625,0.4072369810364673
1101.379428,0.40872611202806486
1101.51423,0.41091454738833016
1101.649033,0.4129123236345044
1101.783836,0.4157587977410421
1101.918638,0.41933716202762705
1102.053441,0.4169537394116384
1102.188244,0.4259343723913022
1102.323046,0.4250365983502515
1102.457849,0.4292567732769923
1102.592652,0.4262368931778709
1102.727455,0.4228406013134429
1102.862257,0.4265396288304664
1102.99706,0.4279794921866819
1103.131863,0.4345909652639636
1103.266665,0.4356962294069689
1103.401468,0.43542618146824813
1103.536271,0.43774882149811734
1103.671073,0.4452897878983394
1103.805876,0.44732494596502714
1103.940679,0.44991347161813144
1104.075482,0.442617195948273
1104.210284,0.44976952234032647
1104.345087,0.45381756541154317
1104.47989,0.46005924698465117
1104.614692,0.45419439035155196
1104.749495,0.4509900508149784
1104.884298,0.45500812638675847
1105.0191,0.4638797128090281
1105.153903,0.4732601697277402
1105.288706,0.47103635552188555
1105.423508,0.4731939179417116
1105.558311,0.46992132119689345
1105.693114,0.47930410896858583
1105.827917,0.481162609749758
1105.962719,0.48530389336930746
1106.097522,0.48650894066588424
1106.232325,0.4876389517141976
1106.367127,0.49161961586563707
1106.50193,0.49494432375604663
1106.636733,0.49974865347622743
1106.771535,0.5023340210400684
1106.906338,0.49869030857284086
1107.041141,0.5013554241411097
1107.175944,0.5071137203750777
1107.310746,0.5123178734531281
1107.445549,0.5168358291842453
1107.580352,0.513333267751191
1107.715154,0.5162727850452362
1107.849957,0.51775143867726
1107.98476,0.5242220106203508
1108.119562,0.5256182974067297
1108.254365,0.5286017321256338
1108.389168,0.527160617413553
1108.52397,0.5301846165376234
1108.658773,0.534656924713738
1108.793576,0.5402247620517929
1108.928379,0.5431335721891444
1109.063181,0.5427046661073239
1109.197984,0.542617840306996
1109.332787,0.5497948886711547
1109.467589,0.5509341428119405
1109.602392,0.5579030930790663
1109.737195,0.558528294590807
1109.871997,0.5620019271510108
1110.0068,0.567383407541642
1110.141603,0.5685079396079354
1110.276406,0.5731716748915948
1110.411208,0.5720665203762105
1110.546011,0.5770652118823283
1110.680814,0.5788163711408405
1110.815616,0.5828181863602298
1110.950419,0.5862493898440087
1111.085222,0.5860207971604402
1111.220024,0.5893588664305329
1111.354827,0.5891467354244899
1111.48963,0.5915080418305925
1111.624432,0.5792158922558613
1111.759235,0.5696062194304923
1111.894038,0.5667482938552502
1112.028841,0.5712890387158638
1112.163643,0.5752675741942922
1112.298446,0.5777523282376142
1112.433249,0.5815548421200755
1112.568051,0.5771575497030581
1112.702854,0.5696403968289698
1112.837657,0.5500918580855626
1112.972459,0.5333806204547931
1113.107262,0.5500698548513068
1113.242065,0.5710377268314979
1113.376868,0.589435488063467
1113.51167,0.5977695303918265
1113.646473,0.6085781160620845
1113.781276,0.6135460233251178
1113.916078,0.6169545010600328
1114.050881,0.6179671365759289
1114.185684,0.6162392487653378
1114.320486,0.6223454217209409
1114.455289,0.6224325561792515
1114.590092,0.6260969798454334
1114.724894,0.6252460667049332
1114.859697,0.6243775784114113
1114.9945,0.6248522857369384
1115.129303,0.6263850507073809
1115.264105,0.6334273285550097
1115.398908,0.6363859882290293
1115.533711,0.6396590365395233
1115.668513,0.6393584674316231
1115.803316,0.6391027751865087
1115.938119,0.6402157820504932
1116.072921,0.639000526922558
1116.207724,0.644306973191962
1116.342527,0.640369452277875
1116.47733,0.6436050612027121
1116.612132,0.6456227010033468
1116.746935,0.6493781930682644
1116.881738,0.6485215793428533
1117.01654,0.6488718755671669
1117.151343,0.6513032001246782
1117.286146,0.6537370974577894
1117.420948,0.6598848030691519
1117.555751,0.6602940585031295
1117.690554,0.6589813798751379
1117.825357,0.6542995531828989
1117.960159,0.6597924256632915
1118.094962,0.6608489385292562
1118.229765,0.6640419193149458
1118.364567,0.6658372551097528
1118.49937,0.6661436107034878
1118.634173,0.6659770956160651
1118.768975,0.6661835805192124
1118.903778,0.6714337013902704
1119.038581,0.672966316747018
1119.173383,0.675866302409812
1119.308186,0.6760420504946996
1119.442989,0.6785005426015611
1119.577792,0.677835937779365
1119.712594,0.6811178046872289
1119.847397,0.6846756886895157
1119.9822,0.6874061279002596
1120.117002,0.6900715438684939
1120.251805,0.6917850451606636
1120.386608,0.691300965076847
1120.52141,0.6907757759405395
1120.656213,0.6952456796381944
1120.791016,0.6956003453668832
1120.925819,0.7017416237796373
1121.060621,0.7027177228683976
1121.195424,0.7039063199016423
1121.330227,0.7023453811545475
1121.465029,0.7064732078078878
1121.599832,0.7100854244907732
1121.734635,0.7153166265318682
1121.869437,0.7154668587972757
1122.00424,0.7162256557589418
1122.139043,0.7142016025393196
1122.273845,0.716798865536889
1122.408648,0.7193839918883185
1122.543451,0.7251258884207276
1122.678254,0.7248721387685597
1122.813056,0.7250896330326987
1122.947859,0.7259893018570528
1123.082662,0.7293000794878333
1123.217464,0.7339091733898299
1123.352267,0.7353416925301723
1123.48707,0.7366002025437932
1123.621872,0.7367475373172883
1123.756675,0.7366443998818527
1123.891478,0.7402109987357813
1124.026281,0.743266959005973
1124.161083,0.7444273603397332
1124.295886,0.7456417664091539
1124.430689,0.7460594427367996
1124.565491,0.7497765876208394
1124.700294,0.7524279759222698
1124.835097,0.7549528364216758
1124.969899,0.754937737515937
1125.104702,0.7546282764874013
1125.239505,0.7590557897544515
1125.374307,0.7614886587960845
1125.50911,0.7638911299768588
1125.643913,0.7639980822215381
1125.778716,0.7638758523070366
1125.913518,0.7643037425824234
1126.048321,0.7700421695381724
1126.183124,0.7722321976676139
1126.317926,0.7753350658731449
1126.452729,0.7752420312474294
1126.587532,0.7736466764426791
1126.722334,0.7751955181209623
1126.857137,0.7810313414891036
1126.99194,0.7843421013841908
1127.126743,0.7869347057631959
1127.261545,0.7849305786116044
1127.396348,0.7840205870375683
1127.531151,0.78603811135454
1127.665953,0.7906261915251533
1127.800756,0.7938347204863198
1127.935559,0.7969526597589763
1128.070361,0.7961083375094808
1128.205164,0.7950263660778093
1128.339967,0.7972715045875944
1128.474769,0.801219770006521
1128.609572,0.8039405140824637
1128.744375,0.8058964650496347
1128.879178,0.8059770587257564
1129.01398,0.8050909713985351
1129.148783,0.8085198893163199
1129.283586,0.8100899403586844
1129.418388,0.8134913381609111
1129.553191,0.8152829891983737
1129.687994,0.8155765439111631
1129.822796,0.8157886213814565
1129.957599,0.8193040652409832
1130.092402,0.8216834955365269
1130.227205,0.8245809179125125
1130.362007,0.8272486202973993
1130.49681,0.8267193505647892
1130.631613,0.8272651654352561
1130.766415,0.831245583590518
1130.901218,0.8329014093020098
1131.036021,0.8358049554464139
1131.170823,0.836984271656138
1131.305626,0.836013932806357
1131.440429,0.8379641163513466
1131.575232,0.8406498964800114
1131.710034,0.8411796727768049
1131.844837,0.8428300017294958
1131.97964,0.8453115680495992
1132.114442,0.8470631752834938
1132.249245,0.8475207129221912
1132.384048,0.8495826925451856
1132.51885,0.8508665314653734
1132.653653,0.8521693536633489
1132.788456,0.8537387887115439
1132.923258,0.8540547305089953
1133.058061,0.8557303193214173
1133.192864,0.8572377308164254
1133.327667,0.8585932369990091
1133.462469,0.8602261148920817
1133.597272,0.8609662275537178
1133.732075,0.8624656128765972
1133.866877,0.8641663448048826
1134.00168,0.8651174507965602
1134.136483,0.8662428348237219
1134.271285,0.8679162978673118
1134.406088,0.8692365337651632
1134.540891,0.8708374013337961
1134.675694,0.8722929148095023
1134.810496,0.8726157229037965
1134.945299,0.8752812637420824
1135.080102,0.8767968108986566
1135.214904,0.8776915999105911
1135.349707,0.880046968182069
1135.48451,0.8808041341093876
1135.619312,0.8820028426688359
1135.754115,0.8843874681397677
1135.888918,0.8856264776994837
1136.02372,0.8871776809424153
1136.158523,0.8884472525535193
1136.293326,0.8887760388586796
1136.428129,0.8919903186432367
1136.562931,0.8928827551057416
1136.697734,0.8939280393012289
1136.832537,0.8954131921823196
1136.967339,0.8956191609020163
1137.102142,0.8958162187929879
1137.236945,0.8951088034459951
1137.371747,0.8947955701838074
1137.50655,0.8946434678659395
1137.641353,0.8952341274509531
1137.776156,0.8951267058010869
1137.910958,0.8959685204954607
1138.045761,0.8964524741522555
1138.180564,0.8970532985636395
1138.315366,0.8984268406021576
1138.450169,0.8990020178172191
1138.584972,0.9003245225862656
1138.719774,0.9015317661190543
1138.854577,0.9023164400392398
1138.98938,0.9035082841841715
1139.124182,0.9041771277560678
1139.258985,0.9068012335650975
1139.393788,0.9075505608135719
1139.528591,0.908119773444714
1139.663393,0.9092629069999568
1139.798196,0.9107990389175639
1139.932999,0.9121991012139214
1140.067801,0.9132971370688245
1140.202604,0.9135647723366378
1140.337407,0.9152042633378936
1140.472209,0.9156482450624778
1140.607012,0.9161300027305398
1140.741815,0.9172428599214926
1140.876618,0.9177713439976097
1141.01142,0.9190598808905047
1141.146223,0.9204422664940292
1141.281026,0.9206493893044326
1141.415828,0.9223799933861425
1141.550631,0.9219041680830411
1141.685434,0.9224233462646163
1141.820236,0.9231809667925707
1141.955039,0.9243421349090983
1142.089842,0.9240861275963782
1142.224644,0.9244872680169298
1142.359447,0.9251660907691277
1142.49425,0.9261352469308806
1142.629053,0.9267513316955698
1142.763855,0.926818060193649
1142.898658,0.9269367004981712
1143.033461,0.9283866353899891
1143.168263,0.928309582496991
1143.303066,0.9300145944509108
1143.437869,0.9302992224626776
1143.572671,0.9309702100640362
1143.707474,0.9310884507888415
1143.842277,0.9306202310652272
1143.97708,0.9311806331084191
1144.111882,0.9317124890803534
1144.246685,0.932793902666304
1144.381488,0.9334918935215342
1144.51629,0.9342838303810118
1144.651093,0.9338009304810851
1144.785896,0.9354767374614401
1144.920698,0.9351942661420428
1145.055501,0.9361215030297824
1145.190304,0.9368819423868389
1145.325107,0.9375004885666003
1145.459909,0.9373804961837401
1145.594712,0.9379618522931451
1145.729515,0.9383436804637904
1145.864317,0.9390467631520554
1145.99912,0.9401536120450501
1146.133923,0.940196860105902
1146.268725,0.940763029015429
1146.403528,0.9412862386983748
1146.538331,0.9417541742313559
1146.673133,0.9421488519095582
1146.807936,0.9428811860424583
1146.942739,0.9431622065058684
1147.077542,0.9435169021741213
1147.212344,0.9438386963005431
1147.347147,0.9450022221591453
1147.48195,0.945669629294987
1147.616752,0.9461624515408971
1147.751555,0.9469225251181838
1147.886358,0.9466555306140949
1148.02116,0.9476206642518661
1148.155963,0.9479865164331958
1148.290766,0.9474150528773644
1148.425569,0.949438995378775
1148.560371,0.9492814015861888
1148.695174,0.9496801835131975
1148.829977,0.9502834219376581
1148.964779,0.9507605839731211
1149.099582,0.9515100785753824
1149.234385,0.9517870082995685
1149.369187,0.9523363478725833
1149.50399,0.9522858753836787
1149.638793,0.9527240276536513
1149.773595,0.9536648304787645
1149.908398,0.9541952155578993
1150.043201,0.9550266816415643
1150.178004,0.9545655151350082
1150.312806,0.9552692892285605
1150.447609,0.9552196165170223
1150.582412,0.9558799013741809
1150.717214,0.9570506147038594
1150.852017,0.9571003826297789
1150.98682,0.9575292596624793
1151.121622,0.9577849541084987
1151.256425,0.9582361770765511
1151.391228,0.9592236688098801
1151.526031,0.9589532058723423
1151.660833,0.9593550914547527
1151.795636,0.9593637256894297
1151.930439,0.9599529558921639
1152.065241,0.960947982489249
1152.200044,0.9610642642300335
1152.334847,0.9607068148134537
1152.469649,0.9614824181268524
1152.604452,0.962036391528717
1152.739255,0.961962317578453
1152.874057,0.9626522918863871
1153.00886,0.9629652047268324
1153.143663,0.962981575274462
1153.278466,0.9632146450159798
1153.413268,0.9639064814706669
1153.548071,0.964094461562017
1153.682874,0.9643181574248161
1153.817676,0.9646142485468072
1153.952479,0.9647261502898142
1154.087282,0.9655590683099458
1154.222084,0.9660178178117742
1154.356887,0.9661028311202724
1154.49169,0.9660931701402662
1154.626493,0.9661347130397481
1154.761295,0.9663434206773781
1154.896098,0.9670742525230398
1155.030901,0.9673363651601318
1155.165703,0.9673412018540493
1155.300506,0.96756274835538
1155.435309,0.9678201542799127
1155.570111,0.9678269290447044
1155.704914,0.9685346691773389
1155.839717,0.9684436311972883
1155.974519,0.9687748955621353
1156.109322,0.9696122787693545
1156.244125,0.9693689366280998
1156.378928,0.9695676776303652
1156.51373,0.970009901310701
1156.648533,0.9701204887428142
1156.783336,0.9700875052069202
1156.918138,0.9702184758604434
1157.052941,0.9705862583531745
1157.187744,0.9702863935308443
1157.322546,0.9705639351259505
1157.457349,0.9707871905044138
1157.592152,0.9711357656713036
1157.726955,0.9708124312994958
1157.861757,0.9708687400534493
1157.99656,0.9707512720428607
1158.131363,0.9712212293790307
1158.266165,0.9712105460042662
1158.400968,0.970853206277879
1158.535771,0.9714902949234261
1158.670573,0.9716846124135121
1158.805376,0.9714465788437737
1158.940179,0.9716525473503789
1159.074981,0.972180297954912
1159.209784,0.9714601791910797
1159.344587,0.9718789687709827
1159.47939,0.9716603206018507
1159.614192,0.9718653625606636
1159.748995,0.9717963625694505
1159.883798,0.9717244522993331
1160.0186,0.9716331144937611
1160.153403,0.97195672219858
1160.288206,0.9715301268420667
1160.423008,0.9715505291889543
1160.557811,0.9717973343662989
1160.692614,0.9720335098127045
1160.827417,0.9719052098573926
1160.962219,0.9718993784436277
1161.097022,0.97159813633125
1161.231825,0.9711891796072852
1161.366627,0.971420350140234
1161.50143,0.9711687848486592
1161.636233,0.9709425288816332
1161.771035,0.9704008940806805
1161.905838,0.9701127278099481
1162.040641,0.9706085820938386
1162.175444,0.9704940570382627
1162.310246,0.9709211683809642
1162.445049,0.9717885882296473
1162.579852,0.971063904283548
1162.714654,0.9714116073964252
1162.849457,0.9713193276770786
1162.98426,0.9710707017546691
1163.119062,0.9713630380302997
1163.253865,0.9711862660441168
1163.388668,0.9709046628613991
1163.52347,0.9707503012920741
1163.658273,0.9704892045801087
1163.793076,0.970501821021775
1163.927879,0.9704765883024551
1164.062681,0.9703737232360399
1164.197484,0.9698430739552394
1164.332287,0.9700787744586619
1164.467089,0.970288334105572
1164.601892,0.9702495233484281
1164.736695,0.9695046577794866
1164.871497,0.9697208814262119
1165.0063,0.9695405301154586
1165.141103,0.9695095053148943
1165.275906,0.9693059296949664
1165.410708,0.9690219646604749
1165.545511,0.9688562760712961
1165.680314,0.9686789915947993
1165.815116,0.9688310861355888
1165.949919,0.9679943775873104
1166.084722,0.9679295241366269
1166.219524,0.9678240255682725
1166.354327,0.9677833778128074
1166.48913,0.9676091924819512
1166.623932,0.9675037288278443
1166.758735,0.9667967420372253
1166.893538,0.9669369377287627
1167.028341,0.9667754727428636
1167.163143,0.9664139663219723
1167.297946,0.9664777517486455
1167.432749,0.9663511514556666
1167.567551,0.9658217360977258
1167.702354,0.9656015538436262
1167.837157,0.9649065709487243
1167.971959,0.9653389459372751
1168.106762,0.9647309739326247
1168.241565,0.9642525860195642
1168.376368,0.964029869396954
1168.51117,0.9638158785198141
1168.645973,0.9631587801866646
1168.780776,0.9633774420469491
1168.915578,0.9631433697694652
1169.050381,0.9625088673802871
1169.185184,0.962034467457858
1169.319986,0.9619065253820227
1169.454789,0.9620046448516196
1169.589592,0.9613160960557905
1169.724394,0.9614497282803667
1169.859197,0.9610950187785591
1169.994,0.9610748359950847
1170.128803,0.9602361837882127
1170.263605,0.9602534681950802
1170.398408,0.9598905609778876
1170.533211,0.9594970865156633
1170.668013,0.9590222529888315
1170.802816,0.9587326719973595
1170.937619,0.9587911564741097
1171.072421,0.9582927146788415
1171.207224,0.9577552632351323
1171.342027,0.9573214983560495
1171.47683,0.9576269326282014
1171.611632,0.9568199932967116
1171.746435,0.9565310772872493
1171.881238,0.9558827690181865
1172.01604,0.9556371387113952
1172.150843,0.956132286981578
1172.285646,0.9550133113616135
1172.420448,0.9548089603793171
1172.555251,0.9546103807685536
1172.690054,0.9530299011565988
1172.824856,0.9536285919037436
1172.959659,0.9532176665414098
1173.094462,0.9528936276245232
1173.229265,0.952409680594643
1173.364067,0.9515823960893849
1173.49887,0.9513588004998146
1173.633673,0.9508480579705888
1173.768475,0.9507092442877706
1173.903278,0.9504088676285873
1174.038081,0.9502283070975315
1174.172883,0.9502539636081845
1174.307686,0.9492358371724673
1174.442489,0.9487784157463697
1174.577292,0.9481211400765817
1174.712094,0.9483231113885991
1174.846897,0.9479448059441101
1174.9817,0.9473193687891516
1175.116502,0.9466053592005266
1175.251305,0.9464122714028746
1175.386108,0.9458616197161023
1175.52091,0.946013915696374
1175.655713,0.945354773734792
1175.790516,0.9450362428515118
1175.925319,0.9438764506034761
1176.060121,0.9433301043210887
1176.194924,0.9436716516351868
1176.329727,0.9421978449236648
1176.464529,0.9419755124685244
1176.599332,0.9419302987290644
1176.734135,0.9408128907772918
1176.868937,0.9401921591333539
1177.00374,0.9398650291858877
1177.138543,0.9395511666840952
1177.273345,0.9388871387707763
1177.408148,0.9385276138500444
1177.542951,0.937473301446647
1177.677754,0.9369091123571307
1177.812556,0.936996248956369
1177.947359,0.9357368361464965
1178.082162,0.9353401678275965
1178.216964,0.9351194535932933
1178.351767,0.933973699633878
1178.48657,0.93354230344484
1178.621372,0.9332669490820892
1178.756175,0.9321001621062095
1178.890978,0.9318485290344342
1179.025781,0.9316137327906867
1179.160583,0.9307803115114941
1179.295386,0.9296389444411639
1179.430189,0.9292197718077548
1179.564991,0.9287144137217536
1179.699794,0.9279067835518808
1179.834597,0.9270525748277283
1179.969399,0.9268542068028508
1180.104202,0.9261528436677406
1180.239005,0.9250042008690226
1180.373807,0.9250236261612056
1180.50861,0.9247221176076416
1180.643413,0.9233231476090986
1180.778216,0.9227047282938051
1180.913018,0.9223098951704111
1181.047821,0.9211964174929672
1181.182624,0.9204689597068072
1181.317426,0.92026463827827
1181.452229,0.9192887552945272
1181.587032,0.9186528275322461
1181.721834,0.918854953387332
1181.856637,0.9175657862398826
1181.99144,0.9160090815511528
1182.126243,0.9164873631123496
1182.261045,0.9156400042653559
1182.395848,0.9139293574106855
1182.530651,0.9140070447077288
1182.665453,0.912878029875369
1182.800256,0.9117704683729589
1182.935059,0.9113247216078909
1183.069861,0.9109903268002613
1183.204664,0.9102208651174606
1183.339467,0.9093738438416206
1183.474269,0.9088211125918919
1183.609072,0.9074970169100445
1183.743875,0.9074870344977619
1183.878678,0.9066724769318685
1184.01348,0.9048989490724175
1184.148283,0.9049079981071534
1184.283086,0.9049441951510138
1184.417888,0.9036890039123788
1184.552691,0.9028760496931307
1184.687494,0.90176619485266
1184.822296,0.9003515327270933
1184.957099,0.8997664943888788
1185.091902,0.8988312236597926
1185.226705,0.8975019373632745
1185.361507,0.8967124830692303
1185.49631,0.895583336852066
1185.631113,0.8942677965059438
1185.765915,0.8933739756943287
1185.900718,0.8930881417579755
1186.035521,0.8927309779387983
1186.170323,0.892213344099918
1186.305126,0.8907245912698828
1186.439929,0.8897898212891713
1186.574731,0.8886960526146174
1186.709534,0.8874793726386178
1186.844337,0.8875059974191667
1186.97914,0.884927109069083
1187.113942,0.8850775594655461
1187.248745,0.883812803071857
1187.383548,0.8820293031510212
1187.51835,0.8817030126763156
1187.653153,0.8801173747557489
1187.787956,0.8786048739947053
1187.922758,0.8782183728866271
1188.057561,0.8767266699594596
1188.192364,0.8745113550395033
1188.327167,0.873087062644441
1188.461969,0.8718568773705414
1188.596772,0.8697147453548663
1188.731575,0.8677861201862019
1188.866377,0.8666587311915803
1189.00118,0.8648493059514117
1189.135983,0.8622931370021842
1189.270785,0.8604239896532321
1189.405588,0.8587220356442159
1189.540391,0.8593319447816459
1189.675194,0.8577608053537377
1189.809996,0.8554736387296348
1189.944799,0.8568263554436215
1190.079602,0.8590827746490747
1190.214404,0.8590999564763854
1190.349207,0.859142912548102
1190.48401,0.8582327035567924
1190.618812,0.8558158966321436
1190.753615,0.8551571720332539
1190.888418,0.8538156286602737
1191.02322,0.8523909465011219
1191.158023,0.8502966418236402
1191.292826,0.8462334599986104
1191.427629,0.8462503848370583
1191.562431,0.8540120288400205
1191.697234,0.8549861577008506
1191.832037,0.8548921143959801
1191.966839,0.8552940081273749
1192.101642,0.8536704923403382
1192.236445,0.8532778942183525
1192.371247,0.8526040708771843
1192.50605,0.8524932395521624
1192.640853,0.8529025345300837
1192.775656,0.8525699673964233
1192.910458,0.8513176102523696
1193.045261,0.8504156916867915
1193.180064,0.8490391335793792
1193.314866,0.8482329294100924
1193.449669,0.8474613885486639
1193.584472,0.8473258055734234
1193.719274,0.8481141851122698
1193.854077,0.847020823183541
1193.98888,0.8456159349968604
1194.123682,0.8461234567991736
1194.258485,0.8453284744500236
1194.393288,0.8432346572398791
1194.528091,0.8425771906525347
1194.662893,0.8429901546438695
1194.797696,0.8411292035105316
1194.932499,0.8403137037644451
1195.067301,0.8412049085455229
1195.202104,0.8394150489674727
1195.336907,0.8390793500921367
1195.471709,0.8385341257316904
1195.606512,0.8380311561622114
1195.741315,0.8372102879203077
1195.876118,0.8366746447601333
1196.01092,0.8352618587509213
1196.145723,0.8325516641617237
1196.280526,0.8324434394801393
1196.415328,0.833843119860781
1196.550131,0.8338181049424107
1196.684934,0.8347191149535764
1196.819736,0.8335930044440111
1196.954539,0.8323019361235539
1197.089342,0.8324351150873666
1197.224144,0.8329347260247119
1197.358947,0.8334013000998336
