nu,[0]Nitrobenzene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1693.255865,0.9923773012576342
1693.374867,0.9923766065937665
1693.49387,0.9927147669059712
1693.612872,0.9924608629442978
1693.731875,0.9925303376362897
1693.850877,0.9927526893343808
1693.969879,0.9931259352174703
1694.088882,0.9926461726855356
1694.207884,0.9927404785513984
1694.326887,0.9928545509857198
1694.445889,0.9931060728973897
1694.564891,0.9931122301741293
1694.683894,0.9936338503455842
1694.802896,0.993102696342482
1694.921898,0.9932089640162098
1695.040901,0.9936958550323719
1695.159903,0.9938122236302446
1695.278906,0.9940179640539353
1695.397908,0.9937785339669065
1695.51691,0.9939573308074608
1695.635913,0.9945241474374825
1695.754915,0.9937895649698555
1695.873917,0.9938882531734453
1695.99292,0.9938170933220711
1696.111922,0.9945108209031949
1696.230925,0.9943397797519602
1696.349927,0.9943964587347417
1696.468929,0.9939425209535655
1696.587932,0.9943531039942811
1696.706934,0.9943738861913278
1696.825937,0.9943830344731628
1696.944939,0.9945007763946286
1697.063941,0.9948739830951308
1697.182944,0.9938648970739309
1697.301946,0.9941942190635069
1697.420948,0.994283601141465
1697.539951,0.9950035241206675
1697.658953,0.9945904844104301
1697.777956,0.9953401907568281
1697.896958,0.994891890987997
1698.01596,0.9944561243122152
1698.134963,0.9944935165654594
1698.253965,0.9948389641472629
1698.372967,0.9949412388496068
1698.49197,0.9943597661823962
1698.610972,0.9946567263425237
1698.729975,0.9945766596987787
1698.848977,0.9946875611789778
1698.967979,0.9955902516190756
1699.086982,0.9945976454876977
1699.205984,0.9946203225725326
1699.324986,0.9946078898962049
1699.443989,0.9955236488591295
1699.562991,0.9955971212155118
1699.681994,0.9947071567169484
1699.800996,0.9946363360886344
1699.919998,0.9957819211901167
1700.039001,0.9946617991047636
1700.158003,0.9944889419058048
1700.277006,0.9949512878068664
1700.396008,0.9949239270226642
1700.51501,0.9958883759673983
1700.634013,0.9944177390466572
1700.753015,0.9956734864432781
1700.872017,0.9954869147142357
1700.99102,0.9947253600244761
1701.110022,0.9953557181849175
1701.229025,0.9944647761181321
1701.348027,0.9950629276042338
1701.467029,0.9954839282579713
1701.586032,0.9962869106281653
1701.705034,0.9948558765534085
1701.824036,0.994841351763642
1701.943039,0.996593315960589
1702.062041,0.9962408832361352
1702.181044,0.9950378523344079
1702.300046,0.9965818552033548
1702.419048,0.9959142694017866
1702.538051,0.9958741348654461
1702.657053,0.9958767241415628
1702.776056,0.9968215619631138
1702.895058,0.9958217532636003
1703.01406,0.99582573655858
1703.133063,0.9950219318561347
1703.252065,0.9950813364386757
1703.371067,0.9948306075350618
1703.49007,0.9947460505271452
1703.609072,0.9941695633526062
1703.728075,0.9948902991622448
1703.847077,0.994920842763271
1703.966079,0.994931488473243
1704.085082,0.9947026805448146
1704.204084,0.9944883452126188
1704.323086,0.9948657256753394
1704.442089,0.9949594464408767
1704.561091,0.994762662924902
1704.680094,0.9945470217559272
1704.799096,0.9946445916044844
1704.918098,0.9947591812616747
1705.037101,0.9945854120118942
1705.156103,0.9944158496547479
1705.275106,0.9943601639263822
1705.394108,0.9945786488540873
1705.51311,0.9941512708009325
1705.632113,0.9944034195343157
1705.751115,0.9939575295989468
1705.870117,0.9936273917465475
1705.98912,0.9940800921181704
1706.108122,0.9942830045714832
1706.227125,0.9938801033231837
1706.346127,0.9941846748448162
1706.465129,0.9939035591704
1706.584132,0.9939615054370169
1706.703134,0.9938076521045304
1706.822136,0.9935190922632762
1706.941139,0.9936020545711083
1707.060141,0.9938554554022567
1707.179144,0.994638822682583
1707.298146,0.9932189954774052
1707.417148,0.993739578611905
1707.536151,0.9936809497063366
1707.655153,0.9944293738022673
1707.774155,0.9938097391027911
1707.893158,0.9941425223082428
1708.01216,0.9941146867073185
1708.131163,0.994103055633526
1708.250165,0.9942416432588143
1708.369167,0.9934647482552514
1708.48817,0.993476967946806
1708.607172,0.9936626661450713
1708.726175,0.9934147782351708
1708.845177,0.9933326262300429
1708.964179,0.993214724644907
1709.083182,0.9934324611756011
1709.202184,0.9931005115189534
1709.321186,0.993211844326382
1709.440189,0.9930119309040801
1709.559191,0.9929930638566304
1709.678194,0.9929177978350083
1709.797196,0.9930577098092904
1709.916198,0.992743158954309
1710.035201,0.9927314446541479
1710.154203,0.9931992306160563
1710.273205,0.9921724957193133
1710.392208,0.9916836735690933
1710.51121,0.9924653290282297
1710.630213,0.9925768884007318
1710.749215,0.9922701302964345
1710.868217,0.9919773545821654
1710.98722,0.9919037525931229
1711.106222,0.992227165929978
1711.225225,0.9915364194774552
1711.344227,0.9913458644905525
1711.463229,0.9909028319142827
1711.582232,0.9907652050693355
1711.701234,0.9900141925966977
1711.820236,0.9909750713638253
1711.939239,0.9903049034379072
1712.058241,0.9901941935385016
1712.177244,0.9905875767929175
1712.296246,0.9900498337491681
1712.415248,0.9901052780922851
1712.534251,0.9899815226673988
1712.653253,0.9899320248287217
1712.772255,0.9897993828246074
1712.891258,0.9893520945983251
1713.01026,0.9898033420300572
1713.129263,0.9893382437659567
1713.248265,0.9891908433492393
1713.367267,0.9876894030907652
1713.48627,0.9871917330549912
1713.605272,0.9873793173042109
1713.724274,0.9877664458688356
1713.843277,0.9869597702544198
1713.962279,0.9871196706887865
1714.081282,0.9873260002606496
1714.200284,0.9871453361338738
1714.319286,0.9872351704468612
1714.438289,0.9868186450979626
1714.557291,0.9869222664957261
1714.676294,0.9863342360753664
1714.795296,0.9862198279397818
1714.914298,0.9855464697752883
1715.033301,0.9852035592736944
1715.152303,0.9850163883792304
1715.271305,0.9851572557945488
1715.390308,0.9844609957716223
1715.50931,0.9850794314454433
1715.628313,0.9844806851884312
1715.747315,0.9841568443177485
1715.866317,0.9851385379845085
1715.98532,0.9847327445060555
1716.104322,0.9832813343860163
1716.223324,0.983396385032471
1716.342327,0.9830768331373312
1716.461329,0.9831043596740286
1716.580332,0.982450812603331
1716.699334,0.9824134801817727
1716.818336,0.9815581705819377
1716.937339,0.9798791806193948
1717.056341,0.9803388517395573
1717.175344,0.9795147333555984
1717.294346,0.9797527843578291
1717.413348,0.9796802853342836
1717.532351,0.979973253536162
1717.651353,0.9800330337279051
1717.770355,0.979900738198501
1717.889358,0.9801349624636152
1718.00836,0.9794177661969496
1718.127363,0.9793208086375745
1718.246365,0.9785650647279898
1718.365367,0.9785425579903294
1718.48437,0.97865705416751
1718.603372,0.9786453103533231
1718.722374,0.9784075284345805
1718.841377,0.978433945794481
1718.960379,0.9783879604796919
1719.079382,0.9782558870201863
1719.198384,0.978391874039361
1719.317386,0.9781208970223015
1719.436389,0.977646623407894
1719.555391,0.9776358693541839
1719.674393,0.9775459309914315
1719.793396,0.9773895361543934
1719.912398,0.9772507566938344
1720.031401,0.9769527406627978
1720.150403,0.9769781417642679
1720.269405,0.9764956337515279
1720.388408,0.9759840840771618
1720.50741,0.9757889067787268
1720.626413,0.9756845029514059
1720.745415,0.9754893855632047
1720.864417,0.975499140505835
1720.98342,0.9748701464326038
1721.102422,0.9754113495338425
1721.221424,0.9747804625046559
1721.340427,0.9752709004120891
1721.459429,0.9747102808379259
1721.578432,0.9753225911396031
1721.697434,0.9748691715629448
1721.816436,0.9750037127917518
1721.935439,0.9751519246199096
1722.054441,0.9752006834351009
1722.173443,0.9746050178119011
1722.292446,0.9748964682819008
1722.411448,0.9750349134097683
1722.530451,0.9752835790162052
1722.649453,0.9755079200376073
1722.768455,0.9751441234357175
1722.887458,0.9747210027099853
1723.00646,0.9741314748535042
1723.125463,0.9741305007225164
1723.244465,0.9740369886830967
1723.363467,0.9743497047447067
1723.48247,0.9745475178121169
1723.601472,0.9746206116169362
1723.720474,0.9742113569095617
1723.839477,0.9742055116589561
1723.958479,0.9736328471979517
1724.077482,0.9739736783364409
1724.196484,0.9740418588802157
1724.315486,0.9749510640127909
1724.434489,0.9748711213032376
1724.553491,0.9743360639443261
1724.672493,0.9739093981949387
1724.791496,0.974246429149707
1724.910498,0.9743574995735239
1725.029501,0.9746459520822629
1725.148503,0.9746235354831569
1725.267505,0.9747317246999859
1725.386508,0.9745338742423728
1725.50551,0.9743711406740054
1725.624512,0.9751577755490102
1725.743515,0.9753420977864917
1725.862517,0.9747902103580202
1725.98152,0.9751216953788021
1726.100522,0.9753030848828435
1726.219524,0.9749149914907681
1726.338527,0.9742493518933786
1726.457529,0.9738879724238627
1726.576532,0.9735997442439004
1726.695534,0.9746011193996267
1726.814536,0.9735861139428933
1726.933539,0.974274682705827
1727.052541,0.973754558910675
1727.171543,0.9746956602933677
1727.290546,0.9757469487578392
1727.409548,0.9753411224448816
1727.528551,0.9746966349895153
1727.647553,0.974245454903765
1727.766555,0.9747268510535466
1727.885558,0.9756786488619503
1728.00456,0.9760084839842612
1728.123562,0.9752982083796103
1728.242565,0.9751558252354093
1728.361567,0.9748331020708867
1728.48057,0.9745231544287152
1728.599572,0.973540356470847
1728.718574,0.9732872688809769
1728.837577,0.9742581201770029
1728.956579,0.9747775381676549
1729.075582,0.9753528266085758
1729.194584,0.9748681966942606
1729.313586,0.9751070686630721
1729.432589,0.9745046386646813
1729.551591,0.9741636217225947
1729.670593,0.9747629166142443
1729.789596,0.9772790973767165
1729.908598,0.9760894960503862
1730.027601,0.9782959963337894
1730.146603,0.9775635269765527
1730.265605,0.9765757096765636
1730.384608,0.9769556715254161
1730.50361,0.9774765276941773
1730.622612,0.9782529522569273
1730.741615,0.9782275180108153
1730.860617,0.9783771982713189
1730.97962,0.978130678280178
1731.098622,0.9783507824435809
1731.217624,0.9778216378168063
1731.336627,0.9779145352849588
1731.455629,0.9776563999230106
1731.574631,0.9775723250878869
1731.693634,0.9776524893052321
1731.812636,0.9772185079509706
1731.931639,0.9781345908107162
1732.050641,0.9778949771898346
1732.169643,0.9779301820426971
1732.288646,0.9779507187921551
1732.407648,0.9779311599733681
1732.526651,0.9777854590855177
1732.645653,0.9777267937179512
1732.764655,0.9781795860367758
1732.883658,0.9776143616016443
1733.00266,0.977975167865737
1733.121662,0.9779849476663146
1733.240665,0.9776153392164947
1733.359667,0.9784407948560732
1733.47867,0.9779507187921551
1733.597672,0.9778343495807242
1733.716674,0.9782695826984741
1733.835677,0.9792698852795442
1733.954679,0.9797782582613818
1734.073681,0.9798047126314872
1734.192684,0.9795891793042436
1734.311686,0.980246704218495
1734.430689,0.9809272315468918
1734.549691,0.9799242560984315
1734.668693,0.9799085774357635
1734.787696,0.9807398923371304
1734.906698,0.9805241532929813
1735.025701,0.9807908921375152
1735.144703,0.9807663726717064
1735.263705,0.980708509162709
1735.382708,0.9806025983630056
1735.50171,0.980216317041668
1735.620712,0.9808713202881796
1735.739715,0.9811773998860439
1735.858717,0.9828654943379417
1735.97772,0.9808723011599904
1736.096722,0.982827163331122
1736.215724,0.9823172083781102
1736.334727,0.9827033349098966
1736.453729,0.9819793493735087
1736.572731,0.9819233781457896
1736.691734,0.9824036560960913
1736.810736,0.9826630448991162
1736.929739,0.9831427014917166
1737.048741,0.9825510276970995
1737.167743,0.9828055413713711
1737.286746,0.9826935079256824
1737.405748,0.9829893431925422
1737.52475,0.9828301118170347
1737.643753,0.9830119522074383
1737.762755,0.9828723744204823
1737.881758,0.9828822031933703
1738.00076,0.9830424260502989
1738.119762,0.9831859607222783
1738.238765,0.9822847924450996
1738.357767,0.9829510073557114
1738.47677,0.9828143866610471
1738.595772,0.9827986617566602
1738.714774,0.9827534540580044
1738.833777,0.9827613161170851
1738.952779,0.982278898754026
1739.071781,0.9826178434386924
1739.190784,0.9819057036840536
1739.309786,0.9812892604855639
1739.428789,0.9815306873379287
1739.547791,0.9821767470605357
1739.666793,0.9816936349563049
1739.785796,0.9815473735014454
1739.904798,0.9805672973048875
1740.0238,0.981897848469845
1740.142803,0.9812666910921217
1740.261805,0.9813049612393374
1740.380808,0.9816602579401289
1740.49981,0.98129514823879
1740.618812,0.9815051678718124
1740.737815,0.9815856545954884
1740.856817,0.9816406249313009
1740.97582,0.9813697295041084
1741.094822,0.9821963907919136
1741.213824,0.9817545018485264
1741.332827,0.9817358486901968
1741.451829,0.9819783673946503
1741.570831,0.9816101945436014
1741.689834,0.9817014885367988
1741.808836,0.9811558142206895
1741.927839,0.9812431409741381
1742.046841,0.9813520650079582
1742.165843,0.9815944889061342
1742.284846,0.9809144795757697
1742.403848,0.9814796490691936
1742.52285,0.9813206622443249
1742.641853,0.9812931856504562
1742.760855,0.9810027658517543
1742.879858,0.9808154122163184
1742.99886,0.9801682876188634
1743.117862,0.9797282908443904
1743.236865,0.9795411806104353
1743.355867,0.9799810933535497
1743.474869,0.9802849345854469
1743.593872,0.9805329780500722
1743.712874,0.9793952398473812
1743.831877,0.9794853483543748
1743.950879,0.9795382419913014
1744.069881,0.9798056924366897
1744.188884,0.9794334370065749
1744.307886,0.9797811976005655
1744.426889,0.9792855537230559
1744.545891,0.9798821202613462
1744.664893,0.9782558870201863
1744.783896,0.9782627348353627
1744.902898,0.9784143773112505
1745.0219,0.978213822921429
1745.140903,0.9787255625590675
1745.259905,0.9789653796982944
1745.378908,0.9790476162440757
1745.49791,0.97897027453743
1745.616912,0.9790955907526375
1745.735915,0.9800163733079457
1745.854917,0.9795166923870241
1745.973919,0.9795245285519077
1746.092922,0.9795206104616297
1746.211924,0.9795813426221559
1746.330927,0.9793452919638308
1746.449929,0.9795529351751299
1746.568931,0.9790711136688335
1746.687934,0.9789203483265578
1746.806936,0.9788547628603577
1746.925939,0.9793648790655405
1747.044941,0.9791347553595545
1747.163943,0.9782461045102288
1747.282946,0.9790016020874533
1747.401948,0.978497546067944
1747.52095,0.9781297001499888
1747.639953,0.9776133839877715
1747.758955,0.9770953861758036
1747.877958,0.9782206704421558
1747.99696,0.9773768301730125
1748.115962,0.9773836718347695
1748.234965,0.9772341435721825
1748.353967,0.9773602149081297
1748.472969,0.9762222532491339
1748.591972,0.9757811004986977
1748.710974,0.9759079602874702
1748.829977,0.9761578247065847
1748.948979,0.9762710655820945
1749.067981,0.9769996355198172
1749.186984,0.9762632554448105
1749.305986,0.9751168197825142
1749.424988,0.9759450454945755
1749.543991,0.9756445007068364
1749.662993,0.9761714910117946
1749.781996,0.9760563095716938
1749.900998,0.9753684323786473
1750.02,0.9755742568315954
1750.139003,0.9761353733348083
1750.258005,0.9758845387774825
1750.377008,0.9754962140128032
1750.49601,0.9759499252320023
1750.615012,0.9753928168942619
1750.734015,0.9754708514409538
1750.853017,0.9751070686630721
1750.972019,0.9759382139031677
1751.091022,0.9756981626300647
1751.210024,0.975031013277915
1751.329027,0.9754503667681633
1751.448029,0.9767524858777786
1751.567031,0.9768023015248466
1751.686034,0.9764946572563824
1751.805036,0.9764175172255305
1751.924038,0.9765024692448884
1752.043041,0.9762671605056423
1752.162043,0.9766079372067342
1752.281046,0.9763296436033525
1752.400048,0.976443880854403
1752.51905,0.9763140224540244
1752.638053,0.9759167434986371
1752.757055,0.9761636816711039
1752.876058,0.9761841813236646
1752.99506,0.9760924243232667
1753.114062,0.9758064711371275
1753.233065,0.9759967719527257
1753.352067,0.9761509916257276
1753.471069,0.9760924243232667
1753.590072,0.9759216230945535
1753.709074,0.9762212770273688
1753.828077,0.9766841155967549
1753.947079,0.9763765085509952
1754.066081,0.9765884052433104
1754.185084,0.9759665165217568
1754.304086,0.976593288197544
1754.423088,0.9767456486343079
1754.542091,0.9765835223134915
1754.661093,0.9765903584220741
1754.780096,0.9760924243232667
1754.899098,0.9762456828643662
1755.0181,0.9760387407162416
1755.137103,0.9758972253589492
1755.256105,0.975960660740225
1755.375108,0.9754649986334035
1755.49411,0.9757693911957477
1755.613112,0.9753781861117397
1755.732115,0.975499140505835
1755.851117,0.9756523058940628
1755.970119,0.9751782540773205
1756.089122,0.9751294963835692
1756.208124,0.9751314466445121
1756.327127,0.9737389789623724
1756.446129,0.9737565064217404
1756.565131,0.9738860246498657
1756.684134,0.9741071218710464
1756.803136,0.9737857195551278
1756.922138,0.9736211636738866
1757.041141,0.9736873721640796
1757.160143,0.9731928645945774
1757.279146,0.9734138044505654
1757.398148,0.973189945020363
1757.51715,0.9730537079648766
1757.636153,0.9730459235663504
1757.755155,0.9728435510617188
1757.874157,0.9726441385742295
1757.99316,0.9721909919970066
1758.112162,0.9718556439556311
1758.231165,0.9715787045628417
1758.350167,0.9722473807097993
1758.469169,0.9712571652293268
1758.588172,0.9714893234336169
1758.707174,0.9712027763509767
1758.826177,0.9708551479862332
1758.945179,0.9709221393026181
1759.064181,0.9710648753479378
1759.183184,0.9706561430795959
1759.302186,0.9700865351199001
1759.421188,0.9698692600717471
1759.540191,0.9695919171252985
1759.659193,0.969416436869741
1759.778196,0.9693524574962501
1759.897198,0.9693747528591682
1760.0162,0.9690287478379686
1760.135203,0.9686654301838471
1760.254205,0.9683961786219571
1760.373207,0.9680669798881818
1760.49221,0.9680747244549991
1760.611212,0.9674688993205414
1760.730215,0.967322822545818
1760.849217,0.9670877916573488
1760.968219,0.9667822401948588
1761.087222,0.9666343338272346
1761.206224,0.9663801424250726
1761.325227,0.9649914864631957
1761.444229,0.965420037814545
1761.563231,0.9652038079447242
1761.682234,0.9655465161236471
1761.801236,0.965395902615291
1761.920238,0.9649364835160661
1762.039241,0.9650696539393392
1762.158243,0.9646036378484322
1762.277246,0.9648525376936964
1762.396248,0.9650117514971934
1762.51525,0.9648515728416411
1762.634253,0.9650725491526438
1762.753255,0.964475354095657
1762.872257,0.9642053388004156
1762.99126,0.9642853711648333
1763.110262,0.9644618515352178
1763.229265,0.9646383642044654
1763.348267,0.9638814202279463
1763.467269,0.9635894083996434
1763.586272,0.9634429539403875
1763.705274,0.9632502846171739
1763.824276,0.9634554787802
1763.943279,0.9630952138048859
1764.062281,0.9622519118177907
1764.181284,0.962866987285125
1764.300286,0.9624944298555581
1764.419288,0.9624953923504692
1764.538291,0.9617911035244269
1764.657293,0.9618555456871514
1764.776296,0.9619565458218627
1764.895298,0.9617824474434475
1765.0143,0.9613035990277726
1765.133303,0.9615766480210183
1765.252305,0.9616699254797599
1765.371307,0.9614074254229921
1765.49031,0.9613035990277726
1765.609312,0.9608730314697426
1765.728315,0.9607221862454618
1765.847317,0.9605973004790005
1765.966319,0.9608451665558732
1766.085322,0.9610450431369606
1766.204324,0.9605070085765414
1766.323326,0.9599894347975826
1766.442329,0.9604330523842309
1766.561331,0.9601862528048726
1766.680334,0.960246746444329
1766.799336,0.959956795711667
1766.918338,0.9595364267026788
1767.037341,0.959653497287897
1767.156343,0.9593090435155223
1767.275346,0.9594001822036754
1767.394348,0.9591948925314622
1767.51335,0.9595086005497856
1767.632353,0.959025130059906
1767.751355,0.9584115503431205
1767.870357,0.9598550456841684
1767.98936,0.9589925237597943
1768.108362,0.9599807949315489
1768.227365,0.9590059497491086
1768.346367,0.9594654236342487
1768.465369,0.9590174578895543
1768.584372,0.9589867698219136
1768.703374,0.9591383017022487
1768.822376,0.9590222529888315
1768.941379,0.9589014237973538
1769.060381,0.9586722737415887
1769.179384,0.9585016452632478
1769.298386,0.9596621342082386
1769.417388,0.9594836536504824
1769.536391,0.9596314255112858
1769.655393,0.9597283531800272
1769.774395,0.9599577556689428
1769.893398,0.9602515476900643
1770.0124,0.960191053748139
1770.131403,0.9606155520010986
1770.250405,0.960459944886191
1770.369407,0.9606904829364231
1770.48841,0.9607414008813324
1770.607412,0.960479154277182
1770.726415,0.9604176855783276
1770.845417,0.9607875175753665
1770.964419,0.9606318826042923
1771.083422,0.9606770333638093
1771.202424,0.9610354327345813
1771.321426,0.9611353856170455
1771.440429,0.9612968699261313
1771.559431,0.9612218916944661
1771.678434,0.9622711570484787
1771.797436,0.9621325999782122
1771.916438,0.962542555780189
1772.035441,0.9619296114156632
1772.154443,0.9609057017082034
1772.273445,0.9611449970189586
1772.392448,0.9615429934272963
1772.51145,0.9610008360817464
1772.630453,0.9616218431855533
1772.749455,0.9619161444953721
1772.868457,0.9614872255509617
1772.98746,0.9615766480210183
1773.106462,0.9610162122181324
1773.225465,0.9609604748942218
1773.344467,0.961395888603108
1773.463469,0.9606847188108179
1773.582472,0.9612872570054967
1773.701474,0.961067147427151
1773.820476,0.9621075848558107
1773.939479,0.9627418227126514
1774.058481,0.9629478715091468
1774.177484,0.9634015267840582
1774.296486,0.9635961535491101
1774.415488,0.9637358851216689
1774.534491,0.9642930854786598
1774.653493,0.9641870190730164
1774.772495,0.964797542666421
1774.891498,0.9649297289843224
1775.0105,0.9653437726440716
1775.129503,0.9653659758061778
1775.248505,0.9657116386954818
1775.367507,0.9649162200626793
1775.48651,0.9657415762203105
1775.605512,0.9658275310455272
1775.724514,0.9649413082105455
1775.843517,0.9656189348280239
1775.962519,0.965285853755297
1776.081522,0.9657628227686986
1776.200524,0.9658198044561852
1776.319526,0.965347634026885
1776.438529,0.9658497453342045
1776.557531,0.9655764485295969
1776.676534,0.9660951023285386
1776.795536,0.9660641877798996
1776.914538,0.9659134935210637
1777.033541,0.9663414879924694
1777.152543,0.9672231934260835
1777.271545,0.9667542039164212
1777.390548,0.9670046256834545
1777.50955,0.9674282664800655
1777.628553,0.9679217807314076
1777.747555,0.9679498508700638
1777.866557,0.9681134482184474
1777.98556,0.9686392765703076
1778.104562,0.969064602564947
1778.223564,0.9692002811065823
1778.342567,0.9691954351172918
1778.461569,0.970122428985732
1778.580572,0.9701903399326164
1778.699574,0.9704727064038657
1778.818576,0.971272705468292
1778.937579,0.9710668174796306
1779.056581,0.9709600060044468
1779.175584,0.9719878253113375
1779.294586,0.972143355805495
1779.413588,0.9725021428959344
1779.532591,0.9731821595319449
1779.651593,0.9735491183734838
1779.770595,0.9736377153743582
1779.889598,0.9745445941739489
1780.0086,0.9746625212042854
1780.127603,0.9752094602807475
1780.246605,0.9748311524066322
1780.365607,0.9749120667501807
1780.48461,0.9752172619876366
1780.603612,0.9761353733348083
1780.722614,0.9759938439668019
1780.841617,0.9777346155635883
1780.960619,0.977257597473074
1781.079622,0.977519537607607
1781.198624,0.9786316094148849
1781.317626,0.9787921181601863
1781.436629,0.9788772767788125
1781.555631,0.9790182452561554
1781.674633,0.9797713998375784
1781.793636,0.9806987021266527
1781.912638,0.9798684020076905
1782.031641,0.9807614688521026
1782.150643,0.9812627660332075
1782.269645,0.9815022233607256
1782.388648,0.9810714384488768
1782.50765,0.9815071308841111
1782.626653,0.9818300998556546
1782.745655,0.9825805046700827
1782.864657,0.9827062830243235
1782.98366,0.9824812690505943
1783.102662,0.9828871176166722
1783.221664,0.983229221856288
1783.340667,0.9834583409563191
1783.459669,0.9835458726437666
1783.578672,0.9839826639717196
1783.697674,0.9838449160413437
1783.816676,0.9846835090997256
1783.935679,0.9848597832239179
1784.054681,0.9848016782108224
1784.173683,0.9854331384479403
1784.292686,0.985196662872917
1784.411688,0.9852902610017306
1784.530691,0.9850784463665044
1784.649693,0.9856854416248118
1784.768695,0.9850429841807584
1784.887698,0.9861932003639013
1785.0067,0.9856716421252257
1785.125703,0.9855178893420831
1785.244705,0.9856883986855722
1785.363707,0.985635172949151
1785.48271,0.9857228983832674
1785.601712,0.9854370801883776
1785.720714,0.9859042880839106
1785.839717,0.9859525985776242
1785.958719,0.9859447109883859
1786.077722,0.9858816125460543
1786.196724,0.9859693599142709
1786.315726,0.9853355853961897
1786.434729,0.9859082317089501
1786.553731,0.9858441497565751
1786.672733,0.9856696707839128
1786.791736,0.9861162802941946
1786.910738,0.9857347271290203
1787.029741,0.9858392205481493
1787.148743,0.9859220345208135
1787.267745,0.9861803799356296
1787.386748,0.9862839343120324
1787.50575,0.9863628401829702
1787.624752,0.9858727396514695
1787.743755,0.9861133219497913
1787.862757,0.9856282735270884
1787.98176,0.9855356288237461
1788.100762,0.9856982556188436
1788.219764,0.9857840150975657
1788.338767,0.98585992338916
1788.457769,0.9854538327611373
1788.576772,0.9854429928285966
1788.695774,0.9852400124797677
1788.814776,0.9851523300205843
1788.933779,0.9848489498258862
1789.052781,0.9851011034313261
1789.171783,0.9845308949837147
1789.290786,0.9850410140967601
1789.409788,0.9847071417875352
1789.528791,0.9848075870386181
1789.647793,0.9850311637358711
1789.766795,0.9844354001184771
1789.885798,0.9848814503774866
1790.0048,0.9845456630578997
1790.123802,0.9841460186520022
1790.242805,0.9837858871172667
1790.361807,0.9834632582603172
1790.48081,0.9835999691544024
1790.599812,0.9831849775368092
1790.718814,0.9836147232645953
1790.837817,0.9840279282153319
1790.956819,0.9840663060528954
1791.075822,0.9837681791306709
1791.194824,0.9830542226301908
1791.313826,0.9831476172175133
1791.432829,0.9823014914285121
1791.551831,0.9808850525827895
1791.670833,0.9811057765501358
1791.789836,0.981184268151882
1791.908838,0.9808144314013966
1792.027841,0.9811401158532493
1792.146843,0.9811666069940062
1792.265845,0.9805486667032299
1792.384848,0.9793531267575056
1792.50385,0.978925242940536
1792.622852,0.9790857998456847
1792.741855,0.9785386438279258
1792.860857,0.9784672131141792
1792.97986,0.9783683929161586
1793.098862,0.9780592773468293
1793.217864,0.9778900877271725
1793.336867,0.9777091947940552
1793.455869,0.9776720425505501
1793.574871,0.977695506961143
1793.693874,0.9774423166144054
1793.812876,0.9766665354408961
1793.931879,0.9762671605056423
1794.050881,0.9758835628934316
1794.169883,0.9756932841514477
1794.288886,0.97545914586097
1794.407888,0.9750183379571321
1794.526891,0.974332166607865
1794.645893,0.9738831029961742
1794.764895,0.9733476145623444
1794.883898,0.9731296091142042
1795.0029,0.9724126768142908
1795.121902,0.9727501625635365
1795.240905,0.9716680939155087
1795.359907,0.9710910944535286
1795.47891,0.9706930287138555
1795.597912,0.9703523752489575
1795.716914,0.9686121550502667
1795.835917,0.9688436810215751
1795.954919,0.9688252731665109
1796.073921,0.9682034869558681
1796.192924,0.9671603259617255
1796.311926,0.9679014545874374
1796.430929,0.9666623666293893
1796.549931,0.9663501851049984
1796.668933,0.9657473706871513
1796.787936,0.9651372111795907
1796.906938,0.9652115296060743
1797.025941,0.9635200324598023
1797.144943,0.9633167511798826
1797.263945,0.9627293071503075
1797.382948,0.9623981852248843
1797.50195,0.9620181130109244
1797.620952,0.9612795667382018
1797.739955,0.9603629433304185
1797.858957,0.9601920139396728
1797.97796,0.9597801799104081
1798.096962,0.9588947115108802
1798.215964,0.9585054792774969
1798.334967,0.9573416023186059
1798.453969,0.9570573140816102
1798.572971,0.9566190821945234
1798.691974,0.9556925672728532
1798.810976,0.9548385599158793
1798.929979,0.9541141124115095
1799.048981,0.953507488762784
1799.167983,0.9519954724803807
1799.286986,0.951127648397411
1799.405988,0.950220705301482
1799.52499,0.9496013633290488
1799.643993,0.9494247539006556
1799.762995,0.9494807716136421
1799.881998,0.9491997668959943
1800.001,0.9482007855974132
1800.120002,0.9474207373847351
1800.239005,0.9470257452988193
1800.358007,0.9464094321703193
1800.47701,0.9455788493680809
1800.596012,0.945025847510015
1800.715014,0.9439972745217192
1800.834017,0.943728273632928
1800.953019,0.9428057585647142
1801.072021,0.9427793603730508
1801.191024,0.9427671043210305
1801.310026,0.9412561180206699
1801.429029,0.9398528110199266
1801.548031,0.9400455005961924
1801.667033,0.9400661818246981
1801.786036,0.9401301084985445
1801.905038,0.9392984614106402
1802.02404,0.9383990443741571
1802.143043,0.9375998688854522
1802.262045,0.9374714265019191
1802.381048,0.93604942444911
1802.50005,0.9364604403578342
1802.619052,0.9354234168070579
1802.738055,0.9353018196668583
1802.857057,0.9354804793758738
1802.97606,0.9353354911384492
1803.095062,0.9351839790616943
1803.214064,0.934873549514802
1803.333067,0.9345912603306609
1803.452069,0.9343781978133554
1803.571071,0.93429317326603
1803.690074,0.9343950167722862
1803.809076,0.93411847677726
1803.928079,0.9336356623430516
1804.047081,0.9338410847844071
1804.166083,0.9333397467431895
1804.285086,0.9331764265784407
1804.404088,0.9327426004124822
1804.52309,0.933028996350336
