nu,[0]4-Methylvalericacid-HITRAN(x-sec)-X=0.01-T=323.1K-P=1.0atm-L=15cm
1223.398468,0.7237060335916982
1223.534471,0.723076683149612
1223.670473,0.7233298042823286
1223.806476,0.7240245343114984
1223.942479,0.7248576414707578
1224.078482,0.7255320726392094
1224.214484,0.727653722392453
1224.350487,0.7318497834106208
1224.48649,0.7304532844054038
1224.622492,0.7309136149634796
1224.758495,0.7300005437331837
1224.894498,0.7324501463481816
1225.030501,0.7345406067563754
1225.166503,0.7358566119157026
1225.302506,0.7363866194561001
1225.438509,0.7397818008359374
1225.574511,0.739685635452714
1225.710514,0.7395820867123316
1225.846517,0.7389093731445197
1225.98252,0.7424423904017142
1226.118522,0.7428657031969287
1226.254525,0.7463952450358817
1226.390528,0.7468656221935013
1226.526531,0.7476053852817813
1226.662533,0.7507068872560607
1226.798536,0.7509246238236413
1226.934539,0.7503841526874456
1227.070541,0.7504817089683159
1227.206544,0.7523527368866921
1227.342547,0.756759331602558
1227.47855,0.7564415594201146
1227.614552,0.7572968215143355
1227.750555,0.7578801646251773
1227.886558,0.7588432838855304
1228.02256,0.7578801646251773
1228.158563,0.7602408408860227
1228.294566,0.7619609281529103
1228.430569,0.765634788768876
1228.566571,0.7658951488557642
1228.702574,0.7648312941491652
1228.838577,0.7664008065026771
1228.974579,0.7663088439237618
1229.110582,0.7684037252796462
1229.246585,0.7700113684674164
1229.382588,0.7725797803568039
1229.51859,0.7729275194934021
1229.654593,0.7724175556371208
1229.790596,0.7729120610975967
1229.926599,0.7724252798512982
1230.062601,0.7756142367446012
1230.198604,0.7775790251728923
1230.334607,0.778715119696839
1230.470609,0.7791591138413763
1230.606612,0.7795409953604899
1230.742615,0.7812266237337394
1230.878618,0.7800010602535503
1231.01462,0.7812969372939382
1231.150623,0.7822741691081958
1231.286626,0.7832604557913968
1231.422628,0.7854566583162954
1231.558631,0.7849776758592244
1231.694634,0.7867930702637359
1231.830637,0.7872416701526088
1231.966639,0.7864548219721171
1232.102642,0.7876432658025727
1232.238645,0.7861560259146141
1232.374647,0.7895437752671994
1232.51065,0.7921298092735738
1232.646653,0.792153573524314
1232.782656,0.7905629439597677
1232.918658,0.7890623004290419
1233.054661,0.790144056614421
1233.190664,0.7928906190207249
1233.326667,0.794891223083056
1233.462669,0.7946527914826594
1233.598672,0.7947561030606592
1233.734675,0.7940570253292816
1233.870677,0.7944382641914467
1234.00668,0.7942793924263145
1234.142683,0.7953285335050939
1234.278686,0.7953842084510397
1234.414688,0.7959013762478582
1234.550691,0.7968171893221307
1234.686694,0.7976702400154382
1234.822696,0.7966897087705553
1234.958699,0.7963153525880273
1235.094702,0.7975107219197765
1235.230705,0.7981410043188607
1235.366707,0.79898748233753
1235.50271,0.799171270593307
1235.638713,0.7995869477207019
1235.774715,0.8005950622536122
1235.910718,0.7980053318806105
1236.046721,0.7983325811481972
1236.182724,0.7998108634127977
1236.318726,0.7981968761446542
1236.454729,0.8004669772907219
1236.590732,0.8023663338754126
1236.726735,0.8017728024220673
1236.862737,0.8005950622536122
1236.99874,0.7995389739430664
1237.134743,0.7985880884531531
1237.270745,0.8007792202952935
1237.406748,0.801524291374519
1237.542751,0.8020053502525754
1237.678754,0.8015723842747741
1237.814756,0.8002988968745522
1237.950759,0.800362923347327
1238.086762,0.7977021474631835
1238.222764,0.8004989966101956
1238.358767,0.8001628576257473
1238.49477,0.801412085828298
1238.630773,0.8001148492945541
1238.766775,0.7995469693727829
1238.902778,0.7997308863253775
1239.038781,0.799650917235266
1239.174783,0.8004989966101956
1239.310786,0.7993311208319166
1239.446789,0.8007551972790317
1239.582792,0.7989794925026559
1239.718794,0.7991153305622893
1239.854797,0.7974867969569951
1239.9908,0.797973412305731
1240.126803,0.7983245978623023
1240.262805,0.7977340561872522
1240.398808,0.7963312790543432
1240.534811,0.7976702400154382
1240.670813,0.7980212921468502
1240.806816,0.7974230005651282
1240.942819,0.7960446513899588
1241.078822,0.7942555644019639
1241.214824,0.7949786659268635
1241.350827,0.7966180099232625
1241.48683,0.7972236697323792
1241.622832,0.7961162986326614
1241.758835,0.7949468674162009
1241.894838,0.7944700423575735
1242.030841,0.7928985479665598
1242.166843,0.7932157708260886
1242.302846,0.7948355826448783
1242.438849,0.7937712162488842
1242.574851,0.7929302645428057
1242.710854,0.7925101228499815
1242.846857,0.7903653279268111
1242.98286,0.7892911616794437
1243.118862,0.7896543191336269
1243.254865,0.7894648248372601
1243.390868,0.7880529468086201
1243.526871,0.7905866612038434
1243.662873,0.7879505065842939
1243.798876,0.787525128173246
1243.934879,0.7853781165776162
1244.070881,0.7861717491923647
1244.206884,0.786352589490516
1244.342887,0.785315288841433
1244.47889,0.7842558284981342
1244.614892,0.7850640281528579
1244.750895,0.7839421888988367
1244.886898,0.784247985979062
1245.0229,0.7825871413661177
1245.158903,0.7815391768896968
1245.294906,0.7816955003569003
1245.430909,0.7831429755342677
1245.566911,0.7816876834409814
1245.702914,0.780929814014139
1245.838917,0.779930863317037
1245.974919,0.7798450756404809
1246.110922,0.7775012711581406
1246.246925,0.7771903328414865
1246.382928,0.7777267792238656
1246.51893,0.7795409953604899
1246.654933,0.7771747891902667
1246.790936,0.7762349763967515
1246.926939,0.774916497961081
1247.062941,0.7750482449639122
1247.198944,0.7741342274112674
1247.334947,0.7753195593268934
1247.470949,0.7746995517155436
1247.606952,0.7761806418501351
1247.742955,0.7738710665138352
1247.878958,0.7737008336055087
1248.01496,0.7709050999188634
1248.150963,0.7724793515133738
1248.286966,0.7719696833503698
1248.422968,0.773902021975601
1248.558971,0.7729661668355523
1248.694974,0.7722785329895198
1248.830977,0.7704349912056476
1248.966979,0.7711749639272816
1249.102982,0.7710670069894937
1249.238985,0.7715066404671158
1249.374987,0.7715297860135112
1249.51099,0.7700036683922321
1249.646993,0.7707894728261242
1249.782996,0.7697650042498839
1249.918998,0.7702038953743938
1250.055001,0.7680426603856615
1250.191004,0.7679812194305016
1250.327007,0.7685651070064431
1250.463009,0.7675896488675729
1250.599012,0.7693263632220306
1250.735015,0.7686265946744776
1250.871017,0.7659794019559738
1251.00702,0.7660943074839663
1251.143023,0.7647395199004323
1251.279026,0.7650990319534999
1251.415028,0.7670371832318835
1251.551031,0.7669834925082546
1251.687034,0.7666614270798754
1251.823036,0.7649842757056406
1251.959039,0.7645101324542996
1252.095042,0.7629063457415853
1252.231045,0.763936964819689
1252.367047,0.7649919255866471
1252.50305,0.7649689761731224
1252.639053,0.7632649960002926
1252.775056,0.7627461522298871
1252.911058,0.7608416684459608
1253.047061,0.761816169329085
1253.183064,0.7618618796705413
1253.319066,0.7627614073054819
1253.455069,0.7637612795223642
1253.591072,0.7624258661107438
1253.727075,0.7607960193153417
1253.863077,0.759990002799091
1253.99908,0.7606438753263847
1254.135083,0.7603320752608821
1254.271085,0.7604309248557505
1254.407088,0.7602788538783839
1254.543091,0.7609938519974979
1254.679094,0.7604233205845233
1254.815096,0.7608644940383964
1254.951099,0.7607351580682788
1255.087102,0.7597164556395264
1255.223104,0.7586156650448979
1255.359107,0.7593746601442428
1255.49511,0.7599672034409991
1255.631113,0.7605602091018254
1255.767115,0.7596784707663742
1255.903118,0.7582212874461368
1256.039121,0.7580924007829478
1256.175124,0.7566155609881945
1256.311126,0.7595493364030758
1256.447129,0.7593746601442428
1256.583132,0.7596252951345893
1256.719134,0.7594126298264842
1256.855137,0.7575543462103679
1256.99114,0.7571605203539354
1257.127143,0.757766491126209
1257.263145,0.7578119584796835
1257.399148,0.7582591994583016
1257.535151,0.7595873148193484
1257.671153,0.7588205189284898
1257.807156,0.7567517640470799
1257.943159,0.7570318140058249
1258.079162,0.7580848198968444
1258.215164,0.7583956983987401
1258.351167,0.7585246366269068
1258.48717,0.7575846489902679
1258.623172,0.7574937442867804
1258.759175,0.7589039937766044
1258.895178,0.7581757955336611
1259.031181,0.7584867113432154
1259.167183,0.7582440344259632
1259.303186,0.759990002799091
1259.439189,0.7583881144796758
1259.575192,0.7586156650448979
1259.711194,0.7607351580682788
1259.847197,0.7610319026413559
1259.9832,0.759154473421419
1260.119202,0.7598684141259964
1260.255205,0.7579635360286292
1260.391208,0.7594354125471181
1260.527211,0.7606134501798786
1260.663213,0.7599672034409991
1260.799216,0.7588964047746117
1260.935219,0.7598988094704643
1261.071221,0.7587294659295075
1261.207224,0.7587294659295075
1261.343227,0.75976963765277
1261.47923,0.7607427654578964
1261.615232,0.7613820578460937
1261.751235,0.7608340600673184
1261.887238,0.7596556807541031
1262.02324,0.7582137052711734
1262.159243,0.7592911335256752
1262.295246,0.760172422289226
1262.431249,0.7600584049773949
1262.567251,0.7604461336263347
1262.703254,0.7598988094704643
1262.839257,0.7599596038069629
1262.97526,0.7601268133121717
1263.111262,0.7602332385156259
1263.247265,0.7602864567049368
1263.383268,0.7611232319493217
1263.51927,0.7610090720267376
1263.655273,0.7600356035672683
1263.791276,0.7593366923604381
1263.927279,0.7593746601442428
1264.063281,0.7590937434927748
1264.199284,0.759518955037251
1264.335287,0.7583501960219211
1264.471289,0.7584791265140262
1264.607292,0.7609481937361396
1264.743295,0.7591165166466751
1264.879298,0.7604005082270928
1265.0153,0.7596025067175632
1265.151303,0.7585398072713453
1265.287306,0.7578801646251773
1265.423308,0.7578953223800468
1265.559311,0.7588281071716202
1265.695314,0.7589495293822855
1265.831317,0.7574331472111527
1265.967319,0.7573043945204156
1266.103322,0.7554965981946472
1266.239325,0.7560558725833135
1266.375328,0.7565399032150474
1266.51133,0.7582516169042198
1266.647333,0.7578953223800468
1266.783336,0.7581530506009708
1266.919338,0.7562978491767303
1267.055341,0.7568501481712355
1267.191344,0.7564264307402135
1267.327347,0.7574785945633924
1267.463349,0.7585246366269068
1267.599352,0.7560483120623903
1267.735355,0.7569939633613986
1267.871357,0.75491508972353
1268.00736,0.7561163594725635
1268.143363,0.7562978491767303
1268.279366,0.7575240446425549
1268.415368,0.7557988572817124
1268.551371,0.7563507918791456
1268.687374,0.7570545253009127
1268.823376,0.7559122356134669
1268.959379,0.758039336172176
1269.095382,0.7555570403401564
1269.231385,0.754424554356475
1269.367387,0.7542963130830515
1269.50339,0.7547263845402299
1269.639393,0.7564339950423423
1269.775396,0.7568652853255701
1269.911398,0.7570696665428306
1270.047401,0.7545905460168466
1270.183404,0.7540700581290666
1270.319406,0.7537383402867668
1270.455409,0.7558668822399449
1270.591412,0.7567290618346934
1270.727415,0.7555872632262236
1270.863417,0.7553077476523999
1270.99942,0.7532636346803531
1271.135423,0.7530150986916021
1271.271425,0.7537911038172889
1271.407428,0.7541002215346558
1271.543431,0.7553228539584155
1271.679434,0.755247325449508
1271.815436,0.7540021948777271
1271.951439,0.752390355463993
1272.087442,0.75334649823758
1272.223444,0.7535348584061794
1272.359447,0.7542359717916887
1272.49545,0.7533615653182151
1272.631453,0.7533389648102649
1272.767455,0.7524505491001435
1272.903458,0.7527064257834087
1273.039461,0.7516909577037791
1273.175464,0.7522925510752058
1273.311466,0.7520292947548729
1273.447469,0.7519766545466688
1273.583472,0.751164958154707
1273.719474,0.752254937388002
1273.855477,0.752119543685071
1273.99148,0.7518262742542899
1274.127483,0.7511349121573048
1274.263485,0.7502565982239253
1274.399488,0.7497690898924518
1274.535491,0.7505642664968832
1274.671493,0.7507369161321245
1274.807496,0.7510297606303813
1274.943499,0.7504216728330758
1275.079502,0.7486377929108913
1275.215504,0.748405751163418
1275.351507,0.7487201475975361
1275.48751,0.75098470019657
1275.623512,0.751450455079786
1275.759515,0.7502265885601936
1275.895518,0.7491844980228037
1276.031521,0.7482336376344649
1276.167523,0.7492369427732102
1276.303526,0.7483758155320881
1276.439529,0.7494617475750764
1276.575532,0.7492968841262542
1276.711534,0.7482934987198872
1276.847537,0.7488324640431986
1276.98354,0.7480690443401116
1277.119542,0.7491320569434013
1277.255545,0.7490346761058903
1277.391548,0.7487276348364482
1277.527551,0.7497840854242046
1277.663553,0.7487276348364482
1277.799556,0.7481513364609726
1277.935559,0.7474857779889749
1278.071561,0.7485704185414214
1278.207564,0.7483458810981595
1278.343567,0.7491770062152826
1278.47957,0.7471718998812361
1278.615572,0.749506716628989
1278.751575,0.7501140630115368
1278.887578,0.7504141686538685
1279.02358,0.7493868051475028
1279.159583,0.7477773542960747
1279.295586,0.7482336376344649
1279.431589,0.748450656855645
1279.567591,0.75016657283377
1279.703594,0.7503541379216374
1279.839597,0.7501440681741565
1279.9756,0.7485180204460782
1280.111602,0.7485479617657185
1280.247605,0.7485180204460782
1280.383608,0.7502115841784668
1280.51961,0.7510823345536913
1280.655613,0.7509246238236413
1280.791616,0.751179981604104
1280.927619,0.748884884150364
1281.063621,0.748652765816478
1281.199624,0.7495292021677693
1281.335627,0.7505717721770765
1281.471629,0.7511198896092875
1281.607632,0.7504591948547602
1281.743635,0.7524054034215814
1281.879638,0.75089458743942
1282.01564,0.7516608906668157
1282.151643,0.7495891669025001
1282.287646,0.7512025173415865
1282.423648,0.7519089796931737
1282.559651,0.7514279119042829
1282.695654,0.7518488293808429
1282.831657,0.7518939416639606
1282.967659,0.7521345862263696
1283.103662,0.7511198896092875
1283.239665,0.7517510953858706
1283.375668,0.7516458575993336
1283.51167,0.7518939416639606
1283.647673,0.7538363326403691
1283.783676,0.7533917003835251
1283.919678,0.7540700581290666
1284.055681,0.7529096839569889
1284.191684,0.7524054034215814
1284.327687,0.752412927513236
1284.463689,0.7527365346426133
1284.599692,0.755073638539415
1284.735695,0.7543491156730364
1284.871697,0.7555494848075307
1285.0077,0.7540625174661887
1285.143703,0.7545905460168466
1285.279706,0.7543264855390199
1285.415708,0.7553304072247213
1285.551711,0.7561239206739641
1285.687714,0.7568047385246482
1285.823716,0.7564869472753019
1285.959719,0.7550207852346045
1286.095722,0.7560709938519774
1286.231725,0.7560709938519774
1286.367727,0.7580924007829478
1286.50373,0.7578422715642804
1286.639733,0.7588129307612413
1286.775736,0.7582137052711734
1286.911738,0.7569788236335291
1287.047741,0.7586080789261781
1287.183744,0.759002657708812
1287.319746,0.7601116109279298
1287.455749,0.7602256362212522
1287.591752,0.7603016625861292
1287.727755,0.7609634128522049
1287.863757,0.7608797114804511
1287.99976,0.7620295077224783
1288.135763,0.7608264517647593
1288.271765,0.7607960193153417
1288.407768,0.7612906974808836
1288.543771,0.7626775081652156
1288.679774,0.7632420983938784
1288.815776,0.7645254228098516
1288.951779,0.7652138054160875
1289.087782,0.7631734096960607
1289.223784,0.7635932705225368
1289.359787,0.7638911299768588
1289.49579,0.7655429181065737
1289.631793,0.7672059499758557
1289.767795,0.767367080143426
1289.903798,0.766431463148066
1290.039801,0.7666460940046651
1290.175804,0.7676817651523035
1290.311806,0.7687957111274337
1290.447809,0.7690648367205598
1290.583812,0.7700113684674164
1290.719814,0.7708896819710449
1290.855817,0.7706507432070558
1290.99182,0.770319434623927
1291.127823,0.7706122116331928
1291.263825,0.7728270454468226
1291.399828,0.7730357369211744
1291.535831,0.7737240449786857
1291.671833,0.772386659552821
1291.807836,0.7742193868599665
1291.943839,0.774870004366025
1292.079842,0.7757305876062093
1292.215844,0.7764290594002153
1292.351847,0.7763126037756954
1292.48785,0.776700857132834
1292.623852,0.7792292413173111
1292.759855,0.7789955076067254
1292.895858,0.779743702370053
1293.031861,0.7810860155965793
1293.167863,0.779135739418579
1293.303866,0.7806721496924657
1293.439869,0.7800712635080722
1293.575872,0.7824384639340615
1293.711874,0.7844126953499962
1293.847877,0.7850640281528579
1293.98388,0.7842009325115213
1294.119882,0.7838089300540467
1294.255885,0.7842950422698953
1294.391888,0.7864626865596597
1294.527891,0.7868560162271621
1294.663893,0.7884786103187009
1294.799896,0.7894174583687781
1294.935899,0.7879032309721814
1295.071901,0.7882815153040247
1295.207904,0.7877614211538729
1295.343907,0.7887546261322622
1295.47991,0.7919001249347233
1295.615912,0.7927003481055831
1295.751915,0.7920585207987687
1295.887918,0.793207838708041
1296.02392,0.7923991791990193
1296.159923,0.7942317370924432
1296.295926,0.7940173234705699
1296.431929,0.7963710966137266
1296.567931,0.7960287306561389
1296.703934,0.7962357250342126
1296.839937,0.7971917814233603
1296.97594,0.7976463102671858
1297.111942,0.7975904769796549
1297.247945,0.7982048581533255
1297.383948,0.7988995985481699
1297.51995,0.7975505984527774
1297.655953,0.8010835742225896
1297.791956,0.8020053502525754
1297.927959,0.8023823813625643
1298.063961,0.802358310252192
1298.199964,0.8009393921560047
1298.335967,0.8017567671263723
1298.471969,0.8031128816568276
1298.607972,0.8052278484978967
1298.743975,0.806146331681127
1298.879978,0.8068802587291166
1299.01598,0.8057191873285882
1299.151983,0.8046563396351176
1299.287986,0.8052439532159134
1299.423988,0.8069206037506702
1299.559991,0.8096445133951305
1299.695994,0.8095554573968268
1299.831997,0.808681609465659
1299.967999,0.8095392664495888
1300.104002,0.8104464583606508
1300.240005,0.8101142434214392
1300.376008,0.8104383539365894
1300.51201,0.8108517829125248
1300.648013,0.8125319845118512
1300.784016,0.8120446115476545
1300.920018,0.8125807378935087
1301.056021,0.812913964302791
1301.192024,0.8133693236115069
1301.328027,0.8148917472691334
1301.464029,0.8152503785310236
1301.600032,0.8148021141068481
1301.736035,0.816612984122158
1301.872037,0.8175771561930679
1302.00804,0.8165149964434417
1302.144043,0.8166619823711382
1302.280046,0.8180351276205674
1302.416048,0.8179615077720245
1302.552051,0.819295872241296
1302.688054,0.8190501203442512
1302.824056,0.821256331191203
1302.960059,0.8218642857917438
1303.096062,0.8209278943504739
1303.232065,0.8215520366942288
1303.368067,0.821987574681048
1303.50407,0.8219053800333808
1303.640073,0.8249603123887919
1303.776076,0.8245891637629208
1303.912078,0.8255049659108599
1304.048081,0.8251500750825145
1304.184084,0.8248200810556868
1304.320086,0.824111040717025
1304.456089,0.8254719463726186
1304.592092,0.8273478960882633
1304.728095,0.8282833276301265
1304.864097,0.828018319368868
1305.0001,0.8268847109703914
1305.136103,0.8265126965599748
1305.272105,0.8285815633072743
1305.408108,0.8291534818751713
1305.544111,0.8295266849063994
1305.680114,0.8298917569577197
1305.816116,0.8315365704645071
1305.952119,0.8300411509190252
1306.088122,0.8320855657495292
1306.224124,0.8315698325925638
1306.360127,0.8342267759300477
1306.49613,0.8334096341545049
1306.632133,0.833843119860781
1306.768135,0.8322686447119416
1306.904138,0.8361477057371551
1307.040141,0.8364153158183204
1307.176144,0.8344353586957896
1307.312146,0.8354289278290223
1307.448149,0.8340265855276336
1307.584152,0.836892208449825
1307.720154,0.8365742498265786
1307.856157,0.8385425111148747
1307.99216,0.8368419964236938
1308.128163,0.8361309829502689
1308.264165,0.8374698633416746
1308.400168,0.837871945368045
1308.536171,0.8382826032242334
1308.672173,0.8402380789342747
1308.808176,0.8417602870399059
1308.944179,0.8399944452199798
1309.080182,0.8388360523604862
1309.216184,0.8404733785367834
1309.352187,0.8401960680806081
1309.48819,0.8420296934344829
1309.624192,0.842063375295853
1309.760195,0.8424592381027144
1309.896198,0.842012853009019
1310.032201,0.842551913715971
1310.168203,0.8411628493515843
1310.304206,0.841482551973989
1310.440209,0.8436395070315311
1310.576212,0.8436141982259542
1310.712214,0.8435129705959463
1310.848217,0.8432852528371663
1310.98422,0.8436395070315311
1311.120222,0.8453115680495992
1311.256225,0.8430491660200687
1311.392228,0.8444160125157534
1311.528231,0.8443315751364412
1311.664233,0.8445426844177859
1311.800236,0.8454214656966379
1311.936239,0.8458442821247846
1312.072241,0.8460219280762028
1312.208244,0.8468514359581915
1312.344247,0.844204934898426
1312.48025,0.844297802548892
1312.616252,0.8447622940637514
1312.752255,0.8465635554124317
1312.888258,0.8470970584881647
1313.02426,0.8452354934318839
1313.160263,0.8429058598432154
1313.296266,0.8450749139436663
1313.432269,0.8461742257296342
1313.568271,0.8463519409764853
1313.704274,0.846224997706322
1313.840277,0.8461149956069116
1313.97628,0.8468344990988415
1314.112282,0.8468514359581915
1314.248285,0.8456413038554412
1314.384288,0.8455651995628388
1314.52029,0.8470885875599345
1314.656293,0.847427490771082
1314.792296,0.846995412940001
1314.928299,0.845455283231612
1315.064301,0.845810449030166
1315.200304,0.8461234567991736
1315.336307,0.8463096244373587
1315.472309,0.8462588473832193
1315.608312,0.8463180875759186
1315.744315,0.8456920438558574
1315.880318,0.8459034932969002
1316.01632,0.8465804868528537
1316.152323,0.8451763290181222
1316.288326,0.8458527406098982
1316.424328,0.8458865753962138
1316.560331,0.8440783136550218
1316.696334,0.8443231318629062
1316.832337,0.8450664632367805
1316.968339,0.8453200212075453
1317.104342,0.8453031149761842
1317.240345,0.8433948870461043
1317.376348,0.8432599546590557
1317.51235,0.8441796091302675
1317.648353,0.8443062455691325
1317.784356,0.8452439458290801
1317.920358,0.844525793733005
1318.056361,0.8435973261107114
1318.192364,0.8440867544803625
1318.328367,0.8434201892722472
1318.464369,0.842880573046724
1318.600372,0.8447960852313328
1318.736375,0.8435382763646488
1318.872377,0.8433358514702803
1319.00838,0.8407844112243408
1319.144383,0.840952584923395
1319.280386,0.8403893354011566
1319.416388,0.8419539141721917
1319.552391,0.8415667044367394
1319.688394,0.8413310987458331
1319.824396,0.8410703265270042
1319.960399,0.8399608461141576
1320.096402,0.8393478984496118
1320.232405,0.8379724960344084
1320.368407,0.8403137037644451
1320.50441,0.8389870564398706
1320.640413,0.8383832031724966
1320.776416,0.8376876338150782
1320.912418,0.8375117378816964
1321.048421,0.8377462740018279
1321.184424,0.8366244457874319
1321.320426,0.8360640951471806
1321.456429,0.8345271516337651
1321.592432,0.8362731373001477
1321.728435,0.8352618587509213
1321.864437,0.8380814395400673
1322.00044,0.8352117445428375
1322.136443,0.8338347814712743
1322.272445,0.833159648763942
1322.408448,0.833417968292517
1322.544451,0.8330346841892048
1322.680454,0.8337847528852587
1322.816456,0.8341600404574278
1322.952459,0.8335346549759552
1323.088462,0.8312289588450942
1323.224464,0.8303898414222911
1323.360467,0.8296179378605596
1323.49647,0.8310128674088985
1323.632473,0.8304645798711989
1323.768475,0.8305393250468698
1323.904478,0.8297589848986544
1324.040481,0.8295266849063994
1324.176484,0.8281673760810561
1324.312486,0.828217067614352
1324.448489,0.8287555837070713
1324.584492,0.8271907149206903
1324.720494,0.8280431602910611
1324.856497,0.8260747608940009
1324.9925,0.8258352339464277
1325.128503,0.8260004175110228
1325.264505,0.8258104592610315
1325.400508,0.825282109657012
1325.536511,0.8238061760354038
1325.672513,0.8238720831657368
1325.808516,0.8233779081831574
1325.944519,0.823937995568851
1326.080522,0.8230815454846978
1326.216524,0.8216999293707753
1326.352527,0.8200991757505208
1326.48853,0.8200663724395614
1326.624532,0.8200335704407081
1326.760535,0.820714480842901
1326.896538,0.8194433587716888
1327.032541,0.8201729879978397
1327.168543,0.8186488840961914
1327.304546,0.8168743420921221
1327.440549,0.8170949279422366
1327.576552,0.818206933036305
1327.712554,0.8173400931935683
1327.848557,0.8179451487054602
1327.98456,0.8155846997173811
1328.120562,0.815560232543399
1328.256565,0.8132635924721103
1328.392568,0.8137761099614255
1328.528571,0.8143866709756568
1328.664573,0.8141912416270826
1328.800576,0.8135320137447002
1328.936579,0.8124263622194624
1329.072581,0.8102357696721935
1329.208584,0.8097092875471337
1329.344587,0.8105194018243099
1329.48059,0.8107950252742615
1329.616592,0.8096930935233235
1329.752595,0.8081642188182685
1329.888598,0.808317784608132
1330.0246,0.8074049013876827
1330.160603,0.8061060253722091
1330.296606,0.8065817682575294
1330.432609,0.8043345414631886
1330.568611,0.8055983385143766
1330.704614,0.8032494224523481
1330.840617,0.8036672207701715
1330.97662,0.8034502599115975
1331.112622,0.8017728024220673
1331.248625,0.8005550335012267
1331.384628,0.7997628762006237
1331.52063,0.7993231275606747
1331.656633,0.7990194424760221
1331.792636,0.7988756319197148
1331.928639,0.7985561455684769
1332.064641,0.7959809703651226
1332.200644,0.7957979157940213
1332.336647,0.7929144060960999
1332.472649,0.7935013799101366
1332.608652,0.7942476218860325
1332.744655,0.7947004720805521
1332.880658,0.7914172131615782
1333.01666,0.7907843325770364
1333.152663,0.790096649393255
1333.288666,0.7884628409041893
1333.424668,0.7874227565608826
1333.560671,0.7888571708989248
1333.696674,0.7876590188254184
1333.832677,0.7866829269441113
1333.968679,0.7832682884351179
1334.104682,0.7840049067826306
1334.240685,0.7822898147480338
1334.376688,0.7812813115114506
1334.51269,0.7813281897964758
1334.648693,0.7801960848956783
1334.784696,0.7790344583558664
1334.920698,0.7782402483243175
1335.056701,0.7765688292098128
1335.192704,0.7766076586220005
1335.328707,0.7747150458615188
1335.464709,0.7738168974351192
1335.600712,0.7717381271805267
1335.736715,0.7714526368924303
1335.872717,0.7706969836388473
1336.00872,0.7705736819858604
1336.144723,0.7674668443483775
1336.280726,0.766163259074415
1336.416728,0.7644795526606013
1336.552731,0.7645636500366648
1336.688734,0.7634711053727258
1336.824736,0.7629750104025655
1336.960739,0.761595274671253
1337.096742,0.759162065004111
1337.232745,0.7586535967764355
1337.368747,0.7556779391382566
1337.50475,0.7558215315875437
1337.640753,0.7552926416485074
1337.776756,0.7548018609524416
1337.912758,0.7530678115934406
1338.048761,0.7502641008274206
1338.184764,0.7483309143302056
1338.320766,0.7459475422131381
1338.456769,0.746828279845958
1338.592772,0.7455672059605976
1338.728775,0.7444943618171851
1338.864777,0.7430737347168774
1339.00078,0.7408182206817179
1339.136783,0.7387468309627234
1339.272785,0.7378682450961489
1339.408788,0.7372413235672128
1339.544791,0.7346067183859621
1339.680794,0.7340633105000719
1339.816796,0.732889748303389
1339.952799,0.7311621678441625
1340.088802,0.7289646785993874
1340.224804,0.7268682805871889
1340.360807,0.7263814419483513
1340.49681,0.723431077543891
1340.632813,0.7223322975903408
1340.768815,0.7215020929073002
1340.904818,0.7190459608556462
1341.040821,0.7185787328466433
1341.176824,0.717379707827344
1341.312826,0.7151449711409714
1341.448829,0.7127318615910146
1341.584832,0.712496698880671
1341.720834,0.7115639392960577
1341.856837,0.7109878058707652
1341.99284,0.7089643753820891
1342.128843,0.7072366110358607
1342.264845,0.7047021836214463
1342.400848,0.7020013162205747
1342.536851,0.7033434200356887
1342.672853,0.7017767117380179
1342.808856,0.7009210661996046
1342.944859,0.7001994891773788
1343.080862,0.6975926099349712
1343.216864,0.6956838224168501
1343.352867,0.6949189909466207
1343.48887,0.6961500867589818
1343.624872,0.6948286573496086
1343.760875,0.6929205034560353
1343.896878,0.6911696303706747
1344.032881,0.6892990963906952
1344.168883,0.6889683122189799
1344.304886,0.6878599656946716
1344.440889,0.6871930650270621
1344.576892,0.6855800573505879
1344.712894,0.6848126375216803
1344.848897,0.683505893721604
1344.9849,0.6834307122083536
1345.120902,0.6817788094932782
1345.256905,0.6798521030379463
1345.392908,0.6786294699523658
1345.528911,0.67621784428003
1345.664913,0.6775309802279595
1345.800916,0.6761164192104583
1345.936919,0.6754271320590721
1346.072921,0.6735789948215019
1346.208924,0.6719845028231347
1346.344927,0.6706821166107555
1346.48093,0.6697907023175701
1346.616932,0.6698308909653565
1346.752935,0.6685259934165735
1346.888938,0.6676841811179884
1347.02494,0.6671168906966229
1347.160943,0.6657973060729293
1347.296946,0.6642278770852269
1347.432949,0.6643075892131092
1347.568951,0.6643474488642396
1347.704954,0.6641680992663315
1347.840957,0.6632521794193947
1347.97696,0.6614836581269046
1348.112962,0.6610736653697541
1348.248965,0.660346884140807
1348.384968,0.6596209019316704
1348.52097,0.6605648345724169
1348.656973,0.6596209019316704
1348.792976,0.6578752205909151
1348.928979,0.657717349483264
1349.064981,0.6573096911137376
1349.200984,0.6570731022134938
1349.336987,0.6558389652335881
1349.472989,0.6553800386009855
1349.608992,0.6552489756999922
1349.744995,0.6549541799949355
1349.880998,0.6546267847605673
1350.017,0.6551244902211042
1350.153003,0.6538678579528946
1350.289006,0.6533253727932781
1350.425009,0.6530379728618707
1350.561011,0.6526462676014828
1350.697014,0.6530706255768248
